,datetime,symbol,open,high,low,close,volume
0,2023-10-10 07:36:00,OANDA:GBPUSD,1.22318,1.22318,1.22297,1.22298,147.0
1,2023-10-10 07:33:00,OANDA:GBPUSD,1.22316,1.22324,1.2231,1.22318,125.0
2,2023-10-10 07:30:00,OANDA:GBPUSD,1.22316,1.223205,1.22309,1.22316,139.0
3,2023-10-10 07:27:00,OANDA:GBPUSD,1.22322,1.223405,1.22315,1.22316,123.0
4,2023-10-10 07:24:00,OANDA:GBPUSD,1.22318,1.223285,1.22317,1.22322,94.0
5,2023-10-10 07:21:00,OANDA:GBPUSD,1.22327,1.2233,1.22317,1.22318,110.0
6,2023-10-10 07:18:00,OANDA:GBPUSD,1.22316,1.22328,1.22316,1.22327,94.0
7,2023-10-10 07:15:00,OANDA:GBPUSD,1.22337,1.22337,1.22316,1.22316,129.0
8,2023-10-10 07:12:00,OANDA:GBPUSD,1.22355,1.223605,1.22337,1.22337,59.0
9,2023-10-10 07:09:00,OANDA:GBPUSD,1.22352,1.223585,1.22344,1.22355,94.0
10,2023-10-10 07:06:00,OANDA:GBPUSD,1.22346,1.22356,1.22336,1.22352,136.0
11,2023-10-10 07:03:00,OANDA:GBPUSD,1.22359,1.22362,1.22339,1.22346,133.0
12,2023-10-10 07:00:00,OANDA:GBPUSD,1.22372,1.22372,1.22358,1.22359,100.0
13,2023-10-10 06:57:00,OANDA:GBPUSD,1.2239,1.2239,1.22367,1.22372,197.0
14,2023-10-10 06:54:00,OANDA:GBPUSD,1.22367,1.2239,1.223655,1.2239,135.0
15,2023-10-10 06:51:00,OANDA:GBPUSD,1.22374,1.22374,1.223555,1.22367,153.0
16,2023-10-10 06:48:00,OANDA:GBPUSD,1.2237,1.22377,1.223635,1.22374,171.0
17,2023-10-10 06:45:00,OANDA:GBPUSD,1.2237,1.223725,1.22358,1.2237,237.0
18,2023-10-10 06:42:00,OANDA:GBPUSD,1.22362,1.22372,1.22359,1.2237,175.0
19,2023-10-10 06:39:00,OANDA:GBPUSD,1.22367,1.22371,1.2235,1.22362,158.0
20,2023-10-10 06:36:00,OANDA:GBPUSD,1.22366,1.22382,1.223655,1.22367,163.0
21,2023-10-10 06:33:00,OANDA:GBPUSD,1.22388,1.223885,1.22358,1.22366,168.0
22,2023-10-10 06:30:00,OANDA:GBPUSD,1.224,1.224,1.223795,1.22388,164.0
23,2023-10-10 06:27:00,OANDA:GBPUSD,1.22383,1.22402,1.22383,1.224,129.0
24,2023-10-10 06:24:00,OANDA:GBPUSD,1.22378,1.22391,1.22371,1.22383,133.0
25,2023-10-10 06:21:00,OANDA:GBPUSD,1.2237,1.223805,1.22359,1.22378,184.0
26,2023-10-10 06:18:00,OANDA:GBPUSD,1.22364,1.22385,1.22362,1.2237,172.0
27,2023-10-10 06:15:00,OANDA:GBPUSD,1.22385,1.22385,1.22362,1.22364,117.0
28,2023-10-10 06:12:00,OANDA:GBPUSD,1.22391,1.224005,1.22375,1.22385,162.0
29,2023-10-10 06:09:00,OANDA:GBPUSD,1.22378,1.22391,1.2237,1.22391,190.0
30,2023-10-10 06:06:00,OANDA:GBPUSD,1.22379,1.22393,1.223775,1.22378,121.0
31,2023-10-10 06:03:00,OANDA:GBPUSD,1.22366,1.2238,1.22356,1.22379,141.0
32,2023-10-10 06:00:00,OANDA:GBPUSD,1.22368,1.22372,1.22356,1.22366,150.0
33,2023-10-10 05:57:00,OANDA:GBPUSD,1.2237,1.22374,1.22363,1.22368,103.0
34,2023-10-10 05:54:00,OANDA:GBPUSD,1.22372,1.22381,1.223595,1.2237,204.0
35,2023-10-10 05:51:00,OANDA:GBPUSD,1.22394,1.224,1.223695,1.22372,169.0
36,2023-10-10 05:48:00,OANDA:GBPUSD,1.22418,1.22418,1.2239,1.22394,224.0
37,2023-10-10 05:45:00,OANDA:GBPUSD,1.22451,1.22452,1.224175,1.22418,160.0
38,2023-10-10 05:42:00,OANDA:GBPUSD,1.22448,1.22462,1.22441,1.22451,153.0
39,2023-10-10 05:39:00,OANDA:GBPUSD,1.22432,1.2245,1.2243,1.22448,232.0
