,datetime,symbol,open,high,low,close,volume
0,2023-10-11 20:00:00,OANDA:EURUSD,1.06074,1.060985,1.05848,1.06072,8559.0
1,2023-10-11 18:00:00,OANDA:EURUSD,1.06242,1.06248,1.05996,1.06074,10502.0
2,2023-10-11 16:00:00,OANDA:EURUSD,1.06146,1.06348,1.06066,1.06242,17837.0
3,2023-10-11 14:00:00,OANDA:EURUSD,1.06018,1.06146,1.05818,1.06146,13992.0
4,2023-10-11 12:00:00,OANDA:EURUSD,1.06086,1.06148,1.05978,1.06018,8172.0
5,2023-10-11 10:00:00,OANDA:EURUSD,1.06106,1.06287,1.05933,1.06086,14230.0
6,2023-10-11 08:00:00,OANDA:EURUSD,1.06028,1.06148,1.05992,1.06106,6094.0
7,2023-10-11 06:00:00,OANDA:EURUSD,1.06078,1.06084,1.06027,1.06028,3639.0
8,2023-10-11 04:00:00,OANDA:EURUSD,1.06108,1.06124,1.06014,1.06078,5908.0
9,2023-10-11 02:00:00,OANDA:EURUSD,1.06054,1.06144,1.06036,1.06108,3702.0
10,2023-10-11 00:00:00,OANDA:EURUSD,1.06047,1.06072,1.0603,1.06054,610.0
11,2023-10-10 22:00:00,OANDA:EURUSD,1.05988,1.06066,1.05939,1.06047,5117.0
12,2023-10-10 20:00:00,OANDA:EURUSD,1.06173,1.06185,1.05925,1.05988,9231.0
13,2023-10-10 18:00:00,OANDA:EURUSD,1.05973,1.06199,1.0596,1.06173,9481.0
14,2023-10-10 16:00:00,OANDA:EURUSD,1.05934,1.06068,1.05848,1.05973,15387.0
15,2023-10-10 14:00:00,OANDA:EURUSD,1.05922,1.05954,1.0572,1.05934,12483.0
16,2023-10-10 12:00:00,OANDA:EURUSD,1.06044,1.06113,1.05909,1.05922,9804.0
17,2023-10-10 10:00:00,OANDA:EURUSD,1.05615,1.060965,1.05544,1.06044,14939.0
18,2023-10-10 08:00:00,OANDA:EURUSD,1.05614,1.05693,1.05546,1.05615,8134.0
19,2023-10-10 06:00:00,OANDA:EURUSD,1.05672,1.05704,1.05607,1.05614,4264.0
20,2023-10-10 04:00:00,OANDA:EURUSD,1.05728,1.05809,1.056655,1.05672,7181.0
21,2023-10-10 02:00:00,OANDA:EURUSD,1.05688,1.05838,1.0568,1.05728,5861.0
22,2023-10-10 00:00:00,OANDA:EURUSD,1.05668,1.05718,1.05599,1.05688,1420.0
23,2023-10-09 22:00:00,OANDA:EURUSD,1.05644,1.05724,1.05642,1.056685,5272.0
24,2023-10-09 20:00:00,OANDA:EURUSD,1.05356,1.05675,1.05352,1.05644,7221.0
25,2023-10-09 18:00:00,OANDA:EURUSD,1.05454,1.05529,1.05346,1.05356,7457.0
26,2023-10-09 16:00:00,OANDA:EURUSD,1.05332,1.05579,1.05326,1.05454,14650.0
27,2023-10-09 14:00:00,OANDA:EURUSD,1.05282,1.05404,1.052255,1.05332,8533.0
28,2023-10-09 12:00:00,OANDA:EURUSD,1.05416,1.05452,1.05235,1.05282,6881.0
29,2023-10-09 10:00:00,OANDA:EURUSD,1.05372,1.054185,1.05195,1.05416,11092.0
30,2023-10-09 08:00:00,OANDA:EURUSD,1.05502,1.05586,1.05316,1.05372,7366.0
31,2023-10-09 06:00:00,OANDA:EURUSD,1.05616,1.05616,1.05479,1.05502,3403.0
32,2023-10-09 04:00:00,OANDA:EURUSD,1.05736,1.05742,1.0557,1.05616,5914.0
33,2023-10-09 02:00:00,OANDA:EURUSD,1.05584,1.057445,1.05582,1.05736,5941.0
34,2023-10-09 00:00:00,OANDA:EURUSD,1.05872,1.05872,1.05501,1.05584,3390.0
35,2023-10-06 22:00:00,OANDA:EURUSD,1.05935,1.05963,1.05824,1.05872,4597.0
36,2023-10-06 20:00:00,OANDA:EURUSD,1.05793,1.05997,1.05772,1.05935,6417.0
37,2023-10-06 18:00:00,OANDA:EURUSD,1.05378,1.06002,1.05361,1.05793,16683.0
38,2023-10-06 16:00:00,OANDA:EURUSD,1.04963,1.05555,1.04884,1.05378,25140.0
39,2023-10-06 14:00:00,OANDA:EURUSD,1.05547,1.05685,1.04824,1.04963,18431.0
40,2023-10-06 12:00:00,OANDA:EURUSD,1.05484,1.05636,1.05458,1.05547,7933.0
41,2023-10-06 10:00:00,OANDA:EURUSD,1.05348,1.055345,1.0534,1.05484,9646.0
42,2023-10-06 08:00:00,OANDA:EURUSD,1.05405,1.05418,1.05316,1.05348,4836.0
43,2023-10-06 06:00:00,OANDA:EURUSD,1.05449,1.05464,1.054,1.05405,3466.0
44,2023-10-06 04:00:00,OANDA:EURUSD,1.05418,1.05476,1.05383,1.05449,5003.0
45,2023-10-06 02:00:00,OANDA:EURUSD,1.05482,1.05486,1.05414,1.05418,2938.0
46,2023-10-06 00:00:00,OANDA:EURUSD,1.0551,1.0551,1.05482,1.05482,1162.0
47,2023-10-05 22:00:00,OANDA:EURUSD,1.05511,1.05518,1.05448,1.0551,3717.0
48,2023-10-05 20:00:00,OANDA:EURUSD,1.0536,1.05517,1.05289,1.05511,8411.0
49,2023-10-05 18:00:00,OANDA:EURUSD,1.05302,1.05402,1.05202,1.0536,12760.0
50,2023-10-05 16:00:00,OANDA:EURUSD,1.0515,1.05332,1.05079,1.05302,18975.0
51,2023-10-05 14:00:00,OANDA:EURUSD,1.05188,1.053,1.05,1.0515,12489.0
52,2023-10-05 12:00:00,OANDA:EURUSD,1.05043,1.05232,1.05034,1.05188,8352.0
53,2023-10-05 10:00:00,OANDA:EURUSD,1.05072,1.05204,1.05017,1.05043,10029.0
54,2023-10-05 08:00:00,OANDA:EURUSD,1.05208,1.05262,1.05048,1.05072,5598.0
55,2023-10-05 06:00:00,OANDA:EURUSD,1.05233,1.05286,1.05206,1.05208,4042.0
56,2023-10-05 04:00:00,OANDA:EURUSD,1.05204,1.05291,1.05204,1.05233,5241.0
57,2023-10-05 02:00:00,OANDA:EURUSD,1.05066,1.05221,1.05022,1.05204,3132.0
58,2023-10-05 00:00:00,OANDA:EURUSD,1.0504,1.05087,1.05032,1.05066,980.0
59,2023-10-04 22:00:00,OANDA:EURUSD,1.05033,1.05196,1.05018,1.0504,4513.0
60,2023-10-04 20:00:00,OANDA:EURUSD,1.05122,1.05132,1.04978,1.05033,7369.0
61,2023-10-04 18:00:00,OANDA:EURUSD,1.0493,1.05218,1.04903,1.05122,10390.0
62,2023-10-04 16:00:00,OANDA:EURUSD,1.05252,1.05259,1.0483,1.0493,16621.0
63,2023-10-04 14:00:00,OANDA:EURUSD,1.05034,1.05322,1.04962,1.05252,14686.0
64,2023-10-04 12:00:00,OANDA:EURUSD,1.04862,1.05116,1.0485,1.05034,7795.0
65,2023-10-04 10:00:00,OANDA:EURUSD,1.04605,1.04888,1.04515,1.04862,10014.0
66,2023-10-04 08:00:00,OANDA:EURUSD,1.04702,1.04742,1.04543,1.04605,5206.0
67,2023-10-04 06:00:00,OANDA:EURUSD,1.04632,1.04702,1.04572,1.04702,3891.0
68,2023-10-04 04:00:00,OANDA:EURUSD,1.04714,1.0472,1.04598,1.04632,5470.0
69,2023-10-04 02:00:00,OANDA:EURUSD,1.04646,1.04758,1.04631,1.04714,3372.0
70,2023-10-04 00:00:00,OANDA:EURUSD,1.04669,1.04706,1.0464,1.04646,1119.0
71,2023-10-03 22:00:00,OANDA:EURUSD,1.04748,1.04786,1.04648,1.04669,4819.0
72,2023-10-03 20:00:00,OANDA:EURUSD,1.04624,1.04797,1.04596,1.04748,7107.0
73,2023-10-03 18:00:00,OANDA:EURUSD,1.04756,1.04758,1.04485,1.04624,11819.0
74,2023-10-03 16:00:00,OANDA:EURUSD,1.04662,1.04859,1.04496,1.04756,24420.0
75,2023-10-03 14:00:00,OANDA:EURUSD,1.0476,1.04817,1.04622,1.04662,9732.0
76,2023-10-03 12:00:00,OANDA:EURUSD,1.04853,1.04913,1.04756,1.0476,6998.0
77,2023-10-03 10:00:00,OANDA:EURUSD,1.0473,1.04936,1.04691,1.04853,8398.0
78,2023-10-03 08:00:00,OANDA:EURUSD,1.04634,1.04748,1.04609,1.0473,6481.0
79,2023-10-03 06:00:00,OANDA:EURUSD,1.04665,1.04709,1.046,1.04634,3877.0
80,2023-10-03 04:00:00,OANDA:EURUSD,1.04726,1.04748,1.04638,1.04665,4461.0
81,2023-10-03 02:00:00,OANDA:EURUSD,1.04768,1.04828,1.04642,1.04726,4430.0
82,2023-10-03 00:00:00,OANDA:EURUSD,1.0478,1.04828,1.04765,1.04768,1629.0
83,2023-10-02 22:00:00,OANDA:EURUSD,1.04928,1.04941,1.04779,1.0478,5212.0
84,2023-10-02 20:00:00,OANDA:EURUSD,1.04892,1.05054,1.04892,1.04928,6726.0
85,2023-10-02 18:00:00,OANDA:EURUSD,1.04956,1.05129,1.04883,1.04892,10645.0
86,2023-10-02 16:00:00,OANDA:EURUSD,1.05296,1.05328,1.04923,1.04956,16762.0
87,2023-10-02 14:00:00,OANDA:EURUSD,1.05396,1.05427,1.05249,1.05296,9224.0
88,2023-10-02 12:00:00,OANDA:EURUSD,1.05621,1.05628,1.05339,1.05396,7896.0
89,2023-10-02 10:00:00,OANDA:EURUSD,1.05896,1.05919,1.05601,1.05621,8927.0
90,2023-10-02 08:00:00,OANDA:EURUSD,1.05688,1.05898,1.05601,1.05896,5517.0
91,2023-10-02 06:00:00,OANDA:EURUSD,1.05679,1.05713,1.05678,1.05688,2148.0
92,2023-10-02 04:00:00,OANDA:EURUSD,1.05641,1.05708,1.05641,1.05679,3506.0
93,2023-10-02 02:00:00,OANDA:EURUSD,1.05592,1.05684,1.05579,1.05641,3850.0
94,2023-10-02 00:00:00,OANDA:EURUSD,1.05744,1.05744,1.05579,1.05592,1795.0
95,2023-09-29 22:00:00,OANDA:EURUSD,1.05776,1.05792,1.05694,1.05744,5687.0
96,2023-09-29 20:00:00,OANDA:EURUSD,1.05777,1.058,1.0564,1.05776,8111.0
97,2023-09-29 18:00:00,OANDA:EURUSD,1.05871,1.05904,1.05728,1.05777,11952.0
98,2023-09-29 16:00:00,OANDA:EURUSD,1.05999,1.06074,1.057,1.05871,16357.0
99,2023-09-29 14:00:00,OANDA:EURUSD,1.06092,1.06112,1.05883,1.05999,12103.0
100,2023-09-29 12:00:00,OANDA:EURUSD,1.06092,1.06171,1.06038,1.06092,8574.0
101,2023-09-29 10:00:00,OANDA:EURUSD,1.05902,1.06167,1.05882,1.06092,11470.0
