,datetime,symbol,open,high,low,close,volume
0,2023-11-17 13:00:00,OANDA:GBPAUD,1.90896,1.9093,1.90888,1.90926,147.0
1,2023-11-17 12:59:00,OANDA:GBPAUD,1.909,1.90923,1.90876,1.90896,137.0
2,2023-11-17 12:58:00,OANDA:GBPAUD,1.90927,1.909385,1.90895,1.909,101.0
3,2023-11-17 12:57:00,OANDA:GBPAUD,1.90945,1.909645,1.90927,1.90927,111.0
4,2023-11-17 12:56:00,OANDA:GBPAUD,1.9096,1.90994,1.90937,1.90945,122.0
5,2023-11-17 12:55:00,OANDA:GBPAUD,1.90998,1.91006,1.909475,1.9096,126.0
6,2023-11-17 12:54:00,OANDA:GBPAUD,1.91017,1.910465,1.90997,1.90998,183.0
7,2023-11-17 12:53:00,OANDA:GBPAUD,1.91002,1.91024,1.909895,1.91017,120.0
8,2023-11-17 12:52:00,OANDA:GBPAUD,1.91003,1.910105,1.90986,1.91002,102.0
9,2023-11-17 12:51:00,OANDA:GBPAUD,1.90996,1.910065,1.90982,1.91003,121.0
10,2023-11-17 12:50:00,OANDA:GBPAUD,1.90963,1.90998,1.90956,1.90996,154.0
11,2023-11-17 12:49:00,OANDA:GBPAUD,1.90999,1.91002,1.909555,1.90963,154.0
12,2023-11-17 12:48:00,OANDA:GBPAUD,1.9099,1.91034,1.90982,1.90999,171.0
13,2023-11-17 12:47:00,OANDA:GBPAUD,1.90988,1.91,1.909815,1.9099,160.0
14,2023-11-17 12:46:00,OANDA:GBPAUD,1.9101,1.91017,1.90988,1.90988,206.0
15,2023-11-17 12:45:00,OANDA:GBPAUD,1.90934,1.91011,1.90934,1.9101,197.0
16,2023-11-17 12:44:00,OANDA:GBPAUD,1.90952,1.90952,1.90922,1.90934,179.0
17,2023-11-17 12:43:00,OANDA:GBPAUD,1.91007,1.91007,1.9094,1.90952,180.0
18,2023-11-17 12:42:00,OANDA:GBPAUD,1.9102,1.91032,1.91006,1.91007,92.0
19,2023-11-17 12:41:00,OANDA:GBPAUD,1.91054,1.91062,1.91019,1.9102,109.0
20,2023-11-17 12:40:00,OANDA:GBPAUD,1.91035,1.91058,1.91012,1.91054,109.0
21,2023-11-17 12:39:00,OANDA:GBPAUD,1.9107,1.9107,1.91035,1.91035,139.0
22,2023-11-17 12:38:00,OANDA:GBPAUD,1.91099,1.911145,1.9107,1.9107,111.0
23,2023-11-17 12:37:00,OANDA:GBPAUD,1.91125,1.9114,1.91099,1.91099,92.0
24,2023-11-17 12:36:00,OANDA:GBPAUD,1.91106,1.91129,1.91102,1.91125,100.0
25,2023-11-17 12:35:00,OANDA:GBPAUD,1.91126,1.9113,1.910955,1.91106,125.0
26,2023-11-17 12:34:00,OANDA:GBPAUD,1.91162,1.91171,1.911235,1.91126,124.0
27,2023-11-17 12:33:00,OANDA:GBPAUD,1.91166,1.91177,1.91146,1.91162,129.0
28,2023-11-17 12:32:00,OANDA:GBPAUD,1.91118,1.9117,1.91108,1.91166,158.0
29,2023-11-17 12:31:00,OANDA:GBPAUD,1.91117,1.9114,1.91114,1.91118,114.0
30,2023-11-17 12:30:00,OANDA:GBPAUD,1.91078,1.91119,1.91073,1.91117,131.0
31,2023-11-17 12:29:00,OANDA:GBPAUD,1.9105,1.91092,1.91047,1.91078,129.0
32,2023-11-17 12:28:00,OANDA:GBPAUD,1.91034,1.91052,1.91027,1.9105,118.0
33,2023-11-17 12:27:00,OANDA:GBPAUD,1.91136,1.9114,1.91028,1.91034,148.0
34,2023-11-17 12:26:00,OANDA:GBPAUD,1.91134,1.91153,1.911215,1.91136,137.0
35,2023-11-17 12:25:00,OANDA:GBPAUD,1.91143,1.91167,1.911235,1.91134,141.0
36,2023-11-17 12:24:00,OANDA:GBPAUD,1.91127,1.91144,1.91119,1.91143,141.0
37,2023-11-17 12:23:00,OANDA:GBPAUD,1.9108,1.91147,1.91078,1.91127,129.0
38,2023-11-17 12:22:00,OANDA:GBPAUD,1.91134,1.91144,1.9108,1.9108,157.0
39,2023-11-17 12:21:00,OANDA:GBPAUD,1.91134,1.91206,1.91127,1.91134,125.0
40,2023-11-17 12:20:00,OANDA:GBPAUD,1.91144,1.91156,1.911275,1.91134,113.0
41,2023-11-17 12:19:00,OANDA:GBPAUD,1.91142,1.9115,1.91118,1.91144,89.0
42,2023-11-17 12:18:00,OANDA:GBPAUD,1.91101,1.91144,1.91084,1.91142,127.0
43,2023-11-17 12:17:00,OANDA:GBPAUD,1.9113,1.911305,1.91096,1.91101,71.0
44,2023-11-17 12:16:00,OANDA:GBPAUD,1.91142,1.91153,1.9112,1.9113,93.0
45,2023-11-17 12:15:00,OANDA:GBPAUD,1.91108,1.91146,1.91108,1.91142,92.0
46,2023-11-17 12:14:00,OANDA:GBPAUD,1.91176,1.91178,1.911055,1.91108,110.0
47,2023-11-17 12:13:00,OANDA:GBPAUD,1.9118,1.911885,1.91152,1.91176,123.0
48,2023-11-17 12:12:00,OANDA:GBPAUD,1.91133,1.91189,1.911215,1.9118,125.0
49,2023-11-17 12:11:00,OANDA:GBPAUD,1.91147,1.91166,1.91133,1.91133,135.0
50,2023-11-17 12:10:00,OANDA:GBPAUD,1.91171,1.91194,1.91142,1.91147,182.0
51,2023-11-17 12:09:00,OANDA:GBPAUD,1.9119,1.91202,1.91171,1.91171,130.0
52,2023-11-17 12:08:00,OANDA:GBPAUD,1.91267,1.912685,1.9118,1.9119,149.0
53,2023-11-17 12:07:00,OANDA:GBPAUD,1.91264,1.91277,1.91254,1.91267,137.0
54,2023-11-17 12:06:00,OANDA:GBPAUD,1.91255,1.91293,1.91252,1.91264,152.0
55,2023-11-17 12:05:00,OANDA:GBPAUD,1.913,1.91306,1.912535,1.91255,115.0
56,2023-11-17 12:04:00,OANDA:GBPAUD,1.91324,1.91325,1.91269,1.913,160.0
57,2023-11-17 12:03:00,OANDA:GBPAUD,1.91328,1.91339,1.912935,1.91324,119.0
58,2023-11-17 12:02:00,OANDA:GBPAUD,1.91328,1.9135,1.91302,1.91328,109.0
59,2023-11-17 12:01:00,OANDA:GBPAUD,1.91306,1.91336,1.91304,1.91328,90.0
60,2023-11-17 12:00:00,OANDA:GBPAUD,1.91296,1.91316,1.91294,1.91306,136.0
61,2023-11-17 11:59:00,OANDA:GBPAUD,1.913,1.91312,1.9129,1.91296,94.0
62,2023-11-17 11:58:00,OANDA:GBPAUD,1.91278,1.9131,1.91264,1.913,112.0
63,2023-11-17 11:57:00,OANDA:GBPAUD,1.91274,1.912865,1.912615,1.91278,122.0
64,2023-11-17 11:56:00,OANDA:GBPAUD,1.91291,1.91298,1.91272,1.91274,117.0
65,2023-11-17 11:55:00,OANDA:GBPAUD,1.91268,1.91301,1.9126,1.91291,162.0
66,2023-11-17 11:54:00,OANDA:GBPAUD,1.91308,1.91323,1.912595,1.91268,141.0
67,2023-11-17 11:53:00,OANDA:GBPAUD,1.91292,1.9133,1.91288,1.91308,124.0
68,2023-11-17 11:52:00,OANDA:GBPAUD,1.91312,1.91328,1.91292,1.91292,104.0
69,2023-11-17 11:51:00,OANDA:GBPAUD,1.91302,1.91336,1.913,1.91312,127.0
70,2023-11-17 11:50:00,OANDA:GBPAUD,1.91339,1.91347,1.91298,1.91302,158.0
71,2023-11-17 11:49:00,OANDA:GBPAUD,1.9132,1.913405,1.91314,1.91339,114.0
72,2023-11-17 11:48:00,OANDA:GBPAUD,1.91366,1.91368,1.91314,1.9132,94.0
73,2023-11-17 11:47:00,OANDA:GBPAUD,1.9135,1.91366,1.91341,1.91366,93.0
74,2023-11-17 11:46:00,OANDA:GBPAUD,1.9131,1.913525,1.91294,1.9135,104.0
75,2023-11-17 11:45:00,OANDA:GBPAUD,1.91308,1.91315,1.912875,1.9131,188.0
76,2023-11-17 11:44:00,OANDA:GBPAUD,1.9133,1.91334,1.9127,1.91308,159.0
77,2023-11-17 11:43:00,OANDA:GBPAUD,1.9131,1.91335,1.91284,1.9133,161.0
78,2023-11-17 11:42:00,OANDA:GBPAUD,1.91306,1.91314,1.91294,1.9131,149.0
79,2023-11-17 11:41:00,OANDA:GBPAUD,1.91314,1.913245,1.91294,1.91306,114.0
80,2023-11-17 11:40:00,OANDA:GBPAUD,1.91356,1.91362,1.91302,1.91314,179.0
81,2023-11-17 11:39:00,OANDA:GBPAUD,1.91326,1.913565,1.91323,1.91356,109.0
82,2023-11-17 11:38:00,OANDA:GBPAUD,1.91318,1.9133,1.91316,1.91326,103.0
83,2023-11-17 11:37:00,OANDA:GBPAUD,1.91338,1.91348,1.912975,1.91318,109.0
84,2023-11-17 11:36:00,OANDA:GBPAUD,1.9128,1.91338,1.91274,1.91338,138.0
85,2023-11-17 11:35:00,OANDA:GBPAUD,1.91277,1.91288,1.9127,1.9128,145.0
86,2023-11-17 11:34:00,OANDA:GBPAUD,1.91278,1.91292,1.9127,1.91277,81.0
87,2023-11-17 11:33:00,OANDA:GBPAUD,1.91286,1.91289,1.91269,1.91278,139.0
88,2023-11-17 11:32:00,OANDA:GBPAUD,1.91298,1.91298,1.9128,1.91286,164.0
89,2023-11-17 11:31:00,OANDA:GBPAUD,1.91297,1.91314,1.91273,1.91298,195.0
90,2023-11-17 11:30:00,OANDA:GBPAUD,1.91334,1.91341,1.91296,1.91297,175.0
91,2023-11-17 11:29:00,OANDA:GBPAUD,1.91347,1.91355,1.91332,1.91334,135.0
92,2023-11-17 11:28:00,OANDA:GBPAUD,1.91336,1.913545,1.91319,1.91347,136.0
93,2023-11-17 11:27:00,OANDA:GBPAUD,1.91321,1.91347,1.9132,1.91336,145.0
94,2023-11-17 11:26:00,OANDA:GBPAUD,1.91334,1.91341,1.91318,1.91321,122.0
95,2023-11-17 11:25:00,OANDA:GBPAUD,1.91257,1.91334,1.91253,1.91334,181.0
96,2023-11-17 11:24:00,OANDA:GBPAUD,1.91282,1.912925,1.9125,1.91257,117.0
97,2023-11-17 11:23:00,OANDA:GBPAUD,1.9123,1.91282,1.912255,1.91282,144.0
98,2023-11-17 11:22:00,OANDA:GBPAUD,1.91231,1.91261,1.91226,1.9123,189.0
99,2023-11-17 11:21:00,OANDA:GBPAUD,1.91222,1.91239,1.912135,1.91231,150.0
