,datetime,symbol,open,high,low,close,volume
0,2023-10-16 18:00:00,OANDA:EURUSD,1.05496,1.05503,1.054815,1.05494,423.0
1,2023-10-16 17:55:00,OANDA:EURUSD,1.05472,1.05509,1.05472,1.05496,537.0
2,2023-10-16 17:50:00,OANDA:EURUSD,1.05533,1.05539,1.05472,1.05472,435.0
3,2023-10-16 17:45:00,OANDA:EURUSD,1.0552,1.05554,1.055115,1.05533,474.0
4,2023-10-16 17:40:00,OANDA:EURUSD,1.0546,1.0552,1.0546,1.0552,480.0
5,2023-10-16 17:35:00,OANDA:EURUSD,1.0544,1.054865,1.05429,1.0546,520.0
6,2023-10-16 17:30:00,OANDA:EURUSD,1.05394,1.05468,1.053875,1.0544,623.0
7,2023-10-16 17:25:00,OANDA:EURUSD,1.05368,1.05404,1.05343,1.05394,337.0
8,2023-10-16 17:20:00,OANDA:EURUSD,1.0533,1.0537,1.05309,1.05368,487.0
9,2023-10-16 17:15:00,OANDA:EURUSD,1.05306,1.053445,1.05289,1.0533,441.0
10,2023-10-16 17:10:00,OANDA:EURUSD,1.05273,1.05319,1.052695,1.05306,499.0
11,2023-10-16 17:05:00,OANDA:EURUSD,1.05328,1.05328,1.05256,1.05273,508.0
12,2023-10-16 17:00:00,OANDA:EURUSD,1.053,1.053365,1.05294,1.05328,588.0
13,2023-10-16 16:55:00,OANDA:EURUSD,1.0536,1.0536,1.05281,1.053,506.0
14,2023-10-16 16:50:00,OANDA:EURUSD,1.05326,1.05363,1.05289,1.0536,469.0
15,2023-10-16 16:45:00,OANDA:EURUSD,1.05336,1.05366,1.05319,1.05326,587.0
16,2023-10-16 16:40:00,OANDA:EURUSD,1.05316,1.05341,1.05304,1.05336,604.0
17,2023-10-16 16:35:00,OANDA:EURUSD,1.0536,1.05378,1.05313,1.05316,433.0
18,2023-10-16 16:30:00,OANDA:EURUSD,1.05381,1.05388,1.05351,1.0536,581.0
19,2023-10-16 16:25:00,OANDA:EURUSD,1.05416,1.05426,1.05372,1.05381,478.0
20,2023-10-16 16:20:00,OANDA:EURUSD,1.05421,1.0544,1.054055,1.05416,413.0
21,2023-10-16 16:15:00,OANDA:EURUSD,1.05399,1.05428,1.05385,1.05421,502.0
22,2023-10-16 16:10:00,OANDA:EURUSD,1.0537,1.05403,1.05369,1.05399,433.0
23,2023-10-16 16:05:00,OANDA:EURUSD,1.054,1.054,1.053555,1.0537,370.0
24,2023-10-16 16:00:00,OANDA:EURUSD,1.05418,1.05435,1.053935,1.054,555.0
25,2023-10-16 15:55:00,OANDA:EURUSD,1.05446,1.05455,1.05416,1.05418,516.0
26,2023-10-16 15:50:00,OANDA:EURUSD,1.05374,1.05461,1.05374,1.05446,598.0
27,2023-10-16 15:45:00,OANDA:EURUSD,1.05352,1.053845,1.05347,1.05374,504.0
28,2023-10-16 15:40:00,OANDA:EURUSD,1.05376,1.0539,1.05349,1.05352,586.0
29,2023-10-16 15:35:00,OANDA:EURUSD,1.05329,1.05378,1.05295,1.05376,700.0
30,2023-10-16 15:30:00,OANDA:EURUSD,1.05324,1.05356,1.053055,1.05329,659.0
31,2023-10-16 15:25:00,OANDA:EURUSD,1.0538,1.0538,1.05311,1.05324,518.0
32,2023-10-16 15:20:00,OANDA:EURUSD,1.05319,1.0542,1.05319,1.0538,1018.0
33,2023-10-16 15:15:00,OANDA:EURUSD,1.05332,1.053505,1.053055,1.05319,362.0
34,2023-10-16 15:10:00,OANDA:EURUSD,1.05374,1.05374,1.05316,1.05332,371.0
35,2023-10-16 15:05:00,OANDA:EURUSD,1.05406,1.05406,1.05355,1.05374,401.0
36,2023-10-16 15:00:00,OANDA:EURUSD,1.05367,1.0541,1.05367,1.05406,358.0
37,2023-10-16 14:55:00,OANDA:EURUSD,1.0533,1.0539,1.05329,1.05367,458.0
38,2023-10-16 14:50:00,OANDA:EURUSD,1.05355,1.05369,1.05323,1.0533,242.0
39,2023-10-16 14:45:00,OANDA:EURUSD,1.05366,1.05367,1.05335,1.05355,232.0
40,2023-10-16 14:40:00,OANDA:EURUSD,1.0534,1.0537,1.05334,1.05366,285.0
41,2023-10-16 14:35:00,OANDA:EURUSD,1.05312,1.0536,1.05308,1.0534,225.0
42,2023-10-16 14:30:00,OANDA:EURUSD,1.05306,1.05316,1.05302,1.05312,228.0
43,2023-10-16 14:25:00,OANDA:EURUSD,1.0532,1.053305,1.05298,1.05306,223.0
44,2023-10-16 14:20:00,OANDA:EURUSD,1.05307,1.0532,1.05289,1.0532,207.0
45,2023-10-16 14:15:00,OANDA:EURUSD,1.05284,1.05308,1.05284,1.05307,264.0
46,2023-10-16 14:10:00,OANDA:EURUSD,1.0528,1.05287,1.05262,1.05284,225.0
47,2023-10-16 14:05:00,OANDA:EURUSD,1.05312,1.05312,1.052655,1.0528,297.0
48,2023-10-16 14:00:00,OANDA:EURUSD,1.05324,1.05324,1.05295,1.05312,246.0
49,2023-10-16 13:55:00,OANDA:EURUSD,1.05316,1.05333,1.05314,1.05324,247.0
50,2023-10-16 13:50:00,OANDA:EURUSD,1.05336,1.05346,1.05312,1.05316,235.0
51,2023-10-16 13:45:00,OANDA:EURUSD,1.05341,1.05348,1.05331,1.05336,208.0
52,2023-10-16 13:40:00,OANDA:EURUSD,1.05332,1.053425,1.05322,1.05341,176.0
53,2023-10-16 13:35:00,OANDA:EURUSD,1.05322,1.05341,1.05317,1.05332,223.0
54,2023-10-16 13:30:00,OANDA:EURUSD,1.05312,1.05338,1.05306,1.05322,287.0
55,2023-10-16 13:25:00,OANDA:EURUSD,1.05333,1.05339,1.05304,1.05312,247.0
56,2023-10-16 13:20:00,OANDA:EURUSD,1.0532,1.05344,1.05317,1.05333,256.0
57,2023-10-16 13:15:00,OANDA:EURUSD,1.05292,1.05326,1.05289,1.0532,293.0
58,2023-10-16 13:10:00,OANDA:EURUSD,1.05292,1.053,1.05278,1.05292,231.0
59,2023-10-16 13:05:00,OANDA:EURUSD,1.05285,1.05302,1.05279,1.05292,254.0
60,2023-10-16 13:00:00,OANDA:EURUSD,1.0532,1.05326,1.0528,1.05285,360.0
61,2023-10-16 12:55:00,OANDA:EURUSD,1.05371,1.05371,1.05318,1.0532,308.0
62,2023-10-16 12:50:00,OANDA:EURUSD,1.05356,1.05381,1.05351,1.05371,293.0
63,2023-10-16 12:45:00,OANDA:EURUSD,1.05378,1.05387,1.0535,1.05356,261.0
64,2023-10-16 12:40:00,OANDA:EURUSD,1.05414,1.05414,1.05376,1.05378,293.0
65,2023-10-16 12:35:00,OANDA:EURUSD,1.05382,1.054245,1.05377,1.05414,290.0
66,2023-10-16 12:30:00,OANDA:EURUSD,1.05382,1.05388,1.0537,1.05382,292.0
67,2023-10-16 12:25:00,OANDA:EURUSD,1.05397,1.05404,1.0538,1.05382,222.0
68,2023-10-16 12:20:00,OANDA:EURUSD,1.05406,1.0541,1.053795,1.05397,357.0
69,2023-10-16 12:15:00,OANDA:EURUSD,1.05394,1.05422,1.05391,1.05406,312.0
70,2023-10-16 12:10:00,OANDA:EURUSD,1.05396,1.0541,1.05378,1.05394,250.0
71,2023-10-16 12:05:00,OANDA:EURUSD,1.0539,1.05417,1.05386,1.05396,263.0
72,2023-10-16 12:00:00,OANDA:EURUSD,1.05409,1.05409,1.05377,1.0539,313.0
73,2023-10-16 11:55:00,OANDA:EURUSD,1.05394,1.05431,1.05392,1.05409,396.0
74,2023-10-16 11:50:00,OANDA:EURUSD,1.05402,1.054185,1.053895,1.05394,389.0
75,2023-10-16 11:45:00,OANDA:EURUSD,1.05366,1.05404,1.0534,1.05402,339.0
76,2023-10-16 11:40:00,OANDA:EURUSD,1.05332,1.05366,1.05326,1.05366,297.0
77,2023-10-16 11:35:00,OANDA:EURUSD,1.05332,1.0535,1.05323,1.05332,299.0
78,2023-10-16 11:30:00,OANDA:EURUSD,1.05352,1.053665,1.0533,1.05332,402.0
79,2023-10-16 11:25:00,OANDA:EURUSD,1.05312,1.05361,1.05312,1.05352,504.0
80,2023-10-16 11:20:00,OANDA:EURUSD,1.05241,1.05326,1.05235,1.05312,529.0
81,2023-10-16 11:15:00,OANDA:EURUSD,1.05269,1.0527,1.052375,1.05241,383.0
82,2023-10-16 11:10:00,OANDA:EURUSD,1.05304,1.05307,1.05269,1.05269,405.0
83,2023-10-16 11:05:00,OANDA:EURUSD,1.05358,1.05364,1.05304,1.05304,374.0
84,2023-10-16 11:00:00,OANDA:EURUSD,1.05343,1.05365,1.0533,1.05358,505.0
85,2023-10-16 10:55:00,OANDA:EURUSD,1.05326,1.05348,1.05318,1.05343,385.0
86,2023-10-16 10:50:00,OANDA:EURUSD,1.05302,1.05326,1.052655,1.05326,482.0
87,2023-10-16 10:45:00,OANDA:EURUSD,1.05296,1.05326,1.052915,1.05302,488.0
88,2023-10-16 10:40:00,OANDA:EURUSD,1.05294,1.05305,1.05268,1.05296,440.0
89,2023-10-16 10:35:00,OANDA:EURUSD,1.05302,1.053105,1.0525,1.05294,447.0
90,2023-10-16 10:30:00,OANDA:EURUSD,1.0526,1.053365,1.05256,1.05302,427.0
91,2023-10-16 10:25:00,OANDA:EURUSD,1.05262,1.05282,1.05236,1.0526,536.0
92,2023-10-16 10:20:00,OANDA:EURUSD,1.05284,1.05298,1.05244,1.05262,584.0
93,2023-10-16 10:15:00,OANDA:EURUSD,1.05311,1.05328,1.05278,1.05284,537.0
94,2023-10-16 10:10:00,OANDA:EURUSD,1.05253,1.053245,1.05252,1.05311,615.0
95,2023-10-16 10:05:00,OANDA:EURUSD,1.05351,1.05352,1.05244,1.05253,592.0
96,2023-10-16 10:00:00,OANDA:EURUSD,1.05349,1.0536,1.05317,1.05351,786.0
97,2023-10-16 09:55:00,OANDA:EURUSD,1.0533,1.05384,1.05318,1.05349,508.0
98,2023-10-16 09:50:00,OANDA:EURUSD,1.05335,1.05348,1.05326,1.0533,414.0
99,2023-10-16 09:45:00,OANDA:EURUSD,1.05346,1.05347,1.05322,1.05335,245.0
100,2023-10-16 09:40:00,OANDA:EURUSD,1.05328,1.05346,1.05322,1.05346,267.0
101,2023-10-16 09:35:00,OANDA:EURUSD,1.05302,1.05347,1.053,1.05328,293.0
102,2023-10-16 09:30:00,OANDA:EURUSD,1.05278,1.05307,1.05272,1.05302,353.0
103,2023-10-16 09:25:00,OANDA:EURUSD,1.05318,1.05319,1.05267,1.05278,406.0
104,2023-10-16 09:20:00,OANDA:EURUSD,1.05317,1.05336,1.053115,1.05318,415.0
105,2023-10-16 09:15:00,OANDA:EURUSD,1.05328,1.05339,1.05296,1.05317,373.0
106,2023-10-16 09:10:00,OANDA:EURUSD,1.0532,1.053365,1.05303,1.05328,384.0
107,2023-10-16 09:05:00,OANDA:EURUSD,1.05294,1.05322,1.05292,1.0532,422.0
108,2023-10-16 09:00:00,OANDA:EURUSD,1.05296,1.05322,1.05286,1.05294,471.0
109,2023-10-16 08:55:00,OANDA:EURUSD,1.05256,1.05305,1.05252,1.05296,278.0
110,2023-10-16 08:50:00,OANDA:EURUSD,1.05234,1.05262,1.05234,1.05256,213.0
111,2023-10-16 08:45:00,OANDA:EURUSD,1.05258,1.05262,1.0523,1.05234,203.0
112,2023-10-16 08:40:00,OANDA:EURUSD,1.05277,1.05281,1.05255,1.05258,157.0
113,2023-10-16 08:35:00,OANDA:EURUSD,1.05278,1.0529,1.05275,1.05277,141.0
114,2023-10-16 08:30:00,OANDA:EURUSD,1.0527,1.05305,1.05267,1.05278,194.0
115,2023-10-16 08:25:00,OANDA:EURUSD,1.05258,1.05271,1.05255,1.0527,145.0
116,2023-10-16 08:20:00,OANDA:EURUSD,1.05268,1.05274,1.05252,1.05258,149.0
117,2023-10-16 08:15:00,OANDA:EURUSD,1.05271,1.05273,1.05262,1.05268,151.0
118,2023-10-16 08:10:00,OANDA:EURUSD,1.05259,1.05272,1.05255,1.05271,158.0
