,datetime,symbol,open,high,low,close,volume
0,2023-10-16 18:08:00,OANDA:AUDUSD,0.63356,0.6336,0.63354,0.63358,27.0
1,2023-10-16 18:07:00,OANDA:AUDUSD,0.63342,0.633565,0.63342,0.63356,44.0
2,2023-10-16 18:06:00,OANDA:AUDUSD,0.63345,0.63352,0.6334,0.63342,37.0
3,2023-10-16 18:05:00,OANDA:AUDUSD,0.6335,0.63352,0.63345,0.63345,34.0
4,2023-10-16 18:04:00,OANDA:AUDUSD,0.6333,0.63358,0.6333,0.6335,72.0
5,2023-10-16 18:03:00,OANDA:AUDUSD,0.63338,0.63342,0.63325,0.6333,41.0
6,2023-10-16 18:02:00,OANDA:AUDUSD,0.6333,0.63338,0.633115,0.63338,65.0
7,2023-10-16 18:01:00,OANDA:AUDUSD,0.6333,0.63337,0.633175,0.6333,70.0
8,2023-10-16 18:00:00,OANDA:AUDUSD,0.63321,0.63332,0.63321,0.6333,73.0
9,2023-10-16 17:59:00,OANDA:AUDUSD,0.6332,0.63325,0.633135,0.63321,75.0
10,2023-10-16 17:58:00,OANDA:AUDUSD,0.63316,0.63323,0.63314,0.6332,86.0
11,2023-10-16 17:57:00,OANDA:AUDUSD,0.63298,0.63322,0.63296,0.63316,58.0
12,2023-10-16 17:56:00,OANDA:AUDUSD,0.63294,0.63303,0.632935,0.63298,23.0
13,2023-10-16 17:55:00,OANDA:AUDUSD,0.63284,0.63298,0.63278,0.63294,20.0
14,2023-10-16 17:54:00,OANDA:AUDUSD,0.63296,0.63298,0.63278,0.63284,48.0
15,2023-10-16 17:53:00,OANDA:AUDUSD,0.63293,0.632965,0.63293,0.63296,1.0
16,2023-10-16 17:52:00,OANDA:AUDUSD,0.6329,0.63293,0.63284,0.63293,33.0
17,2023-10-16 17:51:00,OANDA:AUDUSD,0.63286,0.63292,0.63278,0.6329,23.0
18,2023-10-16 17:50:00,OANDA:AUDUSD,0.633,0.63303,0.63286,0.63286,35.0
19,2023-10-16 17:49:00,OANDA:AUDUSD,0.633,0.633085,0.632995,0.633,27.0
20,2023-10-16 17:48:00,OANDA:AUDUSD,0.63306,0.633145,0.63299,0.633,38.0
21,2023-10-16 17:47:00,OANDA:AUDUSD,0.63292,0.63309,0.63278,0.63306,68.0
22,2023-10-16 17:46:00,OANDA:AUDUSD,0.6327,0.632985,0.632695,0.63292,33.0
23,2023-10-16 17:45:00,OANDA:AUDUSD,0.63262,0.632765,0.63262,0.6327,55.0
24,2023-10-16 17:44:00,OANDA:AUDUSD,0.63244,0.63262,0.632415,0.63262,40.0
