,Unnamed: 0,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,sp8/10/8,sp16/12/16
31,31,2023-10-27 04:15:00,OANDA:EURCAD,1.45955,1.45958,1.45913,1.45938,948.0,Interval.in_15_minute,57384900.0,long,short
32,32,2023-10-27 04:00:00,OANDA:EURCAD,1.45962,1.45968,1.45914,1.45955,403.0,Interval.in_15_minute,57384000.0,long,short
33,33,2023-10-27 03:45:00,OANDA:EURCAD,1.4594,1.45977,1.45922,1.45962,914.0,Interval.in_15_minute,57383100.0,long,short
34,34,2023-10-27 03:30:00,OANDA:EURCAD,1.45942,1.45982,1.45935,1.4594,423.0,Interval.in_15_minute,57382200.0,long,short
35,35,2023-10-27 03:15:00,OANDA:EURCAD,1.45924,1.459545,1.4592,1.45942,268.0,Interval.in_15_minute,57381300.0,long,short
36,36,2023-10-27 03:00:00,OANDA:EURCAD,1.45958,1.45964,1.459175,1.45924,757.0,Interval.in_15_minute,57380400.0,long,short
37,37,2023-10-27 02:45:00,OANDA:EURCAD,1.45976,1.45984,1.45953,1.45958,225.0,Interval.in_15_minute,57379500.0,long,short
38,38,2023-10-27 02:30:00,OANDA:EURCAD,1.45993,1.46001,1.45967,1.45976,160.0,Interval.in_15_minute,57378600.0,long,short
39,39,2023-10-27 02:15:00,OANDA:EURCAD,1.45996,1.46002,1.4599,1.45993,132.0,Interval.in_15_minute,57377700.0,long,short
40,40,2023-10-27 02:00:00,OANDA:EURCAD,1.46012,1.46022,1.459815,1.45996,234.0,Interval.in_15_minute,57376800.0,long,short
41,41,2023-10-27 01:45:00,OANDA:EURCAD,1.46042,1.46043,1.4601,1.46012,113.0,Interval.in_15_minute,57375900.0,long,short
42,42,2023-10-27 01:30:00,OANDA:EURCAD,1.4605,1.46053,1.46034,1.46042,107.0,Interval.in_15_minute,57375000.0,long,short
43,43,2023-10-27 01:15:00,OANDA:EURCAD,1.46061,1.46066,1.46046,1.4605,164.0,Interval.in_15_minute,57374100.0,long,short
44,44,2023-10-27 01:00:00,OANDA:EURCAD,1.46032,1.46117,1.46022,1.46061,218.0,Interval.in_15_minute,57373200.0,long,short
45,45,2023-10-27 00:45:00,OANDA:EURCAD,1.46066,1.46066,1.46028,1.46032,64.0,Interval.in_15_minute,57372300.0,long,short
46,46,2023-10-27 00:30:00,OANDA:EURCAD,1.46036,1.46072,1.46036,1.46066,35.0,Interval.in_15_minute,57371400.0,long,short
47,47,2023-10-27 00:15:00,OANDA:EURCAD,1.46016,1.4605,1.46006,1.46036,47.0,Interval.in_15_minute,57370500.0,long,short
48,48,2023-10-27 00:00:00,OANDA:EURCAD,1.46112,1.46112,1.45995,1.46016,49.0,Interval.in_15_minute,57369600.0,long,short
49,49,2023-10-26 23:45:00,OANDA:EURCAD,1.46036,1.461205,1.46034,1.461115,448.0,Interval.in_15_minute,57368700.0,long,short
50,50,2023-10-26 23:30:00,OANDA:EURCAD,1.4604,1.4605,1.46008,1.46036,781.0,Interval.in_15_minute,57367800.0,long,short
51,51,2023-10-26 23:15:00,OANDA:EURCAD,1.45974,1.4604,1.45968,1.4604,260.0,Interval.in_15_minute,57366900.0,long,short
52,52,2023-10-26 23:00:00,OANDA:EURCAD,1.45998,1.4603,1.4596,1.45974,708.0,Interval.in_15_minute,57366000.0,long,short
53,53,2023-10-26 22:45:00,OANDA:EURCAD,1.4592,1.46007,1.45908,1.45998,1062.0,Interval.in_15_minute,57365100.0,long,short
54,54,2023-10-26 22:30:00,OANDA:EURCAD,1.45892,1.459205,1.45854,1.4592,999.0,Interval.in_15_minute,57364200.0,long,short
55,55,2023-10-26 22:15:00,OANDA:EURCAD,1.45883,1.45908,1.45868,1.45892,1095.0,Interval.in_15_minute,57363300.0,long,short
56,56,2023-10-26 22:00:00,OANDA:EURCAD,1.45895,1.4591,1.45858,1.45883,1328.0,Interval.in_15_minute,57362400.0,long,short
57,57,2023-10-26 21:45:00,OANDA:EURCAD,1.45988,1.45991,1.45873,1.45895,1419.0,Interval.in_15_minute,57361500.0,long,short
58,58,2023-10-26 21:30:00,OANDA:EURCAD,1.45922,1.45994,1.45914,1.45988,1077.0,Interval.in_15_minute,57360600.0,long,short
59,59,2023-10-26 21:15:00,OANDA:EURCAD,1.45823,1.45933,1.45819,1.45922,1275.0,Interval.in_15_minute,57359700.0,long,short
60,60,2023-10-26 21:00:00,OANDA:EURCAD,1.45852,1.458665,1.45807,1.45823,945.0,Interval.in_15_minute,57358800.0,long,short
61,61,2023-10-26 20:45:00,OANDA:EURCAD,1.45889,1.45933,1.45824,1.45852,1298.0,Interval.in_15_minute,57357900.0,long,short
62,62,2023-10-26 20:30:00,OANDA:EURCAD,1.45801,1.45902,1.45776,1.45889,1824.0,Interval.in_15_minute,57357000.0,long,short
63,63,2023-10-26 20:15:00,OANDA:EURCAD,1.45754,1.4581,1.4572,1.45801,1301.0,Interval.in_15_minute,57356100.0,long,short
64,64,2023-10-26 20:00:00,OANDA:EURCAD,1.45714,1.45786,1.456975,1.45754,1255.0,Interval.in_15_minute,57355200.0,long,short
65,65,2023-10-26 19:45:00,OANDA:EURCAD,1.45766,1.457665,1.4568,1.45714,662.0,Interval.in_15_minute,57354300.0,long,short
66,66,2023-10-26 19:30:00,OANDA:EURCAD,1.4578,1.45835,1.45745,1.45766,788.0,Interval.in_15_minute,57353400.0,long,short
67,67,2023-10-26 19:15:00,OANDA:EURCAD,1.45718,1.45808,1.45696,1.4578,1069.0,Interval.in_15_minute,57352500.0,long,short
68,68,2023-10-26 19:00:00,OANDA:EURCAD,1.45673,1.45738,1.45668,1.45718,1042.0,Interval.in_15_minute,57351600.0,long,short
69,69,2023-10-26 18:45:00,OANDA:EURCAD,1.45602,1.457145,1.45598,1.45673,1304.0,Interval.in_15_minute,57350700.0,long,short
70,70,2023-10-26 18:30:00,OANDA:EURCAD,1.45558,1.4563,1.45551,1.45602,1347.0,Interval.in_15_minute,57349800.0,long,short
71,71,2023-10-26 18:15:00,OANDA:EURCAD,1.45657,1.45694,1.45547,1.45558,1964.0,Interval.in_15_minute,57348900.0,long,short
72,72,2023-10-26 18:00:00,OANDA:EURCAD,1.4564,1.457005,1.4563,1.45657,2597.0,Interval.in_15_minute,57348000.0,long,short
73,73,2023-10-26 17:45:00,OANDA:EURCAD,1.45664,1.45696,1.45581,1.4564,1958.0,Interval.in_15_minute,57347100.0,long,short
74,74,2023-10-26 17:30:00,OANDA:EURCAD,1.45785,1.45787,1.45654,1.45664,2077.0,Interval.in_15_minute,57346200.0,long,short
75,75,2023-10-26 17:15:00,OANDA:EURCAD,1.45744,1.45791,1.457,1.45785,2424.0,Interval.in_15_minute,57345300.0,long,short
76,76,2023-10-26 17:00:00,OANDA:EURCAD,1.45814,1.458725,1.456775,1.45744,2532.0,Interval.in_15_minute,57344400.0,long,short
77,77,2023-10-26 16:45:00,OANDA:EURCAD,1.45763,1.45846,1.457095,1.45814,3095.0,Interval.in_15_minute,57343500.0,long,short
78,78,2023-10-26 16:30:00,OANDA:EURCAD,1.45734,1.45852,1.45724,1.45763,2677.0,Interval.in_15_minute,57342600.0,long,short
79,79,2023-10-26 16:15:00,OANDA:EURCAD,1.4579,1.45812,1.45683,1.45734,1430.0,Interval.in_15_minute,57341700.0,long,short
80,80,2023-10-26 16:00:00,OANDA:EURCAD,1.45858,1.45883,1.45688,1.4579,2231.0,Interval.in_15_minute,57340800.0,long,short
81,81,2023-10-26 15:45:00,OANDA:EURCAD,1.45706,1.4586,1.456455,1.45858,2724.0,Interval.in_15_minute,57339900.0,long,short
82,82,2023-10-26 15:30:00,OANDA:EURCAD,1.45584,1.45815,1.4546,1.45706,3643.0,Interval.in_15_minute,57339000.0,long,short
83,83,2023-10-26 15:15:00,OANDA:EURCAD,1.45662,1.45672,1.45528,1.45584,2649.0,Interval.in_15_minute,57338100.0,long,short
84,84,2023-10-26 15:00:00,OANDA:EURCAD,1.45574,1.45691,1.45566,1.45662,1478.0,Interval.in_15_minute,57337200.0,long,short
85,85,2023-10-26 14:45:00,OANDA:EURCAD,1.45502,1.45574,1.454955,1.45574,1212.0,Interval.in_15_minute,57336300.0,long,short
86,86,2023-10-26 14:30:00,OANDA:EURCAD,1.4553,1.45536,1.45494,1.45502,1049.0,Interval.in_15_minute,57335400.0,long,short
87,87,2023-10-26 14:15:00,OANDA:EURCAD,1.45512,1.45531,1.45475,1.4553,936.0,Interval.in_15_minute,57334500.0,long,short
88,88,2023-10-26 14:00:00,OANDA:EURCAD,1.4551,1.45562,1.45491,1.45512,983.0,Interval.in_15_minute,57333600.0,long,short
89,89,2023-10-26 13:45:00,OANDA:EURCAD,1.45496,1.455365,1.454815,1.4551,1042.0,Interval.in_15_minute,57332700.0,long,short
90,90,2023-10-26 13:30:00,OANDA:EURCAD,1.45534,1.45557,1.4546,1.45496,1032.0,Interval.in_15_minute,57331800.0,long,short
91,91,2023-10-26 13:15:00,OANDA:EURCAD,1.45513,1.45536,1.45486,1.45534,941.0,Interval.in_15_minute,57330900.0,long,short
92,92,2023-10-26 13:00:00,OANDA:EURCAD,1.45468,1.45552,1.45463,1.45513,919.0,Interval.in_15_minute,57330000.0,long,short
93,93,2023-10-26 12:45:00,OANDA:EURCAD,1.45438,1.45494,1.45424,1.45468,894.0,Interval.in_15_minute,57329100.0,long,short
94,94,2023-10-26 12:30:00,OANDA:EURCAD,1.45492,1.45508,1.45428,1.45438,1121.0,Interval.in_15_minute,57328200.0,long,short
95,95,2023-10-26 12:15:00,OANDA:EURCAD,1.4542,1.45518,1.45419,1.45492,1261.0,Interval.in_15_minute,57327300.0,long,short
96,96,2023-10-26 12:00:00,OANDA:EURCAD,1.45482,1.45486,1.45391,1.4542,1402.0,Interval.in_15_minute,57326400.0,long,short
97,97,2023-10-26 11:45:00,OANDA:EURCAD,1.45487,1.45551,1.45464,1.45482,1268.0,Interval.in_15_minute,57325500.0,long,short
98,98,2023-10-26 11:30:00,OANDA:EURCAD,1.45519,1.45544,1.45484,1.45487,983.0,Interval.in_15_minute,57324600.0,long,short
99,99,2023-10-26 11:15:00,OANDA:EURCAD,1.4557,1.45592,1.45518,1.45519,1330.0,Interval.in_15_minute,57323700.0,long,short
100,100,2023-10-26 11:00:00,OANDA:EURCAD,1.45593,1.4564,1.455415,1.4557,1025.0,Interval.in_15_minute,57322800.0,long,short
101,101,2023-10-26 10:45:00,OANDA:EURCAD,1.45532,1.45622,1.45516,1.45593,1490.0,Interval.in_15_minute,57321900.0,long,short
102,102,2023-10-26 10:30:00,OANDA:EURCAD,1.45606,1.45628,1.455275,1.45532,1535.0,Interval.in_15_minute,57321000.0,long,short
103,103,2023-10-26 10:15:00,OANDA:EURCAD,1.45669,1.45674,1.45606,1.45606,1446.0,Interval.in_15_minute,57320100.0,long,short
104,104,2023-10-26 10:00:00,OANDA:EURCAD,1.45614,1.45685,1.45602,1.45669,1396.0,Interval.in_15_minute,57319200.0,long,short
105,105,2023-10-26 09:45:00,OANDA:EURCAD,1.45551,1.45653,1.4555,1.45614,1378.0,Interval.in_15_minute,57318300.0,long,short
106,106,2023-10-26 09:30:00,OANDA:EURCAD,1.4559,1.456,1.45502,1.45551,1702.0,Interval.in_15_minute,57317400.0,long,short
107,107,2023-10-26 09:15:00,OANDA:EURCAD,1.45624,1.45626,1.45564,1.4559,1242.0,Interval.in_15_minute,57316500.0,long,short
108,108,2023-10-26 09:00:00,OANDA:EURCAD,1.45631,1.45676,1.45613,1.45624,1455.0,Interval.in_15_minute,57315600.0,long,short
109,109,2023-10-26 08:45:00,OANDA:EURCAD,1.45682,1.45696,1.456135,1.45631,1115.0,Interval.in_15_minute,57314700.0,long,short
110,110,2023-10-26 08:30:00,OANDA:EURCAD,1.45676,1.45692,1.45662,1.45682,987.0,Interval.in_15_minute,57313800.0,long,short
111,111,2023-10-26 08:15:00,OANDA:EURCAD,1.4568,1.45692,1.45652,1.45676,436.0,Interval.in_15_minute,57312900.0,long,short
112,112,2023-10-26 08:00:00,OANDA:EURCAD,1.45696,1.45702,1.45649,1.4568,1154.0,Interval.in_15_minute,57312000.0,long,short
113,113,2023-10-26 07:45:00,OANDA:EURCAD,1.45694,1.457105,1.45658,1.45696,656.0,Interval.in_15_minute,57311100.0,long,short
114,114,2023-10-26 07:30:00,OANDA:EURCAD,1.45706,1.45722,1.45691,1.45694,308.0,Interval.in_15_minute,57310200.0,long,short
115,115,2023-10-26 07:15:00,OANDA:EURCAD,1.4569,1.45713,1.45674,1.45706,512.0,Interval.in_15_minute,57309300.0,long,short
116,116,2023-10-26 07:00:00,OANDA:EURCAD,1.45678,1.45694,1.45673,1.4569,254.0,Interval.in_15_minute,57308400.0,long,short
117,117,2023-10-26 06:45:00,OANDA:EURCAD,1.45642,1.4568,1.456315,1.45678,532.0,Interval.in_15_minute,57307500.0,long,short
118,118,2023-10-26 06:30:00,OANDA:EURCAD,1.45632,1.4566,1.45626,1.45642,949.0,Interval.in_15_minute,57306600.0,long,short
119,119,2023-10-26 06:15:00,OANDA:EURCAD,1.45651,1.45676,1.45632,1.45632,684.0,Interval.in_15_minute,57305700.0,long,short
120,120,2023-10-26 06:00:00,OANDA:EURCAD,1.45654,1.45678,1.4563,1.45651,576.0,Interval.in_15_minute,57304800.0,long,short
121,121,2023-10-26 05:45:00,OANDA:EURCAD,1.45672,1.45676,1.45642,1.45654,760.0,Interval.in_15_minute,57303900.0,long,short
122,122,2023-10-26 05:30:00,OANDA:EURCAD,1.45716,1.45724,1.45668,1.45672,947.0,Interval.in_15_minute,57303000.0,long,short
123,123,2023-10-26 05:15:00,OANDA:EURCAD,1.45726,1.45727,1.45648,1.45716,1391.0,Interval.in_15_minute,57302100.0,long,short
124,124,2023-10-26 05:00:00,OANDA:EURCAD,1.4573,1.457505,1.45689,1.45726,918.0,Interval.in_15_minute,57301200.0,long,short
125,125,2023-10-26 04:45:00,OANDA:EURCAD,1.45716,1.457605,1.45713,1.4573,570.0,Interval.in_15_minute,57300300.0,long,short
126,126,2023-10-26 04:30:00,OANDA:EURCAD,1.4581,1.45825,1.45714,1.45716,1012.0,Interval.in_15_minute,57299400.0,long,short
127,127,2023-10-26 04:15:00,OANDA:EURCAD,1.45826,1.45861,1.45806,1.4581,558.0,Interval.in_15_minute,57298500.0,long,short
128,128,2023-10-26 04:00:00,OANDA:EURCAD,1.45827,1.458565,1.458135,1.45826,650.0,Interval.in_15_minute,57297600.0,long,short
129,129,2023-10-26 03:45:00,OANDA:EURCAD,1.45836,1.45853,1.458055,1.45827,840.0,Interval.in_15_minute,57296700.0,long,short
130,130,2023-10-26 03:30:00,OANDA:EURCAD,1.45821,1.45845,1.45812,1.45836,540.0,Interval.in_15_minute,57295800.0,long,short
131,131,2023-10-26 03:15:00,OANDA:EURCAD,1.45817,1.45844,1.45802,1.45821,410.0,Interval.in_15_minute,57294900.0,long,short
132,132,2023-10-26 03:00:00,OANDA:EURCAD,1.45842,1.45858,1.45808,1.45817,423.0,Interval.in_15_minute,57294000.0,long,short
133,133,2023-10-26 02:45:00,OANDA:EURCAD,1.45834,1.45856,1.458215,1.45842,235.0,Interval.in_15_minute,57293100.0,long,short
134,134,2023-10-26 02:30:00,OANDA:EURCAD,1.45816,1.45848,1.45815,1.45834,223.0,Interval.in_15_minute,57292200.0,long,short
135,135,2023-10-26 02:15:00,OANDA:EURCAD,1.4583,1.45839,1.45798,1.45816,347.0,Interval.in_15_minute,57291300.0,long,short
136,136,2023-10-26 02:00:00,OANDA:EURCAD,1.45819,1.45834,1.45812,1.4583,310.0,Interval.in_15_minute,57290400.0,long,short
137,137,2023-10-26 01:45:00,OANDA:EURCAD,1.4586,1.458645,1.45819,1.45819,240.0,Interval.in_15_minute,57289500.0,long,short
138,138,2023-10-26 01:30:00,OANDA:EURCAD,1.4584,1.458645,1.45832,1.4586,369.0,Interval.in_15_minute,57288600.0,long,short
139,139,2023-10-26 01:15:00,OANDA:EURCAD,1.45825,1.45853,1.45824,1.4584,464.0,Interval.in_15_minute,57287700.0,long,short
140,140,2023-10-26 01:00:00,OANDA:EURCAD,1.45794,1.45833,1.45772,1.45825,541.0,Interval.in_15_minute,57286800.0,long,short
141,141,2023-10-26 00:45:00,OANDA:EURCAD,1.4577,1.45798,1.45763,1.45794,398.0,Interval.in_15_minute,57285900.0,long,short
142,142,2023-10-26 00:30:00,OANDA:EURCAD,1.45779,1.45794,1.4575,1.4577,571.0,Interval.in_15_minute,57285000.0,long,short
143,143,2023-10-26 00:15:00,OANDA:EURCAD,1.45794,1.45804,1.45752,1.45779,331.0,Interval.in_15_minute,57284100.0,long,short
144,144,2023-10-26 00:00:00,OANDA:EURCAD,1.45808,1.4586,1.4578,1.45794,248.0,Interval.in_15_minute,57283200.0,long,short
145,145,2023-10-25 23:45:00,OANDA:EURCAD,1.45813,1.45816,1.45788,1.458085,713.0,Interval.in_15_minute,57282300.0,long,short
146,146,2023-10-25 23:30:00,OANDA:EURCAD,1.45774,1.45821,1.45774,1.45813,873.0,Interval.in_15_minute,57281400.0,long,short
147,147,2023-10-25 23:15:00,OANDA:EURCAD,1.45768,1.45785,1.45763,1.45774,553.0,Interval.in_15_minute,57280500.0,long,short
148,148,2023-10-25 23:00:00,OANDA:EURCAD,1.4577,1.45794,1.45758,1.45768,379.0,Interval.in_15_minute,57279600.0,long,short
149,149,2023-10-25 22:45:00,OANDA:EURCAD,1.45753,1.45782,1.45746,1.4577,635.0,Interval.in_15_minute,57278700.0,long,short
150,150,2023-10-25 22:30:00,OANDA:EURCAD,1.45742,1.457645,1.45721,1.45753,882.0,Interval.in_15_minute,57277800.0,long,short
151,151,2023-10-25 22:15:00,OANDA:EURCAD,1.4576,1.45777,1.45724,1.45742,707.0,Interval.in_15_minute,57276900.0,long,short
152,152,2023-10-25 22:00:00,OANDA:EURCAD,1.45794,1.458,1.45749,1.4576,1601.0,Interval.in_15_minute,57276000.0,long,short
153,153,2023-10-25 21:45:00,OANDA:EURCAD,1.45809,1.45822,1.457455,1.45794,1536.0,Interval.in_15_minute,57275100.0,long,short
154,154,2023-10-25 21:30:00,OANDA:EURCAD,1.4575,1.45814,1.45732,1.45809,909.0,Interval.in_15_minute,57274200.0,long,short
155,155,2023-10-25 21:15:00,OANDA:EURCAD,1.4575,1.45764,1.45728,1.4575,611.0,Interval.in_15_minute,57273300.0,long,short
156,156,2023-10-25 21:00:00,OANDA:EURCAD,1.45787,1.458245,1.45744,1.4575,1194.0,Interval.in_15_minute,57272400.0,long,short
157,157,2023-10-25 20:45:00,OANDA:EURCAD,1.45754,1.45828,1.45734,1.45787,1613.0,Interval.in_15_minute,57271500.0,long,short
158,158,2023-10-25 20:30:00,OANDA:EURCAD,1.45742,1.45776,1.4571,1.45754,1688.0,Interval.in_15_minute,57270600.0,long,short
159,159,2023-10-25 20:15:00,OANDA:EURCAD,1.45768,1.45786,1.45716,1.45742,2474.0,Interval.in_15_minute,57269700.0,long,short
160,160,2023-10-25 20:00:00,OANDA:EURCAD,1.45776,1.45804,1.45747,1.45768,1710.0,Interval.in_15_minute,57268800.0,long,short
161,161,2023-10-25 19:45:00,OANDA:EURCAD,1.45824,1.458285,1.4577,1.45776,1212.0,Interval.in_15_minute,57267900.0,long,short
162,162,2023-10-25 19:30:00,OANDA:EURCAD,1.45822,1.45876,1.45794,1.45824,1230.0,Interval.in_15_minute,57267000.0,long,short
163,163,2023-10-25 19:15:00,OANDA:EURCAD,1.45822,1.458485,1.45808,1.45822,816.0,Interval.in_15_minute,57266100.0,long,short
164,164,2023-10-25 19:00:00,OANDA:EURCAD,1.45771,1.458505,1.45758,1.45822,1480.0,Interval.in_15_minute,57265200.0,long,short
165,165,2023-10-25 18:45:00,OANDA:EURCAD,1.45823,1.45848,1.457635,1.45771,1225.0,Interval.in_15_minute,57264300.0,long,short
166,166,2023-10-25 18:30:00,OANDA:EURCAD,1.4586,1.45948,1.45808,1.45823,2501.0,Interval.in_15_minute,57263400.0,long,short
167,167,2023-10-25 18:15:00,OANDA:EURCAD,1.45862,1.4588,1.45814,1.4586,1978.0,Interval.in_15_minute,57262500.0,long,short
168,168,2023-10-25 18:00:00,OANDA:EURCAD,1.45892,1.45976,1.45834,1.45862,3072.0,Interval.in_15_minute,57261600.0,long,short
169,169,2023-10-25 17:45:00,OANDA:EURCAD,1.45853,1.45948,1.458135,1.45892,1833.0,Interval.in_15_minute,57260700.0,long,short
170,170,2023-10-25 17:30:00,OANDA:EURCAD,1.4596,1.45992,1.458495,1.45853,2613.0,Interval.in_15_minute,57259800.0,long,short
171,171,2023-10-25 17:15:00,OANDA:EURCAD,1.45994,1.460265,1.45855,1.4596,3579.0,Interval.in_15_minute,57258900.0,long,short
172,172,2023-10-25 17:00:00,OANDA:EURCAD,1.45714,1.46039,1.45709,1.45994,3940.0,Interval.in_15_minute,57258000.0,long,short
173,173,2023-10-25 16:45:00,OANDA:EURCAD,1.45697,1.45824,1.45658,1.45714,1938.0,Interval.in_15_minute,57257100.0,long,short
174,174,2023-10-25 16:30:00,OANDA:EURCAD,1.45685,1.45707,1.45532,1.45697,2496.0,Interval.in_15_minute,57256200.0,long,short
175,175,2023-10-25 16:15:00,OANDA:EURCAD,1.4568,1.45756,1.45674,1.45685,930.0,Interval.in_15_minute,57255300.0,long,short
176,176,2023-10-25 16:00:00,OANDA:EURCAD,1.45627,1.45706,1.45578,1.4568,1764.0,Interval.in_15_minute,57254400.0,long,short
177,177,2023-10-25 15:45:00,OANDA:EURCAD,1.45512,1.4565,1.4551,1.45627,1869.0,Interval.in_15_minute,57253500.0,long,short
178,178,2023-10-25 15:30:00,OANDA:EURCAD,1.45422,1.45515,1.45394,1.45512,1851.0,Interval.in_15_minute,57252600.0,long,short
179,179,2023-10-25 15:15:00,OANDA:EURCAD,1.45464,1.45541,1.45416,1.45422,1639.0,Interval.in_15_minute,57251700.0,long,short
180,180,2023-10-25 15:00:00,OANDA:EURCAD,1.45516,1.45532,1.454415,1.45464,1448.0,Interval.in_15_minute,57250800.0,long,short
181,181,2023-10-25 14:45:00,OANDA:EURCAD,1.45594,1.45595,1.454775,1.45516,1120.0,Interval.in_15_minute,57249900.0,long,short
182,182,2023-10-25 14:30:00,OANDA:EURCAD,1.45638,1.45648,1.45558,1.45594,1178.0,Interval.in_15_minute,57249000.0,long,short
183,183,2023-10-25 14:15:00,OANDA:EURCAD,1.45649,1.45667,1.45626,1.45638,1283.0,Interval.in_15_minute,57248100.0,long,short
184,184,2023-10-25 14:00:00,OANDA:EURCAD,1.4569,1.457485,1.45634,1.45649,910.0,Interval.in_15_minute,57247200.0,long,short
185,185,2023-10-25 13:45:00,OANDA:EURCAD,1.45731,1.45737,1.456435,1.4569,921.0,Interval.in_15_minute,57246300.0,long,short
186,186,2023-10-25 13:30:00,OANDA:EURCAD,1.45692,1.45759,1.45685,1.45731,1131.0,Interval.in_15_minute,57245400.0,long,short
187,187,2023-10-25 13:15:00,OANDA:EURCAD,1.45642,1.457105,1.45628,1.45692,1051.0,Interval.in_15_minute,57244500.0,long,short
188,188,2023-10-25 13:00:00,OANDA:EURCAD,1.45611,1.45644,1.45581,1.45642,827.0,Interval.in_15_minute,57243600.0,long,short
