,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:30:00,157.864,neutral,neutral,short,short,long,long,Interval.in_30_minute,EURJPY
1,2023-10-16 16:30:00,157.646,neutral,neutral,short,short,long,long,Interval.in_30_minute,EURJPY
2,2023-10-16 16:00:00,157.602,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
3,2023-10-16 15:30:00,157.548,short,short,short,short,long,neutral,Interval.in_30_minute,EURJPY
4,2023-10-16 15:00:00,157.418,neutral,neutral,short,short,short,neutral,Interval.in_30_minute,EURJPY
5,2023-10-16 14:30:00,157.534,short,short,short,short,short,neutral,Interval.in_30_minute,EURJPY
6,2023-10-16 14:00:00,157.487,neutral,neutral,short,short,short,neutral,Interval.in_30_minute,EURJPY
7,2023-10-16 13:30:00,157.52,neutral,neutral,short,short,short,neutral,Interval.in_30_minute,EURJPY
8,2023-10-16 13:00:00,157.51,neutral,neutral,short,short,short,neutral,Interval.in_30_minute,EURJPY
9,2023-10-16 12:30:00,157.444,neutral,neutral,short,short,short,neutral,Interval.in_30_minute,EURJPY
10,2023-10-16 12:00:00,157.536,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
11,2023-10-16 11:30:00,157.582,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
12,2023-10-16 11:00:00,157.56,long,long,short,short,long,neutral,Interval.in_30_minute,EURJPY
13,2023-10-16 10:30:00,157.564,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
14,2023-10-16 10:00:00,157.452,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
15,2023-10-16 09:30:00,157.571,neutral,neutral,short,short,long,long,Interval.in_30_minute,EURJPY
16,2023-10-16 09:00:00,157.382,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
17,2023-10-16 08:30:00,157.356,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
18,2023-10-16 08:00:00,157.264,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
19,2023-10-16 07:30:00,157.295,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
20,2023-10-16 07:00:00,157.29,neutral,neutral,short,short,short,neutral,Interval.in_30_minute,EURJPY
21,2023-10-16 06:30:00,157.304,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
22,2023-10-16 06:00:00,157.294,short,short,short,short,long,neutral,Interval.in_30_minute,EURJPY
23,2023-10-16 05:30:00,157.241,neutral,neutral,short,short,short,neutral,Interval.in_30_minute,EURJPY
24,2023-10-16 05:00:00,157.285,neutral,neutral,short,short,short,neutral,Interval.in_30_minute,EURJPY
25,2023-10-16 04:30:00,157.274,long,long,short,short,short,neutral,Interval.in_30_minute,EURJPY
26,2023-10-16 04:00:00,157.35,short,short,short,short,short,neutral,Interval.in_30_minute,EURJPY
27,2023-10-16 03:30:00,157.236,neutral,neutral,short,short,short,short,Interval.in_30_minute,EURJPY
28,2023-10-16 03:00:00,157.284,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
29,2023-10-16 02:30:00,157.372,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
30,2023-10-16 02:00:00,157.404,neutral,neutral,short,short,long,long,Interval.in_30_minute,EURJPY
31,2023-10-16 01:30:00,157.39,neutral,neutral,short,short,long,long,Interval.in_30_minute,EURJPY
32,2023-10-16 01:00:00,157.364,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
33,2023-10-16 00:30:00,157.27,short,short,short,short,long,neutral,Interval.in_30_minute,EURJPY
34,2023-10-16 00:00:00,157.143,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
35,2023-10-13 23:30:00,157.186,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
36,2023-10-13 23:00:00,157.16,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,EURJPY
37,2023-10-13 22:30:00,157.193,neutral,neutral,short,short,long,long,Interval.in_30_minute,EURJPY
38,2023-10-13 22:00:00,157.175,neutral,neutral,short,short,short,long,Interval.in_30_minute,EURJPY
