,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 18:00:00,94.746,long,long,short,short,long,neutral,Interval.in_5_minute,AUDJPY
1,2023-10-16 17:50:00,94.731,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
2,2023-10-16 17:45:00,94.752,neutral,neutral,short,short,long,long,Interval.in_5_minute,AUDJPY
3,2023-10-16 17:40:00,94.702,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
4,2023-10-16 17:35:00,94.658,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
5,2023-10-16 17:30:00,94.65,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
6,2023-10-16 17:25:00,94.67,neutral,neutral,short,short,long,long,Interval.in_5_minute,AUDJPY
7,2023-10-16 17:20:00,94.646,neutral,neutral,short,long,long,long,Interval.in_5_minute,AUDJPY
8,2023-10-16 17:15:00,94.644,neutral,neutral,short,long,long,neutral,Interval.in_5_minute,AUDJPY
9,2023-10-16 17:10:00,94.634,neutral,neutral,short,long,long,neutral,Interval.in_5_minute,AUDJPY
10,2023-10-16 17:05:00,94.572,neutral,neutral,short,long,long,neutral,Interval.in_5_minute,AUDJPY
11,2023-10-16 17:00:00,94.598,neutral,neutral,short,long,long,neutral,Interval.in_5_minute,AUDJPY
12,2023-10-16 16:55:00,94.596,long,long,short,long,long,neutral,Interval.in_5_minute,AUDJPY
13,2023-10-16 16:50:00,94.63,neutral,neutral,short,long,long,long,Interval.in_5_minute,AUDJPY
14,2023-10-16 16:45:00,94.604,short,short,short,long,short,neutral,Interval.in_5_minute,AUDJPY
15,2023-10-16 16:40:00,94.543,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
16,2023-10-16 16:35:00,94.518,neutral,neutral,short,long,short,short,Interval.in_5_minute,AUDJPY
17,2023-10-16 16:30:00,94.544,neutral,neutral,short,short,short,short,Interval.in_5_minute,AUDJPY
18,2023-10-16 16:25:00,94.563,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
19,2023-10-16 16:20:00,94.594,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
20,2023-10-16 16:15:00,94.602,short,short,short,short,short,neutral,Interval.in_5_minute,AUDJPY
21,2023-10-16 16:10:00,94.592,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
22,2023-10-16 16:05:00,94.578,neutral,neutral,short,short,long,short,Interval.in_5_minute,AUDJPY
23,2023-10-16 16:00:00,94.586,long,long,short,short,long,neutral,Interval.in_5_minute,AUDJPY
24,2023-10-16 15:55:00,94.612,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
25,2023-10-16 15:50:00,94.624,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
26,2023-10-16 15:45:00,94.592,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
27,2023-10-16 15:40:00,94.554,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
28,2023-10-16 15:35:00,94.586,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
29,2023-10-16 15:30:00,94.538,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
30,2023-10-16 15:25:00,94.538,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
31,2023-10-16 15:20:00,94.562,short,short,short,short,short,neutral,Interval.in_5_minute,AUDJPY
32,2023-10-16 15:15:00,94.568,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
33,2023-10-16 15:10:00,94.544,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
34,2023-10-16 15:05:00,94.572,long,long,short,short,short,neutral,Interval.in_5_minute,AUDJPY
35,2023-10-16 15:00:00,94.636,long,long,short,short,long,neutral,Interval.in_5_minute,AUDJPY
36,2023-10-16 14:55:00,94.614,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
37,2023-10-16 14:50:00,94.595,long,long,short,short,long,neutral,Interval.in_5_minute,AUDJPY
38,2023-10-16 14:45:00,94.609,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
39,2023-10-16 14:40:00,94.617,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
40,2023-10-16 14:35:00,94.611,long,long,short,short,long,neutral,Interval.in_5_minute,AUDJPY
41,2023-10-16 14:30:00,94.554,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
42,2023-10-16 14:25:00,94.56,neutral,neutral,short,short,long,long,Interval.in_5_minute,AUDJPY
43,2023-10-16 14:20:00,94.546,short,short,short,short,short,long,Interval.in_5_minute,AUDJPY
44,2023-10-16 14:15:00,94.505,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
45,2023-10-16 14:10:00,94.496,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
46,2023-10-16 14:05:00,94.486,neutral,neutral,short,long,short,short,Interval.in_5_minute,AUDJPY
47,2023-10-16 14:00:00,94.498,neutral,neutral,short,short,short,short,Interval.in_5_minute,AUDJPY
48,2023-10-16 13:55:00,94.505,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
49,2023-10-16 13:50:00,94.556,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
50,2023-10-16 13:45:00,94.576,short,short,short,short,short,neutral,Interval.in_5_minute,AUDJPY
51,2023-10-16 13:40:00,94.554,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,AUDJPY
52,2023-10-16 13:35:00,94.548,neutral,neutral,short,short,long,short,Interval.in_5_minute,AUDJPY
53,2023-10-16 13:30:00,94.563,long,long,short,short,long,neutral,Interval.in_5_minute,AUDJPY
54,2023-10-16 13:25:00,94.59,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,AUDJPY
