,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:00:00,1.23128,long,long,short,long,neutral,Interval.in_45_minute,GBPUSD,long,neutral,long,short
1,2023-10-11 22:30:00,1.23134,neutral,neutral,short,long,long,Interval.in_45_minute,GBPUSD,long,long,long,short
2,2023-10-11 21:45:00,1.23111,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD,long,long,long,short
3,2023-10-11 21:00:00,1.22993,short,short,short,short,neutral,Interval.in_45_minute,GBPUSD,long,neutral,short,short
4,2023-10-11 20:15:00,1.22873,neutral,neutral,short,short,neutral,Interval.in_45_minute,GBPUSD,long,neutral,short,short
5,2023-10-11 19:30:00,1.22932,neutral,neutral,short,short,neutral,Interval.in_45_minute,GBPUSD,long,neutral,long,short
6,2023-10-11 18:45:00,1.22924,neutral,neutral,short,long,short,Interval.in_45_minute,GBPUSD,long,short,long,short
7,2023-10-11 18:00:00,1.23008,long,long,short,long,neutral,Interval.in_45_minute,GBPUSD,long,short,long,short
8,2023-10-11 17:15:00,1.23126,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPUSD,long,neutral,long,short
9,2023-10-11 16:30:00,1.23186,neutral,neutral,short,long,long,Interval.in_45_minute,GBPUSD,long,long,long,short
10,2023-10-11 15:45:00,1.23164,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPUSD,long,long,long,short
11,2023-10-11 15:00:00,1.2299,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPUSD,long,neutral,long,short
12,2023-10-11 14:15:00,1.22898,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPUSD,long,neutral,long,short
13,2023-10-11 13:30:00,1.22962,neutral,neutral,short,long,long,Interval.in_45_minute,GBPUSD,long,long,long,short
14,2023-10-11 12:45:00,1.22858,neutral,neutral,short,short,long,Interval.in_45_minute,GBPUSD,long,long,long,short
15,2023-10-11 12:00:00,1.22817,neutral,neutral,short,short,neutral,Interval.in_45_minute,GBPUSD,long,long,long,short
16,2023-10-11 11:15:00,1.22806,neutral,neutral,short,short,neutral,Interval.in_45_minute,GBPUSD,long,neutral,long,short
17,2023-10-11 10:30:00,1.22714,neutral,neutral,short,short,neutral,Interval.in_45_minute,GBPUSD,long,short,short,short
18,2023-10-11 09:45:00,1.22841,neutral,neutral,short,short,neutral,Interval.in_45_minute,GBPUSD,long,neutral,long,short
19,2023-10-11 09:00:00,1.22967,short,short,short,short,neutral,Interval.in_45_minute,GBPUSD,long,neutral,long,short
20,2023-10-11 08:15:00,1.22866,neutral,neutral,short,short,neutral,Interval.in_45_minute,GBPUSD,long,neutral,long,short
