,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30
0,2023-10-27 12:06:00,OANDA:AUDCHF,0.57166,0.57169,0.571635,0.57166,18.0,Interval.in_1_minute,57413160.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,2023-10-27 12:05:00,OANDA:AUDCHF,0.5716,0.5716600000000001,0.5716,0.57166,30.0,Interval.in_1_minute,57413100.0,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,2023-10-27 12:04:00,OANDA:AUDCHF,0.57169,0.57174,0.571595,0.5716,38.0,Interval.in_1_minute,57413040.0,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,2023-10-27 12:03:00,OANDA:AUDCHF,0.57166,0.571705,0.57166,0.57169,14.0,Interval.in_1_minute,57412980.0,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,2023-10-27 12:02:00,OANDA:AUDCHF,0.5717,0.5717,0.57162,0.57166,17.0,Interval.in_1_minute,57412920.0,long,short,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5,2023-10-27 12:01:00,OANDA:AUDCHF,0.57188,0.571885,0.57169,0.5717,28.0,Interval.in_1_minute,57412860.0,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6,2023-10-27 12:00:00,OANDA:AUDCHF,0.57188,0.57191,0.57186,0.57188,28.0,Interval.in_1_minute,57412800.0,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7,2023-10-27 11:59:00,OANDA:AUDCHF,0.57192,0.57198,0.57187,0.57188,22.0,Interval.in_1_minute,57412740.0,long,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8,2023-10-27 11:58:00,OANDA:AUDCHF,0.57182,0.57192,0.5718,0.57192,28.0,Interval.in_1_minute,57412680.0,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9,2023-10-27 11:57:00,OANDA:AUDCHF,0.57178,0.57184,0.57178,0.57182,17.0,Interval.in_1_minute,57412620.0,long,long,long,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
