,is_profit_after_bars_1,is_profit_after_bars_2,is_profit_after_bars_3,is_profit_after_bars_4,is_profit_after_bars_5,is_profit_after_bars_6,is_profit_after_bars_7,is_profit_after_bars_8,is_profit_after_bars_9,is_profit_after_bars_10,datetime,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,True,False,True,True,True,True,True,True,True,True,2023-10-11 13:00:00,neutral,neutral,short,,long
1,False,False,False,False,False,False,True,True,True,True,2023-10-11 12:00:00,neutral,long,long,,long
2,True,False,False,False,False,False,False,True,True,True,2023-10-11 11:30:00,neutral,neutral,long,,long
3,True,True,True,False,False,False,True,False,True,True,2023-10-11 11:00:00,neutral,neutral,short,,short
4,True,True,True,True,True,True,False,True,True,True,2023-10-11 10:30:00,neutral,neutral,short,,short
5,False,False,False,True,False,False,False,False,False,False,2023-10-11 10:00:00,neutral,neutral,long,,short
6,False,False,False,False,False,False,False,False,False,False,2023-10-11 09:30:00,neutral,neutral,long,,short
7,True,True,False,False,True,True,False,False,False,False,2023-10-11 09:00:00,neutral,neutral,short,,short
8,True,True,True,False,True,True,True,True,False,True,2023-10-11 08:30:00,neutral,neutral,short,,short
9,False,True,True,True,False,False,True,True,False,False,2023-10-11 08:00:00,neutral,neutral,short,,long
10,True,False,True,True,True,False,True,True,True,True,2023-10-11 07:30:00,neutral,neutral,short,,long
11,False,True,False,True,True,True,False,False,True,True,2023-10-11 07:00:00,neutral,neutral,short,,long
12,False,False,True,False,True,True,True,False,False,True,2023-10-11 06:30:00,neutral,neutral,short,,long
13,True,True,False,True,False,True,True,True,False,False,2023-10-11 06:00:00,neutral,neutral,short,,long
14,False,False,False,False,False,False,False,True,True,False,2023-10-11 05:30:00,neutral,neutral,short,,long
15,True,True,True,True,True,True,False,True,True,True,2023-10-11 05:00:00,neutral,neutral,short,,long
16,False,False,False,False,False,False,False,False,False,True,2023-10-11 04:30:00,neutral,neutral,short,,long
17,True,False,True,True,True,True,False,True,False,True,2023-10-11 04:00:00,long,neutral,long,,long
18,False,False,False,False,False,False,False,False,False,False,2023-10-11 03:30:00,neutral,neutral,long,,short
19,True,False,False,False,False,False,False,False,False,False,2023-10-11 03:00:00,neutral,neutral,long,,short
20,True,True,False,True,False,True,True,True,True,False,2023-10-11 02:30:00,neutral,neutral,long,,short
21,False,True,True,False,True,False,True,False,False,False,2023-10-11 02:00:00,neutral,neutral,long,,short
22,True,False,True,True,False,True,False,True,False,False,2023-10-11 01:30:00,neutral,neutral,short,,short
23,True,True,False,True,True,False,True,False,True,False,2023-10-11 01:00:00,neutral,neutral,long,,short
