,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30
29,2023-10-27 04:45:00,OANDA:AUDUSD,0.63334,0.63426,0.633255,0.63381,440.0,Interval.in_15_minute,57386700.0,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,long,long,long,long,long,long,None
30,2023-10-27 04:30:00,OANDA:AUDUSD,0.6329,0.63354,0.63266,0.63334,569.0,Interval.in_15_minute,57385800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long
31,2023-10-27 04:15:00,OANDA:AUDUSD,0.63257,0.63328,0.63246,0.6329,556.0,Interval.in_15_minute,57384900.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
32,2023-10-27 04:00:00,OANDA:AUDUSD,0.63348,0.63353,0.632535,0.63257,598.0,Interval.in_15_minute,57384000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
33,2023-10-27 03:45:00,OANDA:AUDUSD,0.6336,0.63399,0.63344,0.63348,425.0,Interval.in_15_minute,57383100.0,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long
34,2023-10-27 03:30:00,OANDA:AUDUSD,0.63346,0.63386,0.63331,0.6336,328.0,Interval.in_15_minute,57382200.0,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long
35,2023-10-27 03:15:00,OANDA:AUDUSD,0.63308,0.6337,0.63308,0.63346,387.0,Interval.in_15_minute,57381300.0,long,long,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long
36,2023-10-27 03:00:00,OANDA:AUDUSD,0.63336,0.6335,0.63295,0.63308,431.0,Interval.in_15_minute,57380400.0,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
37,2023-10-27 02:45:00,OANDA:AUDUSD,0.63308,0.6335,0.633075,0.63336,248.0,Interval.in_15_minute,57379500.0,short,long,long,long,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long
38,2023-10-27 02:30:00,OANDA:AUDUSD,0.63296,0.63315,0.63296,0.63308,357.0,Interval.in_15_minute,57378600.0,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
39,2023-10-27 02:15:00,OANDA:AUDUSD,0.63286,0.633,0.63278,0.63296,543.0,Interval.in_15_minute,57377700.0,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
40,2023-10-27 02:00:00,OANDA:AUDUSD,0.63258,0.63289,0.63256,0.63286,687.0,Interval.in_15_minute,57376800.0,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
41,2023-10-27 01:45:00,OANDA:AUDUSD,0.63258,0.63283,0.63255,0.63258,81.0,Interval.in_15_minute,57375900.0,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
42,2023-10-27 01:30:00,OANDA:AUDUSD,0.6325,0.63264,0.63248,0.63258,59.0,Interval.in_15_minute,57375000.0,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
43,2023-10-27 01:15:00,OANDA:AUDUSD,0.6325,0.63266,0.63244,0.6325,137.0,Interval.in_15_minute,57374100.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
44,2023-10-27 01:00:00,OANDA:AUDUSD,0.63224,0.63268,0.63214,0.6325,166.0,Interval.in_15_minute,57373200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
45,2023-10-27 00:45:00,OANDA:AUDUSD,0.63216,0.63226,0.63202,0.63224,168.0,Interval.in_15_minute,57372300.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
46,2023-10-27 00:30:00,OANDA:AUDUSD,0.63211,0.63226,0.63204,0.63216,131.0,Interval.in_15_minute,57371400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
47,2023-10-27 00:15:00,OANDA:AUDUSD,0.63209,0.6322,0.63204,0.63211,347.0,Interval.in_15_minute,57370500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
48,2023-10-27 00:00:00,OANDA:AUDUSD,0.63222,0.632405,0.632015,0.63209,78.0,Interval.in_15_minute,57369600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
49,2023-10-26 23:45:00,OANDA:AUDUSD,0.6321,0.63224,0.632,0.632225,148.0,Interval.in_15_minute,57368700.0,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
50,2023-10-26 23:30:00,OANDA:AUDUSD,0.63251,0.63252,0.63208,0.6321,182.0,Interval.in_15_minute,57367800.0,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
51,2023-10-26 23:15:00,OANDA:AUDUSD,0.63198,0.63257,0.63192,0.63251,162.0,Interval.in_15_minute,57366900.0,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
52,2023-10-26 23:00:00,OANDA:AUDUSD,0.63175,0.63204,0.6316,0.63198,493.0,Interval.in_15_minute,57366000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
53,2023-10-26 22:45:00,OANDA:AUDUSD,0.6315,0.63193,0.6314,0.63175,491.0,Interval.in_15_minute,57365100.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
54,2023-10-26 22:30:00,OANDA:AUDUSD,0.63212,0.63212,0.63146,0.6315,382.0,Interval.in_15_minute,57364200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
55,2023-10-26 22:15:00,OANDA:AUDUSD,0.63244,0.632585,0.63209,0.63212,580.0,Interval.in_15_minute,57363300.0,short,short,short,long,short,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
56,2023-10-26 22:00:00,OANDA:AUDUSD,0.63282,0.63305,0.63243,0.63244,587.0,Interval.in_15_minute,57362400.0,short,short,short,short,long,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
57,2023-10-26 21:45:00,OANDA:AUDUSD,0.63274,0.63308,0.63268,0.63282,594.0,Interval.in_15_minute,57361500.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,long,long,long,long,long
58,2023-10-26 21:30:00,OANDA:AUDUSD,0.63266,0.63307,0.63261,0.63274,541.0,Interval.in_15_minute,57360600.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,long,long,long,long
59,2023-10-26 21:15:00,OANDA:AUDUSD,0.63278,0.632845,0.63248,0.63266,533.0,Interval.in_15_minute,57359700.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,long,long,long
60,2023-10-26 21:00:00,OANDA:AUDUSD,0.63242,0.63283,0.63226,0.63278,573.0,Interval.in_15_minute,57358800.0,short,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,long,long
61,2023-10-26 20:45:00,OANDA:AUDUSD,0.63212,0.63257,0.632115,0.63242,607.0,Interval.in_15_minute,57357900.0,long,long,long,long,long,short,short,short,short,long,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long
62,2023-10-26 20:30:00,OANDA:AUDUSD,0.63156,0.63221,0.63144,0.63212,615.0,Interval.in_15_minute,57357000.0,long,long,long,long,long,long,long,short,short,short,long,short,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
63,2023-10-26 20:15:00,OANDA:AUDUSD,0.63124,0.6317,0.63123,0.63156,547.0,Interval.in_15_minute,57356100.0,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
64,2023-10-26 20:00:00,OANDA:AUDUSD,0.63028,0.63139,0.6302,0.63124,801.0,Interval.in_15_minute,57355200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
65,2023-10-26 19:45:00,OANDA:AUDUSD,0.63054,0.6306,0.63018,0.63028,585.0,Interval.in_15_minute,57354300.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
66,2023-10-26 19:30:00,OANDA:AUDUSD,0.631,0.63112,0.63053,0.63054,550.0,Interval.in_15_minute,57353400.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
67,2023-10-26 19:15:00,OANDA:AUDUSD,0.6307,0.631005,0.63036,0.631,685.0,Interval.in_15_minute,57352500.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
68,2023-10-26 19:00:00,OANDA:AUDUSD,0.63114,0.63116,0.63035,0.6307,778.0,Interval.in_15_minute,57351600.0,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
69,2023-10-26 18:45:00,OANDA:AUDUSD,0.63064,0.631525,0.63063,0.63114,376.0,Interval.in_15_minute,57350700.0,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
70,2023-10-26 18:30:00,OANDA:AUDUSD,0.63036,0.63071,0.63024,0.63064,716.0,Interval.in_15_minute,57349800.0,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
71,2023-10-26 18:15:00,OANDA:AUDUSD,0.6313,0.63142,0.63034,0.63036,825.0,Interval.in_15_minute,57348900.0,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
72,2023-10-26 18:00:00,OANDA:AUDUSD,0.63212,0.63215,0.631295,0.6313,1018.0,Interval.in_15_minute,57348000.0,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
73,2023-10-26 17:45:00,OANDA:AUDUSD,0.63188,0.63246,0.6317,0.63212,1136.0,Interval.in_15_minute,57347100.0,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,short,short,long,short,long,short,short,long,long,long,long
74,2023-10-26 17:30:00,OANDA:AUDUSD,0.63115,0.63193,0.6307,0.63188,930.0,Interval.in_15_minute,57346200.0,long,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long
75,2023-10-26 17:15:00,OANDA:AUDUSD,0.63063,0.6314,0.63038,0.63115,1405.0,Interval.in_15_minute,57345300.0,long,long,long,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
76,2023-10-26 17:00:00,OANDA:AUDUSD,0.63158,0.63166,0.6306,0.63063,1468.0,Interval.in_15_minute,57344400.0,long,long,long,long,short,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
77,2023-10-26 16:45:00,OANDA:AUDUSD,0.63288,0.63294,0.63154,0.63158,1428.0,Interval.in_15_minute,57343500.0,short,short,long,long,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long
78,2023-10-26 16:30:00,OANDA:AUDUSD,0.63186,0.63288,0.63174,0.63288,1707.0,Interval.in_15_minute,57342600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
79,2023-10-26 16:15:00,OANDA:AUDUSD,0.63171,0.632105,0.63131,0.63186,822.0,Interval.in_15_minute,57341700.0,long,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,short,long,long,long,long
80,2023-10-26 16:00:00,OANDA:AUDUSD,0.63216,0.63222,0.631255,0.63171,1270.0,Interval.in_15_minute,57340800.0,long,long,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,long,long,long,long
81,2023-10-26 15:45:00,OANDA:AUDUSD,0.63145,0.632285,0.63099,0.63216,1567.0,Interval.in_15_minute,57339900.0,short,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,short,short,short,long
82,2023-10-26 15:30:00,OANDA:AUDUSD,0.63041,0.63167,0.6293,0.63145,2477.0,Interval.in_15_minute,57339000.0,long,long,long,long,long,short,short,long,long,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
83,2023-10-26 15:15:00,OANDA:AUDUSD,0.63026,0.63072,0.630055,0.63041,1175.0,Interval.in_15_minute,57338100.0,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long
84,2023-10-26 15:00:00,OANDA:AUDUSD,0.62996,0.63041,0.6299,0.63026,454.0,Interval.in_15_minute,57337200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
85,2023-10-26 14:45:00,OANDA:AUDUSD,0.63016,0.63035,0.62988,0.62996,462.0,Interval.in_15_minute,57336300.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
86,2023-10-26 14:30:00,OANDA:AUDUSD,0.63032,0.63035,0.62996,0.63016,417.0,Interval.in_15_minute,57335400.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
87,2023-10-26 14:15:00,OANDA:AUDUSD,0.63017,0.63048,0.63012,0.63032,371.0,Interval.in_15_minute,57334500.0,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long
88,2023-10-26 14:00:00,OANDA:AUDUSD,0.63028,0.630385,0.63008,0.63017,361.0,Interval.in_15_minute,57333600.0,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
89,2023-10-26 13:45:00,OANDA:AUDUSD,0.63062,0.630665,0.63019,0.63028,291.0,Interval.in_15_minute,57332700.0,short,long,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
90,2023-10-26 13:30:00,OANDA:AUDUSD,0.63113,0.6313,0.63056,0.63062,478.0,Interval.in_15_minute,57331800.0,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,short,short,long,long,long,long,long
91,2023-10-26 13:15:00,OANDA:AUDUSD,0.63136,0.631525,0.631055,0.63113,381.0,Interval.in_15_minute,57330900.0,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,long,long,long,long,short,short,long,short,short,short,short,long,long,long,long
92,2023-10-26 13:00:00,OANDA:AUDUSD,0.6312,0.63149,0.631115,0.63136,414.0,Interval.in_15_minute,57330000.0,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,short,long,long,short,short,short,short,short,short,short,short,short,long,long
93,2023-10-26 12:45:00,OANDA:AUDUSD,0.63124,0.63164,0.631155,0.6312,414.0,Interval.in_15_minute,57329100.0,long,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,short,long,long,long,short,short,short,short,short,short,short,long,long
94,2023-10-26 12:30:00,OANDA:AUDUSD,0.6315,0.63166,0.631235,0.63124,495.0,Interval.in_15_minute,57328200.0,short,long,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,short,long,long,long,short,short,short,short,short,short,short,long
95,2023-10-26 12:15:00,OANDA:AUDUSD,0.63104,0.63152,0.63066,0.6315,543.0,Interval.in_15_minute,57327300.0,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,short,short,long,long,short,short,short,short,short,short,short,short
96,2023-10-26 12:00:00,OANDA:AUDUSD,0.63095,0.63122,0.630655,0.63104,391.0,Interval.in_15_minute,57326400.0,long,long,long,long,long,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,long,long,long,long,short,short,long,short,short,short
97,2023-10-26 11:45:00,OANDA:AUDUSD,0.63098,0.631225,0.63086,0.63095,528.0,Interval.in_15_minute,57325500.0,long,long,long,long,long,long,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,long,long,long,long,short,short,long,short,long
98,2023-10-26 11:30:00,OANDA:AUDUSD,0.63058,0.63108,0.63047,0.63098,470.0,Interval.in_15_minute,57324600.0,short,long,long,long,long,long,long,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,long,long,long,long,short,short,long,short
99,2023-10-26 11:15:00,OANDA:AUDUSD,0.63109,0.63131,0.63047,0.63058,613.0,Interval.in_15_minute,57323700.0,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,short,long,long
100,2023-10-26 11:00:00,OANDA:AUDUSD,0.63068,0.631125,0.630635,0.63109,609.0,Interval.in_15_minute,57322800.0,short,short,short,short,long,long,long,long,long,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,long,long,long,long,short,short
101,2023-10-26 10:45:00,OANDA:AUDUSD,0.62999,0.63089,0.62989,0.63068,584.0,Interval.in_15_minute,57321900.0,long,short,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,long,long,long,long,short
102,2023-10-26 10:30:00,OANDA:AUDUSD,0.62944,0.6302,0.62922,0.62999,581.0,Interval.in_15_minute,57321000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long
103,2023-10-26 10:15:00,OANDA:AUDUSD,0.62964,0.62977,0.62922,0.62944,755.0,Interval.in_15_minute,57320100.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
