,datetime,is_profit,signal,open_signal_price,close_signal_price,SuperOrderBlock,Volume,UMA,NW,ScalpPro
51,2023-10-05 11:00:00,False,short,0.8725,0.87268,short,neutral,short,short,short
52,2023-10-05 10:55:00,False,short,0.87231,0.8727,short,neutral,short,short,short
53,2023-10-05 10:25:00,False,short,0.87227,0.87261,short,neutral,short,short,short
54,2023-10-05 09:55:00,True,short,0.87258,0.87236,short,short,short,short,short
55,2023-10-05 09:20:00,False,short,0.87294,0.87305,short,neutral,short,short,long
56,2023-10-05 08:50:00,True,short,0.87338,0.87298,short,neutral,short,short,long
57,2023-10-05 08:25:00,True,short,0.87356,0.87315,short,neutral,short,short,short
58,2023-10-05 08:05:00,True,short,0.87377,0.87368,short,neutral,long,short,short
59,2023-10-05 07:05:00,True,short,0.87436,0.87392,short,neutral,long,short,short
60,2023-10-05 06:40:00,False,long,0.87424,0.87393,long,long,long,short,short
61,2023-10-05 06:15:00,True,long,0.87346,0.874,long,neutral,long,short,long
62,2023-10-05 05:20:00,True,short,0.87276,0.87272,short,neutral,long,short,short
63,2023-10-05 03:05:00,True,long,0.86992,0.87014,long,neutral,long,long,long
64,2023-10-05 02:55:00,True,long,0.86982,0.87012,long,neutral,long,long,long
65,2023-10-05 01:45:00,True,long,0.86995,0.87001,long,neutral,long,long,long
66,2023-10-05 01:40:00,False,long,0.86994,0.86989,long,neutral,long,long,long
67,2023-10-05 01:20:00,True,long,0.8695,0.86978,long,neutral,long,long,short
68,2023-10-04 23:20:00,False,long,0.86985,0.86946,long,neutral,long,short,long
69,2023-10-04 22:15:00,True,long,0.8694,0.86954,long,long,long,short,long
70,2023-10-04 22:05:00,False,short,0.86926,0.86952,short,neutral,short,short,long
71,2023-10-04 21:50:00,False,short,0.86911,0.86926,short,neutral,short,short,short
72,2023-10-04 21:20:00,True,short,0.86936,0.86918,short,neutral,short,short,long
73,2023-10-04 21:15:00,True,short,0.86922,0.86915,short,neutral,short,short,short
74,2023-10-04 20:40:00,False,short,0.86926,0.86944,short,neutral,short,short,long
75,2023-10-04 20:05:00,True,short,0.86947,0.8692,short,short,short,short,short
76,2023-10-04 18:30:00,True,long,0.87056,0.8708,long,neutral,long,short,long
77,2023-10-04 18:05:00,False,short,0.86927,0.87052,short,neutral,short,short,short
78,2023-10-04 17:55:00,False,short,0.8692,0.86952,short,neutral,short,short,short
79,2023-10-04 17:25:00,True,long,0.86984,0.87016,long,short,long,short,long
80,2023-10-04 15:10:00,False,short,0.86656,0.86806,short,neutral,short,short,long
81,2023-10-04 14:50:00,False,long,0.86661,0.86617,long,neutral,long,short,long
82,2023-10-04 14:10:00,False,long,0.86762,0.86718,long,long,long,short,long
83,2023-10-04 13:40:00,False,short,0.86634,0.86662,short,neutral,long,short,short
84,2023-10-04 13:15:00,False,long,0.86639,0.86622,long,neutral,long,short,long
85,2023-10-04 13:05:00,False,short,0.86624,0.86648,short,neutral,long,short,short
86,2023-10-04 12:55:00,True,long,0.86612,0.86643,long,neutral,long,short,long
87,2023-10-04 12:15:00,True,short,0.86607,0.866,short,neutral,long,short,short
88,2023-10-04 11:30:00,False,short,0.8657,0.86584,short,neutral,long,short,short
89,2023-10-04 10:50:00,True,long,0.8657,0.86646,long,neutral,long,short,long
90,2023-10-04 10:35:00,False,short,0.8656,0.8657,short,neutral,long,short,short
91,2023-10-04 10:25:00,False,short,0.86554,0.86633,short,neutral,short,short,short
92,2023-10-04 09:15:00,False,long,0.86474,0.86471,long,neutral,long,short,long
93,2023-10-04 09:10:00,True,short,0.86478,0.86462,short,neutral,long,short,short
94,2023-10-04 09:00:00,False,short,0.8647,0.86474,short,short,long,short,short
95,2023-10-04 08:25:00,True,short,0.86565,0.86554,short,neutral,long,short,short
96,2023-10-04 08:00:00,False,long,0.86576,0.86566,long,neutral,long,short,long
97,2023-10-04 07:40:00,True,long,0.8641,0.86574,long,neutral,short,long,long
98,2023-10-04 06:35:00,False,long,0.86374,0.86366,long,neutral,long,long,short
99,2023-10-04 06:15:00,False,long,0.86406,0.86378,long,neutral,long,long,short
100,2023-10-04 06:00:00,False,long,0.86429,0.86406,long,neutral,long,long,long
101,2023-10-04 04:55:00,True,long,0.86338,0.864,long,neutral,short,long,long
102,2023-10-04 04:10:00,True,short,0.86422,0.864,short,neutral,short,long,short
103,2023-10-04 04:05:00,True,long,0.86388,0.86421,long,short,long,long,short
104,2023-10-04 04:00:00,False,long,0.86416,0.864,long,short,long,long,short
105,2023-10-04 03:50:00,False,long,0.86478,0.86388,long,neutral,long,long,long
106,2023-10-04 03:20:00,True,long,0.86431,0.86499,long,neutral,long,long,short
107,2023-10-04 03:05:00,False,long,0.86496,0.86431,long,neutral,long,long,short
108,2023-10-04 03:00:00,False,long,0.86499,0.86492,long,neutral,long,long,short
109,2023-10-04 00:40:00,True,long,0.86396,0.86399,long,neutral,short,long,long
110,2023-10-04 00:20:00,True,long,0.86379,0.86398,long,short,long,long,short
111,2023-10-04 00:10:00,False,long,0.86426,0.86388,long,neutral,long,long,long
112,2023-10-03 23:25:00,False,long,0.86423,0.86398,long,neutral,long,long,short
113,2023-10-03 23:10:00,True,long,0.86408,0.86423,long,neutral,long,long,short
114,2023-10-03 22:55:00,True,long,0.86406,0.86408,long,neutral,long,long,long
115,2023-10-03 22:35:00,True,long,0.86366,0.86395,long,neutral,long,long,short
116,2023-10-03 21:55:00,True,short,0.86422,0.86388,short,neutral,short,long,short
117,2023-10-03 21:30:00,False,short,0.86322,0.864,short,long,short,short,long
118,2023-10-03 21:25:00,False,short,0.86282,0.86364,short,neutral,short,short,long
119,2023-10-03 20:55:00,True,short,0.86364,0.86278,short,neutral,short,short,long
120,2023-10-03 20:40:00,True,short,0.86366,0.86364,short,neutral,long,short,short
121,2023-10-03 20:10:00,False,long,0.86436,0.8639,long,neutral,long,short,long
122,2023-10-03 19:55:00,False,short,0.86394,0.86436,short,neutral,short,short,short
123,2023-10-03 17:25:00,True,long,0.86416,0.86495,long,neutral,long,short,long
124,2023-10-03 17:10:00,True,short,0.86426,0.86416,short,neutral,short,long,short
125,2023-10-03 16:50:00,True,short,0.86462,0.86308,short,long,short,short,long
126,2023-10-03 16:45:00,True,short,0.8645,0.86353,short,long,short,short,long
127,2023-10-03 16:35:00,True,long,0.86371,0.86462,long,neutral,short,long,long
128,2023-10-03 15:30:00,False,long,0.86479,0.864,long,neutral,long,long,short
129,2023-10-03 15:25:00,False,long,0.86504,0.86407,long,neutral,long,long,long
130,2023-10-03 14:55:00,True,long,0.86468,0.86508,long,neutral,short,long,long
131,2023-10-03 14:20:00,True,short,0.86451,0.86433,short,neutral,short,long,short
132,2023-10-03 14:05:00,False,long,0.86472,0.86451,long,neutral,short,long,long
133,2023-10-03 12:55:00,False,long,0.86587,0.86548,long,neutral,short,long,long
134,2023-10-03 12:30:00,True,long,0.8657,0.86622,long,neutral,short,long,long
135,2023-10-03 10:50:00,True,long,0.86572,0.86622,long,neutral,long,long,short
136,2023-10-03 10:25:00,False,short,0.86536,0.86606,short,neutral,short,long,short
137,2023-10-03 10:20:00,True,long,0.86574,0.86616,long,neutral,short,long,long
138,2023-10-03 10:00:00,True,long,0.86536,0.86588,long,neutral,short,long,long
139,2023-10-03 09:40:00,False,short,0.86524,0.86546,short,neutral,short,long,short
140,2023-10-03 09:35:00,True,long,0.86504,0.8656,long,neutral,short,long,long
141,2023-10-03 07:25:00,True,short,0.86674,0.86635,short,neutral,short,long,short
142,2023-10-03 06:50:00,False,long,0.86906,0.8687,long,neutral,long,long,short
143,2023-10-03 06:25:00,True,long,0.86917,0.86947,long,neutral,short,long,long
144,2023-10-03 06:10:00,True,long,0.86884,0.86917,long,neutral,short,long,long
145,2023-10-03 06:05:00,True,long,0.86874,0.86886,long,neutral,short,long,long
146,2023-10-03 05:35:00,False,long,0.86856,0.86852,long,neutral,short,long,long
147,2023-10-03 05:30:00,True,short,0.86896,0.8686,short,neutral,short,long,short
148,2023-10-03 03:45:00,True,long,0.87026,0.87037,long,long,long,long,long
149,2023-10-03 03:15:00,False,long,0.86992,0.8697,long,neutral,short,long,long
150,2023-10-03 03:10:00,True,short,0.87006,0.86966,short,neutral,short,long,short
151,2023-10-03 02:35:00,True,long,0.8702,0.87049,long,neutral,long,long,long
152,2023-10-03 02:20:00,False,short,0.87008,0.8702,short,neutral,short,long,short
153,2023-10-03 02:00:00,False,long,0.8702,0.8701,long,neutral,short,long,long
154,2023-10-03 00:30:00,False,long,0.87031,0.87018,long,neutral,long,long,long
155,2023-10-03 00:10:00,True,long,0.87002,0.87052,long,neutral,short,long,long
156,2023-10-03 00:05:00,False,short,0.87023,0.87034,short,neutral,short,long,short
157,2023-10-02 23:40:00,True,short,0.8703,0.87018,short,neutral,short,long,short
158,2023-10-02 23:35:00,True,long,0.87015,0.87032,long,neutral,long,long,short
159,2023-10-02 23:30:00,False,long,0.87026,0.87024,long,neutral,long,long,short
160,2023-10-02 23:10:00,True,long,0.87024,0.87044,long,neutral,long,long,long
161,2023-10-02 22:00:00,True,long,0.8704,0.87043,long,neutral,short,long,long
162,2023-10-02 21:30:00,True,short,0.87014,0.87014,short,neutral,short,long,short
163,2023-10-02 21:00:00,True,short,0.8707,0.87022,short,neutral,short,long,short
164,2023-10-02 20:10:00,True,long,0.87056,0.87072,long,neutral,short,long,long
165,2023-10-02 19:55:00,True,short,0.87063,0.87056,short,neutral,short,long,short
166,2023-10-02 19:30:00,False,long,0.8707,0.87051,long,neutral,short,long,long
167,2023-10-02 19:10:00,True,long,0.87054,0.8708,long,short,short,long,long
168,2023-10-02 18:35:00,False,long,0.87176,0.87122,long,neutral,long,long,short
169,2023-10-02 18:25:00,True,long,0.87166,0.8718,long,neutral,long,long,long
170,2023-10-02 16:30:00,True,long,0.87092,0.87152,long,long,long,short,long
171,2023-10-02 16:15:00,False,short,0.8705,0.87092,short,neutral,short,short,long
172,2023-10-02 15:55:00,False,long,0.87066,0.8702,long,neutral,long,short,long
173,2023-10-02 14:45:00,True,short,0.87038,0.87012,short,neutral,short,short,short
174,2023-10-02 14:35:00,True,short,0.8705,0.87028,short,neutral,short,short,short
175,2023-10-02 14:25:00,False,long,0.87064,0.87016,long,long,long,short,long
176,2023-10-02 14:15:00,True,short,0.87054,0.87041,short,neutral,short,short,long
177,2023-10-02 13:45:00,True,short,0.87072,0.87039,short,neutral,short,short,short
178,2023-10-02 13:05:00,False,short,0.8708,0.87084,short,long,short,short,long
179,2023-10-02 12:50:00,False,short,0.8706,0.8708,short,neutral,short,short,short
180,2023-10-02 12:15:00,True,short,0.87105,0.87079,short,neutral,short,short,long
181,2023-10-02 09:40:00,True,long,0.87046,0.87088,long,short,long,long,short
182,2023-10-02 09:25:00,False,long,0.8707,0.87046,long,neutral,long,long,short
183,2023-10-02 06:40:00,False,short,0.87074,0.87085,short,neutral,short,long,short
184,2023-10-02 06:20:00,False,long,0.87099,0.87084,long,neutral,short,long,long
185,2023-10-02 05:20:00,False,long,0.87235,0.87196,long,neutral,short,long,long
186,2023-10-02 05:15:00,True,short,0.87263,0.87202,short,neutral,short,long,short
187,2023-10-02 04:35:00,False,long,0.87311,0.87308,long,neutral,short,long,long
188,2023-10-02 04:20:00,False,short,0.87296,0.87311,short,neutral,short,long,short
189,2023-10-02 04:05:00,False,long,0.87307,0.87296,long,neutral,short,long,long
190,2023-10-02 03:50:00,False,long,0.87318,0.87307,long,neutral,short,long,long
191,2023-10-02 03:30:00,False,long,0.87371,0.87337,long,short,long,long,short
192,2023-10-02 03:00:00,True,long,0.87392,0.87434,long,neutral,long,long,long
193,2023-10-02 02:50:00,True,long,0.8734,0.87396,long,neutral,long,long,short
194,2023-10-02 02:20:00,True,long,0.87359,0.87366,long,neutral,long,long,short
195,2023-10-02 01:00:00,False,short,0.87312,0.87324,short,neutral,short,long,short
196,2023-10-02 00:45:00,False,long,0.87328,0.87312,long,neutral,short,long,long
197,2023-10-02 00:30:00,True,long,0.87291,0.87328,long,neutral,short,long,long
198,2023-10-02 00:10:00,True,short,0.87312,0.87282,short,neutral,short,long,short
199,2023-10-02 00:00:00,True,long,0.8721,0.87288,long,neutral,long,long,long
200,2023-09-29 22:05:00,True,long,0.87246,0.87268,long,neutral,long,short,long
201,2023-09-29 21:50:00,False,short,0.87236,0.87246,short,neutral,short,short,long
202,2023-09-29 21:35:00,False,short,0.87206,0.87236,short,neutral,short,short,short
203,2023-09-29 21:15:00,False,long,0.87232,0.87185,long,neutral,long,short,long
204,2023-09-29 21:00:00,False,short,0.87206,0.87232,short,neutral,short,short,long
205,2023-09-29 20:45:00,False,short,0.87175,0.87206,short,neutral,short,short,short
206,2023-09-29 20:00:00,True,short,0.87258,0.87191,short,neutral,short,short,long
207,2023-09-29 19:40:00,True,short,0.8725,0.87232,short,neutral,short,short,long
208,2023-09-29 19:25:00,True,short,0.8726,0.8725,short,neutral,short,short,short
209,2023-09-29 18:45:00,False,short,0.87274,0.87284,short,long,long,short,short
210,2023-09-29 18:25:00,False,long,0.87282,0.87266,long,neutral,long,short,long
211,2023-09-29 17:50:00,False,long,0.87323,0.87246,long,neutral,long,short,long
212,2023-09-29 17:30:00,False,short,0.87176,0.87296,short,neutral,short,short,short
213,2023-09-29 16:40:00,False,long,0.87222,0.87204,long,neutral,long,short,long
214,2023-09-29 16:30:00,True,short,0.87234,0.87206,short,neutral,long,short,short
215,2023-09-29 16:15:00,False,long,0.87242,0.87234,long,neutral,long,short,long
216,2023-09-29 15:30:00,False,short,0.87074,0.87182,short,neutral,short,short,short
217,2023-09-29 15:20:00,True,short,0.87149,0.87147,short,long,short,short,long
218,2023-09-29 15:05:00,False,short,0.87073,0.87149,short,neutral,short,short,short
219,2023-09-29 14:15:00,False,long,0.8713,0.87111,long,short,long,long,short
220,2023-09-29 14:10:00,False,long,0.87154,0.87106,long,short,long,long,short
221,2023-09-29 13:55:00,False,long,0.8721,0.87154,long,neutral,long,long,short
222,2023-09-29 13:50:00,False,long,0.87254,0.87174,long,neutral,long,long,long
223,2023-09-29 13:20:00,True,long,0.87202,0.87227,long,neutral,long,long,short
224,2023-09-29 12:10:00,False,long,0.87162,0.87128,long,neutral,long,long,short
225,2023-09-29 11:55:00,False,long,0.87182,0.87162,long,neutral,long,long,long
226,2023-09-29 11:35:00,True,long,0.87143,0.87209,long,neutral,long,long,short
227,2023-09-29 10:45:00,False,long,0.87119,0.87104,long,neutral,long,long,short
228,2023-09-29 09:45:00,False,long,0.87137,0.87108,long,long,long,long,long
229,2023-09-29 09:10:00,True,long,0.87042,0.87058,long,neutral,short,long,long
230,2023-09-29 08:35:00,True,short,0.87062,0.87022,short,neutral,short,long,short
231,2023-09-29 08:25:00,True,long,0.87052,0.8707,long,neutral,long,long,long
232,2023-09-29 07:45:00,False,long,0.87064,0.87044,long,neutral,long,long,long
233,2023-09-29 07:30:00,True,long,0.87052,0.87064,long,neutral,long,long,long
234,2023-09-29 07:00:00,False,long,0.8706,0.87044,long,neutral,long,long,short
235,2023-09-29 06:15:00,False,long,0.87018,0.87012,long,neutral,long,long,short
236,2023-09-29 06:05:00,True,long,0.8702,0.8702,long,neutral,long,long,short
237,2023-09-29 06:00:00,False,long,0.87044,0.87018,long,neutral,long,long,long
238,2023-09-29 03:45:00,True,long,0.8672,0.86763,long,neutral,long,long,short
239,2023-09-29 03:15:00,True,long,0.8671,0.86722,long,neutral,long,long,short
240,2023-09-29 02:50:00,False,short,0.86685,0.86694,short,neutral,short,long,short
241,2023-09-29 02:05:00,True,long,0.86683,0.86684,long,neutral,short,long,long
242,2023-09-29 00:45:00,False,short,0.86665,0.8669,short,neutral,long,short,short
243,2023-09-29 00:25:00,False,long,0.86708,0.86678,long,neutral,long,short,long
244,2023-09-29 00:15:00,True,short,0.8671,0.86692,short,long,short,short,long
245,2023-09-28 22:55:00,True,short,0.86668,0.86664,short,neutral,short,short,long
246,2023-09-28 22:25:00,True,short,0.86716,0.86671,short,long,short,short,long
247,2023-09-28 21:55:00,True,short,0.86718,0.867,short,neutral,long,short,short
248,2023-09-28 21:00:00,True,short,0.86718,0.86714,short,neutral,long,short,short
249,2023-09-28 20:05:00,False,short,0.86646,0.86712,short,neutral,long,short,short
250,2023-09-28 19:35:00,False,long,0.86628,0.86619,long,neutral,long,short,long
251,2023-09-28 18:20:00,True,short,0.86576,0.86576,short,neutral,long,short,short
252,2023-09-28 17:50:00,True,long,0.86558,0.86559,long,neutral,long,short,long
253,2023-09-28 16:40:00,True,long,0.86271,0.86369,long,neutral,long,short,long
254,2023-09-28 15:35:00,True,long,0.8623,0.8623,long,neutral,long,short,long
255,2023-09-28 15:05:00,True,long,0.86182,0.862,long,neutral,long,short,long
256,2023-09-28 14:30:00,False,long,0.86202,0.86182,long,neutral,long,short,long
257,2023-09-28 14:25:00,True,short,0.86206,0.86203,short,neutral,long,short,short
258,2023-09-28 14:20:00,True,short,0.8622,0.86174,short,neutral,long,short,short
259,2023-09-28 13:35:00,True,long,0.86202,0.86228,long,neutral,long,short,long
260,2023-09-28 11:55:00,False,long,0.86076,0.86058,long,neutral,long,short,long
261,2023-09-28 11:30:00,False,short,0.86046,0.8609,short,neutral,long,short,short
262,2023-09-28 11:20:00,True,long,0.86021,0.86046,long,neutral,long,short,long
263,2023-09-28 10:45:00,True,short,0.86021,0.8601,short,neutral,short,short,short
264,2023-09-28 10:20:00,True,long,0.86022,0.86037,long,neutral,long,short,long
265,2023-09-28 10:15:00,True,short,0.86052,0.86024,short,neutral,short,short,long
266,2023-09-28 10:00:00,False,short,0.85994,0.86052,short,neutral,short,short,long
267,2023-09-28 09:15:00,True,short,0.85996,0.85984,short,neutral,long,short,short
268,2023-09-28 08:50:00,True,short,0.86042,0.85994,short,neutral,long,short,short
269,2023-09-28 07:55:00,False,short,0.86004,0.86028,short,long,long,short,short
270,2023-09-28 07:15:00,True,short,0.85928,0.85927,short,neutral,short,short,short
271,2023-09-28 06:55:00,False,long,0.85986,0.85906,long,neutral,long,short,long
272,2023-09-28 06:40:00,True,short,0.86,0.85986,short,neutral,long,short,short
273,2023-09-28 06:30:00,False,short,0.85952,0.86004,short,neutral,long,short,short
274,2023-09-28 06:25:00,True,long,0.85962,0.86,long,neutral,long,short,long
275,2023-09-28 05:50:00,True,long,0.85934,0.8594,long,neutral,long,short,long
276,2023-09-28 05:30:00,False,short,0.85928,0.8595,short,neutral,long,short,short
277,2023-09-28 05:05:00,True,short,0.8593,0.8592,short,neutral,long,short,short
278,2023-09-28 04:30:00,True,long,0.85852,0.85922,long,neutral,long,short,long
279,2023-09-28 03:15:00,False,short,0.85758,0.85768,short,neutral,long,short,short
280,2023-09-28 03:00:00,False,short,0.85752,0.85758,short,neutral,long,short,short
281,2023-09-28 02:35:00,False,short,0.85719,0.85738,short,neutral,short,short,long
282,2023-09-28 02:15:00,True,short,0.85696,0.85677,short,neutral,short,short,short
283,2023-09-28 01:55:00,True,short,0.85714,0.85694,short,neutral,short,short,short
284,2023-09-28 00:40:00,True,short,0.85735,0.85726,short,neutral,short,short,long
285,2023-09-28 00:00:00,True,short,0.8585,0.85784,short,neutral,short,short,long
286,2023-09-27 23:50:00,True,short,0.85773,0.85772,short,neutral,short,short,long
287,2023-09-27 23:30:00,False,short,0.8574,0.85744,short,neutral,short,short,long
288,2023-09-27 23:10:00,False,long,0.8574,0.85732,long,short,long,long,long
289,2023-09-27 22:40:00,True,long,0.85772,0.8582,long,neutral,long,long,short
290,2023-09-27 22:25:00,False,long,0.85873,0.85772,long,neutral,long,long,short
291,2023-09-27 22:10:00,True,short,0.85884,0.85873,short,long,long,short,short
292,2023-09-27 21:45:00,False,short,0.85818,0.8587,short,neutral,short,short,long
293,2023-09-27 21:35:00,False,short,0.858,0.8583,short,long,short,short,long
294,2023-09-27 21:25:00,False,short,0.85684,0.8582,short,neutral,short,short,long
295,2023-09-27 21:05:00,True,short,0.85686,0.85664,short,neutral,short,long,short
296,2023-09-27 20:10:00,False,long,0.85877,0.85778,long,neutral,short,long,long
297,2023-09-27 18:35:00,True,short,0.86166,0.86073,short,short,neutral,short,short
298,2023-09-27 17:50:00,False,short,0.86217,0.86218,short,neutral,short,short,short
299,2023-09-27 17:30:00,False,long,0.86222,0.8621,long,neutral,long,short,long
300,2023-09-27 17:20:00,True,long,0.86218,0.86226,long,neutral,long,short,long
301,2023-09-27 16:20:00,False,long,0.86222,0.86218,long,neutral,long,short,long
302,2023-09-27 15:20:00,False,short,0.86162,0.86186,short,neutral,short,long,short
303,2023-09-27 14:25:00,False,short,0.8614,0.86146,short,neutral,short,long,short
304,2023-09-27 14:05:00,True,short,0.86219,0.86184,short,neutral,short,long,short
305,2023-09-27 13:05:00,False,long,0.86242,0.8624,long,short,long,long,short
306,2023-09-27 12:55:00,False,long,0.86289,0.86234,long,neutral,long,long,long
307,2023-09-27 12:40:00,False,short,0.86254,0.86289,short,neutral,short,long,short
308,2023-09-27 12:25:00,True,short,0.86264,0.86254,short,neutral,short,long,short
309,2023-09-27 12:00:00,False,short,0.86257,0.86297,short,neutral,short,long,short
310,2023-09-27 11:50:00,True,long,0.86244,0.86259,long,neutral,long,long,short
311,2023-09-27 11:45:00,False,long,0.86276,0.86257,long,neutral,long,long,short
312,2023-09-27 11:15:00,True,long,0.8625,0.86278,long,neutral,long,long,long
313,2023-09-27 11:00:00,True,short,0.86258,0.8625,short,short,long,long,short
314,2023-09-27 10:30:00,False,long,0.86294,0.86284,long,neutral,long,long,long
315,2023-09-27 10:15:00,False,short,0.86288,0.86294,short,neutral,short,short,short
316,2023-09-27 10:05:00,True,long,0.86254,0.86318,long,neutral,long,short,long
317,2023-09-27 09:45:00,False,short,0.86222,0.86284,short,neutral,short,short,short
318,2023-09-27 09:35:00,True,long,0.86218,0.86259,long,neutral,short,long,long
319,2023-09-27 09:25:00,True,short,0.86245,0.86196,short,neutral,short,long,short
320,2023-09-27 09:00:00,True,short,0.86246,0.8623,short,neutral,short,short,short
321,2023-09-27 08:40:00,True,short,0.86288,0.86244,short,neutral,short,short,long
322,2023-09-27 07:35:00,True,short,0.8631,0.86302,short,neutral,short,short,long
323,2023-09-27 07:20:00,False,short,0.86278,0.8631,short,neutral,short,short,short
324,2023-09-27 06:55:00,True,short,0.8628,0.86264,short,neutral,short,short,short
325,2023-09-27 06:00:00,True,short,0.8632,0.86317,short,neutral,short,long,short
326,2023-09-27 05:35:00,False,short,0.86398,0.86404,short,neutral,short,short,long
327,2023-09-27 03:45:00,False,short,0.86424,0.86447,short,neutral,short,short,long
328,2023-09-27 03:25:00,False,long,0.8647,0.86424,long,neutral,long,long,short
329,2023-09-27 02:25:00,True,short,0.8644,0.86438,short,neutral,short,long,short
330,2023-09-27 02:10:00,False,long,0.86448,0.8644,long,short,long,long,short
331,2023-09-27 02:05:00,False,long,0.86471,0.86438,long,neutral,long,long,long
332,2023-09-27 00:35:00,True,long,0.86432,0.86465,long,neutral,short,long,long
333,2023-09-27 00:20:00,True,short,0.86441,0.86432,short,short,short,long,short
334,2023-09-27 00:10:00,False,long,0.86465,0.86437,long,neutral,long,long,long
335,2023-09-26 22:45:00,True,long,0.86466,0.86476,long,long,short,long,long
336,2023-09-26 20:20:00,False,long,0.86564,0.86542,long,neutral,long,long,short
337,2023-09-26 19:45:00,True,long,0.86548,0.86576,long,neutral,long,long,short
338,2023-09-26 19:35:00,True,short,0.86552,0.86537,short,neutral,short,long,short
339,2023-09-26 19:25:00,True,long,0.86542,0.86544,long,neutral,short,long,long
340,2023-09-26 19:15:00,False,long,0.86528,0.86521,long,neutral,short,long,long
