,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,volume2,volume3,volume4
0,2023-10-27 12:05:00,OANDA:AUDJPY,95.311,95.328,95.311,95.314,123.0,Interval.in_5_minute,57413100.0,long,neutral,neutral
1,2023-10-27 12:00:00,OANDA:AUDJPY,95.306,95.324,95.29,95.311,440.0,Interval.in_5_minute,57412800.0,neutral,neutral,neutral
2,2023-10-27 11:55:00,OANDA:AUDJPY,95.318,95.323,95.296,95.306,354.0,Interval.in_5_minute,57412500.0,neutral,neutral,neutral
3,2023-10-27 11:50:00,OANDA:AUDJPY,95.3,95.328,95.296,95.318,439.0,Interval.in_5_minute,57412200.0,neutral,neutral,neutral
4,2023-10-27 11:45:00,OANDA:AUDJPY,95.329,95.332,95.298,95.3,509.0,Interval.in_5_minute,57411900.0,neutral,neutral,neutral
5,2023-10-27 11:40:00,OANDA:AUDJPY,95.318,95.342,95.306,95.329,527.0,Interval.in_5_minute,57411600.0,neutral,neutral,neutral
6,2023-10-27 11:35:00,OANDA:AUDJPY,95.331,95.333,95.292,95.318,531.0,Interval.in_5_minute,57411300.0,neutral,neutral,neutral
7,2023-10-27 11:30:00,OANDA:AUDJPY,95.296,95.332,95.2915,95.331,497.0,Interval.in_5_minute,57411000.0,neutral,neutral,neutral
8,2023-10-27 11:25:00,OANDA:AUDJPY,95.302,95.3165,95.2835,95.296,542.0,Interval.in_5_minute,57410700.0,short,neutral,neutral
9,2023-10-27 11:20:00,OANDA:AUDJPY,95.314,95.338,95.2995,95.302,588.0,Interval.in_5_minute,57410400.0,neutral,neutral,neutral
10,2023-10-27 11:15:00,OANDA:AUDJPY,95.265,95.32,95.261,95.314,560.0,Interval.in_5_minute,57410100.0,neutral,neutral,neutral
11,2023-10-27 11:10:00,OANDA:AUDJPY,95.278,95.278,95.228,95.265,415.0,Interval.in_5_minute,57409800.0,neutral,neutral,neutral
12,2023-10-27 11:05:00,OANDA:AUDJPY,95.275,95.2965,95.262,95.278,486.0,Interval.in_5_minute,57409500.0,long,long,long
13,2023-10-27 11:00:00,OANDA:AUDJPY,95.242,95.292,95.233,95.275,513.0,Interval.in_5_minute,57409200.0,long,long,long
14,2023-10-27 10:55:00,OANDA:AUDJPY,95.238,95.256,95.226,95.242,372.0,Interval.in_5_minute,57408900.0,long,long,long
15,2023-10-27 10:50:00,OANDA:AUDJPY,95.222,95.25,95.22,95.238,318.0,Interval.in_5_minute,57408600.0,long,long,long
16,2023-10-27 10:45:00,OANDA:AUDJPY,95.21,95.232,95.177,95.222,448.0,Interval.in_5_minute,57408300.0,long,long,neutral
17,2023-10-27 10:40:00,OANDA:AUDJPY,95.147,95.214,95.14,95.21,410.0,Interval.in_5_minute,57408000.0,long,neutral,neutral
18,2023-10-27 10:35:00,OANDA:AUDJPY,95.121,95.147,95.108,95.147,396.0,Interval.in_5_minute,57407700.0,neutral,neutral,neutral
19,2023-10-27 10:30:00,OANDA:AUDJPY,95.154,95.156,95.121,95.121,519.0,Interval.in_5_minute,57407400.0,neutral,neutral,neutral
20,2023-10-27 10:25:00,OANDA:AUDJPY,95.146,95.1645,95.1295,95.154,615.0,Interval.in_5_minute,57407100.0,long,long,neutral
21,2023-10-27 10:20:00,OANDA:AUDJPY,95.138,95.162,95.113,95.146,614.0,Interval.in_5_minute,57406800.0,long,neutral,neutral
22,2023-10-27 10:15:00,OANDA:AUDJPY,95.128,95.1505,95.112,95.138,616.0,Interval.in_5_minute,57406500.0,neutral,neutral,neutral
23,2023-10-27 10:10:00,OANDA:AUDJPY,95.136,95.159,95.12,95.128,540.0,Interval.in_5_minute,57406200.0,neutral,neutral,neutral
24,2023-10-27 10:05:00,OANDA:AUDJPY,95.101,95.157,95.092,95.136,537.0,Interval.in_5_minute,57405900.0,neutral,neutral,neutral
25,2023-10-27 10:00:00,OANDA:AUDJPY,95.156,95.157,95.094,95.101,804.0,Interval.in_5_minute,57405600.0,short,neutral,neutral
26,2023-10-27 09:55:00,OANDA:AUDJPY,95.224,95.225,95.156,95.156,530.0,Interval.in_5_minute,57405300.0,neutral,neutral,neutral
27,2023-10-27 09:50:00,OANDA:AUDJPY,95.202,95.248,95.2,95.224,487.0,Interval.in_5_minute,57405000.0,neutral,neutral,neutral
28,2023-10-27 09:45:00,OANDA:AUDJPY,95.239,95.242,95.189,95.202,574.0,Interval.in_5_minute,57404700.0,short,short,short
29,2023-10-27 09:40:00,OANDA:AUDJPY,95.242,95.2805,95.222,95.239,431.0,Interval.in_5_minute,57404400.0,short,short,short
30,2023-10-27 09:35:00,OANDA:AUDJPY,95.252,95.293,95.242,95.242,304.0,Interval.in_5_minute,57404100.0,short,short,neutral
31,2023-10-27 09:30:00,OANDA:AUDJPY,95.274,95.279,95.252,95.252,363.0,Interval.in_5_minute,57403800.0,short,neutral,neutral
32,2023-10-27 09:25:00,OANDA:AUDJPY,95.276,95.279,95.246,95.274,396.0,Interval.in_5_minute,57403500.0,neutral,neutral,neutral
33,2023-10-27 09:20:00,OANDA:AUDJPY,95.26,95.283,95.244,95.276,433.0,Interval.in_5_minute,57403200.0,neutral,neutral,neutral
34,2023-10-27 09:15:00,OANDA:AUDJPY,95.268,95.29,95.25,95.26,441.0,Interval.in_5_minute,57402900.0,short,neutral,neutral
35,2023-10-27 09:10:00,OANDA:AUDJPY,95.304,95.312,95.259,95.268,450.0,Interval.in_5_minute,57402600.0,neutral,neutral,neutral
36,2023-10-27 09:05:00,OANDA:AUDJPY,95.276,95.324,95.256,95.304,400.0,Interval.in_5_minute,57402300.0,long,neutral,neutral
37,2023-10-27 09:00:00,OANDA:AUDJPY,95.236,95.286,95.234,95.276,519.0,Interval.in_5_minute,57402000.0,neutral,neutral,neutral
38,2023-10-27 08:55:00,OANDA:AUDJPY,95.243,95.2545,95.2235,95.236,295.0,Interval.in_5_minute,57401700.0,neutral,neutral,neutral
39,2023-10-27 08:50:00,OANDA:AUDJPY,95.211,95.253,95.2055,95.243,265.0,Interval.in_5_minute,57401400.0,neutral,neutral,neutral
40,2023-10-27 08:45:00,OANDA:AUDJPY,95.218,95.2225,95.1915,95.211,257.0,Interval.in_5_minute,57401100.0,neutral,neutral,neutral
41,2023-10-27 08:40:00,OANDA:AUDJPY,95.204,95.22,95.19,95.218,274.0,Interval.in_5_minute,57400800.0,neutral,neutral,neutral
42,2023-10-27 08:35:00,OANDA:AUDJPY,95.222,95.224,95.196,95.204,257.0,Interval.in_5_minute,57400500.0,short,neutral,neutral
43,2023-10-27 08:30:00,OANDA:AUDJPY,95.258,95.284,95.222,95.222,273.0,Interval.in_5_minute,57400200.0,neutral,neutral,neutral
44,2023-10-27 08:25:00,OANDA:AUDJPY,95.238,95.2605,95.232,95.258,261.0,Interval.in_5_minute,57399900.0,neutral,neutral,neutral
45,2023-10-27 08:20:00,OANDA:AUDJPY,95.26,95.262,95.237,95.238,198.0,Interval.in_5_minute,57399600.0,neutral,neutral,neutral
46,2023-10-27 08:15:00,OANDA:AUDJPY,95.256,95.275,95.244,95.26,252.0,Interval.in_5_minute,57399300.0,long,neutral,neutral
47,2023-10-27 08:10:00,OANDA:AUDJPY,95.233,95.261,95.232,95.256,244.0,Interval.in_5_minute,57399000.0,neutral,neutral,neutral
48,2023-10-27 08:05:00,OANDA:AUDJPY,95.282,95.288,95.23,95.233,347.0,Interval.in_5_minute,57398700.0,neutral,neutral,neutral
49,2023-10-27 08:00:00,OANDA:AUDJPY,95.269,95.298,95.24,95.282,289.0,Interval.in_5_minute,57398400.0,long,long,neutral
50,2023-10-27 07:55:00,OANDA:AUDJPY,95.26,95.289,95.2475,95.269,215.0,Interval.in_5_minute,57398100.0,long,neutral,neutral
51,2023-10-27 07:50:00,OANDA:AUDJPY,95.243,95.2645,95.2375,95.26,154.0,Interval.in_5_minute,57397800.0,neutral,neutral,neutral
52,2023-10-27 07:45:00,OANDA:AUDJPY,95.261,95.2645,95.24,95.243,127.0,Interval.in_5_minute,57397500.0,short,neutral,neutral
53,2023-10-27 07:40:00,OANDA:AUDJPY,95.269,95.276,95.256,95.261,172.0,Interval.in_5_minute,57397200.0,neutral,neutral,neutral
54,2023-10-27 07:35:00,OANDA:AUDJPY,95.232,95.27,95.228,95.269,256.0,Interval.in_5_minute,57396900.0,long,neutral,neutral
55,2023-10-27 07:30:00,OANDA:AUDJPY,95.22,95.239,95.216,95.232,199.0,Interval.in_5_minute,57396600.0,neutral,neutral,neutral
56,2023-10-27 07:25:00,OANDA:AUDJPY,95.242,95.248,95.2195,95.22,170.0,Interval.in_5_minute,57396300.0,neutral,neutral,neutral
57,2023-10-27 07:20:00,OANDA:AUDJPY,95.234,95.246,95.231,95.242,159.0,Interval.in_5_minute,57396000.0,long,neutral,neutral
58,2023-10-27 07:15:00,OANDA:AUDJPY,95.22,95.2385,95.216,95.234,148.0,Interval.in_5_minute,57395700.0,neutral,neutral,neutral
59,2023-10-27 07:10:00,OANDA:AUDJPY,95.221,95.23,95.2095,95.22,171.0,Interval.in_5_minute,57395400.0,short,neutral,neutral
60,2023-10-27 07:05:00,OANDA:AUDJPY,95.23,95.233,95.2115,95.221,234.0,Interval.in_5_minute,57395100.0,neutral,neutral,neutral
61,2023-10-27 07:00:00,OANDA:AUDJPY,95.218,95.244,95.2115,95.23,187.0,Interval.in_5_minute,57394800.0,long,neutral,neutral
62,2023-10-27 06:55:00,OANDA:AUDJPY,95.212,95.2245,95.21,95.218,115.0,Interval.in_5_minute,57394500.0,neutral,neutral,neutral
63,2023-10-27 06:50:00,OANDA:AUDJPY,95.216,95.2205,95.1935,95.212,163.0,Interval.in_5_minute,57394200.0,neutral,neutral,neutral
64,2023-10-27 06:45:00,OANDA:AUDJPY,95.194,95.218,95.189,95.216,152.0,Interval.in_5_minute,57393900.0,neutral,neutral,neutral
65,2023-10-27 06:40:00,OANDA:AUDJPY,95.204,95.214,95.192,95.194,243.0,Interval.in_5_minute,57393600.0,neutral,neutral,neutral
66,2023-10-27 06:35:00,OANDA:AUDJPY,95.203,95.208,95.176,95.204,234.0,Interval.in_5_minute,57393300.0,neutral,neutral,neutral
67,2023-10-27 06:30:00,OANDA:AUDJPY,95.208,95.218,95.19,95.203,186.0,Interval.in_5_minute,57393000.0,neutral,neutral,neutral
68,2023-10-27 06:25:00,OANDA:AUDJPY,95.191,95.219,95.1855,95.208,227.0,Interval.in_5_minute,57392700.0,neutral,neutral,neutral
69,2023-10-27 06:20:00,OANDA:AUDJPY,95.194,95.205,95.177,95.191,295.0,Interval.in_5_minute,57392400.0,neutral,neutral,neutral
70,2023-10-27 06:15:00,OANDA:AUDJPY,95.192,95.211,95.189,95.194,212.0,Interval.in_5_minute,57392100.0,neutral,neutral,neutral
71,2023-10-27 06:10:00,OANDA:AUDJPY,95.195,95.195,95.166,95.192,158.0,Interval.in_5_minute,57391800.0,short,neutral,neutral
72,2023-10-27 06:05:00,OANDA:AUDJPY,95.226,95.233,95.192,95.195,206.0,Interval.in_5_minute,57391500.0,neutral,neutral,neutral
73,2023-10-27 06:00:00,OANDA:AUDJPY,95.216,95.2445,95.194,95.226,312.0,Interval.in_5_minute,57391200.0,neutral,neutral,neutral
74,2023-10-27 05:55:00,OANDA:AUDJPY,95.222,95.232,95.196,95.216,340.0,Interval.in_5_minute,57390900.0,neutral,neutral,neutral
75,2023-10-27 05:50:00,OANDA:AUDJPY,95.214,95.2325,95.2095,95.222,421.0,Interval.in_5_minute,57390600.0,long,neutral,neutral
76,2023-10-27 05:45:00,OANDA:AUDJPY,95.214,95.228,95.18,95.214,310.0,Interval.in_5_minute,57390300.0,neutral,neutral,neutral
77,2023-10-27 05:40:00,OANDA:AUDJPY,95.235,95.256,95.196,95.214,280.0,Interval.in_5_minute,57390000.0,short,neutral,neutral
78,2023-10-27 05:35:00,OANDA:AUDJPY,95.25,95.254,95.224,95.235,328.0,Interval.in_5_minute,57389700.0,neutral,neutral,neutral
79,2023-10-27 05:30:00,OANDA:AUDJPY,95.23,95.281,95.23,95.25,329.0,Interval.in_5_minute,57389400.0,neutral,neutral,neutral
80,2023-10-27 05:25:00,OANDA:AUDJPY,95.276,95.281,95.2295,95.23,302.0,Interval.in_5_minute,57389100.0,short,neutral,neutral
81,2023-10-27 05:20:00,OANDA:AUDJPY,95.284,95.284,95.2415,95.276,332.0,Interval.in_5_minute,57388800.0,neutral,neutral,neutral
82,2023-10-27 05:15:00,OANDA:AUDJPY,95.282,95.296,95.268,95.284,274.0,Interval.in_5_minute,57388500.0,neutral,neutral,neutral
83,2023-10-27 05:10:00,OANDA:AUDJPY,95.306,95.318,95.273,95.282,436.0,Interval.in_5_minute,57388200.0,neutral,neutral,neutral
84,2023-10-27 05:05:00,OANDA:AUDJPY,95.282,95.3205,95.28,95.306,545.0,Interval.in_5_minute,57387900.0,long,neutral,neutral
85,2023-10-27 05:00:00,OANDA:AUDJPY,95.25,95.283,95.229,95.282,319.0,Interval.in_5_minute,57387600.0,neutral,neutral,neutral
86,2023-10-27 04:55:00,OANDA:AUDJPY,95.298,95.302,95.2475,95.25,290.0,Interval.in_5_minute,57387300.0,neutral,neutral,neutral
87,2023-10-27 04:50:00,OANDA:AUDJPY,95.236,95.303,95.236,95.298,399.0,Interval.in_5_minute,57387000.0,long,neutral,neutral
88,2023-10-27 04:45:00,OANDA:AUDJPY,95.182,95.236,95.171,95.236,235.0,Interval.in_5_minute,57386700.0,neutral,neutral,neutral
89,2023-10-27 04:40:00,OANDA:AUDJPY,95.183,95.234,95.174,95.182,362.0,Interval.in_5_minute,57386400.0,neutral,neutral,neutral
90,2023-10-27 04:35:00,OANDA:AUDJPY,95.17,95.207,95.148,95.183,368.0,Interval.in_5_minute,57386100.0,long,neutral,neutral
91,2023-10-27 04:30:00,OANDA:AUDJPY,95.158,95.174,95.124,95.17,346.0,Interval.in_5_minute,57385800.0,neutral,neutral,neutral
92,2023-10-27 04:25:00,OANDA:AUDJPY,95.168,95.19,95.158,95.158,212.0,Interval.in_5_minute,57385500.0,short,neutral,neutral
93,2023-10-27 04:20:00,OANDA:AUDJPY,95.182,95.215,95.164,95.168,384.0,Interval.in_5_minute,57385200.0,neutral,neutral,neutral
94,2023-10-27 04:15:00,OANDA:AUDJPY,95.11,95.198,95.0935,95.182,436.0,Interval.in_5_minute,57384900.0,neutral,neutral,neutral
95,2023-10-27 04:10:00,OANDA:AUDJPY,95.194,95.194,95.106,95.11,348.0,Interval.in_5_minute,57384600.0,short,short,neutral
96,2023-10-27 04:05:00,OANDA:AUDJPY,95.252,95.2585,95.171,95.194,346.0,Interval.in_5_minute,57384300.0,short,neutral,neutral
97,2023-10-27 04:00:00,OANDA:AUDJPY,95.26,95.267,95.231,95.252,342.0,Interval.in_5_minute,57384000.0,neutral,neutral,neutral
98,2023-10-27 03:55:00,OANDA:AUDJPY,95.216,95.285,95.208,95.26,458.0,Interval.in_5_minute,57383700.0,neutral,neutral,neutral
99,2023-10-27 03:50:00,OANDA:AUDJPY,95.284,95.314,95.2075,95.216,504.0,Interval.in_5_minute,57383400.0,neutral,neutral,neutral
100,2023-10-27 03:45:00,OANDA:AUDJPY,95.236,95.2925,95.234,95.284,265.0,Interval.in_5_minute,57383100.0,neutral,neutral,neutral
101,2023-10-27 03:40:00,OANDA:AUDJPY,95.254,95.254,95.206,95.236,344.0,Interval.in_5_minute,57382800.0,short,neutral,neutral
102,2023-10-27 03:35:00,OANDA:AUDJPY,95.304,95.304,95.24,95.254,231.0,Interval.in_5_minute,57382500.0,neutral,neutral,neutral
103,2023-10-27 03:30:00,OANDA:AUDJPY,95.26,95.3185,95.258,95.304,344.0,Interval.in_5_minute,57382200.0,long,long,long
104,2023-10-27 03:25:00,OANDA:AUDJPY,95.236,95.279,95.236,95.26,246.0,Interval.in_5_minute,57381900.0,long,long,long
105,2023-10-27 03:20:00,OANDA:AUDJPY,95.236,95.262,95.228,95.236,333.0,Interval.in_5_minute,57381600.0,long,long,neutral
106,2023-10-27 03:15:00,OANDA:AUDJPY,95.222,95.242,95.219,95.236,313.0,Interval.in_5_minute,57381300.0,long,neutral,neutral
107,2023-10-27 03:10:00,OANDA:AUDJPY,95.212,95.2325,95.202,95.222,212.0,Interval.in_5_minute,57381000.0,neutral,neutral,neutral
108,2023-10-27 03:05:00,OANDA:AUDJPY,95.236,95.243,95.186,95.212,275.0,Interval.in_5_minute,57380700.0,neutral,neutral,neutral
109,2023-10-27 03:00:00,OANDA:AUDJPY,95.234,95.257,95.216,95.236,425.0,Interval.in_5_minute,57380400.0,long,long,long
110,2023-10-27 02:55:00,OANDA:AUDJPY,95.218,95.248,95.208,95.234,141.0,Interval.in_5_minute,57380100.0,long,long,long
111,2023-10-27 02:50:00,OANDA:AUDJPY,95.194,95.2365,95.193,95.218,197.0,Interval.in_5_minute,57379800.0,long,long,neutral
112,2023-10-27 02:45:00,OANDA:AUDJPY,95.186,95.205,95.186,95.194,295.0,Interval.in_5_minute,57379500.0,long,neutral,neutral
113,2023-10-27 02:40:00,OANDA:AUDJPY,95.183,95.188,95.174,95.186,297.0,Interval.in_5_minute,57379200.0,neutral,neutral,neutral
114,2023-10-27 02:35:00,OANDA:AUDJPY,95.188,95.196,95.172,95.183,641.0,Interval.in_5_minute,57378900.0,neutral,neutral,neutral
115,2023-10-27 02:30:00,OANDA:AUDJPY,95.17,95.1885,95.142,95.188,303.0,Interval.in_5_minute,57378600.0,long,long,neutral
116,2023-10-27 02:25:00,OANDA:AUDJPY,95.154,95.184,95.154,95.17,344.0,Interval.in_5_minute,57378300.0,long,neutral,neutral
117,2023-10-27 02:20:00,OANDA:AUDJPY,95.154,95.164,95.15,95.154,274.0,Interval.in_5_minute,57378000.0,neutral,neutral,neutral
118,2023-10-27 02:15:00,OANDA:AUDJPY,95.164,95.1705,95.144,95.154,461.0,Interval.in_5_minute,57377700.0,neutral,neutral,neutral
