,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 00:00:00,1.91934,long,long,long,short
1,2023-10-11 22:00:00,1.92006,long,long,long,short
2,2023-10-11 21:00:00,1.92076,long,long,long,neutral
3,2023-10-11 20:00:00,1.92109,long,short,long,long
4,2023-10-11 19:00:00,1.92028,long,short,long,long
5,2023-10-11 18:00:00,1.92022,long,short,long,long
6,2023-10-11 17:00:00,1.91916,long,short,long,long
7,2023-10-11 16:00:00,1.91911,long,short,long,long
8,2023-10-11 15:00:00,1.91722,long,long,long,long
9,2023-10-11 14:00:00,1.91619,long,long,long,long
10,2023-10-11 13:00:00,1.91534,long,long,long,long
11,2023-10-11 12:00:00,1.91342,long,long,short,neutral
12,2023-10-11 11:00:00,1.91203,long,long,short,short
13,2023-10-11 10:00:00,1.91282,long,long,short,short
14,2023-10-11 09:00:00,1.91416,long,long,long,neutral
15,2023-10-11 08:00:00,1.91541,long,long,long,long
16,2023-10-11 07:00:00,1.91478,long,long,long,long
17,2023-10-11 06:00:00,1.914,long,long,long,long
18,2023-10-11 05:00:00,1.91348,long,long,long,long
19,2023-10-11 04:00:00,1.91174,long,long,long,neutral
20,2023-10-11 03:00:00,1.91018,long,long,long,short
21,2023-10-11 02:00:00,1.91066,long,long,long,neutral
22,2023-10-11 01:00:00,1.91085,long,long,long,long
23,2023-10-11 00:00:00,1.91069,long,long,long,neutral
24,2023-10-10 23:00:00,1.91022,long,long,long,short
25,2023-10-10 22:00:00,1.91089,long,long,long,short
26,2023-10-10 21:00:00,1.91164,long,long,long,neutral
27,2023-10-10 20:00:00,1.91254,long,long,long,long
28,2023-10-10 19:00:00,1.91228,long,long,long,neutral
29,2023-10-10 18:00:00,1.9109,long,long,long,short
30,2023-10-10 17:00:00,1.91141,long,long,long,short
31,2023-10-10 16:00:00,1.91291,long,long,long,short
32,2023-10-10 15:00:00,1.91406,long,long,long,neutral
33,2023-10-10 14:00:00,1.9141,long,long,short,long
34,2023-10-10 13:00:00,1.91367,long,short,short,long
35,2023-10-10 12:00:00,1.91226,long,short,short,neutral
36,2023-10-10 11:00:00,1.9113,long,short,short,neutral
37,2023-10-10 10:00:00,1.9116,long,short,short,long
38,2023-10-10 09:00:00,1.90856,long,short,short,long
39,2023-10-10 08:00:00,1.90776,long,short,short,neutral
40,2023-10-10 07:00:00,1.90754,long,short,short,short
41,2023-10-10 06:00:00,1.90756,long,long,short,neutral
42,2023-10-10 05:00:00,1.90852,long,long,short,neutral
43,2023-10-10 04:00:00,1.90584,long,long,short,neutral
44,2023-10-10 03:00:00,1.90847,long,long,short,neutral
45,2023-10-10 02:00:00,1.90766,long,long,short,short
46,2023-10-10 01:00:00,1.90942,long,long,short,neutral
47,2023-10-10 00:00:00,1.90972,long,long,short,neutral
48,2023-10-09 23:00:00,1.908635,long,long,short,neutral
49,2023-10-09 22:00:00,1.90904,long,long,short,neutral
50,2023-10-09 21:00:00,1.90798,long,long,short,short
51,2023-10-09 20:00:00,1.91094,long,short,short,short
52,2023-10-09 19:00:00,1.91255,long,long,short,short
53,2023-10-09 18:00:00,1.9131,long,long,short,neutral
54,2023-10-09 17:00:00,1.91501,long,long,short,long
55,2023-10-09 16:00:00,1.91425,long,long,short,long
56,2023-10-09 15:00:00,1.91351,long,long,short,neutral
57,2023-10-09 14:00:00,1.91204,long,long,short,short
58,2023-10-09 13:00:00,1.91408,long,short,short,neutral
59,2023-10-09 12:00:00,1.9158,long,short,short,neutral
60,2023-10-09 11:00:00,1.9149,long,short,short,short
61,2023-10-09 10:00:00,1.91506,long,short,short,short
62,2023-10-09 09:00:00,1.91962,long,short,long,short
63,2023-10-09 08:00:00,1.92006,long,short,long,neutral
64,2023-10-09 07:00:00,1.92082,long,short,long,long
65,2023-10-09 06:00:00,1.92042,long,short,long,long
66,2023-10-09 05:00:00,1.91858,long,short,long,long
67,2023-10-09 04:00:00,1.9176,long,short,long,neutral
68,2023-10-09 03:00:00,1.91564,long,short,long,short
69,2023-10-09 02:00:00,1.91852,long,short,long,neutral
70,2023-10-09 01:00:00,1.92093,long,short,long,long
71,2023-10-09 00:00:00,1.91972,long,short,long,long
72,2023-10-06 23:00:00,1.91678,long,short,long,long
73,2023-10-06 22:00:00,1.91665,long,short,long,neutral
74,2023-10-06 21:00:00,1.9147,long,short,long,short
75,2023-10-06 20:00:00,1.91588,long,short,long,neutral
76,2023-10-06 19:00:00,1.91768,long,short,long,neutral
77,2023-10-06 18:00:00,1.91682,long,short,long,neutral
78,2023-10-06 17:00:00,1.9196,long,short,long,long
79,2023-10-06 16:00:00,1.91836,long,short,long,neutral
80,2023-10-06 15:00:00,1.91642,long,short,long,neutral
81,2023-10-06 14:00:00,1.92055,long,short,long,long
82,2023-10-06 13:00:00,1.91992,long,short,long,long
83,2023-10-06 12:00:00,1.91876,long,short,long,long
84,2023-10-06 11:00:00,1.91674,long,short,long,long
85,2023-10-06 10:00:00,1.91673,long,short,long,neutral
86,2023-10-06 09:00:00,1.91382,long,short,long,neutral
87,2023-10-06 08:00:00,1.91504,long,short,short,long
88,2023-10-06 07:00:00,1.91231,long,short,short,long
89,2023-10-06 06:00:00,1.91093,long,short,short,neutral
90,2023-10-06 05:00:00,1.91026,long,short,long,short
91,2023-10-06 04:00:00,1.91188,long,short,long,short
92,2023-10-06 03:00:00,1.91286,long,long,long,short
93,2023-10-06 02:00:00,1.9134,long,long,long,short
94,2023-10-06 01:00:00,1.91376,long,long,long,neutral
95,2023-10-06 00:00:00,1.9142,long,long,long,long
96,2023-10-05 23:00:00,1.913785,long,long,short,neutral
97,2023-10-05 22:00:00,1.91368,long,long,short,short
98,2023-10-05 21:00:00,1.91379,long,long,short,short
99,2023-10-05 20:00:00,1.91409,long,long,short,short
100,2023-10-05 19:00:00,1.91554,long,long,short,neutral
101,2023-10-05 18:00:00,1.9174,long,short,short,long
102,2023-10-05 17:00:00,1.91492,long,long,short,long
103,2023-10-05 16:00:00,1.91316,long,long,short,neutral
104,2023-10-05 15:00:00,1.9125,long,long,short,neutral
105,2023-10-05 14:00:00,1.91351,long,long,short,neutral
106,2023-10-05 13:00:00,1.91255,long,long,short,short
107,2023-10-05 12:00:00,1.91376,long,long,short,neutral
108,2023-10-05 11:00:00,1.91436,long,long,short,long
109,2023-10-05 10:00:00,1.91319,long,long,short,long
110,2023-10-05 09:00:00,1.9111,long,long,short,long
111,2023-10-05 08:00:00,1.90982,long,long,short,neutral
112,2023-10-05 07:00:00,1.90764,long,long,short,short
113,2023-10-05 06:00:00,1.90792,long,long,short,neutral
114,2023-10-05 05:00:00,1.91087,long,long,short,neutral
115,2023-10-05 04:00:00,1.91074,long,long,long,short
