,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:30:00,0.86324,short,short,short,long,long,neutral,Interval.in_30_minute,AUDCAD
1,2023-10-16 16:30:00,0.8607,neutral,long,short,long,short,neutral,Interval.in_30_minute,AUDCAD
2,2023-10-16 16:00:00,0.86164,neutral,neutral,short,long,short,neutral,Interval.in_30_minute,AUDCAD
3,2023-10-16 15:30:00,0.86185,neutral,neutral,short,long,short,neutral,Interval.in_30_minute,AUDCAD
4,2023-10-16 15:00:00,0.86182,neutral,neutral,short,long,short,neutral,Interval.in_30_minute,AUDCAD
5,2023-10-16 14:30:00,0.8623,neutral,short,short,long,short,neutral,Interval.in_30_minute,AUDCAD
6,2023-10-16 14:00:00,0.86204,neutral,neutral,short,long,short,neutral,Interval.in_30_minute,AUDCAD
7,2023-10-16 13:30:00,0.86184,neutral,neutral,short,long,short,short,Interval.in_30_minute,AUDCAD
8,2023-10-16 13:00:00,0.86255,neutral,neutral,short,long,short,short,Interval.in_30_minute,AUDCAD
9,2023-10-16 12:30:00,0.86261,neutral,neutral,short,long,short,short,Interval.in_30_minute,AUDCAD
10,2023-10-16 12:00:00,0.8629,long,long,short,long,long,neutral,Interval.in_30_minute,AUDCAD
11,2023-10-16 11:30:00,0.86331,neutral,neutral,short,long,long,neutral,Interval.in_30_minute,AUDCAD
12,2023-10-16 11:00:00,0.86367,neutral,neutral,short,long,long,neutral,Interval.in_30_minute,AUDCAD
13,2023-10-16 10:30:00,0.8633,neutral,neutral,short,long,long,neutral,Interval.in_30_minute,AUDCAD
14,2023-10-16 10:00:00,0.86276,neutral,neutral,short,long,long,neutral,Interval.in_30_minute,AUDCAD
15,2023-10-16 09:30:00,0.86291,neutral,neutral,short,long,long,neutral,Interval.in_30_minute,AUDCAD
16,2023-10-16 09:00:00,0.86287,neutral,neutral,short,long,long,neutral,Interval.in_30_minute,AUDCAD
17,2023-10-16 08:30:00,0.86306,long,long,short,long,long,neutral,Interval.in_30_minute,AUDCAD
18,2023-10-16 08:00:00,0.86299,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,AUDCAD
19,2023-10-16 07:30:00,0.86258,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,AUDCAD
20,2023-10-16 07:00:00,0.86276,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,AUDCAD
21,2023-10-16 06:30:00,0.86246,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,AUDCAD
22,2023-10-16 06:00:00,0.86217,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,AUDCAD
23,2023-10-16 05:30:00,0.8623,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,AUDCAD
24,2023-10-16 05:00:00,0.8628,neutral,neutral,short,short,long,long,Interval.in_30_minute,AUDCAD
25,2023-10-16 04:30:00,0.86213,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,AUDCAD
26,2023-10-16 04:00:00,0.86194,neutral,neutral,short,short,long,neutral,Interval.in_30_minute,AUDCAD
27,2023-10-16 03:30:00,0.86046,neutral,neutral,short,long,long,neutral,Interval.in_30_minute,AUDCAD
28,2023-10-16 03:00:00,0.86092,neutral,neutral,short,long,long,neutral,Interval.in_30_minute,AUDCAD
