,datetime,is_profit,signal,open_signal_price,close_signal_price,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,2023-10-05 19:15:00,False,long,1.05389,1.05294,long,neutral,long,long,long
1,2023-10-05 16:30:00,True,long,1.0519,1.05278,long,neutral,long,long,long
2,2023-10-05 14:00:00,True,long,1.05148,1.05238,long,neutral,long,long,long
3,2023-10-05 06:45:00,False,long,1.05252,1.05228,long,neutral,long,long,long
4,2023-10-05 02:30:00,False,long,1.0507,1.05041,long,neutral,long,long,long
5,2023-10-02 16:30:00,True,short,1.05253,1.05114,short,neutral,short,short,short
6,2023-10-02 15:15:00,True,short,1.05349,1.05316,short,neutral,short,short,short
7,2023-10-02 03:00:00,False,long,1.05648,1.05641,long,long,short,long,long
8,2023-09-29 00:15:00,False,short,1.05662,1.05666,short,neutral,short,short,short
