,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,volume2,volume3,volume4
0,2023-10-27 12:00:00,OANDA:EURCAD,1.45774,1.45791,1.4576,1.45789,532.0,Interval.in_2_hour,57412800.0,neutral,neutral,neutral
1,2023-10-27 10:00:00,OANDA:EURCAD,1.45876,1.46007,1.45696,1.45774,7881.0,Interval.in_2_hour,57405600.0,short,short,short
2,2023-10-27 08:00:00,OANDA:EURCAD,1.45883,1.4596,1.45792,1.45876,6967.0,Interval.in_2_hour,57398400.0,short,short,short
3,2023-10-27 06:00:00,OANDA:EURCAD,1.45894,1.45919,1.4587,1.45883,4522.0,Interval.in_2_hour,57391200.0,short,short,short
4,2023-10-27 04:00:00,OANDA:EURCAD,1.45962,1.45982,1.45832,1.45894,6246.0,Interval.in_2_hour,57384000.0,short,short,neutral
5,2023-10-27 02:00:00,OANDA:EURCAD,1.46012,1.46022,1.45918,1.45962,3113.0,Interval.in_2_hour,57376800.0,short,neutral,neutral
6,2023-10-27 00:00:00,OANDA:EURCAD,1.46112,1.46117,1.45995,1.46012,797.0,Interval.in_2_hour,57369600.0,neutral,neutral,neutral
7,2023-10-26 22:00:00,OANDA:EURCAD,1.45895,1.461205,1.45854,1.461115,6681.0,Interval.in_2_hour,57362400.0,long,long,neutral
8,2023-10-26 20:00:00,OANDA:EURCAD,1.45714,1.45994,1.45698,1.45895,10394.0,Interval.in_2_hour,57355200.0,long,neutral,neutral
9,2023-10-26 18:00:00,OANDA:EURCAD,1.4564,1.45835,1.45547,1.45714,10773.0,Interval.in_2_hour,57348000.0,neutral,neutral,neutral
10,2023-10-26 16:00:00,OANDA:EURCAD,1.45858,1.45883,1.45581,1.4564,18424.0,Interval.in_2_hour,57340800.0,neutral,neutral,neutral
11,2023-10-26 14:00:00,OANDA:EURCAD,1.4551,1.4586,1.4546,1.45858,14674.0,Interval.in_2_hour,57333600.0,long,neutral,neutral
12,2023-10-26 12:00:00,OANDA:EURCAD,1.45482,1.45557,1.45391,1.4551,8612.0,Interval.in_2_hour,57326400.0,neutral,neutral,neutral
