,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 01:10:00,1.91916,short,short,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
1,2023-10-12 01:08:00,1.9192,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,long
2,2023-10-12 01:07:00,1.91964,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,long,long,short
3,2023-10-12 01:06:00,1.91958,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
4,2023-10-12 01:05:00,1.91958,long,long,short,long,neutral,Interval.in_1_minute,GBPAUD,long,short,long,short
5,2023-10-12 01:04:00,1.92002,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
6,2023-10-12 01:03:00,1.92011,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,long,short
7,2023-10-12 01:02:00,1.91996,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,long,short
8,2023-10-12 01:01:00,1.91978,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,long,long,short
9,2023-10-12 01:00:00,1.91954,short,short,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
10,2023-10-12 00:59:00,1.91934,long,long,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
11,2023-10-12 00:58:00,1.9198,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,short,short
12,2023-10-12 00:56:00,1.91941,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,short,short
13,2023-10-12 00:55:00,1.91931,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,short,short
14,2023-10-12 00:53:00,1.91928,neutral,neutral,short,short,long,Interval.in_1_minute,GBPAUD,long,long,short,short
15,2023-10-12 00:52:00,1.91927,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,long,short,short
16,2023-10-12 00:51:00,1.91922,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
17,2023-10-12 00:49:00,1.91908,neutral,neutral,short,short,short,Interval.in_1_minute,GBPAUD,long,short,short,short
18,2023-10-12 00:48:00,1.91912,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,short,short,short
19,2023-10-12 00:47:00,1.9193,neutral,long,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
20,2023-10-12 00:46:00,1.91964,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,short,short
21,2023-10-12 00:45:00,1.91951,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD,long,long,short,short
22,2023-10-12 00:44:00,1.91941,short,short,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,long
23,2023-10-12 00:43:00,1.9192,neutral,neutral,short,short,short,Interval.in_1_minute,GBPAUD,long,short,short,long
24,2023-10-12 00:42:00,1.91932,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,short,short,long
25,2023-10-12 00:41:00,1.91944,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,long
26,2023-10-12 00:40:00,1.91949,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,long
27,2023-10-12 00:39:00,1.91924,neutral,neutral,short,short,short,Interval.in_1_minute,GBPAUD,long,short,short,long
28,2023-10-12 00:38:00,1.91944,neutral,neutral,short,short,short,Interval.in_1_minute,GBPAUD,long,short,long,short
29,2023-10-12 00:37:00,1.91964,neutral,neutral,short,short,short,Interval.in_1_minute,GBPAUD,long,short,long,short
30,2023-10-12 00:36:00,1.91966,neutral,neutral,short,short,short,Interval.in_1_minute,GBPAUD,long,short,long,short
31,2023-10-12 00:35:00,1.91968,neutral,neutral,short,short,short,Interval.in_1_minute,GBPAUD,long,short,long,short
32,2023-10-12 00:34:00,1.91978,short,short,short,short,neutral,Interval.in_1_minute,GBPAUD,long,short,long,short
33,2023-10-12 00:33:00,1.92002,short,short,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
34,2023-10-12 00:32:00,1.92008,neutral,neutral,short,short,long,Interval.in_1_minute,GBPAUD,long,long,long,short
35,2023-10-12 00:31:00,1.92002,neutral,neutral,short,short,long,Interval.in_1_minute,GBPAUD,long,long,long,short
36,2023-10-12 00:30:00,1.92,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,long,long,short
37,2023-10-12 00:29:00,1.92,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
38,2023-10-12 00:28:00,1.91998,neutral,long,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
39,2023-10-12 00:27:00,1.92024,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
40,2023-10-12 00:26:00,1.92024,long,long,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
41,2023-10-12 00:25:00,1.92036,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
42,2023-10-12 00:24:00,1.92032,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
43,2023-10-12 00:23:00,1.92037,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,long,short
44,2023-10-12 00:22:00,1.92016,long,long,short,long,long,Interval.in_1_minute,GBPAUD,long,long,long,short
45,2023-10-12 00:21:00,1.91948,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,short,long
46,2023-10-12 00:19:00,1.91948,neutral,short,short,long,long,Interval.in_1_minute,GBPAUD,long,long,short,long
47,2023-10-12 00:18:00,1.9194,neutral,long,short,long,neutral,Interval.in_1_minute,GBPAUD,long,long,short,long
48,2023-10-12 00:17:00,1.91934,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
49,2023-10-12 00:16:00,1.91888,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
50,2023-10-12 00:15:00,1.91899,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD,long,long,short,long
51,2023-10-12 00:14:00,1.91887,short,short,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,long
52,2023-10-12 00:13:00,1.91884,neutral,neutral,short,short,short,Interval.in_1_minute,GBPAUD,long,short,short,long
53,2023-10-12 00:12:00,1.91886,neutral,neutral,short,short,short,Interval.in_1_minute,GBPAUD,long,short,short,long
54,2023-10-12 00:11:00,1.91898,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,short,short,long
55,2023-10-12 00:10:00,1.9192,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,long
56,2023-10-12 00:09:00,1.91923,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,long,short,long
57,2023-10-12 00:08:00,1.91918,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,long
58,2023-10-12 00:07:00,1.91914,neutral,neutral,short,short,short,Interval.in_1_minute,GBPAUD,long,short,short,long
59,2023-10-12 00:06:00,1.91938,long,long,short,short,neutral,Interval.in_1_minute,GBPAUD,long,short,short,short
60,2023-10-12 00:05:00,1.9198,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
61,2023-10-12 00:03:00,1.92097,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
62,2023-10-11 23:58:00,1.91955,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,short,short,short
63,2023-10-11 23:57:00,1.91956,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
64,2023-10-11 23:56:00,1.91967,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
65,2023-10-11 23:55:00,1.91966,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,short,short,short
66,2023-10-11 23:54:00,1.91979,neutral,long,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
67,2023-10-11 23:53:00,1.91984,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,long,short,short
68,2023-10-11 23:52:00,1.91978,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
69,2023-10-11 23:51:00,1.91964,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,short,short,short
70,2023-10-11 23:50:00,1.91972,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
71,2023-10-11 23:49:00,1.91974,neutral,long,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
72,2023-10-11 23:48:00,1.91972,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD,long,short,long,short
73,2023-10-11 23:47:00,1.91975,neutral,long,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
74,2023-10-11 23:46:00,1.91996,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
75,2023-10-11 23:45:00,1.91992,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,short,long,short
76,2023-10-11 23:44:00,1.92003,neutral,neutral,short,neutral,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
77,2023-10-11 23:43:00,1.92008,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,long,long,short
78,2023-10-11 23:42:00,1.92003,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
79,2023-10-11 23:41:00,1.92002,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
80,2023-10-11 23:40:00,1.92006,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,long,short
81,2023-10-11 23:39:00,1.92006,neutral,long,short,long,long,Interval.in_1_minute,GBPAUD,long,long,long,short
82,2023-10-11 23:38:00,1.92005,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,long,long,short
83,2023-10-11 23:37:00,1.92005,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
84,2023-10-11 23:36:00,1.91995,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
85,2023-10-11 23:35:00,1.91998,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,long,long,short
86,2023-10-11 23:34:00,1.9199,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
87,2023-10-11 23:33:00,1.91988,neutral,long,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
88,2023-10-11 23:32:00,1.91999,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,long,short
89,2023-10-11 23:31:00,1.91996,neutral,neutral,short,long,long,Interval.in_1_minute,GBPAUD,long,long,long,short
90,2023-10-11 23:30:00,1.91995,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,long,long,short
91,2023-10-11 23:29:00,1.91982,short,short,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,long,short
92,2023-10-11 23:28:00,1.91962,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
93,2023-10-11 23:27:00,1.9197,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,long,long,short
94,2023-10-11 23:26:00,1.91968,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
95,2023-10-11 23:25:00,1.91962,neutral,neutral,short,long,neutral,Interval.in_1_minute,GBPAUD,long,short,short,short
96,2023-10-11 23:24:00,1.91966,neutral,long,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
97,2023-10-11 23:23:00,1.9197,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
98,2023-10-11 23:22:00,1.9196,neutral,neutral,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
99,2023-10-11 23:21:00,1.91962,short,short,short,short,neutral,Interval.in_1_minute,GBPAUD,long,neutral,short,short
