,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 18:08:00,1.92444,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
1,2023-10-16 18:06:00,1.92463,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
2,2023-10-16 18:05:00,1.92439,neutral,short,short,short,short,neutral,Interval.in_1_minute,GBPAUD
3,2023-10-16 18:04:00,1.9244,neutral,long,short,long,short,neutral,Interval.in_1_minute,GBPAUD
4,2023-10-16 18:03:00,1.92472,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,GBPAUD
5,2023-10-16 18:02:00,1.9245,neutral,neutral,short,long,short,short,Interval.in_1_minute,GBPAUD
6,2023-10-16 18:01:00,1.92472,neutral,neutral,short,long,short,short,Interval.in_1_minute,GBPAUD
7,2023-10-16 18:00:00,1.92475,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,GBPAUD
8,2023-10-16 17:59:00,1.92488,neutral,short,short,long,short,neutral,Interval.in_1_minute,GBPAUD
9,2023-10-16 17:58:00,1.92494,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,GBPAUD
10,2023-10-16 17:57:00,1.92489,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,GBPAUD
11,2023-10-16 17:56:00,1.92542,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,GBPAUD
12,2023-10-16 17:55:00,1.9253,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,GBPAUD
13,2023-10-16 17:54:00,1.92521,neutral,long,short,long,short,neutral,Interval.in_1_minute,GBPAUD
14,2023-10-16 17:53:00,1.92524,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,GBPAUD
15,2023-10-16 17:52:00,1.9251,neutral,neutral,short,long,short,short,Interval.in_1_minute,GBPAUD
16,2023-10-16 17:51:00,1.9254,neutral,long,short,long,short,short,Interval.in_1_minute,GBPAUD
17,2023-10-16 17:50:00,1.92544,neutral,short,short,long,short,neutral,Interval.in_1_minute,GBPAUD
18,2023-10-16 17:49:00,1.92566,neutral,short,short,long,short,neutral,Interval.in_1_minute,GBPAUD
19,2023-10-16 17:48:00,1.92598,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
20,2023-10-16 17:47:00,1.92591,neutral,long,short,short,short,short,Interval.in_1_minute,GBPAUD
21,2023-10-16 17:46:00,1.92645,neutral,neutral,short,short,short,short,Interval.in_1_minute,GBPAUD
22,2023-10-16 17:45:00,1.92668,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
23,2023-10-16 17:44:00,1.92696,long,long,short,short,long,neutral,Interval.in_1_minute,GBPAUD
24,2023-10-16 17:43:00,1.9272,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
25,2023-10-16 17:42:00,1.92707,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
26,2023-10-16 17:41:00,1.9266,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
27,2023-10-16 17:40:00,1.9268,long,long,short,short,long,long,Interval.in_1_minute,GBPAUD
28,2023-10-16 17:39:00,1.92657,neutral,neutral,short,short,long,long,Interval.in_1_minute,GBPAUD
29,2023-10-16 17:38:00,1.92647,neutral,neutral,short,short,long,long,Interval.in_1_minute,GBPAUD
30,2023-10-16 17:37:00,1.9262,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
31,2023-10-16 17:36:00,1.92588,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
32,2023-10-16 17:35:00,1.92574,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
33,2023-10-16 17:34:00,1.92584,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
34,2023-10-16 17:33:00,1.9256,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
35,2023-10-16 17:32:00,1.92534,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
36,2023-10-16 17:31:00,1.92538,neutral,neutral,short,short,long,long,Interval.in_1_minute,GBPAUD
37,2023-10-16 17:30:00,1.92502,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
38,2023-10-16 17:29:00,1.92486,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
39,2023-10-16 17:28:00,1.92457,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
40,2023-10-16 17:27:00,1.92472,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
41,2023-10-16 17:26:00,1.92468,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
42,2023-10-16 17:25:00,1.92472,neutral,neutral,short,short,long,long,Interval.in_1_minute,GBPAUD
43,2023-10-16 17:24:00,1.92452,neutral,neutral,short,short,long,long,Interval.in_1_minute,GBPAUD
44,2023-10-16 17:23:00,1.92445,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
45,2023-10-16 17:22:00,1.92422,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
46,2023-10-16 17:21:00,1.92416,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
47,2023-10-16 17:20:00,1.92424,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
48,2023-10-16 17:19:00,1.9244,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
49,2023-10-16 17:18:00,1.92429,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
50,2023-10-16 17:17:00,1.92435,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
51,2023-10-16 17:16:00,1.92444,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
52,2023-10-16 17:15:00,1.92437,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,GBPAUD
53,2023-10-16 17:14:00,1.92466,neutral,short,short,short,short,neutral,Interval.in_1_minute,GBPAUD
54,2023-10-16 17:13:00,1.9247,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
55,2023-10-16 17:12:00,1.92456,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,GBPAUD
56,2023-10-16 17:11:00,1.9251,neutral,short,short,short,short,neutral,Interval.in_1_minute,GBPAUD
57,2023-10-16 17:10:00,1.92517,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,GBPAUD
