,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 00:30:00,1.91934,long,short,long,neutral
1,2023-10-11 23:30:00,1.91955,long,short,long,short
2,2023-10-11 23:00:00,1.91982,long,short,long,short
3,2023-10-11 22:30:00,1.92006,long,short,long,neutral
4,2023-10-11 22:00:00,1.92082,long,short,long,long
5,2023-10-11 21:30:00,1.92076,long,short,long,neutral
6,2023-10-11 21:00:00,1.92059,long,short,long,neutral
7,2023-10-11 20:30:00,1.92109,long,short,long,neutral
8,2023-10-11 20:00:00,1.92025,long,short,long,short
9,2023-10-11 19:30:00,1.92028,long,short,long,neutral
10,2023-10-11 19:00:00,1.92057,long,short,long,long
11,2023-10-11 18:30:00,1.92022,long,short,long,neutral
12,2023-10-11 18:00:00,1.91915,long,short,long,neutral
13,2023-10-11 17:30:00,1.91916,long,short,long,neutral
14,2023-10-11 17:00:00,1.91803,long,short,long,neutral
15,2023-10-11 16:30:00,1.91911,long,short,long,long
16,2023-10-11 16:00:00,1.91789,long,short,long,long
17,2023-10-11 15:30:00,1.91722,long,short,long,long
18,2023-10-11 15:00:00,1.91628,long,short,long,long
19,2023-10-11 14:30:00,1.91619,long,short,long,long
20,2023-10-11 14:00:00,1.9158,long,short,long,long
21,2023-10-11 13:30:00,1.91534,long,short,long,long
22,2023-10-11 13:00:00,1.91481,long,short,long,long
23,2023-10-11 12:30:00,1.91342,long,short,long,long
24,2023-10-11 12:00:00,1.91324,long,short,long,neutral
25,2023-10-11 11:30:00,1.91203,long,short,long,neutral
26,2023-10-11 11:00:00,1.91296,long,short,long,long
27,2023-10-11 10:30:00,1.91282,long,short,long,neutral
28,2023-10-11 10:00:00,1.91216,long,short,long,short
29,2023-10-11 09:30:00,1.91416,long,short,long,short
30,2023-10-11 09:00:00,1.91521,long,short,long,neutral
31,2023-10-11 08:30:00,1.91541,long,short,long,neutral
32,2023-10-11 08:00:00,1.91434,long,short,long,neutral
33,2023-10-11 07:30:00,1.91478,long,short,long,long
34,2023-10-11 07:00:00,1.91434,long,short,long,long
35,2023-10-11 06:30:00,1.914,long,short,long,long
36,2023-10-11 06:00:00,1.91383,long,short,long,long
37,2023-10-11 05:30:00,1.91348,long,short,long,long
38,2023-10-11 05:00:00,1.91252,long,short,long,long
39,2023-10-11 04:30:00,1.91174,long,short,long,long
40,2023-10-11 04:00:00,1.9108,long,short,short,long
41,2023-10-11 03:30:00,1.91018,long,short,short,neutral
42,2023-10-11 03:00:00,1.90952,long,short,short,neutral
43,2023-10-11 02:30:00,1.91066,long,short,short,neutral
44,2023-10-11 02:00:00,1.9104,long,short,short,neutral
45,2023-10-11 01:30:00,1.91085,long,short,short,neutral
46,2023-10-11 01:00:00,1.9105,long,short,short,neutral
47,2023-10-11 00:30:00,1.91069,long,short,short,long
48,2023-10-11 00:00:00,1.91065,long,short,short,neutral
49,2023-10-10 23:30:00,1.91022,long,short,short,short
50,2023-10-10 23:00:00,1.9105,long,short,short,short
51,2023-10-10 22:30:00,1.91089,long,short,short,short
52,2023-10-10 22:00:00,1.91147,long,short,long,neutral
53,2023-10-10 21:30:00,1.91164,long,short,long,neutral
54,2023-10-10 21:00:00,1.91146,long,short,long,neutral
55,2023-10-10 20:30:00,1.91254,long,short,long,long
56,2023-10-10 20:00:00,1.91232,long,short,long,long
57,2023-10-10 19:30:00,1.91228,long,short,long,long
58,2023-10-10 19:00:00,1.91173,long,short,long,long
59,2023-10-10 18:30:00,1.9109,long,short,long,neutral
60,2023-10-10 18:00:00,1.91026,long,short,long,neutral
61,2023-10-10 17:30:00,1.91141,long,short,long,neutral
62,2023-10-10 17:00:00,1.91077,long,short,long,short
63,2023-10-10 16:30:00,1.91291,long,short,long,short
64,2023-10-10 16:00:00,1.91386,long,short,long,short
65,2023-10-10 15:30:00,1.91406,long,short,long,neutral
66,2023-10-10 15:00:00,1.91536,long,short,long,neutral
67,2023-10-10 14:30:00,1.9141,long,short,long,neutral
68,2023-10-10 14:00:00,1.91496,long,short,long,neutral
69,2023-10-10 13:30:00,1.91367,long,short,long,neutral
70,2023-10-10 13:00:00,1.91376,long,short,long,long
71,2023-10-10 12:30:00,1.91226,long,short,long,long
72,2023-10-10 12:00:00,1.91154,long,short,long,long
73,2023-10-10 11:30:00,1.9113,long,short,long,neutral
74,2023-10-10 11:00:00,1.90848,long,short,long,neutral
75,2023-10-10 10:30:00,1.9116,long,short,long,long
76,2023-10-10 10:00:00,1.91048,long,short,long,long
77,2023-10-10 09:30:00,1.90856,long,short,short,long
78,2023-10-10 09:00:00,1.9083,long,short,short,long
79,2023-10-10 08:30:00,1.90776,long,short,short,neutral
80,2023-10-10 08:00:00,1.90738,long,short,short,short
81,2023-10-10 07:30:00,1.90754,long,short,short,neutral
82,2023-10-10 07:00:00,1.9076,long,short,short,long
83,2023-10-10 06:30:00,1.90756,long,short,short,neutral
84,2023-10-10 06:00:00,1.90742,long,short,short,neutral
85,2023-10-10 05:30:00,1.90852,long,short,short,long
86,2023-10-10 05:00:00,1.9061,long,short,short,long
87,2023-10-10 04:30:00,1.90584,long,long,short,neutral
88,2023-10-10 04:00:00,1.90552,long,long,short,neutral
89,2023-10-10 03:30:00,1.90847,long,long,short,neutral
90,2023-10-10 03:00:00,1.90702,long,long,short,short
91,2023-10-10 02:30:00,1.90766,long,long,short,short
92,2023-10-10 02:00:00,1.90914,long,long,short,neutral
93,2023-10-10 01:30:00,1.90942,long,long,short,neutral
94,2023-10-10 01:00:00,1.90896,long,long,short,short
95,2023-10-10 00:30:00,1.90972,long,long,short,neutral
96,2023-10-10 00:00:00,1.90978,long,long,short,neutral
97,2023-10-09 23:30:00,1.908635,long,long,short,neutral
98,2023-10-09 23:00:00,1.90925,long,long,short,long
99,2023-10-09 22:30:00,1.90904,long,long,short,long
100,2023-10-09 22:00:00,1.9089,long,long,short,neutral
101,2023-10-09 21:30:00,1.90798,long,long,short,short
102,2023-10-09 21:00:00,1.90992,long,long,short,short
103,2023-10-09 20:30:00,1.91094,long,short,short,neutral
104,2023-10-09 20:00:00,1.91266,long,short,short,neutral
105,2023-10-09 19:30:00,1.91255,long,short,short,neutral
106,2023-10-09 19:00:00,1.91376,long,long,short,neutral
107,2023-10-09 18:30:00,1.9131,long,long,short,short
108,2023-10-09 18:00:00,1.91441,long,long,short,neutral
109,2023-10-09 17:30:00,1.91501,long,long,short,neutral
110,2023-10-09 17:00:00,1.91294,long,long,short,neutral
111,2023-10-09 16:30:00,1.91425,long,long,short,long
112,2023-10-09 16:00:00,1.91416,long,long,short,long
113,2023-10-09 15:30:00,1.91351,long,long,short,long
114,2023-10-09 15:00:00,1.91291,long,long,short,neutral
115,2023-10-09 14:30:00,1.91204,long,long,short,short
116,2023-10-09 14:00:00,1.91317,long,long,short,neutral
117,2023-10-09 13:30:00,1.91408,long,long,short,neutral
118,2023-10-09 13:00:00,1.9129,long,long,short,neutral
119,2023-10-09 12:30:00,1.9158,long,long,short,neutral
120,2023-10-09 12:00:00,1.91444,long,long,short,short
121,2023-10-09 11:30:00,1.9149,long,long,short,neutral
122,2023-10-09 11:00:00,1.91607,long,long,short,neutral
123,2023-10-09 10:30:00,1.91506,long,long,short,short
124,2023-10-09 10:00:00,1.91569,long,long,long,short
125,2023-10-09 09:30:00,1.91962,long,long,long,neutral
126,2023-10-09 09:00:00,1.92034,long,short,long,neutral
127,2023-10-09 08:30:00,1.92006,long,short,long,neutral
128,2023-10-09 08:00:00,1.92126,long,short,long,long
129,2023-10-09 07:30:00,1.92082,long,short,long,neutral
130,2023-10-09 07:00:00,1.92027,long,short,long,neutral
131,2023-10-09 06:30:00,1.92042,long,short,long,long
132,2023-10-09 06:00:00,1.91987,long,short,long,long
133,2023-10-09 05:30:00,1.91858,long,short,long,neutral
134,2023-10-09 05:00:00,1.917,long,short,long,short
135,2023-10-09 04:30:00,1.9176,long,short,short,neutral
136,2023-10-09 04:00:00,1.91829,long,short,short,neutral
137,2023-10-09 03:30:00,1.91564,long,short,short,short
138,2023-10-09 03:00:00,1.9174,long,short,short,short
139,2023-10-09 02:30:00,1.91852,long,short,long,short
140,2023-10-09 02:00:00,1.91938,long,short,long,neutral
141,2023-10-09 01:30:00,1.92093,long,short,long,neutral
142,2023-10-09 01:00:00,1.91904,long,short,short,neutral
143,2023-10-09 00:30:00,1.91972,long,short,short,long
144,2023-10-09 00:00:00,1.9176,long,short,short,long
145,2023-10-06 23:30:00,1.91678,long,short,short,neutral
146,2023-10-06 23:00:00,1.9155,long,short,short,neutral
147,2023-10-06 22:30:00,1.91665,long,short,short,long
148,2023-10-06 22:00:00,1.9158,long,short,short,neutral
149,2023-10-06 21:30:00,1.9147,long,short,short,short
150,2023-10-06 21:00:00,1.91529,long,short,short,short
151,2023-10-06 20:30:00,1.91588,long,short,long,short
152,2023-10-06 20:00:00,1.91599,long,short,long,neutral
153,2023-10-06 19:30:00,1.91768,long,short,long,long
154,2023-10-06 19:00:00,1.91735,long,long,long,neutral
155,2023-10-06 18:30:00,1.91682,long,long,long,neutral
156,2023-10-06 18:00:00,1.92044,long,long,long,long
157,2023-10-06 17:30:00,1.9196,long,short,long,long
158,2023-10-06 17:00:00,1.91948,long,short,long,long
159,2023-10-06 16:30:00,1.91836,long,short,long,long
160,2023-10-06 16:00:00,1.91756,long,short,long,neutral
161,2023-10-06 15:30:00,1.91642,long,short,long,short
162,2023-10-06 15:00:00,1.92012,long,short,long,neutral
163,2023-10-06 14:30:00,1.92055,long,short,long,long
164,2023-10-06 14:00:00,1.92021,long,short,long,long
165,2023-10-06 13:30:00,1.91992,long,short,long,long
166,2023-10-06 13:00:00,1.91986,long,short,long,long
167,2023-10-06 12:30:00,1.91876,long,short,long,long
168,2023-10-06 12:00:00,1.91802,long,short,long,long
169,2023-10-06 11:30:00,1.91674,long,short,long,long
170,2023-10-06 11:00:00,1.91673,long,short,long,long
171,2023-10-06 10:30:00,1.91673,long,short,long,long
172,2023-10-06 10:00:00,1.91506,long,short,long,long
173,2023-10-06 09:30:00,1.91382,long,short,short,neutral
174,2023-10-06 09:00:00,1.91374,long,short,long,neutral
175,2023-10-06 08:30:00,1.91504,long,short,long,long
176,2023-10-06 08:00:00,1.91358,long,short,short,long
177,2023-10-06 07:30:00,1.91231,long,short,short,long
178,2023-10-06 07:00:00,1.91138,long,short,short,long
179,2023-10-06 06:30:00,1.91093,long,short,short,neutral
180,2023-10-06 06:00:00,1.9101,long,short,short,short
181,2023-10-06 05:30:00,1.91026,long,short,short,short
182,2023-10-06 05:00:00,1.91134,long,short,short,neutral
183,2023-10-06 04:30:00,1.91188,long,short,short,neutral
184,2023-10-06 04:00:00,1.91127,long,short,short,short
185,2023-10-06 03:30:00,1.91286,long,short,short,neutral
186,2023-10-06 03:00:00,1.91412,long,short,neutral,long
187,2023-10-06 02:30:00,1.9134,long,short,short,neutral
188,2023-10-06 02:00:00,1.91266,long,short,long,neutral
189,2023-10-06 01:30:00,1.91376,long,short,short,neutral
190,2023-10-06 01:00:00,1.91294,long,short,short,neutral
191,2023-10-06 00:30:00,1.9142,long,short,long,long
192,2023-10-06 00:00:00,1.91398,long,short,long,neutral
193,2023-10-05 23:30:00,1.913785,long,short,long,neutral
194,2023-10-05 23:00:00,1.91383,long,short,long,neutral
195,2023-10-05 22:30:00,1.91368,long,short,short,short
196,2023-10-05 22:00:00,1.91378,long,short,short,short
197,2023-10-05 21:30:00,1.91379,long,short,long,neutral
198,2023-10-05 21:00:00,1.91418,long,short,long,neutral
199,2023-10-05 20:30:00,1.91409,long,short,long,short
200,2023-10-05 20:00:00,1.9149,long,short,long,short
201,2023-10-05 19:30:00,1.91554,long,short,long,short
202,2023-10-05 19:00:00,1.91659,long,short,long,neutral
203,2023-10-05 18:30:00,1.9174,long,short,long,long
204,2023-10-05 18:00:00,1.91564,long,long,long,long
205,2023-10-05 17:30:00,1.91492,long,long,long,long
206,2023-10-05 17:00:00,1.91436,long,long,long,neutral
207,2023-10-05 16:30:00,1.91316,long,long,long,neutral
208,2023-10-05 16:00:00,1.91326,long,long,long,neutral
209,2023-10-05 15:30:00,1.9125,long,long,long,neutral
210,2023-10-05 15:00:00,1.91467,long,long,long,long
211,2023-10-05 14:30:00,1.91351,long,short,long,neutral
212,2023-10-05 14:00:00,1.91182,long,short,short,short
213,2023-10-05 13:30:00,1.91255,long,short,short,short
214,2023-10-05 13:00:00,1.91294,long,short,short,short
215,2023-10-05 12:30:00,1.91376,long,short,short,neutral
216,2023-10-05 12:00:00,1.91496,long,short,short,long
217,2023-10-05 11:30:00,1.91436,long,short,short,neutral
218,2023-10-05 11:00:00,1.91186,long,long,short,short
219,2023-10-05 10:30:00,1.91319,long,long,short,neutral
220,2023-10-05 10:00:00,1.91344,long,long,short,neutral
221,2023-10-05 09:30:00,1.9111,long,long,short,neutral
222,2023-10-05 09:00:00,1.9112,long,long,short,long
223,2023-10-05 08:30:00,1.90982,long,long,short,long
224,2023-10-05 08:00:00,1.90975,long,long,short,neutral
225,2023-10-05 07:30:00,1.90764,long,long,short,neutral
226,2023-10-05 07:00:00,1.9081,long,long,short,neutral
227,2023-10-05 06:30:00,1.90792,long,long,short,short
228,2023-10-05 06:00:00,1.90838,long,long,short,short
229,2023-10-05 05:30:00,1.91087,long,long,short,neutral
230,2023-10-05 05:00:00,1.91152,long,long,short,neutral
231,2023-10-05 04:30:00,1.91074,long,long,short,short
232,2023-10-05 04:00:00,1.91266,long,long,short,short
233,2023-10-05 03:30:00,1.9151,long,long,short,short
234,2023-10-05 03:00:00,1.91764,long,long,short,neutral
235,2023-10-05 02:30:00,1.9178,long,long,short,neutral
236,2023-10-05 02:00:00,1.9173,long,long,short,neutral
237,2023-10-05 01:30:00,1.91812,long,long,short,neutral
