,Unnamed: 0,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,sob_delta_include-breaking,sob_delta
81,81,2023-10-27 08:03:00,OANDA:AUDJPY,95.274,95.298,95.2635,95.266,200.0,Interval.in_3_minute,57398580.0,neutral,neutral
82,82,2023-10-27 08:00:00,OANDA:AUDJPY,95.269,95.2885,95.24,95.274,169.0,Interval.in_3_minute,57398400.0,neutral,neutral
83,83,2023-10-27 07:57:00,OANDA:AUDJPY,95.258,95.289,95.256,95.269,135.0,Interval.in_3_minute,57398220.0,neutral,neutral
84,84,2023-10-27 07:54:00,OANDA:AUDJPY,95.264,95.269,95.2475,95.258,103.0,Interval.in_3_minute,57398040.0,long,long
85,85,2023-10-27 07:51:00,OANDA:AUDJPY,95.242,95.2645,95.2375,95.264,99.0,Interval.in_3_minute,57397860.0,short,neutral
86,86,2023-10-27 07:48:00,OANDA:AUDJPY,95.248,95.2525,95.239,95.242,66.0,Interval.in_3_minute,57397680.0,neutral,neutral
87,87,2023-10-27 07:45:00,OANDA:AUDJPY,95.261,95.2645,95.2435,95.248,93.0,Interval.in_3_minute,57397500.0,long,long
88,88,2023-10-27 07:42:00,OANDA:AUDJPY,95.27,95.27,95.259,95.261,70.0,Interval.in_3_minute,57397320.0,neutral,neutral
89,89,2023-10-27 07:39:00,OANDA:AUDJPY,95.254,95.276,95.254,95.27,163.0,Interval.in_3_minute,57397140.0,neutral,neutral
90,90,2023-10-27 07:36:00,OANDA:AUDJPY,95.232,95.256,95.2295,95.254,156.0,Interval.in_3_minute,57396960.0,neutral,neutral
91,91,2023-10-27 07:33:00,OANDA:AUDJPY,95.236,95.237,95.228,95.232,102.0,Interval.in_3_minute,57396780.0,neutral,neutral
92,92,2023-10-27 07:30:00,OANDA:AUDJPY,95.22,95.239,95.216,95.236,136.0,Interval.in_3_minute,57396600.0,short,short
93,93,2023-10-27 07:27:00,OANDA:AUDJPY,95.242,95.243,95.2195,95.22,105.0,Interval.in_3_minute,57396420.0,long,neutral
94,94,2023-10-27 07:24:00,OANDA:AUDJPY,95.241,95.248,95.233,95.242,111.0,Interval.in_3_minute,57396240.0,neutral,neutral
95,95,2023-10-27 07:21:00,OANDA:AUDJPY,95.233,95.242,95.231,95.241,84.0,Interval.in_3_minute,57396060.0,neutral,neutral
96,96,2023-10-27 07:18:00,OANDA:AUDJPY,95.22,95.2385,95.22,95.233,98.0,Interval.in_3_minute,57395880.0,neutral,neutral
97,97,2023-10-27 07:15:00,OANDA:AUDJPY,95.22,95.227,95.216,95.22,79.0,Interval.in_3_minute,57395700.0,neutral,neutral
98,98,2023-10-27 07:12:00,OANDA:AUDJPY,95.228,95.228,95.2095,95.22,100.0,Interval.in_3_minute,57395520.0,neutral,neutral
99,99,2023-10-27 07:09:00,OANDA:AUDJPY,95.216,95.23,95.2155,95.228,116.0,Interval.in_3_minute,57395340.0,neutral,neutral
100,100,2023-10-27 07:06:00,OANDA:AUDJPY,95.228,95.233,95.2115,95.216,132.0,Interval.in_3_minute,57395160.0,neutral,neutral
101,101,2023-10-27 07:03:00,OANDA:AUDJPY,95.241,95.244,95.223,95.228,136.0,Interval.in_3_minute,57394980.0,neutral,neutral
102,102,2023-10-27 07:00:00,OANDA:AUDJPY,95.218,95.241,95.2115,95.241,108.0,Interval.in_3_minute,57394800.0,neutral,neutral
103,103,2023-10-27 06:57:00,OANDA:AUDJPY,95.221,95.223,95.21,95.218,66.0,Interval.in_3_minute,57394620.0,long,long
104,104,2023-10-27 06:54:00,OANDA:AUDJPY,95.208,95.2245,95.206,95.221,92.0,Interval.in_3_minute,57394440.0,neutral,neutral
105,105,2023-10-27 06:51:00,OANDA:AUDJPY,95.219,95.22,95.1935,95.208,81.0,Interval.in_3_minute,57394260.0,neutral,neutral
106,106,2023-10-27 06:48:00,OANDA:AUDJPY,95.206,95.2205,95.204,95.219,72.0,Interval.in_3_minute,57394080.0,neutral,neutral
107,107,2023-10-27 06:45:00,OANDA:AUDJPY,95.194,95.206,95.189,95.206,119.0,Interval.in_3_minute,57393900.0,neutral,neutral
108,108,2023-10-27 06:42:00,OANDA:AUDJPY,95.205,95.214,95.192,95.194,162.0,Interval.in_3_minute,57393720.0,neutral,neutral
109,109,2023-10-27 06:39:00,OANDA:AUDJPY,95.192,95.208,95.19,95.205,150.0,Interval.in_3_minute,57393540.0,neutral,neutral
110,110,2023-10-27 06:36:00,OANDA:AUDJPY,95.201,95.206,95.176,95.192,147.0,Interval.in_3_minute,57393360.0,neutral,neutral
111,111,2023-10-27 06:33:00,OANDA:AUDJPY,95.198,95.21,95.19,95.201,93.0,Interval.in_3_minute,57393180.0,neutral,neutral
112,112,2023-10-27 06:30:00,OANDA:AUDJPY,95.208,95.218,95.19,95.198,111.0,Interval.in_3_minute,57393000.0,neutral,neutral
113,113,2023-10-27 06:27:00,OANDA:AUDJPY,95.215,95.219,95.2,95.208,108.0,Interval.in_3_minute,57392820.0,long,long
114,114,2023-10-27 06:24:00,OANDA:AUDJPY,95.19,95.215,95.177,95.215,169.0,Interval.in_3_minute,57392640.0,neutral,neutral
115,115,2023-10-27 06:21:00,OANDA:AUDJPY,95.202,95.205,95.188,95.19,182.0,Interval.in_3_minute,57392460.0,neutral,neutral
116,116,2023-10-27 06:18:00,OANDA:AUDJPY,95.204,95.206,95.189,95.202,141.0,Interval.in_3_minute,57392280.0,neutral,neutral
117,117,2023-10-27 06:15:00,OANDA:AUDJPY,95.192,95.211,95.1915,95.204,134.0,Interval.in_3_minute,57392100.0,short,neutral
118,118,2023-10-27 06:12:00,OANDA:AUDJPY,95.179,95.1945,95.166,95.192,89.0,Interval.in_3_minute,57391920.0,neutral,neutral
119,119,2023-10-27 06:09:00,OANDA:AUDJPY,95.2,95.2025,95.166,95.179,95.0,Interval.in_3_minute,57391740.0,neutral,neutral
120,120,2023-10-27 06:06:00,OANDA:AUDJPY,95.224,95.228,95.197,95.2,142.0,Interval.in_3_minute,57391560.0,neutral,neutral
121,121,2023-10-27 06:03:00,OANDA:AUDJPY,95.233,95.2445,95.194,95.224,136.0,Interval.in_3_minute,57391380.0,long,neutral
122,122,2023-10-27 06:00:00,OANDA:AUDJPY,95.216,95.234,95.213,95.233,214.0,Interval.in_3_minute,57391200.0,neutral,neutral
123,123,2023-10-27 05:57:00,OANDA:AUDJPY,95.221,95.226,95.196,95.216,187.0,Interval.in_3_minute,57391020.0,neutral,neutral
124,124,2023-10-27 05:54:00,OANDA:AUDJPY,95.214,95.232,95.2095,95.221,226.0,Interval.in_3_minute,57390840.0,neutral,neutral
125,125,2023-10-27 05:51:00,OANDA:AUDJPY,95.232,95.232,95.214,95.214,271.0,Interval.in_3_minute,57390660.0,long,long
126,126,2023-10-27 05:48:00,OANDA:AUDJPY,95.202,95.2325,95.196,95.232,243.0,Interval.in_3_minute,57390480.0,short,short
127,127,2023-10-27 05:45:00,OANDA:AUDJPY,95.214,95.2245,95.18,95.202,144.0,Interval.in_3_minute,57390300.0,neutral,neutral
128,128,2023-10-27 05:42:00,OANDA:AUDJPY,95.234,95.234,95.196,95.214,138.0,Interval.in_3_minute,57390120.0,neutral,neutral
129,129,2023-10-27 05:39:00,OANDA:AUDJPY,95.232,95.256,95.226,95.234,231.0,Interval.in_3_minute,57389940.0,neutral,neutral
130,130,2023-10-27 05:36:00,OANDA:AUDJPY,95.238,95.245,95.224,95.232,158.0,Interval.in_3_minute,57389760.0,neutral,neutral
131,131,2023-10-27 05:33:00,OANDA:AUDJPY,95.268,95.281,95.237,95.238,210.0,Interval.in_3_minute,57389580.0,neutral,neutral
132,132,2023-10-27 05:30:00,OANDA:AUDJPY,95.23,95.268,95.23,95.268,200.0,Interval.in_3_minute,57389400.0,short,short
133,133,2023-10-27 05:27:00,OANDA:AUDJPY,95.261,95.272,95.23,95.23,176.0,Interval.in_3_minute,57389220.0,neutral,neutral
134,134,2023-10-27 05:24:00,OANDA:AUDJPY,95.257,95.281,95.252,95.261,229.0,Interval.in_3_minute,57389040.0,neutral,neutral
135,135,2023-10-27 05:21:00,OANDA:AUDJPY,95.261,95.272,95.2415,95.257,179.0,Interval.in_3_minute,57388860.0,neutral,neutral
136,136,2023-10-27 05:18:00,OANDA:AUDJPY,95.269,95.296,95.261,95.261,145.0,Interval.in_3_minute,57388680.0,short,short
137,137,2023-10-27 05:15:00,OANDA:AUDJPY,95.282,95.286,95.268,95.269,179.0,Interval.in_3_minute,57388500.0,neutral,neutral
138,138,2023-10-27 05:12:00,OANDA:AUDJPY,95.312,95.312,95.273,95.282,266.0,Interval.in_3_minute,57388320.0,long,long
139,139,2023-10-27 05:09:00,OANDA:AUDJPY,95.311,95.32,95.289,95.312,257.0,Interval.in_3_minute,57388140.0,neutral,neutral
140,140,2023-10-27 05:06:00,OANDA:AUDJPY,95.306,95.3165,95.28,95.311,339.0,Interval.in_3_minute,57387960.0,neutral,neutral
141,141,2023-10-27 05:03:00,OANDA:AUDJPY,95.236,95.3205,95.236,95.306,245.0,Interval.in_3_minute,57387780.0,short,neutral
142,142,2023-10-27 05:00:00,OANDA:AUDJPY,95.25,95.2625,95.229,95.236,193.0,Interval.in_3_minute,57387600.0,neutral,neutral
143,143,2023-10-27 04:57:00,OANDA:AUDJPY,95.27,95.286,95.2475,95.25,173.0,Interval.in_3_minute,57387420.0,long,long
144,144,2023-10-27 04:54:00,OANDA:AUDJPY,95.294,95.302,95.268,95.27,178.0,Interval.in_3_minute,57387240.0,neutral,neutral
145,145,2023-10-27 04:51:00,OANDA:AUDJPY,95.248,95.303,95.248,95.294,269.0,Interval.in_3_minute,57387060.0,neutral,neutral
146,146,2023-10-27 04:48:00,OANDA:AUDJPY,95.208,95.26,95.207,95.248,179.0,Interval.in_3_minute,57386880.0,neutral,neutral
147,147,2023-10-27 04:45:00,OANDA:AUDJPY,95.182,95.212,95.171,95.208,125.0,Interval.in_3_minute,57386700.0,neutral,neutral
148,148,2023-10-27 04:42:00,OANDA:AUDJPY,95.215,95.234,95.174,95.182,211.0,Interval.in_3_minute,57386520.0,neutral,neutral
149,149,2023-10-27 04:39:00,OANDA:AUDJPY,95.206,95.222,95.174,95.215,228.0,Interval.in_3_minute,57386340.0,neutral,neutral
150,150,2023-10-27 04:36:00,OANDA:AUDJPY,95.157,95.207,95.152,95.206,205.0,Interval.in_3_minute,57386160.0,neutral,neutral
151,151,2023-10-27 04:33:00,OANDA:AUDJPY,95.146,95.182,95.146,95.157,187.0,Interval.in_3_minute,57385980.0,short,neutral
152,152,2023-10-27 04:30:00,OANDA:AUDJPY,95.158,95.158,95.124,95.146,245.0,Interval.in_3_minute,57385800.0,neutral,neutral
153,153,2023-10-27 04:27:00,OANDA:AUDJPY,95.176,95.176,95.158,95.158,107.0,Interval.in_3_minute,57385620.0,neutral,neutral
154,154,2023-10-27 04:24:00,OANDA:AUDJPY,95.182,95.19,95.164,95.176,186.0,Interval.in_3_minute,57385440.0,long,long
155,155,2023-10-27 04:21:00,OANDA:AUDJPY,95.192,95.215,95.178,95.182,231.0,Interval.in_3_minute,57385260.0,neutral,neutral
156,156,2023-10-27 04:18:00,OANDA:AUDJPY,95.178,95.201,95.165,95.192,219.0,Interval.in_3_minute,57385080.0,short,short
157,157,2023-10-27 04:15:00,OANDA:AUDJPY,95.11,95.179,95.094,95.178,289.0,Interval.in_3_minute,57384900.0,short,neutral
158,158,2023-10-27 04:12:00,OANDA:AUDJPY,95.136,95.148,95.106,95.11,228.0,Interval.in_3_minute,57384720.0,neutral,neutral
159,159,2023-10-27 04:09:00,OANDA:AUDJPY,95.174,95.194,95.1355,95.136,175.0,Interval.in_3_minute,57384540.0,neutral,neutral
160,160,2023-10-27 04:06:00,OANDA:AUDJPY,95.235,95.2585,95.171,95.174,234.0,Interval.in_3_minute,57384360.0,neutral,neutral
161,161,2023-10-27 04:03:00,OANDA:AUDJPY,95.256,95.26,95.231,95.235,152.0,Interval.in_3_minute,57384180.0,neutral,neutral
162,162,2023-10-27 04:00:00,OANDA:AUDJPY,95.26,95.267,95.238,95.256,247.0,Interval.in_3_minute,57384000.0,neutral,neutral
163,163,2023-10-27 03:57:00,OANDA:AUDJPY,95.273,95.285,95.252,95.26,222.0,Interval.in_3_minute,57383820.0,neutral,neutral
164,164,2023-10-27 03:54:00,OANDA:AUDJPY,95.275,95.281,95.2075,95.273,450.0,Interval.in_3_minute,57383640.0,long,neutral
165,165,2023-10-27 03:51:00,OANDA:AUDJPY,95.295,95.314,95.274,95.275,225.0,Interval.in_3_minute,57383460.0,neutral,neutral
166,166,2023-10-27 03:48:00,OANDA:AUDJPY,95.272,95.309,95.262,95.295,170.0,Interval.in_3_minute,57383280.0,neutral,neutral
167,167,2023-10-27 03:45:00,OANDA:AUDJPY,95.236,95.276,95.234,95.272,160.0,Interval.in_3_minute,57383100.0,short,short
168,168,2023-10-27 03:42:00,OANDA:AUDJPY,95.242,95.254,95.234,95.236,208.0,Interval.in_3_minute,57382920.0,neutral,neutral
169,169,2023-10-27 03:39:00,OANDA:AUDJPY,95.255,95.262,95.206,95.242,172.0,Interval.in_3_minute,57382740.0,neutral,neutral
170,170,2023-10-27 03:36:00,OANDA:AUDJPY,95.285,95.285,95.24,95.255,165.0,Interval.in_3_minute,57382560.0,neutral,neutral
171,171,2023-10-27 03:33:00,OANDA:AUDJPY,95.286,95.3185,95.278,95.285,131.0,Interval.in_3_minute,57382380.0,long,long
172,172,2023-10-27 03:30:00,OANDA:AUDJPY,95.26,95.296,95.258,95.286,243.0,Interval.in_3_minute,57382200.0,neutral,neutral
173,173,2023-10-27 03:27:00,OANDA:AUDJPY,95.274,95.279,95.2575,95.26,124.0,Interval.in_3_minute,57382020.0,neutral,neutral
174,174,2023-10-27 03:24:00,OANDA:AUDJPY,95.246,95.278,95.228,95.274,201.0,Interval.in_3_minute,57381840.0,neutral,neutral
175,175,2023-10-27 03:21:00,OANDA:AUDJPY,95.24,95.262,95.235,95.246,217.0,Interval.in_3_minute,57381660.0,neutral,neutral
176,176,2023-10-27 03:18:00,OANDA:AUDJPY,95.222,95.244,95.222,95.24,143.0,Interval.in_3_minute,57381480.0,neutral,neutral
177,177,2023-10-27 03:15:00,OANDA:AUDJPY,95.222,95.24,95.219,95.222,207.0,Interval.in_3_minute,57381300.0,neutral,neutral
178,178,2023-10-27 03:12:00,OANDA:AUDJPY,95.226,95.2325,95.2075,95.222,133.0,Interval.in_3_minute,57381120.0,neutral,neutral
179,179,2023-10-27 03:09:00,OANDA:AUDJPY,95.212,95.2265,95.186,95.226,151.0,Interval.in_3_minute,57380940.0,neutral,short
180,180,2023-10-27 03:06:00,OANDA:AUDJPY,95.234,95.24,95.2115,95.212,164.0,Interval.in_3_minute,57380760.0,neutral,neutral
181,181,2023-10-27 03:03:00,OANDA:AUDJPY,95.227,95.243,95.216,95.234,178.0,Interval.in_3_minute,57380580.0,neutral,neutral
182,182,2023-10-27 03:00:00,OANDA:AUDJPY,95.234,95.257,95.218,95.227,286.0,Interval.in_3_minute,57380400.0,neutral,neutral
183,183,2023-10-27 02:57:00,OANDA:AUDJPY,95.224,95.248,95.222,95.234,81.0,Interval.in_3_minute,57380220.0,neutral,neutral
184,184,2023-10-27 02:54:00,OANDA:AUDJPY,95.218,95.2265,95.208,95.224,112.0,Interval.in_3_minute,57380040.0,long,long
185,185,2023-10-27 02:51:00,OANDA:AUDJPY,95.212,95.2365,95.21,95.218,96.0,Interval.in_3_minute,57379860.0,neutral,neutral
186,186,2023-10-27 02:48:00,OANDA:AUDJPY,95.202,95.212,95.19,95.212,107.0,Interval.in_3_minute,57379680.0,neutral,neutral
187,187,2023-10-27 02:45:00,OANDA:AUDJPY,95.186,95.205,95.186,95.202,237.0,Interval.in_3_minute,57379500.0,neutral,neutral
