,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:45:00,1.4435,neutral,neutral,short,long,neutral,Interval.in_15_minute,EURCAD,long,neutral,long,short
1,2023-10-12 00:15:00,1.44344,neutral,short,short,long,neutral,Interval.in_15_minute,EURCAD,long,neutral,short,short
2,2023-10-12 00:00:00,1.44396,neutral,neutral,short,long,neutral,Interval.in_15_minute,EURCAD,long,neutral,short,short
3,2023-10-11 23:45:00,1.4434,neutral,neutral,short,long,short,Interval.in_15_minute,EURCAD,long,short,short,short
4,2023-10-11 23:30:00,1.44348,neutral,neutral,short,long,neutral,Interval.in_15_minute,EURCAD,long,short,short,short
5,2023-10-11 23:15:00,1.44358,neutral,neutral,short,long,neutral,Interval.in_15_minute,EURCAD,long,neutral,short,short
6,2023-10-11 23:00:00,1.44362,neutral,short,short,long,neutral,Interval.in_15_minute,EURCAD,long,neutral,short,short
7,2023-10-11 22:45:00,1.44296,neutral,neutral,short,long,neutral,Interval.in_15_minute,EURCAD,long,short,short,short
8,2023-10-11 22:30:00,1.44304,neutral,neutral,short,long,neutral,Interval.in_15_minute,EURCAD,long,neutral,short,short
9,2023-10-11 22:15:00,1.44336,neutral,neutral,short,long,long,Interval.in_15_minute,EURCAD,long,long,short,short
10,2023-10-11 22:00:00,1.44326,neutral,neutral,short,long,long,Interval.in_15_minute,EURCAD,long,long,short,short
11,2023-10-11 21:45:00,1.44281,neutral,neutral,short,short,neutral,Interval.in_15_minute,EURCAD,long,long,short,short
12,2023-10-11 21:30:00,1.44242,neutral,neutral,short,short,neutral,Interval.in_15_minute,EURCAD,long,neutral,short,short
13,2023-10-11 21:15:00,1.44222,neutral,neutral,short,short,neutral,Interval.in_15_minute,EURCAD,long,short,short,short
14,2023-10-11 21:00:00,1.44232,short,short,short,short,neutral,Interval.in_15_minute,EURCAD,long,neutral,long,long
