,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 01:05:00,0.57842,long,long,short,neutral
1,2023-10-12 00:55:00,0.57834,long,long,short,neutral
2,2023-10-12 00:50:00,0.5783,long,long,short,neutral
3,2023-10-12 00:45:00,0.57854,long,long,short,neutral
4,2023-10-12 00:40:00,0.57838,long,long,long,neutral
5,2023-10-12 00:35:00,0.57854,long,long,short,neutral
6,2023-10-12 00:30:00,0.57824,long,long,short,short
7,2023-10-12 00:25:00,0.57838,long,long,long,short
8,2023-10-12 00:20:00,0.57839,long,long,long,short
9,2023-10-12 00:15:00,0.57842,long,long,long,neutral
10,2023-10-12 00:10:00,0.57871,long,long,long,long
11,2023-10-12 00:05:00,0.57858,long,long,long,neutral
12,2023-10-11 23:55:00,0.57849,long,long,long,short
13,2023-10-11 23:50:00,0.57851,long,long,long,neutral
14,2023-10-11 23:45:00,0.57859,long,long,long,long
15,2023-10-11 23:40:00,0.57848,long,long,long,neutral
16,2023-10-11 23:35:00,0.57846,long,long,long,neutral
17,2023-10-11 23:30:00,0.57848,long,long,short,neutral
18,2023-10-11 23:25:00,0.57848,long,long,neutral,short
19,2023-10-11 23:20:00,0.57849,long,long,long,neutral
20,2023-10-11 23:15:00,0.57854,long,long,long,neutral
21,2023-10-11 23:10:00,0.5784,long,long,long,short
22,2023-10-11 23:05:00,0.57844,long,long,long,neutral
23,2023-10-11 23:00:00,0.57852,long,long,long,long
24,2023-10-11 22:55:00,0.57847,long,long,long,long
25,2023-10-11 22:50:00,0.57844,long,long,long,long
26,2023-10-11 22:45:00,0.57844,long,long,long,long
27,2023-10-11 22:40:00,0.57841,long,long,long,long
28,2023-10-11 22:35:00,0.57832,long,long,long,neutral
29,2023-10-11 22:30:00,0.5782,long,long,long,short
30,2023-10-11 22:25:00,0.57824,long,long,long,neutral
31,2023-10-11 22:20:00,0.57834,long,long,long,neutral
32,2023-10-11 22:15:00,0.57814,long,long,long,short
33,2023-10-11 22:10:00,0.57826,long,long,long,neutral
34,2023-10-11 22:05:00,0.57841,long,long,long,long
35,2023-10-11 22:00:00,0.5784,long,long,long,neutral
36,2023-10-11 21:55:00,0.57837,long,long,long,neutral
37,2023-10-11 21:50:00,0.57855,long,long,long,neutral
38,2023-10-11 21:45:00,0.57848,long,long,long,neutral
39,2023-10-11 21:40:00,0.57849,long,long,long,long
40,2023-10-11 21:35:00,0.57848,long,long,long,neutral
41,2023-10-11 21:30:00,0.57838,long,long,long,short
42,2023-10-11 21:25:00,0.57842,long,long,long,neutral
43,2023-10-11 21:20:00,0.57851,long,short,long,long
44,2023-10-11 21:15:00,0.57824,long,long,long,long
45,2023-10-11 21:10:00,0.57824,long,long,long,neutral
46,2023-10-11 21:05:00,0.57812,long,long,long,neutral
47,2023-10-11 21:00:00,0.5783,long,long,long,long
48,2023-10-11 20:55:00,0.57828,long,long,short,long
49,2023-10-11 20:50:00,0.57804,long,long,short,long
50,2023-10-11 20:45:00,0.57798,long,long,short,long
51,2023-10-11 20:40:00,0.57788,long,long,short,neutral
52,2023-10-11 20:35:00,0.57778,long,long,short,short
53,2023-10-11 20:30:00,0.57784,long,long,short,neutral
54,2023-10-11 20:25:00,0.5782,long,long,short,long
55,2023-10-11 20:20:00,0.5782,long,long,short,neutral
56,2023-10-11 20:15:00,0.57812,long,long,short,short
57,2023-10-11 20:10:00,0.5782,long,long,short,neutral
58,2023-10-11 20:05:00,0.57828,long,long,short,neutral
59,2023-10-11 20:00:00,0.57804,long,long,short,neutral
60,2023-10-11 19:55:00,0.57808,long,long,short,neutral
61,2023-10-11 19:50:00,0.57806,long,long,short,short
62,2023-10-11 19:45:00,0.57818,long,long,short,short
63,2023-10-11 19:40:00,0.57826,long,long,short,neutral
64,2023-10-11 19:35:00,0.57831,long,long,short,long
65,2023-10-11 19:30:00,0.57807,long,long,short,neutral
66,2023-10-11 19:25:00,0.578,long,long,short,short
67,2023-10-11 19:20:00,0.57811,long,long,short,short
68,2023-10-11 19:15:00,0.57821,long,long,short,short
69,2023-10-11 19:10:00,0.57828,long,long,short,short
70,2023-10-11 19:05:00,0.57829,long,long,short,neutral
71,2023-10-11 19:00:00,0.57841,long,long,short,long
72,2023-10-11 18:55:00,0.57828,long,long,short,neutral
73,2023-10-11 18:50:00,0.57825,long,long,short,neutral
74,2023-10-11 18:45:00,0.57832,long,long,short,neutral
75,2023-10-11 18:40:00,0.5783,long,long,short,short
76,2023-10-11 18:35:00,0.57838,long,long,short,short
77,2023-10-11 18:30:00,0.57847,long,long,long,short
78,2023-10-11 18:25:00,0.57855,long,long,long,neutral
79,2023-10-11 18:20:00,0.57862,long,long,long,neutral
80,2023-10-11 18:15:00,0.57848,long,long,long,short
81,2023-10-11 18:10:00,0.57868,long,long,long,neutral
82,2023-10-11 18:05:00,0.57877,long,long,long,neutral
83,2023-10-11 18:00:00,0.57872,long,long,short,neutral
84,2023-10-11 17:55:00,0.57892,long,long,short,long
85,2023-10-11 17:50:00,0.57886,long,long,short,neutral
86,2023-10-11 17:45:00,0.57876,long,long,short,neutral
87,2023-10-11 17:40:00,0.57891,long,long,short,long
88,2023-10-11 17:35:00,0.57882,long,long,short,neutral
89,2023-10-11 17:30:00,0.57872,long,short,short,neutral
90,2023-10-11 17:25:00,0.579,long,short,short,long
91,2023-10-11 17:20:00,0.57868,long,long,short,neutral
92,2023-10-11 17:15:00,0.5785,long,long,short,neutral
93,2023-10-11 17:10:00,0.57852,long,long,short,neutral
94,2023-10-11 17:05:00,0.57852,long,long,short,short
95,2023-10-11 17:00:00,0.57884,long,long,short,neutral
96,2023-10-11 16:55:00,0.57891,long,long,short,long
97,2023-10-11 16:50:00,0.57838,long,long,short,neutral
98,2023-10-11 16:45:00,0.57808,long,long,short,short
99,2023-10-11 16:40:00,0.57828,long,long,short,short
100,2023-10-11 16:35:00,0.57848,long,long,short,neutral
101,2023-10-11 16:30:00,0.57862,long,long,short,neutral
102,2023-10-11 16:25:00,0.57859,long,long,short,short
103,2023-10-11 16:20:00,0.57872,long,long,short,neutral
104,2023-10-11 16:15:00,0.57902,long,long,short,neutral
105,2023-10-11 16:10:00,0.57896,long,long,short,short
106,2023-10-11 16:05:00,0.57934,long,long,short,neutral
107,2023-10-11 16:00:00,0.57936,long,long,short,long
108,2023-10-11 15:55:00,0.57927,long,long,short,long
109,2023-10-11 15:50:00,0.57911,long,long,short,neutral
110,2023-10-11 15:45:00,0.5791,long,long,short,short
111,2023-10-11 15:40:00,0.57918,long,long,short,neutral
112,2023-10-11 15:35:00,0.57919,long,long,short,neutral
113,2023-10-11 15:30:00,0.57913,long,long,short,short
114,2023-10-11 15:25:00,0.57916,long,long,short,short
115,2023-10-11 15:20:00,0.57917,long,long,short,short
116,2023-10-11 15:15:00,0.5792,long,long,short,neutral
117,2023-10-11 15:10:00,0.57935,long,long,short,long
118,2023-10-11 15:05:00,0.57934,long,long,short,neutral
119,2023-10-11 15:00:00,0.57911,long,long,short,neutral
120,2023-10-11 14:55:00,0.57942,long,long,short,long
121,2023-10-11 14:50:00,0.57942,long,long,short,neutral
122,2023-10-11 14:45:00,0.57935,long,long,short,neutral
123,2023-10-11 14:40:00,0.57937,long,long,short,neutral
124,2023-10-11 14:35:00,0.57934,long,long,short,neutral
125,2023-10-11 14:30:00,0.57936,long,long,short,neutral
126,2023-10-11 14:25:00,0.57936,long,long,short,short
127,2023-10-11 14:20:00,0.57962,long,long,long,neutral
128,2023-10-11 14:15:00,0.5798,long,long,long,long
129,2023-10-11 14:10:00,0.57974,long,long,long,long
130,2023-10-11 14:05:00,0.57948,long,long,short,long
