,is_profit_after_bars_1,is_profit_after_bars_2,is_profit_after_bars_3,is_profit_after_bars_4,is_profit_after_bars_5,is_profit_after_bars_6,is_profit_after_bars_7,is_profit_after_bars_8,is_profit_after_bars_9,is_profit_after_bars_10,datetime,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,True,True,True,False,False,True,False,False,False,False,2023-10-09 20:06:00,neutral,neutral,short,long,short
1,False,True,True,True,True,False,False,True,False,False,2023-10-09 20:04:00,long,neutral,short,long,short
2,False,False,False,False,False,False,False,False,False,False,2023-10-09 20:03:00,short,neutral,short,long,short
3,True,False,False,False,True,True,True,False,False,False,2023-10-09 20:02:00,short,neutral,short,long,short
4,False,True,False,False,False,True,True,True,False,False,2023-10-09 20:01:00,long,neutral,short,long,short
5,True,True,True,False,False,False,True,True,True,False,2023-10-09 20:00:00,long,neutral,short,long,long
6,False,False,False,True,False,False,False,False,False,False,2023-10-09 19:59:00,neutral,neutral,long,long,long
7,True,False,False,False,True,False,False,False,False,False,2023-10-09 19:58:00,short,neutral,long,long,long
8,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:57:00,neutral,neutral,long,long,long
9,False,True,True,True,True,True,True,True,True,True,2023-10-09 19:56:00,neutral,neutral,long,long,long
10,True,False,True,True,True,True,True,True,True,True,2023-10-09 19:55:00,long,neutral,long,long,short
11,False,False,False,True,True,True,True,True,True,True,2023-10-09 19:54:00,neutral,neutral,long,long,short
12,True,True,True,False,True,True,True,True,True,True,2023-10-09 19:53:00,long,short,neutral,long,short
13,False,False,False,False,False,True,True,False,True,False,2023-10-09 19:52:00,neutral,neutral,long,long,short
14,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:51:00,neutral,neutral,long,long,long
15,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:50:00,short,neutral,long,long,long
16,True,True,False,False,False,False,False,False,False,False,2023-10-09 19:49:00,neutral,neutral,long,long,long
17,True,True,True,False,False,False,False,False,False,False,2023-10-09 19:48:00,neutral,neutral,short,long,long
18,False,True,True,True,False,False,False,False,False,False,2023-10-09 19:47:00,neutral,long,long,long,long
19,True,True,True,True,True,False,False,False,False,False,2023-10-09 19:46:00,neutral,neutral,long,long,short
20,True,True,True,True,True,True,False,False,False,False,2023-10-09 19:45:00,neutral,neutral,long,long,short
21,True,True,True,True,True,True,True,False,False,False,2023-10-09 19:44:00,long,neutral,long,long,short
22,False,False,False,True,False,True,True,True,False,False,2023-10-09 19:43:00,neutral,neutral,long,long,short
23,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:42:00,neutral,neutral,short,long,short
24,False,True,True,True,True,True,True,True,True,True,2023-10-09 19:41:00,long,long,long,long,long
25,True,False,True,True,True,True,True,True,True,True,2023-10-09 19:40:00,short,long,long,long,long
26,True,True,False,True,True,True,True,True,True,True,2023-10-09 19:39:00,neutral,neutral,long,long,long
27,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:38:00,neutral,neutral,long,long,long
28,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:37:00,neutral,neutral,long,long,long
29,False,True,True,True,True,True,True,True,True,True,2023-10-09 19:36:00,neutral,neutral,long,long,long
30,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:35:00,neutral,neutral,long,long,long
31,False,False,False,True,True,True,True,True,True,True,2023-10-09 19:34:00,long,neutral,long,long,long
32,True,False,False,False,True,True,True,True,True,True,2023-10-09 19:33:00,long,neutral,long,long,long
33,False,False,False,False,False,False,True,True,True,True,2023-10-09 19:32:00,short,neutral,long,long,short
34,True,False,False,False,False,False,True,True,True,True,2023-10-09 19:31:00,neutral,short,long,long,short
35,False,True,False,False,False,False,False,False,True,True,2023-10-09 19:30:00,neutral,short,long,long,short
36,False,False,True,False,False,False,False,False,False,True,2023-10-09 19:29:00,long,neutral,long,long,long
37,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:28:00,neutral,neutral,long,long,long
38,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:27:00,short,long,long,long,short
39,True,True,False,False,False,False,False,False,False,False,2023-10-09 19:26:00,neutral,neutral,long,long,short
40,True,True,True,True,False,False,True,False,False,False,2023-10-09 19:25:00,neutral,neutral,long,long,short
41,True,True,True,True,True,True,False,True,False,False,2023-10-09 19:24:00,neutral,neutral,long,long,short
42,False,False,False,True,True,False,False,False,False,False,2023-10-09 19:23:00,long,neutral,long,long,short
43,False,False,False,False,True,True,False,False,False,False,2023-10-09 19:22:00,short,long,long,long,long
44,True,True,False,False,False,True,True,False,False,False,2023-10-09 19:21:00,neutral,long,long,long,long
45,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:20:00,short,long,short,long,long
