,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 00:00:00,95.64,long,long,long,neutral
1,2023-10-11 22:00:00,95.647,long,long,long,long
2,2023-10-11 21:00:00,95.615,long,long,short,neutral
3,2023-10-11 20:00:00,95.439,long,long,short,neutral
4,2023-10-11 19:00:00,95.509,long,long,short,neutral
5,2023-10-11 18:00:00,95.459,long,long,long,short
6,2023-10-11 17:00:00,95.678,long,long,long,neutral
7,2023-10-11 16:00:00,95.712,long,long,long,long
8,2023-10-11 15:00:00,95.61,long,long,long,long
9,2023-10-11 14:00:00,95.457,long,long,short,neutral
10,2023-10-11 13:00:00,95.434,long,long,long,short
11,2023-10-11 12:00:00,95.459,long,long,long,neutral
12,2023-10-11 11:00:00,95.485,long,long,long,neutral
13,2023-10-11 10:00:00,95.47,long,long,long,neutral
14,2023-10-11 09:00:00,95.575,long,long,long,neutral
15,2023-10-11 08:00:00,95.528,long,long,long,neutral
16,2023-10-11 07:00:00,95.58,long,long,long,long
17,2023-10-11 06:00:00,95.578,long,long,long,neutral
18,2023-10-11 05:00:00,95.57,long,long,long,short
19,2023-10-11 04:00:00,95.617,long,long,long,neutral
20,2023-10-11 03:00:00,95.662,long,long,long,long
21,2023-10-11 02:00:00,95.6,long,long,long,neutral
22,2023-10-11 01:00:00,95.577,long,long,long,short
23,2023-10-11 00:00:00,95.61,long,long,long,neutral
24,2023-10-10 23:00:00,95.647,long,long,long,long
25,2023-10-10 22:00:00,95.59,long,long,long,long
26,2023-10-10 21:00:00,95.538,long,long,long,neutral
27,2023-10-10 20:00:00,95.449,long,long,long,short
28,2023-10-10 19:00:00,95.481,long,long,long,neutral
29,2023-10-10 18:00:00,95.562,long,long,long,long
30,2023-10-10 17:00:00,95.453,long,short,long,long
31,2023-10-10 16:00:00,95.394,long,short,long,neutral
32,2023-10-10 15:00:00,95.31,long,short,long,short
33,2023-10-10 14:00:00,95.324,long,short,long,short
34,2023-10-10 13:00:00,95.405,long,short,long,short
35,2023-10-10 12:00:00,95.498,long,short,long,neutral
36,2023-10-10 11:00:00,95.554,long,short,long,neutral
37,2023-10-10 10:00:00,95.308,long,short,long,short
38,2023-10-10 09:00:00,95.342,long,short,long,neutral
39,2023-10-10 08:00:00,95.344,long,short,long,long
40,2023-10-10 07:00:00,95.34,long,short,long,long
41,2023-10-10 06:00:00,95.34,long,short,long,neutral
42,2023-10-10 05:00:00,95.29,long,short,long,neutral
43,2023-10-10 04:00:00,95.412,long,short,long,long
44,2023-10-10 03:00:00,95.312,long,short,long,long
45,2023-10-10 02:00:00,95.25,long,long,long,neutral
46,2023-10-10 01:00:00,95.142,long,short,long,short
47,2023-10-10 00:00:00,95.202,long,short,long,neutral
48,2023-10-09 23:00:00,95.231,long,short,long,long
49,2023-10-09 22:00:00,95.195,long,short,long,long
50,2023-10-09 21:00:00,95.195,long,short,long,long
51,2023-10-09 20:00:00,95.081,long,long,short,neutral
52,2023-10-09 19:00:00,94.85,long,long,short,neutral
53,2023-10-09 18:00:00,94.859,long,long,short,neutral
54,2023-10-09 17:00:00,94.716,long,long,short,neutral
55,2023-10-09 16:00:00,94.975,long,long,short,neutral
