,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:45:00,0.57834,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,long,long
1,2023-10-12 00:15:00,0.57838,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,neutral,long,long
2,2023-10-12 00:00:00,0.57871,neutral,neutral,short,long,long,Interval.in_15_minute,AUDCHF,long,long,long,long
3,2023-10-11 23:45:00,0.57849,neutral,neutral,short,long,long,Interval.in_15_minute,AUDCHF,long,long,long,long
4,2023-10-11 23:30:00,0.57848,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,long,long,long
5,2023-10-11 23:15:00,0.57848,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
6,2023-10-11 23:00:00,0.5784,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
7,2023-10-11 22:45:00,0.57847,neutral,long,short,short,neutral,Interval.in_15_minute,AUDCHF,long,long,short,long
8,2023-10-11 22:30:00,0.57841,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
9,2023-10-11 22:15:00,0.57824,neutral,neutral,short,short,short,Interval.in_15_minute,AUDCHF,long,short,short,long
10,2023-10-11 22:00:00,0.57826,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,short,short,long
11,2023-10-11 21:45:00,0.57837,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
12,2023-10-11 21:30:00,0.57849,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,long,long,long
13,2023-10-11 21:15:00,0.57842,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
14,2023-10-11 21:00:00,0.57824,neutral,long,short,long,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
15,2023-10-11 20:45:00,0.57828,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
16,2023-10-11 20:30:00,0.57788,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
17,2023-10-11 20:15:00,0.5782,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,long,short,long
18,2023-10-11 20:00:00,0.5782,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
19,2023-10-11 19:45:00,0.57808,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
20,2023-10-11 19:30:00,0.57826,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
21,2023-10-11 19:15:00,0.578,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
22,2023-10-11 19:00:00,0.57828,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
23,2023-10-11 18:45:00,0.57828,neutral,neutral,short,short,short,Interval.in_15_minute,AUDCHF,long,short,short,long
24,2023-10-11 18:30:00,0.5783,neutral,neutral,short,short,short,Interval.in_15_minute,AUDCHF,long,short,short,long
25,2023-10-11 18:15:00,0.57855,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,short,short,long
26,2023-10-11 18:00:00,0.57868,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
27,2023-10-11 17:45:00,0.57892,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
28,2023-10-11 17:30:00,0.57891,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
29,2023-10-11 17:15:00,0.579,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
30,2023-10-11 17:00:00,0.57852,neutral,long,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
31,2023-10-11 16:45:00,0.57891,short,short,short,short,neutral,Interval.in_15_minute,AUDCHF,long,neutral,short,long
32,2023-10-11 16:30:00,0.57828,neutral,neutral,short,short,short,Interval.in_15_minute,AUDCHF,long,short,short,long
33,2023-10-11 16:15:00,0.57859,short,short,short,short,neutral,Interval.in_15_minute,AUDCHF,long,short,short,long
