,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 18:08:00,1.05513,neutral,neutral,short,short,long,long,Interval.in_1_minute,EURUSD
1,2023-10-16 18:06:00,1.05509,neutral,short,short,short,long,long,Interval.in_1_minute,EURUSD
2,2023-10-16 18:05:00,1.05496,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,EURUSD
3,2023-10-16 18:04:00,1.05494,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,EURUSD
4,2023-10-16 18:03:00,1.05485,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,EURUSD
5,2023-10-16 18:02:00,1.05495,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURUSD
6,2023-10-16 18:01:00,1.05499,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURUSD
7,2023-10-16 18:00:00,1.05499,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURUSD
8,2023-10-16 17:59:00,1.05496,neutral,long,short,short,long,neutral,Interval.in_1_minute,EURUSD
9,2023-10-16 17:58:00,1.05502,neutral,short,short,short,long,neutral,Interval.in_1_minute,EURUSD
10,2023-10-16 17:57:00,1.05488,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURUSD
11,2023-10-16 17:56:00,1.05494,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,EURUSD
12,2023-10-16 17:55:00,1.0549,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,EURUSD
13,2023-10-16 17:54:00,1.05472,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,EURUSD
14,2023-10-16 17:53:00,1.05491,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,EURUSD
15,2023-10-16 17:52:00,1.05492,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,EURUSD
16,2023-10-16 17:51:00,1.05489,neutral,long,short,short,short,neutral,Interval.in_1_minute,EURUSD
17,2023-10-16 17:50:00,1.05499,long,long,short,short,short,neutral,Interval.in_1_minute,EURUSD
18,2023-10-16 17:49:00,1.05533,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURUSD
