,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 01:05:00,1.91916,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,long
1,2023-10-12 00:55:00,1.91934,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD,long,long,short,long
2,2023-10-12 00:50:00,1.91928,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,long
3,2023-10-12 00:45:00,1.91908,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,long
4,2023-10-12 00:40:00,1.91941,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,long
5,2023-10-12 00:35:00,1.91924,neutral,long,short,long,short,Interval.in_5_minute,GBPAUD,long,short,short,long
6,2023-10-12 00:30:00,1.91978,long,long,short,short,neutral,Interval.in_5_minute,GBPAUD,long,short,short,long
7,2023-10-12 00:25:00,1.92,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,long
8,2023-10-12 00:20:00,1.92032,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD,long,long,short,long
9,2023-10-12 00:15:00,1.91948,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,long
10,2023-10-12 00:10:00,1.91887,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,short,short,long
11,2023-10-12 00:05:00,1.91923,long,long,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
12,2023-10-12 00:00:00,1.92097,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
13,2023-10-11 23:55:00,1.91955,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
14,2023-10-11 23:50:00,1.91979,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
15,2023-10-11 23:45:00,1.91974,neutral,long,short,long,neutral,Interval.in_5_minute,GBPAUD,long,short,short,short
16,2023-10-11 23:40:00,1.92003,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
17,2023-10-11 23:35:00,1.92006,neutral,neutral,short,long,long,Interval.in_5_minute,GBPAUD,long,long,short,short
18,2023-10-11 23:30:00,1.9199,neutral,neutral,short,long,long,Interval.in_5_minute,GBPAUD,long,long,short,short
19,2023-10-11 23:25:00,1.91982,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,long,short,short
20,2023-10-11 23:20:00,1.91966,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
21,2023-10-11 23:15:00,1.91964,neutral,long,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
22,2023-10-11 23:10:00,1.9199,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
23,2023-10-11 23:05:00,1.91966,neutral,neutral,short,short,short,Interval.in_5_minute,GBPAUD,long,short,short,short
24,2023-10-11 23:00:00,1.91982,neutral,neutral,short,short,short,Interval.in_5_minute,GBPAUD,long,short,short,short
25,2023-10-11 22:55:00,1.92006,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,short,short,short
26,2023-10-11 22:50:00,1.92024,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
27,2023-10-11 22:45:00,1.92031,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
28,2023-10-11 22:40:00,1.92016,neutral,neutral,short,short,short,Interval.in_5_minute,GBPAUD,long,short,short,short
29,2023-10-11 22:35:00,1.92042,neutral,neutral,short,short,short,Interval.in_5_minute,GBPAUD,long,short,short,short
30,2023-10-11 22:30:00,1.92058,long,long,short,short,short,Interval.in_5_minute,GBPAUD,long,short,short,short
31,2023-10-11 22:25:00,1.92082,neutral,short,short,neutral,neutral,Interval.in_5_minute,GBPAUD,long,short,short,short
32,2023-10-11 22:20:00,1.92088,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
33,2023-10-11 22:15:00,1.92134,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,long,short,short
34,2023-10-11 22:10:00,1.92108,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
35,2023-10-11 22:05:00,1.92084,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
36,2023-10-11 22:00:00,1.92094,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,long,long,short
37,2023-10-11 21:55:00,1.92076,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
38,2023-10-11 21:50:00,1.92008,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
39,2023-10-11 21:45:00,1.92028,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,long,short,short
40,2023-10-11 21:40:00,1.9202,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
41,2023-10-11 21:35:00,1.92015,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,short,short,short
42,2023-10-11 21:30:00,1.92034,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
43,2023-10-11 21:25:00,1.92059,neutral,long,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
44,2023-10-11 21:20:00,1.92056,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
45,2023-10-11 21:15:00,1.92117,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
46,2023-10-11 21:10:00,1.92102,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,short,long,short
47,2023-10-11 21:05:00,1.92112,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
48,2023-10-11 21:00:00,1.92119,neutral,long,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
49,2023-10-11 20:55:00,1.92109,long,long,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
50,2023-10-11 20:50:00,1.92186,long,long,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
51,2023-10-11 20:45:00,1.92156,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
52,2023-10-11 20:40:00,1.9218,neutral,neutral,short,long,long,Interval.in_5_minute,GBPAUD,long,long,long,short
53,2023-10-11 20:35:00,1.92172,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,long,long,short
54,2023-10-11 20:30:00,1.92135,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
55,2023-10-11 20:25:00,1.92025,long,long,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,long
56,2023-10-11 20:20:00,1.92044,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,long,long,long
57,2023-10-11 20:15:00,1.92034,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,long
58,2023-10-11 20:10:00,1.91984,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,short,long,long
59,2023-10-11 20:05:00,1.91998,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,long
60,2023-10-11 20:00:00,1.92052,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,long
61,2023-10-11 19:55:00,1.92028,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
62,2023-10-11 19:50:00,1.92054,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
63,2023-10-11 19:45:00,1.92047,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
64,2023-10-11 19:40:00,1.92048,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
65,2023-10-11 19:35:00,1.92011,long,long,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
66,2023-10-11 19:30:00,1.92077,neutral,neutral,short,long,long,Interval.in_5_minute,GBPAUD,long,long,long,short
67,2023-10-11 19:25:00,1.92057,neutral,neutral,short,long,long,Interval.in_5_minute,GBPAUD,long,long,long,short
68,2023-10-11 19:20:00,1.91988,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,long,long,short
69,2023-10-11 19:15:00,1.91968,neutral,neutral,short,short,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
70,2023-10-11 19:10:00,1.91944,neutral,neutral,short,short,short,Interval.in_5_minute,GBPAUD,long,short,long,short
71,2023-10-11 19:05:00,1.91972,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD,long,short,long,short
72,2023-10-11 19:00:00,1.91978,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
73,2023-10-11 18:55:00,1.92022,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
74,2023-10-11 18:50:00,1.91996,long,long,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,long,short
75,2023-10-11 18:45:00,1.92014,neutral,neutral,short,long,long,Interval.in_5_minute,GBPAUD,long,long,long,short
76,2023-10-11 18:40:00,1.9199,neutral,neutral,short,long,long,Interval.in_5_minute,GBPAUD,long,long,long,short
77,2023-10-11 18:35:00,1.91963,neutral,neutral,short,long,neutral,Interval.in_5_minute,GBPAUD,long,long,long,short
78,2023-10-11 18:30:00,1.91942,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD,long,neutral,short,short
