,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 00:00:00,0.57834,long,short,short,neutral
1,2023-10-11 22:00:00,0.57847,long,long,short,long
2,2023-10-11 21:00:00,0.57837,long,long,short,long
3,2023-10-11 20:00:00,0.57828,long,long,short,neutral
4,2023-10-11 19:00:00,0.57808,long,long,short,short
5,2023-10-11 18:00:00,0.57828,long,long,short,neutral
6,2023-10-11 17:00:00,0.57892,long,short,short,neutral
7,2023-10-11 16:00:00,0.57891,long,long,short,short
8,2023-10-11 15:00:00,0.57927,long,short,short,short
9,2023-10-11 14:00:00,0.57942,long,short,short,short
10,2023-10-11 13:00:00,0.57946,long,long,short,short
11,2023-10-11 12:00:00,0.57963,long,long,short,short
12,2023-10-11 11:00:00,0.57984,long,short,short,short
13,2023-10-11 10:00:00,0.58033,long,short,long,short
14,2023-10-11 09:00:00,0.58047,long,short,long,short
15,2023-10-11 08:00:00,0.58058,long,short,long,neutral
16,2023-10-11 07:00:00,0.58098,long,short,long,neutral
17,2023-10-11 06:00:00,0.58082,long,short,long,short
18,2023-10-11 05:00:00,0.581,long,short,long,short
19,2023-10-11 04:00:00,0.58166,long,short,long,neutral
20,2023-10-11 03:00:00,0.58219,long,short,long,long
21,2023-10-11 02:00:00,0.58186,long,short,long,neutral
22,2023-10-11 01:00:00,0.58164,long,short,long,short
23,2023-10-11 00:00:00,0.58166,long,short,long,neutral
24,2023-10-10 23:00:00,0.581905,long,short,long,long
25,2023-10-10 22:00:00,0.58164,long,short,long,long
26,2023-10-10 21:00:00,0.58129,long,short,long,neutral
27,2023-10-10 20:00:00,0.58089,long,short,short,short
28,2023-10-10 19:00:00,0.58101,long,short,short,neutral
29,2023-10-10 18:00:00,0.58124,long,short,long,long
30,2023-10-10 17:00:00,0.58076,long,short,long,neutral
31,2023-10-10 16:00:00,0.58032,long,short,long,neutral
32,2023-10-10 15:00:00,0.58038,long,short,long,long
33,2023-10-10 14:00:00,0.57999,long,short,long,neutral
34,2023-10-10 13:00:00,0.5798,long,short,long,short
35,2023-10-10 12:00:00,0.58011,long,short,long,neutral
36,2023-10-10 11:00:00,0.58048,long,short,long,neutral
37,2023-10-10 10:00:00,0.57951,long,short,long,short
38,2023-10-10 09:00:00,0.58014,long,short,long,short
39,2023-10-10 08:00:00,0.5808,long,short,long,neutral
40,2023-10-10 07:00:00,0.58088,long,short,long,long
41,2023-10-10 06:00:00,0.58052,long,short,long,neutral
42,2023-10-10 05:00:00,0.5804,long,short,long,neutral
43,2023-10-10 04:00:00,0.58173,long,short,long,neutral
44,2023-10-10 03:00:00,0.58106,long,short,long,neutral
45,2023-10-10 02:00:00,0.5812,long,short,long,neutral
46,2023-10-10 01:00:00,0.58077,long,short,long,short
47,2023-10-10 00:00:00,0.58106,long,short,long,neutral
48,2023-10-09 23:00:00,0.581285,long,short,long,long
49,2023-10-09 22:00:00,0.58103,long,short,long,long
50,2023-10-09 21:00:00,0.58068,long,short,long,long
51,2023-10-09 20:00:00,0.57986,long,long,short,neutral
52,2023-10-09 19:00:00,0.57916,long,long,short,neutral
53,2023-10-09 18:00:00,0.57924,long,long,short,neutral
54,2023-10-09 17:00:00,0.57858,long,long,short,neutral
55,2023-10-09 16:00:00,0.57873,long,long,short,neutral
56,2023-10-09 15:00:00,0.57857,long,long,short,neutral
57,2023-10-09 14:00:00,0.57902,long,long,short,neutral
58,2023-10-09 13:00:00,0.57872,long,long,short,neutral
59,2023-10-09 12:00:00,0.57934,long,long,short,neutral
60,2023-10-09 11:00:00,0.5791,long,long,short,neutral
61,2023-10-09 10:00:00,0.57946,long,long,short,long
62,2023-10-09 09:00:00,0.5783,long,long,short,long
63,2023-10-09 08:00:00,0.57818,long,long,short,neutral
64,2023-10-09 07:00:00,0.57797,long,long,short,short
65,2023-10-09 06:00:00,0.57809,long,long,short,short
66,2023-10-09 05:00:00,0.57882,long,long,short,short
67,2023-10-09 04:00:00,0.57932,long,long,short,neutral
68,2023-10-09 03:00:00,0.57938,long,long,short,long
