,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30
0,2023-10-27 12:00:00,OANDA:GBPUSD,1.21282,1.2134049999999998,1.212615,1.2134049999999998,374.0,Interval.in_15_minute,57412800.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,2023-10-27 11:45:00,OANDA:GBPUSD,1.21208,1.21298,1.21188,1.21282,920.0,Interval.in_15_minute,57411900.0,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,2023-10-27 11:30:00,OANDA:GBPUSD,1.21141,1.21221,1.21132,1.21208,1014.0,Interval.in_15_minute,57411000.0,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,2023-10-27 11:15:00,OANDA:GBPUSD,1.21146,1.212045,1.21139,1.21141,1111.0,Interval.in_15_minute,57410100.0,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,2023-10-27 11:00:00,OANDA:GBPUSD,1.2119,1.21204,1.211175,1.21146,1248.0,Interval.in_15_minute,57409200.0,short,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5,2023-10-27 10:45:00,OANDA:GBPUSD,1.21194,1.212045,1.21144,1.2119,1016.0,Interval.in_15_minute,57408300.0,short,short,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6,2023-10-27 10:30:00,OANDA:GBPUSD,1.21226,1.21238,1.21161,1.21194,1546.0,Interval.in_15_minute,57407400.0,short,short,short,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7,2023-10-27 10:15:00,OANDA:GBPUSD,1.21136,1.21248,1.21124,1.21226,1508.0,Interval.in_15_minute,57406500.0,short,short,short,short,short,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8,2023-10-27 10:00:00,OANDA:GBPUSD,1.21212,1.21262,1.2113,1.21136,1725.0,Interval.in_15_minute,57405600.0,long,long,long,long,long,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9,2023-10-27 09:45:00,OANDA:GBPUSD,1.2117,1.21255,1.21146,1.21212,1232.0,Interval.in_15_minute,57404700.0,short,long,short,short,short,short,short,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
