,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:00:00,1.44364,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
1,2023-10-11 22:30:00,1.44362,long,long,short,short,neutral,Interval.in_45_minute,EURCAD,long,long,long,short
2,2023-10-11 21:45:00,1.44336,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
3,2023-10-11 21:00:00,1.44242,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,short,long,short
4,2023-10-11 20:15:00,1.44268,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
5,2023-10-11 19:30:00,1.44346,neutral,short,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
6,2023-10-11 18:45:00,1.44346,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
7,2023-10-11 18:00:00,1.44479,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
8,2023-10-11 17:15:00,1.44376,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
9,2023-10-11 16:30:00,1.44411,neutral,short,short,long,neutral,Interval.in_45_minute,EURCAD,long,long,long,short
10,2023-10-11 15:45:00,1.443,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
11,2023-10-11 15:00:00,1.44248,neutral,long,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
12,2023-10-11 14:15:00,1.44274,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
13,2023-10-11 13:30:00,1.44148,neutral,short,short,neutral,neutral,Interval.in_45_minute,EURCAD,long,short,long,short
14,2023-10-11 12:45:00,1.44187,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
15,2023-10-11 12:00:00,1.4426,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,long,long,short
16,2023-10-11 11:15:00,1.44222,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
17,2023-10-11 10:30:00,1.4408,neutral,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,short,short,short
18,2023-10-11 09:45:00,1.44158,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
19,2023-10-11 09:00:00,1.44177,neutral,long,short,long,long,Interval.in_45_minute,EURCAD,long,long,long,short
20,2023-10-11 08:15:00,1.44162,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,long,long,short
21,2023-10-11 07:30:00,1.44154,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
22,2023-10-11 06:45:00,1.44109,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
23,2023-10-11 06:00:00,1.44138,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
24,2023-10-11 05:15:00,1.44137,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
25,2023-10-11 04:30:00,1.44144,neutral,neutral,short,long,long,Interval.in_45_minute,EURCAD,long,long,long,short
26,2023-10-11 03:45:00,1.44093,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,long,short,short
27,2023-10-11 03:00:00,1.44068,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
28,2023-10-11 02:15:00,1.44052,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
29,2023-10-11 01:30:00,1.4409,neutral,neutral,short,long,long,Interval.in_45_minute,EURCAD,long,long,long,short
30,2023-10-11 00:45:00,1.44065,neutral,long,short,long,long,Interval.in_45_minute,EURCAD,long,long,long,short
31,2023-10-11 00:00:00,1.44048,neutral,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,long,long,short
32,2023-10-10 23:15:00,1.440445,neutral,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
33,2023-10-10 22:30:00,1.43978,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,long,short
34,2023-10-10 21:45:00,1.43992,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,long,short
35,2023-10-10 21:00:00,1.43997,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,short,long,short
36,2023-10-10 20:15:00,1.4406,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
37,2023-10-10 19:30:00,1.44128,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
38,2023-10-10 18:45:00,1.44122,neutral,short,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
39,2023-10-10 18:00:00,1.44221,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
40,2023-10-10 17:15:00,1.44085,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
41,2023-10-10 16:30:00,1.44134,neutral,neutral,short,short,long,Interval.in_45_minute,EURCAD,long,long,long,short
42,2023-10-10 15:45:00,1.44038,neutral,long,short,short,neutral,Interval.in_45_minute,EURCAD,long,long,long,short
43,2023-10-10 15:00:00,1.43986,neutral,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
44,2023-10-10 14:15:00,1.4382,neutral,neutral,short,long,short,Interval.in_45_minute,EURCAD,long,short,long,short
45,2023-10-10 13:30:00,1.43943,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,short,long,short
46,2023-10-10 12:45:00,1.44064,neutral,long,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
47,2023-10-10 12:00:00,1.4413,neutral,neutral,short,long,long,Interval.in_45_minute,EURCAD,long,long,long,short
48,2023-10-10 11:15:00,1.44064,neutral,neutral,short,long,long,Interval.in_45_minute,EURCAD,long,long,long,short
49,2023-10-10 10:30:00,1.43842,neutral,neutral,short,long,long,Interval.in_45_minute,EURCAD,long,long,long,short
50,2023-10-10 09:45:00,1.43662,neutral,neutral,short,long,long,Interval.in_45_minute,EURCAD,long,long,long,short
51,2023-10-10 09:00:00,1.4366,short,short,short,long,neutral,Interval.in_45_minute,EURCAD,long,long,short,short
52,2023-10-10 08:15:00,1.43476,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
53,2023-10-10 07:30:00,1.43438,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,short,short
54,2023-10-10 06:45:00,1.43506,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,short,short
55,2023-10-10 06:00:00,1.43514,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,short,short
56,2023-10-10 05:15:00,1.43526,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,short,short
57,2023-10-10 04:30:00,1.43529,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,short,short
58,2023-10-10 03:45:00,1.43582,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,short,short
59,2023-10-10 03:00:00,1.43594,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,short,short,short
60,2023-10-10 02:15:00,1.43665,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
61,2023-10-10 01:30:00,1.43669,neutral,neutral,short,long,long,Interval.in_45_minute,EURCAD,long,long,short,short
62,2023-10-10 00:45:00,1.43662,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,long,short,short
63,2023-10-10 00:00:00,1.43598,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
64,2023-10-09 23:15:00,1.43584,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
65,2023-10-09 22:30:00,1.43604,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,long,short,long
66,2023-10-09 21:45:00,1.43602,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
67,2023-10-09 21:00:00,1.43575,neutral,long,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
68,2023-10-09 20:15:00,1.43667,short,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
69,2023-10-09 19:30:00,1.43499,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
70,2023-10-09 18:45:00,1.4361,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
71,2023-10-09 18:00:00,1.43596,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
72,2023-10-09 17:15:00,1.43738,short,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
73,2023-10-09 16:30:00,1.4366,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
74,2023-10-09 15:45:00,1.4382,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
75,2023-10-09 15:00:00,1.43763,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,short,short,short
76,2023-10-09 14:15:00,1.43812,neutral,long,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
77,2023-10-09 13:30:00,1.43944,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
78,2023-10-09 12:45:00,1.43799,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,short,short,long
79,2023-10-09 12:00:00,1.43874,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
80,2023-10-09 11:15:00,1.44012,short,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
81,2023-10-09 10:30:00,1.43836,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
82,2023-10-09 09:45:00,1.44018,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
83,2023-10-09 09:00:00,1.43939,short,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,short,short,long
84,2023-10-09 08:15:00,1.44097,neutral,long,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
85,2023-10-09 07:30:00,1.44182,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
86,2023-10-09 06:45:00,1.4412,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,short,long,long
87,2023-10-09 06:00:00,1.44142,neutral,long,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
88,2023-10-09 05:15:00,1.44177,short,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
89,2023-10-09 04:30:00,1.44137,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,short,long
90,2023-10-09 03:45:00,1.44154,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,short,short,long
91,2023-10-09 03:00:00,1.44222,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
92,2023-10-09 02:15:00,1.44362,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,long,short,long
93,2023-10-09 01:30:00,1.4436,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
94,2023-10-09 00:45:00,1.44196,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,short,long
95,2023-10-09 00:00:00,1.44269,neutral,neutral,short,short,short,Interval.in_45_minute,EURCAD,long,short,short,long
96,2023-10-06 23:15:00,1.44648,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,short,long,long
97,2023-10-06 22:30:00,1.4466,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,long
98,2023-10-06 21:45:00,1.44688,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,long
99,2023-10-06 21:00:00,1.44636,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,short,long,long
100,2023-10-06 20:15:00,1.44657,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,long
101,2023-10-06 19:30:00,1.4466,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,long
102,2023-10-06 18:45:00,1.44638,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,long
103,2023-10-06 18:00:00,1.44726,neutral,neutral,short,short,long,Interval.in_45_minute,EURCAD,long,long,long,long
104,2023-10-06 17:15:00,1.4451,neutral,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,long,short,long
105,2023-10-06 16:30:00,1.44307,neutral,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
106,2023-10-06 15:45:00,1.43945,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,short,short,long
107,2023-10-06 15:00:00,1.44036,long,long,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,long
108,2023-10-06 14:15:00,1.44942,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
109,2023-10-06 13:30:00,1.44685,long,long,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
110,2023-10-06 12:45:00,1.44732,neutral,neutral,short,long,long,Interval.in_45_minute,EURCAD,long,long,long,short
111,2023-10-06 12:00:00,1.44731,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,long,long,short
112,2023-10-06 11:15:00,1.44624,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
113,2023-10-06 10:30:00,1.44548,long,long,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,long,short
114,2023-10-06 09:45:00,1.44638,neutral,neutral,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
115,2023-10-06 09:00:00,1.44584,long,long,short,long,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
116,2023-10-06 08:15:00,1.44602,neutral,neutral,short,long,long,Interval.in_45_minute,EURCAD,long,long,long,short
117,2023-10-06 07:30:00,1.44575,neutral,neutral,short,long,long,Interval.in_45_minute,EURCAD,long,long,short,short
118,2023-10-06 06:45:00,1.4456,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,long,short,short
119,2023-10-06 06:00:00,1.4454,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
120,2023-10-06 05:15:00,1.44526,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
121,2023-10-06 04:30:00,1.4455,neutral,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
122,2023-10-06 03:45:00,1.44518,long,long,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
123,2023-10-06 03:00:00,1.44597,neutral,neutral,short,short,neutral,Interval.in_45_minute,EURCAD,long,neutral,short,short
124,2023-10-06 02:15:00,1.44562,neutral,short,short,short,neutral,Interval.in_45_minute,EURCAD,long,short,short,short
