,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 00:45:00,0.57834,long,long,long,neutral
1,2023-10-12 00:15:00,0.57838,long,long,long,neutral
2,2023-10-12 00:00:00,0.57871,long,long,long,long
3,2023-10-11 23:45:00,0.57849,long,long,long,long
4,2023-10-11 23:30:00,0.57848,long,long,long,long
5,2023-10-11 23:15:00,0.57848,long,long,short,neutral
6,2023-10-11 23:00:00,0.5784,long,long,short,neutral
7,2023-10-11 22:45:00,0.57847,long,long,short,long
8,2023-10-11 22:30:00,0.57841,long,long,short,neutral
9,2023-10-11 22:15:00,0.57824,long,long,short,short
10,2023-10-11 22:00:00,0.57826,long,long,short,short
11,2023-10-11 21:45:00,0.57837,long,long,short,neutral
12,2023-10-11 21:30:00,0.57849,long,long,long,long
13,2023-10-11 21:15:00,0.57842,long,long,short,neutral
14,2023-10-11 21:00:00,0.57824,long,long,short,neutral
15,2023-10-11 20:45:00,0.57828,long,long,short,neutral
16,2023-10-11 20:30:00,0.57788,long,long,short,neutral
17,2023-10-11 20:15:00,0.5782,long,long,short,long
18,2023-10-11 20:00:00,0.5782,long,long,short,neutral
19,2023-10-11 19:45:00,0.57808,long,long,short,neutral
20,2023-10-11 19:30:00,0.57826,long,long,short,neutral
21,2023-10-11 19:15:00,0.578,long,long,short,neutral
22,2023-10-11 19:00:00,0.57828,long,long,short,neutral
23,2023-10-11 18:45:00,0.57828,long,long,short,short
24,2023-10-11 18:30:00,0.5783,long,long,short,short
25,2023-10-11 18:15:00,0.57855,long,long,short,short
26,2023-10-11 18:00:00,0.57868,long,long,short,neutral
27,2023-10-11 17:45:00,0.57892,long,long,short,neutral
28,2023-10-11 17:30:00,0.57891,long,long,short,neutral
29,2023-10-11 17:15:00,0.579,long,long,short,neutral
30,2023-10-11 17:00:00,0.57852,long,long,short,neutral
31,2023-10-11 16:45:00,0.57891,long,long,short,neutral
32,2023-10-11 16:30:00,0.57828,long,long,short,short
33,2023-10-11 16:15:00,0.57859,long,long,short,short
34,2023-10-11 16:00:00,0.57896,long,short,short,neutral
35,2023-10-11 15:45:00,0.57927,long,short,short,long
36,2023-10-11 15:30:00,0.57918,long,short,short,neutral
37,2023-10-11 15:15:00,0.57916,long,short,short,short
38,2023-10-11 15:00:00,0.57935,long,short,short,neutral
39,2023-10-11 14:45:00,0.57942,long,short,short,long
40,2023-10-11 14:30:00,0.57937,long,short,short,neutral
41,2023-10-11 14:15:00,0.57936,long,long,short,neutral
42,2023-10-11 14:00:00,0.57974,long,long,short,neutral
43,2023-10-11 13:45:00,0.57946,long,long,short,short
44,2023-10-11 13:30:00,0.57952,long,long,short,neutral
45,2023-10-11 13:15:00,0.5797,long,long,short,neutral
46,2023-10-11 13:00:00,0.5796,long,long,short,short
47,2023-10-11 12:45:00,0.57963,long,long,short,neutral
48,2023-10-11 12:30:00,0.57974,long,long,short,neutral
49,2023-10-11 12:15:00,0.57943,long,long,short,short
50,2023-10-11 12:00:00,0.57958,long,long,short,short
51,2023-10-11 11:45:00,0.57984,long,long,short,neutral
52,2023-10-11 11:30:00,0.5799,long,long,short,neutral
53,2023-10-11 11:15:00,0.5798,long,long,short,short
54,2023-10-11 11:00:00,0.5801,long,long,short,short
55,2023-10-11 10:45:00,0.58033,long,short,short,short
56,2023-10-11 10:30:00,0.58102,long,short,short,neutral
57,2023-10-11 10:15:00,0.58136,long,short,short,long
58,2023-10-11 10:00:00,0.58122,long,short,short,neutral
59,2023-10-11 09:45:00,0.58047,long,short,short,neutral
60,2023-10-11 09:30:00,0.58062,long,short,short,neutral
61,2023-10-11 09:15:00,0.58053,long,short,short,short
62,2023-10-11 09:00:00,0.58054,long,short,short,short
63,2023-10-11 08:45:00,0.58058,long,short,short,short
64,2023-10-11 08:30:00,0.58064,long,short,short,short
65,2023-10-11 08:15:00,0.58094,long,short,short,neutral
66,2023-10-11 08:00:00,0.58104,long,short,short,long
67,2023-10-11 07:45:00,0.58098,long,long,short,long
68,2023-10-11 07:30:00,0.58086,long,long,short,long
69,2023-10-11 07:15:00,0.58086,long,long,short,neutral
70,2023-10-11 07:00:00,0.58081,long,long,short,short
71,2023-10-11 06:45:00,0.58082,long,long,short,neutral
72,2023-10-11 06:30:00,0.58092,long,long,short,long
73,2023-10-11 06:15:00,0.58081,long,long,short,neutral
74,2023-10-11 06:00:00,0.58078,long,long,short,short
75,2023-10-11 05:45:00,0.581,long,long,short,short
76,2023-10-11 05:30:00,0.58116,long,long,short,short
77,2023-10-11 05:15:00,0.5814,long,long,short,short
78,2023-10-11 05:00:00,0.58159,long,long,short,short
79,2023-10-11 04:45:00,0.58166,long,long,short,short
80,2023-10-11 04:30:00,0.58186,long,long,long,short
81,2023-10-11 04:15:00,0.58193,long,long,long,short
82,2023-10-11 04:00:00,0.58217,long,long,long,short
83,2023-10-11 03:45:00,0.58219,long,long,long,neutral
84,2023-10-11 03:30:00,0.58248,long,long,long,neutral
85,2023-10-11 03:15:00,0.58224,long,long,long,neutral
86,2023-10-11 03:00:00,0.58232,long,long,long,neutral
87,2023-10-11 02:45:00,0.58186,long,long,long,short
88,2023-10-11 02:30:00,0.58192,long,long,long,neutral
89,2023-10-11 02:15:00,0.58195,long,long,long,long
90,2023-10-11 02:00:00,0.5818,long,long,long,neutral
91,2023-10-11 01:45:00,0.58164,long,long,long,short
92,2023-10-11 01:30:00,0.58172,long,long,long,short
93,2023-10-11 01:15:00,0.58174,long,long,long,neutral
94,2023-10-11 01:00:00,0.58184,long,long,long,neutral
95,2023-10-11 00:45:00,0.58166,long,long,long,short
96,2023-10-11 00:30:00,0.58174,long,long,long,neutral
97,2023-10-11 00:15:00,0.58184,long,long,long,neutral
98,2023-10-11 00:00:00,0.5818,long,short,long,neutral
99,2023-10-10 23:45:00,0.581905,long,short,long,neutral
100,2023-10-10 23:30:00,0.58182,long,short,long,neutral
101,2023-10-10 23:15:00,0.58184,long,short,long,long
102,2023-10-10 23:00:00,0.58183,long,short,long,long
103,2023-10-10 22:45:00,0.58164,long,short,long,long
104,2023-10-10 22:30:00,0.58142,long,short,long,long
105,2023-10-10 22:15:00,0.58129,long,short,long,neutral
106,2023-10-10 22:00:00,0.58114,long,short,long,short
107,2023-10-10 21:45:00,0.58129,long,short,long,neutral
108,2023-10-10 21:30:00,0.58149,long,short,long,long
109,2023-10-10 21:15:00,0.58124,long,short,long,long
110,2023-10-10 21:00:00,0.58102,long,short,long,long
111,2023-10-10 20:45:00,0.58089,long,short,long,long
112,2023-10-10 20:30:00,0.58067,long,short,long,neutral
113,2023-10-10 20:15:00,0.58052,long,short,long,short
114,2023-10-10 20:00:00,0.58069,long,short,long,short
115,2023-10-10 19:45:00,0.58101,long,short,long,short
116,2023-10-10 19:30:00,0.58109,long,short,long,neutral
117,2023-10-10 19:15:00,0.58114,long,short,long,neutral
118,2023-10-10 19:00:00,0.58112,long,short,long,short
119,2023-10-10 18:45:00,0.58124,long,short,long,neutral
120,2023-10-10 18:30:00,0.5813,long,short,long,long
121,2023-10-10 18:15:00,0.58125,long,short,long,long
122,2023-10-10 18:00:00,0.58111,long,short,long,neutral
123,2023-10-10 17:45:00,0.58076,long,short,long,neutral
124,2023-10-10 17:30:00,0.58098,long,short,long,long
125,2023-10-10 17:15:00,0.58092,long,short,long,long
126,2023-10-10 17:00:00,0.58068,long,short,long,long
127,2023-10-10 16:45:00,0.58032,long,short,short,neutral
128,2023-10-10 16:30:00,0.58011,long,short,short,short
129,2023-10-10 16:15:00,0.58018,long,short,long,neutral
130,2023-10-10 16:00:00,0.58064,long,short,long,long
131,2023-10-10 15:45:00,0.58038,long,short,long,long
132,2023-10-10 15:30:00,0.57995,long,short,short,neutral
133,2023-10-10 15:15:00,0.57987,long,short,long,neutral
134,2023-10-10 15:00:00,0.58028,long,short,long,neutral
135,2023-10-10 14:45:00,0.57999,long,short,short,neutral
136,2023-10-10 14:30:00,0.58016,long,short,short,long
137,2023-10-10 14:15:00,0.57997,long,short,short,long
138,2023-10-10 14:00:00,0.57987,long,short,short,neutral
139,2023-10-10 13:45:00,0.5798,long,short,short,short
140,2023-10-10 13:30:00,0.58002,long,short,short,short
141,2023-10-10 13:15:00,0.58013,long,short,short,neutral
142,2023-10-10 13:00:00,0.58014,long,short,short,long
143,2023-10-10 12:45:00,0.58011,long,short,short,neutral
144,2023-10-10 12:30:00,0.57994,long,short,short,neutral
145,2023-10-10 12:15:00,0.58013,long,short,short,neutral
146,2023-10-10 12:00:00,0.57993,long,short,short,short
147,2023-10-10 11:45:00,0.58048,long,short,long,short
148,2023-10-10 11:30:00,0.5808,long,short,long,neutral
149,2023-10-10 11:15:00,0.58088,long,short,short,long
150,2023-10-10 11:00:00,0.57974,long,long,short,neutral
151,2023-10-10 10:45:00,0.57951,long,long,short,short
152,2023-10-10 10:30:00,0.57968,long,long,short,neutral
153,2023-10-10 10:15:00,0.58022,long,long,short,neutral
154,2023-10-10 10:00:00,0.57946,long,long,short,short
155,2023-10-10 09:45:00,0.58014,long,long,short,short
156,2023-10-10 09:30:00,0.58041,long,long,short,neutral
157,2023-10-10 09:15:00,0.58059,long,long,short,neutral
158,2023-10-10 09:00:00,0.57962,long,long,short,neutral
159,2023-10-10 08:45:00,0.5808,long,long,short,neutral
160,2023-10-10 08:30:00,0.5808,long,long,short,short
161,2023-10-10 08:15:00,0.58102,long,long,short,neutral
162,2023-10-10 08:00:00,0.58137,long,long,short,neutral
163,2023-10-10 07:45:00,0.58088,long,long,short,neutral
164,2023-10-10 07:30:00,0.58094,long,long,long,long
165,2023-10-10 07:15:00,0.58092,long,long,short,long
166,2023-10-10 07:00:00,0.58082,long,long,short,neutral
167,2023-10-10 06:45:00,0.58052,long,long,short,short
168,2023-10-10 06:30:00,0.58054,long,long,short,short
169,2023-10-10 06:15:00,0.58064,long,long,short,neutral
170,2023-10-10 06:00:00,0.58065,long,long,short,neutral
171,2023-10-10 05:45:00,0.5804,long,long,short,short
172,2023-10-10 05:30:00,0.58102,long,short,long,short
173,2023-10-10 05:15:00,0.58132,long,short,long,short
174,2023-10-10 05:00:00,0.58143,long,short,long,short
175,2023-10-10 04:45:00,0.58173,long,short,long,short
176,2023-10-10 04:30:00,0.58177,long,short,long,neutral
177,2023-10-10 04:15:00,0.58198,long,short,long,long
178,2023-10-10 04:00:00,0.58156,long,long,long,neutral
179,2023-10-10 03:45:00,0.58106,long,long,long,neutral
180,2023-10-10 03:30:00,0.5814,long,long,long,long
181,2023-10-10 03:15:00,0.5813,long,long,long,neutral
182,2023-10-10 03:00:00,0.5811,long,long,long,neutral
183,2023-10-10 02:45:00,0.5812,long,long,long,long
184,2023-10-10 02:30:00,0.58082,long,long,long,neutral
185,2023-10-10 02:15:00,0.58076,long,long,long,neutral
186,2023-10-10 02:00:00,0.58111,long,long,long,neutral
187,2023-10-10 01:45:00,0.58077,long,long,long,neutral
188,2023-10-10 01:30:00,0.58096,long,long,long,long
189,2023-10-10 01:15:00,0.58082,long,long,long,neutral
