,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 00:45:00,95.64,long,long,long,long
1,2023-10-12 00:15:00,95.623,long,long,long,short
2,2023-10-12 00:00:00,95.665,long,long,long,short
3,2023-10-11 23:45:00,95.676,long,long,long,short
4,2023-10-11 23:30:00,95.682,long,long,long,neutral
5,2023-10-11 23:15:00,95.696,long,long,long,long
6,2023-10-11 23:00:00,95.664,long,long,long,long
7,2023-10-11 22:45:00,95.647,long,long,short,long
8,2023-10-11 22:30:00,95.64,long,long,short,neutral
9,2023-10-11 22:15:00,95.614,long,long,short,neutral
10,2023-10-11 22:00:00,95.616,long,long,short,long
11,2023-10-11 21:45:00,95.615,long,long,short,long
12,2023-10-11 21:30:00,95.6,long,long,short,long
13,2023-10-11 21:15:00,95.554,long,long,short,long
14,2023-10-11 21:00:00,95.492,long,short,short,long
15,2023-10-11 20:45:00,95.439,long,short,short,neutral
16,2023-10-11 20:30:00,95.389,long,long,short,short
17,2023-10-11 20:15:00,95.498,long,long,short,neutral
18,2023-10-11 20:00:00,95.534,long,long,long,long
19,2023-10-11 19:45:00,95.509,long,long,long,long
20,2023-10-11 19:30:00,95.498,long,long,long,neutral
21,2023-10-11 19:15:00,95.422,long,long,short,neutral
22,2023-10-11 19:00:00,95.478,long,short,long,neutral
23,2023-10-11 18:45:00,95.459,long,long,long,short
24,2023-10-11 18:30:00,95.463,long,long,long,short
25,2023-10-11 18:15:00,95.564,long,short,long,short
26,2023-10-11 18:00:00,95.609,long,short,long,short
27,2023-10-11 17:45:00,95.678,long,short,long,short
28,2023-10-11 17:30:00,95.68,long,short,long,neutral
29,2023-10-11 17:15:00,95.699,long,short,long,neutral
30,2023-10-11 17:00:00,95.628,long,short,long,neutral
31,2023-10-11 16:45:00,95.712,long,short,long,neutral
32,2023-10-11 16:30:00,95.616,long,short,long,neutral
33,2023-10-11 16:15:00,95.638,long,short,long,neutral
34,2023-10-11 16:00:00,95.592,long,short,long,neutral
35,2023-10-11 15:45:00,95.61,long,short,long,long
36,2023-10-11 15:30:00,95.54,long,short,short,long
37,2023-10-11 15:15:00,95.528,long,short,short,long
38,2023-10-11 15:00:00,95.52,long,short,short,long
39,2023-10-11 14:45:00,95.457,long,short,short,neutral
40,2023-10-11 14:30:00,95.426,long,short,short,short
41,2023-10-11 14:15:00,95.432,long,short,short,neutral
42,2023-10-11 14:00:00,95.477,long,short,short,long
43,2023-10-11 13:45:00,95.434,long,short,short,neutral
44,2023-10-11 13:30:00,95.421,long,short,short,short
45,2023-10-11 13:15:00,95.422,long,short,short,short
46,2023-10-11 13:00:00,95.428,long,short,short,short
47,2023-10-11 12:45:00,95.459,long,short,short,short
48,2023-10-11 12:30:00,95.466,long,short,short,neutral
49,2023-10-11 12:15:00,95.474,long,short,short,neutral
50,2023-10-11 12:00:00,95.452,long,short,short,short
51,2023-10-11 11:45:00,95.485,long,long,short,neutral
52,2023-10-11 11:30:00,95.508,long,long,short,long
53,2023-10-11 11:15:00,95.436,long,long,short,neutral
54,2023-10-11 11:00:00,95.418,long,long,short,short
55,2023-10-11 10:45:00,95.47,long,short,short,neutral
56,2023-10-11 10:30:00,95.642,long,short,long,neutral
57,2023-10-11 10:15:00,95.618,long,short,long,neutral
58,2023-10-11 10:00:00,95.648,long,short,long,neutral
59,2023-10-11 09:45:00,95.575,long,short,short,neutral
60,2023-10-11 09:30:00,95.596,long,short,short,long
61,2023-10-11 09:15:00,95.536,long,short,short,long
62,2023-10-11 09:00:00,95.536,long,short,short,neutral
63,2023-10-11 08:45:00,95.528,long,short,short,short
64,2023-10-11 08:30:00,95.553,long,short,short,neutral
65,2023-10-11 08:15:00,95.574,long,short,short,neutral
66,2023-10-11 08:00:00,95.572,long,short,short,neutral
67,2023-10-11 07:45:00,95.58,long,short,short,neutral
68,2023-10-11 07:30:00,95.559,long,short,short,short
69,2023-10-11 07:15:00,95.582,long,short,short,neutral
70,2023-10-11 07:00:00,95.59,long,short,long,neutral
71,2023-10-11 06:45:00,95.578,long,short,long,neutral
72,2023-10-11 06:30:00,95.6,long,short,short,long
73,2023-10-11 06:15:00,95.542,long,short,short,neutral
74,2023-10-11 06:00:00,95.534,long,short,short,short
75,2023-10-11 05:45:00,95.57,long,short,short,neutral
76,2023-10-11 05:30:00,95.606,long,short,short,neutral
77,2023-10-11 05:15:00,95.564,long,short,short,short
78,2023-10-11 05:00:00,95.586,long,short,short,short
79,2023-10-11 04:45:00,95.617,long,short,short,short
80,2023-10-11 04:30:00,95.632,long,short,long,short
81,2023-10-11 04:15:00,95.638,long,short,long,neutral
82,2023-10-11 04:00:00,95.668,long,short,long,neutral
83,2023-10-11 03:45:00,95.662,long,short,long,neutral
84,2023-10-11 03:30:00,95.682,long,short,long,long
85,2023-10-11 03:15:00,95.65,long,short,long,long
86,2023-10-11 03:00:00,95.641,long,short,long,neutral
87,2023-10-11 02:45:00,95.6,long,short,long,short
88,2023-10-11 02:30:00,95.606,long,short,long,neutral
89,2023-10-11 02:15:00,95.624,long,short,long,long
90,2023-10-11 02:00:00,95.581,long,short,long,neutral
91,2023-10-11 01:45:00,95.577,long,short,long,neutral
92,2023-10-11 01:30:00,95.597,long,short,long,neutral
93,2023-10-11 01:15:00,95.588,long,short,long,short
94,2023-10-11 01:00:00,95.6,long,short,long,short
95,2023-10-11 00:45:00,95.61,long,short,long,neutral
96,2023-10-11 00:30:00,95.62,long,short,long,neutral
97,2023-10-11 00:15:00,95.608,long,short,long,short
98,2023-10-11 00:00:00,95.628,long,short,long,short
99,2023-10-10 23:45:00,95.647,long,short,long,neutral
100,2023-10-10 23:30:00,95.648,long,short,long,long
101,2023-10-10 23:15:00,95.617,long,short,long,long
102,2023-10-10 23:00:00,95.602,long,short,long,long
103,2023-10-10 22:45:00,95.59,long,short,long,long
104,2023-10-10 22:30:00,95.556,long,short,long,long
105,2023-10-10 22:15:00,95.532,long,short,long,neutral
106,2023-10-10 22:00:00,95.504,long,short,long,short
107,2023-10-10 21:45:00,95.538,long,short,long,neutral
108,2023-10-10 21:30:00,95.542,long,short,long,long
109,2023-10-10 21:15:00,95.489,long,short,long,neutral
110,2023-10-10 21:00:00,95.436,long,short,long,neutral
111,2023-10-10 20:45:00,95.449,long,short,long,long
112,2023-10-10 20:30:00,95.422,long,short,long,long
113,2023-10-10 20:15:00,95.395,long,short,long,neutral
114,2023-10-10 20:00:00,95.392,long,short,long,short
115,2023-10-10 19:45:00,95.481,long,short,long,short
116,2023-10-10 19:30:00,95.509,long,short,long,short
117,2023-10-10 19:15:00,95.525,long,short,long,short
118,2023-10-10 19:00:00,95.541,long,short,long,neutral
119,2023-10-10 18:45:00,95.562,long,short,long,neutral
120,2023-10-10 18:30:00,95.518,long,short,long,short
121,2023-10-10 18:15:00,95.525,long,short,long,neutral
122,2023-10-10 18:00:00,95.532,long,short,short,neutral
123,2023-10-10 17:45:00,95.453,long,short,short,short
124,2023-10-10 17:30:00,95.48,long,short,short,short
125,2023-10-10 17:15:00,95.496,long,short,short,neutral
126,2023-10-10 17:00:00,95.528,long,short,short,long
127,2023-10-10 16:45:00,95.394,long,short,short,neutral
128,2023-10-10 16:30:00,95.369,long,short,short,short
129,2023-10-10 16:15:00,95.372,long,short,short,neutral
130,2023-10-10 16:00:00,95.382,long,short,short,long
131,2023-10-10 15:45:00,95.31,long,short,short,neutral
132,2023-10-10 15:30:00,95.302,long,short,short,short
133,2023-10-10 15:15:00,95.31,long,short,long,neutral
134,2023-10-10 15:00:00,95.37,long,short,long,long
135,2023-10-10 14:45:00,95.324,long,short,long,long
136,2023-10-10 14:30:00,95.322,long,short,long,neutral
137,2023-10-10 14:15:00,95.306,long,short,long,short
138,2023-10-10 14:00:00,95.364,long,short,long,short
139,2023-10-10 13:45:00,95.405,long,short,long,short
140,2023-10-10 13:30:00,95.442,long,short,long,short
141,2023-10-10 13:15:00,95.469,long,short,long,short
142,2023-10-10 13:00:00,95.494,long,short,long,short
143,2023-10-10 12:45:00,95.498,long,short,long,short
144,2023-10-10 12:30:00,95.506,long,short,long,neutral
145,2023-10-10 12:15:00,95.563,long,short,long,neutral
146,2023-10-10 12:00:00,95.464,long,short,long,short
147,2023-10-10 11:45:00,95.554,long,short,long,short
148,2023-10-10 11:30:00,95.558,long,short,long,neutral
149,2023-10-10 11:15:00,95.559,long,short,long,long
150,2023-10-10 11:00:00,95.422,long,short,long,neutral
151,2023-10-10 10:45:00,95.308,long,short,short,short
152,2023-10-10 10:30:00,95.318,long,short,short,neutral
153,2023-10-10 10:15:00,95.329,long,short,short,neutral
154,2023-10-10 10:00:00,95.281,long,short,short,neutral
155,2023-10-10 09:45:00,95.342,long,short,short,neutral
156,2023-10-10 09:30:00,95.266,long,short,short,neutral
157,2023-10-10 09:15:00,95.296,long,short,short,neutral
158,2023-10-10 09:00:00,95.228,long,short,short,neutral
159,2023-10-10 08:45:00,95.344,long,short,short,neutral
160,2023-10-10 08:30:00,95.334,long,short,short,short
