,profit,loss,signal,open_signal_price,close_signal_price,data
36,24,13,short,96.378,96.374,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 09:55:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
37,25,13,short,96.392,96.388,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 09:53:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
38,26,13,short,96.363,96.354,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 09:44:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
39,26,14,long,96.396,96.368,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 09:37:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
40,27,14,short,96.396,96.394,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 09:30:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
41,28,14,short,96.4,96.363,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 08:45:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [5, [', SuperOrderBlock', ', Volume', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [0, []]})
    "
42,29,14,short,96.42,96.406,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 08:35:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
43,29,15,short,96.446,96.448,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 08:07:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
44,30,15,short,96.442,96.438,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 07:56:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [5, [', SuperOrderBlock', ', Volume', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [0, []]})
    "
45,30,16,long,96.498,96.496,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 07:25:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
