,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:45:00,1.92488,neutral,neutral,short,short,long,neutral,Interval.in_15_minute,GBPAUD
1,2023-10-16 17:15:00,1.92486,neutral,neutral,short,short,long,neutral,Interval.in_15_minute,GBPAUD
2,2023-10-16 17:00:00,1.92466,neutral,short,short,short,long,neutral,Interval.in_15_minute,GBPAUD
3,2023-10-16 16:45:00,1.92466,long,long,short,short,long,neutral,Interval.in_15_minute,GBPAUD
4,2023-10-16 16:30:00,1.92531,neutral,short,short,short,long,long,Interval.in_15_minute,GBPAUD
5,2023-10-16 16:15:00,1.92496,neutral,neutral,short,short,short,long,Interval.in_15_minute,GBPAUD
6,2023-10-16 16:00:00,1.92403,neutral,short,short,short,short,neutral,Interval.in_15_minute,GBPAUD
7,2023-10-16 15:45:00,1.92342,neutral,neutral,short,short,short,neutral,Interval.in_15_minute,GBPAUD
8,2023-10-16 15:30:00,1.92341,neutral,short,short,short,long,neutral,Interval.in_15_minute,GBPAUD
9,2023-10-16 15:15:00,1.92433,neutral,neutral,short,short,long,neutral,Interval.in_15_minute,GBPAUD
10,2023-10-16 15:00:00,1.92522,neutral,neutral,short,short,long,long,Interval.in_15_minute,GBPAUD
11,2023-10-16 14:45:00,1.92452,neutral,neutral,short,short,long,long,Interval.in_15_minute,GBPAUD
12,2023-10-16 14:30:00,1.9239,neutral,neutral,short,long,long,long,Interval.in_15_minute,GBPAUD
13,2023-10-16 14:15:00,1.92376,neutral,neutral,short,long,long,long,Interval.in_15_minute,GBPAUD
14,2023-10-16 14:00:00,1.92301,neutral,neutral,short,long,long,long,Interval.in_15_minute,GBPAUD
15,2023-10-16 13:45:00,1.92301,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,GBPAUD
16,2023-10-16 13:30:00,1.92259,short,short,short,long,short,neutral,Interval.in_15_minute,GBPAUD
17,2023-10-16 13:15:00,1.92112,neutral,neutral,short,long,short,neutral,Interval.in_15_minute,GBPAUD
18,2023-10-16 13:00:00,1.92148,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,GBPAUD
19,2023-10-16 12:45:00,1.92074,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,GBPAUD
20,2023-10-16 12:30:00,1.92236,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,GBPAUD
21,2023-10-16 12:15:00,1.92232,neutral,neutral,short,long,short,neutral,Interval.in_15_minute,GBPAUD
22,2023-10-16 12:00:00,1.92271,short,short,short,long,short,neutral,Interval.in_15_minute,GBPAUD
23,2023-10-16 11:45:00,1.92196,neutral,neutral,short,long,short,neutral,Interval.in_15_minute,GBPAUD
24,2023-10-16 11:30:00,1.91996,neutral,neutral,short,long,short,short,Interval.in_15_minute,GBPAUD
25,2023-10-16 11:15:00,1.9222,neutral,neutral,short,short,short,short,Interval.in_15_minute,GBPAUD
26,2023-10-16 11:00:00,1.92237,neutral,long,short,short,long,neutral,Interval.in_15_minute,GBPAUD
27,2023-10-16 10:45:00,1.92447,neutral,neutral,short,short,long,neutral,Interval.in_15_minute,GBPAUD
28,2023-10-16 10:30:00,1.92509,neutral,short,short,short,long,neutral,Interval.in_15_minute,GBPAUD
29,2023-10-16 10:15:00,1.92442,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,GBPAUD
30,2023-10-16 10:00:00,1.92384,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,GBPAUD
31,2023-10-16 09:45:00,1.92392,short,short,short,long,neutral,neutral,Interval.in_15_minute,GBPAUD
32,2023-10-16 09:30:00,1.92218,short,short,short,long,short,neutral,Interval.in_15_minute,GBPAUD
33,2023-10-16 09:15:00,1.92292,neutral,neutral,short,long,short,neutral,Interval.in_15_minute,GBPAUD
34,2023-10-16 09:00:00,1.92239,neutral,long,short,long,short,neutral,Interval.in_15_minute,GBPAUD
35,2023-10-16 08:45:00,1.92407,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,GBPAUD
36,2023-10-16 08:30:00,1.92357,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,GBPAUD
37,2023-10-16 08:15:00,1.92253,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,GBPAUD
38,2023-10-16 08:00:00,1.92266,neutral,long,short,long,long,neutral,Interval.in_15_minute,GBPAUD
39,2023-10-16 07:45:00,1.92328,neutral,short,short,long,neutral,long,Interval.in_15_minute,GBPAUD
40,2023-10-16 07:30:00,1.92328,short,short,short,long,short,neutral,Interval.in_15_minute,GBPAUD
41,2023-10-16 07:15:00,1.92272,neutral,neutral,short,long,short,neutral,Interval.in_15_minute,GBPAUD
42,2023-10-16 07:00:00,1.92236,neutral,neutral,short,long,short,short,Interval.in_15_minute,GBPAUD
