,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-11 22:00:00,0.57849,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDCHF,long,long,short,long
1,2023-10-11 18:00:00,0.57808,neutral,neutral,short,short,short,Interval.in_2_hour,AUDCHF,long,short,short,long
2,2023-10-11 16:00:00,0.57892,neutral,neutral,short,short,short,Interval.in_2_hour,AUDCHF,long,short,short,short
3,2023-10-11 14:00:00,0.57927,neutral,neutral,short,short,short,Interval.in_2_hour,AUDCHF,long,short,short,long
4,2023-10-11 12:00:00,0.57946,neutral,neutral,short,short,short,Interval.in_2_hour,AUDCHF,long,short,short,long
5,2023-10-11 10:00:00,0.57984,neutral,neutral,short,short,short,Interval.in_2_hour,AUDCHF,long,short,long,long
6,2023-10-11 08:00:00,0.58047,short,short,short,short,short,Interval.in_2_hour,AUDCHF,long,short,long,long
7,2023-10-11 06:00:00,0.58098,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDCHF,long,short,long,long
8,2023-10-11 04:00:00,0.581,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDCHF,long,neutral,long,long
9,2023-10-11 02:00:00,0.58219,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDCHF,long,neutral,long,long
10,2023-10-11 00:00:00,0.58164,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDCHF,long,neutral,long,long
11,2023-10-10 22:00:00,0.581905,neutral,neutral,short,long,long,Interval.in_2_hour,AUDCHF,long,long,long,long
12,2023-10-10 20:00:00,0.58129,neutral,neutral,short,long,long,Interval.in_2_hour,AUDCHF,long,long,long,long
13,2023-10-10 18:00:00,0.58101,neutral,neutral,short,long,long,Interval.in_2_hour,AUDCHF,long,long,long,long
14,2023-10-10 16:00:00,0.58076,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDCHF,long,long,long,long
15,2023-10-10 14:00:00,0.58038,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDCHF,long,neutral,short,long
16,2023-10-10 12:00:00,0.5798,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDCHF,long,neutral,short,long
17,2023-10-10 10:00:00,0.58048,short,short,short,short,neutral,Interval.in_2_hour,AUDCHF,long,neutral,short,long
18,2023-10-10 08:00:00,0.58014,long,long,short,short,neutral,Interval.in_2_hour,AUDCHF,long,neutral,long,long
19,2023-10-10 06:00:00,0.58088,neutral,short,short,long,neutral,Interval.in_2_hour,AUDCHF,long,neutral,long,long
20,2023-10-10 04:00:00,0.5804,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDCHF,long,neutral,long,short
