,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:00:00,0.57079,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDCHF
1,2023-10-16 15:00:00,0.57048,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDCHF
2,2023-10-16 14:00:00,0.57085,neutral,neutral,short,short,long,neutral,Interval.in_1_hour,AUDCHF
3,2023-10-16 13:00:00,0.57059,neutral,neutral,short,short,long,short,Interval.in_1_hour,AUDCHF
4,2023-10-16 12:00:00,0.57087,long,long,short,short,long,neutral,Interval.in_1_hour,AUDCHF
5,2023-10-16 11:00:00,0.57116,neutral,neutral,short,short,long,neutral,Interval.in_1_hour,AUDCHF
6,2023-10-16 10:00:00,0.5715,neutral,neutral,short,short,long,long,Interval.in_1_hour,AUDCHF
7,2023-10-16 09:00:00,0.57092,neutral,neutral,short,short,long,neutral,Interval.in_1_hour,AUDCHF
8,2023-10-16 08:00:00,0.57021,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCHF
9,2023-10-16 07:00:00,0.57001,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCHF
10,2023-10-16 06:00:00,0.57011,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCHF
11,2023-10-16 05:00:00,0.56992,long,long,short,long,long,neutral,Interval.in_1_hour,AUDCHF
12,2023-10-16 04:00:00,0.56971,neutral,short,short,long,long,neutral,Interval.in_1_hour,AUDCHF
13,2023-10-16 03:00:00,0.56876,long,long,short,long,long,neutral,Interval.in_1_hour,AUDCHF
14,2023-10-16 02:00:00,0.56956,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCHF
15,2023-10-16 01:00:00,0.56909,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCHF
16,2023-10-16 00:00:00,0.56861,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCHF
