,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 18:00:00,1.21908,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPUSD
1,2023-10-16 17:50:00,1.21834,long,long,short,short,long,neutral,Interval.in_5_minute,GBPUSD
2,2023-10-16 17:45:00,1.21898,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPUSD
3,2023-10-16 17:40:00,1.21902,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPUSD
4,2023-10-16 17:35:00,1.21822,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPUSD
5,2023-10-16 17:30:00,1.21766,neutral,short,short,short,long,long,Interval.in_5_minute,GBPUSD
6,2023-10-16 17:25:00,1.21718,neutral,neutral,short,long,long,long,Interval.in_5_minute,GBPUSD
7,2023-10-16 17:20:00,1.21675,neutral,neutral,short,long,long,long,Interval.in_5_minute,GBPUSD
8,2023-10-16 17:15:00,1.21654,neutral,long,short,long,short,neutral,Interval.in_5_minute,GBPUSD
9,2023-10-16 17:10:00,1.21635,short,short,short,long,short,neutral,Interval.in_5_minute,GBPUSD
10,2023-10-16 17:05:00,1.21565,neutral,long,short,long,short,neutral,Interval.in_5_minute,GBPUSD
11,2023-10-16 17:00:00,1.2162,neutral,neutral,short,long,short,neutral,Interval.in_5_minute,GBPUSD
12,2023-10-16 16:55:00,1.2161,neutral,neutral,short,long,short,neutral,Interval.in_5_minute,GBPUSD
13,2023-10-16 16:50:00,1.21666,neutral,long,short,short,short,neutral,Interval.in_5_minute,GBPUSD
14,2023-10-16 16:45:00,1.21648,neutral,short,short,long,short,neutral,Interval.in_5_minute,GBPUSD
15,2023-10-16 16:40:00,1.21657,neutral,long,short,long,short,neutral,Interval.in_5_minute,GBPUSD
16,2023-10-16 16:35:00,1.21654,neutral,neutral,short,long,short,short,Interval.in_5_minute,GBPUSD
