,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:15:00,1.4382,short,short,short,long,short,neutral,Interval.in_45_minute,EURCAD
1,2023-10-16 15:45:00,1.43612,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,EURCAD
2,2023-10-16 15:00:00,1.43535,neutral,neutral,short,long,short,short,Interval.in_45_minute,EURCAD
3,2023-10-16 14:15:00,1.43578,neutral,neutral,short,long,short,short,Interval.in_45_minute,EURCAD
4,2023-10-16 13:30:00,1.43582,neutral,neutral,short,long,short,short,Interval.in_45_minute,EURCAD
5,2023-10-16 12:45:00,1.43626,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
6,2023-10-16 12:00:00,1.43768,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
7,2023-10-16 11:15:00,1.43835,neutral,neutral,short,long,long,long,Interval.in_45_minute,EURCAD
8,2023-10-16 10:30:00,1.43707,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
9,2023-10-16 09:45:00,1.43616,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
10,2023-10-16 09:00:00,1.43614,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
11,2023-10-16 08:15:00,1.43723,neutral,neutral,short,long,long,long,Interval.in_45_minute,EURCAD
12,2023-10-16 07:30:00,1.43606,neutral,neutral,short,long,short,long,Interval.in_45_minute,EURCAD
13,2023-10-16 06:45:00,1.4359,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
14,2023-10-16 06:00:00,1.43572,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
15,2023-10-16 05:15:00,1.43554,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,EURCAD
16,2023-10-16 04:30:00,1.43578,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,EURCAD
17,2023-10-16 03:45:00,1.43621,neutral,neutral,short,long,long,long,Interval.in_45_minute,EURCAD
18,2023-10-16 03:00:00,1.43576,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
19,2023-10-16 02:15:00,1.43558,short,short,short,long,short,neutral,Interval.in_45_minute,EURCAD
20,2023-10-16 01:30:00,1.43531,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
21,2023-10-16 00:45:00,1.43672,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
22,2023-10-16 00:00:00,1.436,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
23,2023-10-13 23:15:00,1.43514,neutral,long,short,long,long,neutral,Interval.in_45_minute,EURCAD
24,2023-10-13 22:30:00,1.43585,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
25,2023-10-13 21:45:00,1.43592,neutral,neutral,short,long,long,long,Interval.in_45_minute,EURCAD
26,2023-10-13 21:00:00,1.4353,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,EURCAD
27,2023-10-13 20:15:00,1.43478,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,EURCAD
28,2023-10-13 19:30:00,1.43478,neutral,long,short,long,short,neutral,Interval.in_45_minute,EURCAD
29,2023-10-13 18:45:00,1.43509,short,short,short,long,short,neutral,Interval.in_45_minute,EURCAD
30,2023-10-13 18:00:00,1.43396,neutral,neutral,short,long,short,short,Interval.in_45_minute,EURCAD
31,2023-10-13 17:15:00,1.43468,neutral,long,short,long,short,short,Interval.in_45_minute,EURCAD
32,2023-10-13 16:30:00,1.43701,neutral,short,short,long,short,neutral,Interval.in_45_minute,EURCAD
33,2023-10-13 15:45:00,1.43892,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,EURCAD
34,2023-10-13 15:00:00,1.43988,neutral,short,short,long,short,neutral,Interval.in_45_minute,EURCAD
35,2023-10-13 14:15:00,1.43965,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,EURCAD
36,2023-10-13 13:30:00,1.43932,neutral,neutral,short,long,short,short,Interval.in_45_minute,EURCAD
37,2023-10-13 12:45:00,1.43982,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,EURCAD
38,2023-10-13 12:00:00,1.44072,long,long,short,long,short,neutral,Interval.in_45_minute,EURCAD
39,2023-10-13 11:15:00,1.4426,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,EURCAD
40,2023-10-13 10:30:00,1.44211,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,EURCAD
41,2023-10-13 09:45:00,1.44164,long,long,short,long,short,short,Interval.in_45_minute,EURCAD
42,2023-10-13 09:00:00,1.44253,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
43,2023-10-13 08:15:00,1.44304,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
44,2023-10-13 07:30:00,1.44364,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
45,2023-10-13 06:45:00,1.44287,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
46,2023-10-13 06:00:00,1.44259,long,long,short,long,long,neutral,Interval.in_45_minute,EURCAD
47,2023-10-13 05:15:00,1.44286,long,long,short,long,long,neutral,Interval.in_45_minute,EURCAD
48,2023-10-13 04:30:00,1.4422,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,EURCAD
