,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 16:00:00,157.864,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,EURJPY
1,2023-10-16 12:00:00,157.52,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,EURJPY
2,2023-10-16 10:00:00,157.582,neutral,neutral,short,long,long,long,Interval.in_2_hour,EURJPY
3,2023-10-16 08:00:00,157.571,neutral,neutral,short,long,long,long,Interval.in_2_hour,EURJPY
4,2023-10-16 06:00:00,157.295,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,EURJPY
5,2023-10-16 04:00:00,157.241,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,EURJPY
6,2023-10-16 02:00:00,157.236,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,EURJPY
7,2023-10-16 00:00:00,157.39,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,EURJPY
8,2023-10-13 22:00:00,157.186,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,EURJPY
9,2023-10-13 20:00:00,157.142,neutral,neutral,short,long,short,short,Interval.in_2_hour,EURJPY
10,2023-10-13 18:00:00,157.184,short,short,short,long,short,neutral,Interval.in_2_hour,EURJPY
11,2023-10-13 16:00:00,157.202,long,long,short,long,short,neutral,Interval.in_2_hour,EURJPY
12,2023-10-13 14:00:00,157.572,short,short,short,long,short,neutral,Interval.in_2_hour,EURJPY
13,2023-10-13 12:00:00,157.38,long,long,short,long,short,neutral,Interval.in_2_hour,EURJPY
14,2023-10-13 10:00:00,157.99,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,EURJPY
15,2023-10-13 08:00:00,157.787,long,long,short,long,long,neutral,Interval.in_2_hour,EURJPY
16,2023-10-13 06:00:00,157.878,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,EURJPY
17,2023-10-13 04:00:00,157.984,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,EURJPY
18,2023-10-13 02:00:00,157.826,short,short,short,long,short,neutral,Interval.in_2_hour,EURJPY
19,2023-10-13 00:00:00,157.728,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,EURJPY
20,2023-10-12 22:00:00,157.741,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,EURJPY
