,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 18:06:00,1.21931,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
1,2023-10-16 18:00:00,1.219,neutral,neutral,short,short,short,long,Interval.in_3_minute,GBPUSD
2,2023-10-16 17:57:00,1.2189,neutral,short,short,short,short,long,Interval.in_3_minute,GBPUSD
3,2023-10-16 17:54:00,1.21878,neutral,short,short,short,long,neutral,Interval.in_3_minute,GBPUSD
4,2023-10-16 17:51:00,1.21857,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
5,2023-10-16 17:48:00,1.2185,long,long,short,short,long,neutral,Interval.in_3_minute,GBPUSD
6,2023-10-16 17:45:00,1.21918,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
7,2023-10-16 17:42:00,1.21902,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
8,2023-10-16 17:39:00,1.21882,long,long,short,short,long,neutral,Interval.in_3_minute,GBPUSD
9,2023-10-16 17:36:00,1.2183,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
10,2023-10-16 17:33:00,1.21768,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
11,2023-10-16 17:30:00,1.21816,neutral,short,short,short,long,neutral,Interval.in_3_minute,GBPUSD
12,2023-10-16 17:27:00,1.21718,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
13,2023-10-16 17:24:00,1.21664,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,GBPUSD
14,2023-10-16 17:21:00,1.21674,neutral,neutral,short,long,long,long,Interval.in_3_minute,GBPUSD
15,2023-10-16 17:18:00,1.21658,neutral,neutral,short,long,long,long,Interval.in_3_minute,GBPUSD
16,2023-10-16 17:15:00,1.21646,neutral,neutral,short,long,long,long,Interval.in_3_minute,GBPUSD
17,2023-10-16 17:12:00,1.21635,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,GBPUSD
18,2023-10-16 17:09:00,1.21606,neutral,short,short,long,short,neutral,Interval.in_3_minute,GBPUSD
19,2023-10-16 17:06:00,1.21553,neutral,long,short,long,short,neutral,Interval.in_3_minute,GBPUSD
20,2023-10-16 17:03:00,1.21565,neutral,long,short,long,short,neutral,Interval.in_3_minute,GBPUSD
21,2023-10-16 17:00:00,1.21652,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
22,2023-10-16 16:57:00,1.2161,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
23,2023-10-16 16:54:00,1.21617,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
24,2023-10-16 16:51:00,1.21646,neutral,long,short,long,short,neutral,Interval.in_3_minute,GBPUSD
25,2023-10-16 16:48:00,1.2164,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
26,2023-10-16 16:45:00,1.21675,neutral,short,short,long,short,neutral,Interval.in_3_minute,GBPUSD
27,2023-10-16 16:42:00,1.21657,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
28,2023-10-16 16:39:00,1.21626,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
29,2023-10-16 16:36:00,1.21662,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
30,2023-10-16 16:33:00,1.21708,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
31,2023-10-16 16:30:00,1.21706,neutral,neutral,short,short,short,short,Interval.in_3_minute,GBPUSD
32,2023-10-16 16:27:00,1.21712,neutral,long,short,short,short,neutral,Interval.in_3_minute,GBPUSD
33,2023-10-16 16:24:00,1.21748,long,long,short,short,long,neutral,Interval.in_3_minute,GBPUSD
34,2023-10-16 16:21:00,1.2182,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
35,2023-10-16 16:18:00,1.21808,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
36,2023-10-16 16:15:00,1.21747,long,long,short,long,long,neutral,Interval.in_3_minute,GBPUSD
37,2023-10-16 16:12:00,1.2177,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
38,2023-10-16 16:09:00,1.21752,neutral,short,short,short,short,neutral,Interval.in_3_minute,GBPUSD
39,2023-10-16 16:06:00,1.21677,neutral,neutral,short,short,short,short,Interval.in_3_minute,GBPUSD
40,2023-10-16 16:03:00,1.2171,neutral,long,short,short,long,short,Interval.in_3_minute,GBPUSD
41,2023-10-16 16:00:00,1.21741,neutral,short,short,short,long,neutral,Interval.in_3_minute,GBPUSD
42,2023-10-16 15:57:00,1.21762,long,long,short,short,long,neutral,Interval.in_3_minute,GBPUSD
43,2023-10-16 15:54:00,1.21798,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
44,2023-10-16 15:51:00,1.21783,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
45,2023-10-16 15:48:00,1.21726,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
46,2023-10-16 15:45:00,1.21667,neutral,short,short,short,short,neutral,Interval.in_3_minute,GBPUSD
47,2023-10-16 15:42:00,1.2167,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
48,2023-10-16 15:39:00,1.21717,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
49,2023-10-16 15:36:00,1.21686,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
50,2023-10-16 15:33:00,1.21681,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
51,2023-10-16 15:30:00,1.21718,neutral,short,short,short,short,neutral,Interval.in_3_minute,GBPUSD
52,2023-10-16 15:27:00,1.21722,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
53,2023-10-16 15:24:00,1.21706,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
54,2023-10-16 15:21:00,1.21772,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
55,2023-10-16 15:18:00,1.21746,long,long,short,short,short,neutral,Interval.in_3_minute,GBPUSD
56,2023-10-16 15:15:00,1.21728,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
57,2023-10-16 15:12:00,1.21747,neutral,long,short,short,short,neutral,Interval.in_3_minute,GBPUSD
58,2023-10-16 15:09:00,1.21759,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
59,2023-10-16 15:06:00,1.21741,neutral,neutral,short,short,short,short,Interval.in_3_minute,GBPUSD
60,2023-10-16 15:03:00,1.21768,neutral,neutral,short,short,long,short,Interval.in_3_minute,GBPUSD
61,2023-10-16 15:00:00,1.21785,long,long,short,short,long,neutral,Interval.in_3_minute,GBPUSD
62,2023-10-16 14:57:00,1.21787,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
63,2023-10-16 14:54:00,1.21798,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
64,2023-10-16 14:51:00,1.21745,long,long,short,short,long,neutral,Interval.in_3_minute,GBPUSD
65,2023-10-16 14:48:00,1.21774,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
66,2023-10-16 14:45:00,1.21742,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
67,2023-10-16 14:42:00,1.21765,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
68,2023-10-16 14:39:00,1.2174,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
69,2023-10-16 14:36:00,1.21718,neutral,short,short,short,long,long,Interval.in_3_minute,GBPUSD
70,2023-10-16 14:33:00,1.2168,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
71,2023-10-16 14:30:00,1.21648,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
72,2023-10-16 14:27:00,1.2164,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
73,2023-10-16 14:24:00,1.2163,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
74,2023-10-16 14:21:00,1.21581,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
75,2023-10-16 14:18:00,1.21566,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
76,2023-10-16 14:15:00,1.21543,neutral,neutral,short,short,long,long,Interval.in_3_minute,GBPUSD
77,2023-10-16 14:12:00,1.21494,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
78,2023-10-16 14:09:00,1.21484,short,short,short,short,short,neutral,Interval.in_3_minute,GBPUSD
79,2023-10-16 14:06:00,1.2147,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
80,2023-10-16 14:03:00,1.21508,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,GBPUSD
81,2023-10-16 14:00:00,1.21498,neutral,neutral,short,short,short,short,Interval.in_3_minute,GBPUSD
82,2023-10-16 13:57:00,1.21516,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
83,2023-10-16 13:54:00,1.21538,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,GBPUSD
84,2023-10-16 13:51:00,1.2155,short,short,short,short,long,neutral,Interval.in_3_minute,GBPUSD
85,2023-10-16 13:48:00,1.21522,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,GBPUSD
86,2023-10-16 13:45:00,1.2157,neutral,long,short,short,long,long,Interval.in_3_minute,GBPUSD
87,2023-10-16 13:42:00,1.21558,neutral,short,short,long,long,neutral,Interval.in_3_minute,GBPUSD
88,2023-10-16 13:39:00,1.21548,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,GBPUSD
89,2023-10-16 13:36:00,1.21509,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,GBPUSD
90,2023-10-16 13:33:00,1.21514,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,GBPUSD
91,2023-10-16 13:30:00,1.21508,neutral,long,short,long,long,neutral,Interval.in_3_minute,GBPUSD
92,2023-10-16 13:27:00,1.21501,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,GBPUSD
93,2023-10-16 13:24:00,1.21504,neutral,short,short,long,long,neutral,Interval.in_3_minute,GBPUSD
94,2023-10-16 13:21:00,1.2151,short,short,short,long,long,neutral,Interval.in_3_minute,GBPUSD
95,2023-10-16 13:18:00,1.21476,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,GBPUSD
96,2023-10-16 13:15:00,1.2147,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,GBPUSD
97,2023-10-16 13:12:00,1.21477,neutral,neutral,short,long,short,long,Interval.in_3_minute,GBPUSD
98,2023-10-16 13:09:00,1.21467,short,short,short,long,short,long,Interval.in_3_minute,GBPUSD
99,2023-10-16 13:06:00,1.21457,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
100,2023-10-16 13:03:00,1.21456,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,GBPUSD
101,2023-10-16 13:00:00,1.21456,neutral,neutral,short,long,short,short,Interval.in_3_minute,GBPUSD
