,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:45:00,0.64146,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,long,long,long
1,2023-10-12 00:15:00,0.64134,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,long
2,2023-10-12 00:00:00,0.64168,long,long,short,long,neutral,Interval.in_15_minute,AUDUSD,long,long,long,long
3,2023-10-11 23:45:00,0.641355,neutral,short,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,long
4,2023-10-11 23:30:00,0.64132,long,long,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,long
5,2023-10-11 23:15:00,0.64142,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,long,long,long
6,2023-10-11 23:00:00,0.64137,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,long
7,2023-10-11 22:45:00,0.64107,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,long
8,2023-10-11 22:30:00,0.64111,neutral,neutral,short,long,long,Interval.in_15_minute,AUDUSD,long,long,short,long
9,2023-10-11 22:15:00,0.64094,neutral,neutral,short,long,long,Interval.in_15_minute,AUDUSD,long,long,short,long
10,2023-10-11 22:00:00,0.64076,neutral,neutral,short,long,long,Interval.in_15_minute,AUDUSD,long,long,short,long
11,2023-10-11 21:45:00,0.6406,neutral,neutral,short,long,long,Interval.in_15_minute,AUDUSD,long,long,short,long
12,2023-10-11 21:30:00,0.64052,neutral,neutral,short,long,long,Interval.in_15_minute,AUDUSD,long,long,short,long
13,2023-10-11 21:15:00,0.64006,neutral,neutral,short,short,long,Interval.in_15_minute,AUDUSD,long,long,short,long
14,2023-10-11 21:00:00,0.63962,short,short,short,short,neutral,Interval.in_15_minute,AUDUSD,long,long,short,long
15,2023-10-11 20:45:00,0.63962,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,long
16,2023-10-11 20:30:00,0.63901,neutral,neutral,short,short,short,Interval.in_15_minute,AUDUSD,long,short,short,long
17,2023-10-11 20:15:00,0.64004,neutral,neutral,short,short,short,Interval.in_15_minute,AUDUSD,long,short,short,short
18,2023-10-11 20:00:00,0.6403,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,short,short,long
19,2023-10-11 19:45:00,0.64035,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,long
20,2023-10-11 19:30:00,0.64052,short,short,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,long
21,2023-10-11 19:15:00,0.64005,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,long
22,2023-10-11 19:00:00,0.64066,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
23,2023-10-11 18:45:00,0.64064,neutral,neutral,short,short,short,Interval.in_15_minute,AUDUSD,long,short,short,short
24,2023-10-11 18:30:00,0.6407,short,short,short,short,short,Interval.in_15_minute,AUDUSD,long,short,short,short
25,2023-10-11 18:15:00,0.64108,neutral,neutral,short,short,short,Interval.in_15_minute,AUDUSD,long,short,short,short
26,2023-10-11 18:00:00,0.64111,neutral,neutral,short,short,short,Interval.in_15_minute,AUDUSD,long,short,short,short
27,2023-10-11 17:45:00,0.64156,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,short,short,short
28,2023-10-11 17:30:00,0.64202,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
29,2023-10-11 17:15:00,0.64214,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
30,2023-10-11 17:00:00,0.64173,long,long,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
31,2023-10-11 16:45:00,0.64252,short,short,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
32,2023-10-11 16:30:00,0.64179,long,long,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
33,2023-10-11 16:15:00,0.64218,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
34,2023-10-11 16:00:00,0.64208,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
35,2023-10-11 15:45:00,0.64221,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
36,2023-10-11 15:30:00,0.6415,long,long,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
37,2023-10-11 15:15:00,0.64162,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,long,short,short
38,2023-10-11 15:00:00,0.64152,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
39,2023-10-11 14:45:00,0.64138,neutral,neutral,short,short,short,Interval.in_15_minute,AUDUSD,long,short,short,short
40,2023-10-11 14:30:00,0.6414,neutral,short,short,short,neutral,Interval.in_15_minute,AUDUSD,long,short,short,short
41,2023-10-11 14:15:00,0.64146,long,long,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
42,2023-10-11 14:00:00,0.64206,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
43,2023-10-11 13:45:00,0.64175,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
44,2023-10-11 13:30:00,0.64176,neutral,short,short,short,neutral,Interval.in_15_minute,AUDUSD,long,long,short,short
45,2023-10-11 13:15:00,0.64164,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
46,2023-10-11 13:00:00,0.64158,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,short,short,short
47,2023-10-11 12:45:00,0.64204,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
48,2023-10-11 12:30:00,0.6423,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,long,long,short
49,2023-10-11 12:15:00,0.64196,neutral,short,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
50,2023-10-11 12:00:00,0.64189,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
51,2023-10-11 11:45:00,0.64227,neutral,neutral,short,short,long,Interval.in_15_minute,AUDUSD,long,long,short,short
52,2023-10-11 11:30:00,0.64222,long,long,short,short,neutral,Interval.in_15_minute,AUDUSD,long,long,short,short
53,2023-10-11 11:15:00,0.64192,neutral,short,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
54,2023-10-11 11:00:00,0.6415,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,short,short,short
55,2023-10-11 10:45:00,0.6418,long,long,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
56,2023-10-11 10:30:00,0.64328,neutral,short,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
57,2023-10-11 10:15:00,0.64242,neutral,long,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
58,2023-10-11 10:00:00,0.64248,neutral,long,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
59,2023-10-11 09:45:00,0.64188,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
60,2023-10-11 09:30:00,0.642,neutral,short,short,short,long,Interval.in_15_minute,AUDUSD,long,long,short,short
61,2023-10-11 09:15:00,0.64157,neutral,short,short,short,neutral,Interval.in_15_minute,AUDUSD,long,long,short,short
62,2023-10-11 09:00:00,0.6415,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
63,2023-10-11 08:45:00,0.64147,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,short,short,short
64,2023-10-11 08:30:00,0.64159,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
65,2023-10-11 08:15:00,0.64219,neutral,neutral,short,short,long,Interval.in_15_minute,AUDUSD,long,long,short,short
66,2023-10-11 08:00:00,0.64208,neutral,short,short,short,neutral,Interval.in_15_minute,AUDUSD,long,long,short,short
67,2023-10-11 07:45:00,0.64201,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
68,2023-10-11 07:30:00,0.64195,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,short,short,short
69,2023-10-11 07:15:00,0.6421,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
70,2023-10-11 07:00:00,0.64236,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
71,2023-10-11 06:45:00,0.64226,neutral,long,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
72,2023-10-11 06:30:00,0.6425,neutral,short,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
73,2023-10-11 06:15:00,0.6422,neutral,neutral,short,short,short,Interval.in_15_minute,AUDUSD,long,short,short,short
74,2023-10-11 06:00:00,0.64235,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,short,short,short
75,2023-10-11 05:45:00,0.64261,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
76,2023-10-11 05:30:00,0.6429,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
77,2023-10-11 05:15:00,0.64269,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,short,short,short
78,2023-10-11 05:00:00,0.6429,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,short,short
79,2023-10-11 04:45:00,0.64328,neutral,short,short,short,neutral,Interval.in_15_minute,AUDUSD,long,long,long,short
80,2023-10-11 04:30:00,0.64323,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
81,2023-10-11 04:15:00,0.64323,neutral,neutral,short,short,short,Interval.in_15_minute,AUDUSD,long,short,long,short
82,2023-10-11 04:00:00,0.6437,neutral,long,short,long,neutral,Interval.in_15_minute,AUDUSD,long,short,long,short
83,2023-10-11 03:45:00,0.64386,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
84,2023-10-11 03:30:00,0.6444,neutral,neutral,short,long,long,Interval.in_15_minute,AUDUSD,long,long,long,short
85,2023-10-11 03:15:00,0.64402,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,long,long,short
86,2023-10-11 03:00:00,0.64397,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
87,2023-10-11 02:45:00,0.6432,long,long,short,long,neutral,Interval.in_15_minute,AUDUSD,long,short,long,short
88,2023-10-11 02:30:00,0.64337,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
89,2023-10-11 02:15:00,0.64352,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,long,long,short
90,2023-10-11 02:00:00,0.64334,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
91,2023-10-11 01:45:00,0.64306,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
92,2023-10-11 01:30:00,0.6431,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
93,2023-10-11 01:15:00,0.64298,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
94,2023-10-11 01:00:00,0.64314,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
95,2023-10-11 00:45:00,0.64304,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
96,2023-10-11 00:30:00,0.64308,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
97,2023-10-11 00:15:00,0.64292,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,short,long,short
98,2023-10-11 00:00:00,0.64312,long,long,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
99,2023-10-10 23:45:00,0.643175,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
100,2023-10-10 23:30:00,0.64312,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDUSD,long,neutral,long,short
101,2023-10-10 23:15:00,0.64314,neutral,neutral,short,long,long,Interval.in_15_minute,AUDUSD,long,long,long,short
102,2023-10-10 23:00:00,0.64305,neutral,neutral,short,long,long,Interval.in_15_minute,AUDUSD,long,long,long,short
