,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 18:00:00,1.05494,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,EURUSD
1,2023-10-16 17:50:00,1.05472,long,long,short,short,long,neutral,Interval.in_5_minute,EURUSD
2,2023-10-16 17:45:00,1.05533,neutral,neutral,short,short,long,long,Interval.in_5_minute,EURUSD
3,2023-10-16 17:40:00,1.0552,neutral,neutral,short,short,long,long,Interval.in_5_minute,EURUSD
4,2023-10-16 17:35:00,1.0546,neutral,neutral,short,short,long,long,Interval.in_5_minute,EURUSD
5,2023-10-16 17:30:00,1.0544,neutral,neutral,short,short,long,long,Interval.in_5_minute,EURUSD
6,2023-10-16 17:25:00,1.05394,neutral,short,short,short,long,long,Interval.in_5_minute,EURUSD
7,2023-10-16 17:20:00,1.05368,neutral,neutral,short,long,long,long,Interval.in_5_minute,EURUSD
8,2023-10-16 17:15:00,1.0533,neutral,neutral,short,long,short,neutral,Interval.in_5_minute,EURUSD
9,2023-10-16 17:10:00,1.05306,neutral,short,short,long,short,neutral,Interval.in_5_minute,EURUSD
10,2023-10-16 17:05:00,1.05273,neutral,neutral,short,long,short,neutral,Interval.in_5_minute,EURUSD
11,2023-10-16 17:00:00,1.05328,neutral,neutral,short,long,short,neutral,Interval.in_5_minute,EURUSD
12,2023-10-16 16:55:00,1.053,neutral,long,short,long,short,neutral,Interval.in_5_minute,EURUSD
13,2023-10-16 16:50:00,1.0536,neutral,neutral,short,long,short,neutral,Interval.in_5_minute,EURUSD
14,2023-10-16 16:45:00,1.05326,neutral,short,short,long,short,neutral,Interval.in_5_minute,EURUSD
15,2023-10-16 16:40:00,1.05336,neutral,neutral,short,long,short,neutral,Interval.in_5_minute,EURUSD
16,2023-10-16 16:35:00,1.05316,neutral,neutral,short,long,short,short,Interval.in_5_minute,EURUSD
17,2023-10-16 16:30:00,1.0536,neutral,neutral,short,short,short,short,Interval.in_5_minute,EURUSD
18,2023-10-16 16:25:00,1.05381,long,long,short,short,short,neutral,Interval.in_5_minute,EURUSD
19,2023-10-16 16:20:00,1.05416,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,EURUSD
20,2023-10-16 16:15:00,1.05421,neutral,neutral,short,short,neutral,neutral,Interval.in_5_minute,EURUSD
21,2023-10-16 16:10:00,1.05399,neutral,short,short,short,long,neutral,Interval.in_5_minute,EURUSD
22,2023-10-16 16:05:00,1.0537,neutral,neutral,short,short,long,short,Interval.in_5_minute,EURUSD
23,2023-10-16 16:00:00,1.054,long,long,short,short,long,neutral,Interval.in_5_minute,EURUSD
24,2023-10-16 15:55:00,1.05418,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,EURUSD
25,2023-10-16 15:50:00,1.05446,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,EURUSD
26,2023-10-16 15:45:00,1.05374,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,EURUSD
27,2023-10-16 15:40:00,1.05352,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,EURUSD
28,2023-10-16 15:35:00,1.05376,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,EURUSD
29,2023-10-16 15:30:00,1.05329,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,EURUSD
30,2023-10-16 15:25:00,1.05324,long,long,short,short,short,neutral,Interval.in_5_minute,EURUSD
31,2023-10-16 15:20:00,1.0538,neutral,short,short,short,long,neutral,Interval.in_5_minute,EURUSD
