,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:00:00,0.63321,neutral,long,short,long,long,neutral,Interval.in_1_hour,AUDUSD
1,2023-10-16 15:00:00,0.63306,long,long,short,long,long,neutral,Interval.in_1_hour,AUDUSD
2,2023-10-16 14:00:00,0.63282,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDUSD
3,2023-10-16 13:00:00,0.6319,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDUSD
4,2023-10-16 12:00:00,0.63238,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDUSD
5,2023-10-16 11:00:00,0.63268,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDUSD
6,2023-10-16 10:00:00,0.63266,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDUSD
7,2023-10-16 09:00:00,0.63253,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDUSD
8,2023-10-16 08:00:00,0.63229,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDUSD
9,2023-10-16 07:00:00,0.63226,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDUSD
10,2023-10-16 06:00:00,0.63222,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDUSD
11,2023-10-16 05:00:00,0.632,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDUSD
12,2023-10-16 04:00:00,0.63177,neutral,short,short,long,long,neutral,Interval.in_1_hour,AUDUSD
13,2023-10-16 03:00:00,0.6303,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDUSD
14,2023-10-16 02:00:00,0.63115,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDUSD
15,2023-10-16 01:00:00,0.63052,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDUSD
16,2023-10-16 00:00:00,0.6302,short,short,short,long,long,neutral,Interval.in_1_hour,AUDUSD
17,2023-10-13 23:00:00,0.62956,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDUSD
18,2023-10-13 22:00:00,0.62989,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDUSD
19,2023-10-13 21:00:00,0.6298,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDUSD
20,2023-10-13 20:00:00,0.6299,short,short,short,long,short,neutral,Interval.in_1_hour,AUDUSD
21,2023-10-13 19:00:00,0.62941,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDUSD
22,2023-10-13 18:00:00,0.6289,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDUSD
23,2023-10-13 17:00:00,0.62952,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDUSD
24,2023-10-13 16:00:00,0.63182,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDUSD
