,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-11 22:00:00,1.4434,long,long,long,neutral
1,2023-10-11 18:00:00,1.44326,long,long,long,neutral
2,2023-10-11 16:00:00,1.44376,long,long,long,long
3,2023-10-11 14:00:00,1.4423,long,long,long,neutral
4,2023-10-11 12:00:00,1.44186,long,long,long,neutral
5,2023-10-11 10:00:00,1.44222,long,long,long,long
6,2023-10-11 08:00:00,1.44204,long,long,long,neutral
7,2023-10-11 06:00:00,1.44102,long,long,long,neutral
8,2023-10-11 04:00:00,1.44137,long,long,long,long
9,2023-10-11 02:00:00,1.44102,long,long,long,long
10,2023-10-11 00:00:00,1.44062,long,long,short,long
11,2023-10-10 22:00:00,1.440445,long,long,short,neutral
12,2023-10-10 20:00:00,1.44028,long,long,short,neutral
13,2023-10-10 18:00:00,1.44184,long,long,short,long
14,2023-10-10 16:00:00,1.44085,long,long,short,long
15,2023-10-10 14:00:00,1.44028,long,long,short,neutral
16,2023-10-10 12:00:00,1.44,long,long,short,neutral
17,2023-10-10 10:00:00,1.44064,long,long,short,long
18,2023-10-10 08:00:00,1.4369,long,long,short,neutral
19,2023-10-10 06:00:00,1.43478,long,long,short,short
20,2023-10-10 04:00:00,1.43526,long,long,short,short
21,2023-10-10 02:00:00,1.4356,long,long,short,neutral
22,2023-10-10 00:00:00,1.43664,long,long,short,long
23,2023-10-09 22:00:00,1.43584,long,long,short,long
24,2023-10-09 20:00:00,1.4354,long,long,short,neutral
25,2023-10-09 18:00:00,1.43508,long,long,short,short
26,2023-10-09 16:00:00,1.43738,long,long,short,short
27,2023-10-09 14:00:00,1.43748,long,long,short,short
28,2023-10-09 12:00:00,1.43909,long,long,short,short
29,2023-10-09 10:00:00,1.44012,long,long,short,short
30,2023-10-09 08:00:00,1.44018,long,long,short,short
31,2023-10-09 06:00:00,1.4413,long,long,short,short
32,2023-10-09 04:00:00,1.44177,long,long,short,short
33,2023-10-09 02:00:00,1.44234,long,long,short,short
34,2023-10-09 00:00:00,1.44365,long,long,long,short
35,2023-10-06 22:00:00,1.44648,long,long,long,neutral
36,2023-10-06 20:00:00,1.44662,long,long,long,long
37,2023-10-06 18:00:00,1.44628,long,long,long,long
38,2023-10-06 16:00:00,1.4451,long,long,short,neutral
39,2023-10-06 14:00:00,1.43955,long,long,short,neutral
40,2023-10-06 12:00:00,1.44706,long,short,long,long
41,2023-10-06 10:00:00,1.44624,long,short,long,neutral
42,2023-10-06 08:00:00,1.44554,long,short,long,neutral
43,2023-10-06 06:00:00,1.44555,long,short,long,long
44,2023-10-06 04:00:00,1.44526,long,short,long,neutral
45,2023-10-06 02:00:00,1.44519,long,short,long,short
46,2023-10-06 00:00:00,1.44569,long,short,long,short
47,2023-10-05 22:00:00,1.445885,long,short,long,neutral
48,2023-10-05 20:00:00,1.44702,long,short,long,long
49,2023-10-05 18:00:00,1.44603,long,short,long,neutral
50,2023-10-05 16:00:00,1.44578,long,short,long,short
51,2023-10-05 14:00:00,1.44634,long,short,long,neutral
52,2023-10-05 12:00:00,1.44805,long,short,long,long
53,2023-10-05 10:00:00,1.44784,long,short,long,long
54,2023-10-05 08:00:00,1.44338,long,short,long,neutral
55,2023-10-05 06:00:00,1.44294,long,short,long,short
56,2023-10-05 04:00:00,1.44368,long,short,long,neutral
57,2023-10-05 02:00:00,1.4454,long,short,long,long
58,2023-10-05 00:00:00,1.44436,long,short,long,neutral
59,2023-10-04 22:00:00,1.44394,long,short,long,neutral
60,2023-10-04 20:00:00,1.44411,long,short,long,neutral
61,2023-10-04 18:00:00,1.444,long,short,long,neutral
62,2023-10-04 16:00:00,1.44523,long,short,long,long
63,2023-10-04 14:00:00,1.44393,long,short,long,long
64,2023-10-04 12:00:00,1.44024,long,short,long,long
65,2023-10-04 10:00:00,1.43616,long,short,long,long
66,2023-10-04 08:00:00,1.43468,long,short,short,neutral
67,2023-10-04 06:00:00,1.43416,long,short,short,short
68,2023-10-04 04:00:00,1.43448,long,short,short,neutral
69,2023-10-04 02:00:00,1.43489,long,short,short,neutral
70,2023-10-04 00:00:00,1.43464,long,short,short,short
71,2023-10-03 22:00:00,1.43493,long,short,short,neutral
72,2023-10-03 20:00:00,1.43594,long,short,long,neutral
73,2023-10-03 18:00:00,1.43497,long,short,long,neutral
74,2023-10-03 16:00:00,1.43719,long,short,long,neutral
75,2023-10-03 14:00:00,1.4346,long,short,long,neutral
76,2023-10-03 12:00:00,1.43744,long,short,long,long
77,2023-10-03 10:00:00,1.43623,long,short,long,neutral
78,2023-10-03 08:00:00,1.43406,long,short,long,neutral
79,2023-10-03 06:00:00,1.43454,long,short,long,long
80,2023-10-03 04:00:00,1.4337,long,short,long,neutral
81,2023-10-03 02:00:00,1.43268,long,short,long,neutral
82,2023-10-03 00:00:00,1.43315,long,short,long,neutral
83,2023-10-02 22:00:00,1.43298,long,short,long,short
84,2023-10-02 20:00:00,1.43454,long,short,long,neutral
85,2023-10-02 18:00:00,1.43471,long,short,long,neutral
86,2023-10-02 16:00:00,1.43418,long,short,long,neutral
87,2023-10-02 14:00:00,1.4347,long,short,long,neutral
88,2023-10-02 12:00:00,1.4344,long,short,long,short
89,2023-10-02 10:00:00,1.4359,long,short,long,neutral
90,2023-10-02 08:00:00,1.43624,long,short,long,long
91,2023-10-02 06:00:00,1.4361,long,short,long,long
92,2023-10-02 04:00:00,1.43482,long,short,long,long
93,2023-10-02 02:00:00,1.43412,long,short,long,neutral
94,2023-10-02 00:00:00,1.43398,long,short,long,neutral
95,2023-09-29 22:00:00,1.43586,long,short,long,long
96,2023-09-29 20:00:00,1.43403,long,short,long,long
97,2023-09-29 18:00:00,1.43272,long,short,long,long
98,2023-09-29 16:00:00,1.43135,long,short,long,neutral
99,2023-09-29 14:00:00,1.42344,long,long,long,short
100,2023-09-29 12:00:00,1.42443,long,long,long,neutral
101,2023-09-29 10:00:00,1.42702,long,long,long,neutral
102,2023-09-29 08:00:00,1.4252,long,long,long,neutral
103,2023-09-29 06:00:00,1.4263,long,short,short,neutral
104,2023-09-29 04:00:00,1.42582,long,short,short,neutral
105,2023-09-29 02:00:00,1.42652,long,short,short,long
106,2023-09-29 00:00:00,1.42504,long,short,short,neutral
107,2023-09-28 22:00:00,1.425,long,short,short,neutral
108,2023-09-28 20:00:00,1.42508,long,short,short,neutral
109,2023-09-28 18:00:00,1.42368,long,short,short,neutral
110,2023-09-28 16:00:00,1.42561,long,short,short,neutral
111,2023-09-28 14:00:00,1.41952,long,long,short,neutral
112,2023-09-28 12:00:00,1.42239,long,long,short,long
113,2023-09-28 10:00:00,1.41944,long,long,short,neutral
114,2023-09-28 08:00:00,1.41639,long,long,short,neutral
115,2023-09-28 06:00:00,1.41702,long,long,short,neutral
116,2023-09-28 04:00:00,1.41702,long,long,short,neutral
117,2023-09-28 02:00:00,1.4186,long,long,short,long
118,2023-09-28 00:00:00,1.41809,long,long,short,neutral
119,2023-09-27 22:00:00,1.41782,long,long,short,short
120,2023-09-27 20:00:00,1.41952,long,long,short,short
121,2023-09-27 18:00:00,1.41972,long,long,short,short
122,2023-09-27 16:00:00,1.42068,long,long,short,short
123,2023-09-27 14:00:00,1.42515,long,short,long,neutral
124,2023-09-27 12:00:00,1.4285,long,short,long,neutral
125,2023-09-27 10:00:00,1.42764,long,short,long,neutral
126,2023-09-27 08:00:00,1.42913,long,short,short,neutral
127,2023-09-27 06:00:00,1.42762,long,short,short,neutral
128,2023-09-27 04:00:00,1.4281,long,short,short,neutral
129,2023-09-27 02:00:00,1.42784,long,short,short,neutral
130,2023-09-27 00:00:00,1.42938,long,short,short,long
131,2023-09-26 22:00:00,1.42898,long,short,short,long
132,2023-09-26 20:00:00,1.42872,long,short,short,long
133,2023-09-26 18:00:00,1.42795,long,short,short,neutral
134,2023-09-26 16:00:00,1.42777,long,short,short,neutral
135,2023-09-26 14:00:00,1.43178,long,short,short,long
136,2023-09-26 12:00:00,1.42978,long,long,short,long
137,2023-09-26 10:00:00,1.42946,long,long,short,neutral
138,2023-09-26 08:00:00,1.42598,long,long,short,neutral
139,2023-09-26 06:00:00,1.42742,long,long,short,long
140,2023-09-26 04:00:00,1.4254,long,long,short,neutral
141,2023-09-26 02:00:00,1.42461,long,long,short,short
142,2023-09-26 00:00:00,1.42516,long,long,short,short
143,2023-09-25 22:00:00,1.42522,long,long,short,short
144,2023-09-25 20:00:00,1.42611,long,long,short,short
145,2023-09-25 18:00:00,1.42618,long,long,short,short
146,2023-09-25 16:00:00,1.42654,long,long,short,short
147,2023-09-25 14:00:00,1.43039,long,long,short,short
148,2023-09-25 12:00:00,1.43166,long,long,short,short
149,2023-09-25 10:00:00,1.43275,long,long,short,short
150,2023-09-25 08:00:00,1.43508,long,long,short,short
151,2023-09-25 06:00:00,1.43564,long,long,short,neutral
152,2023-09-25 04:00:00,1.43574,long,long,short,long
153,2023-09-25 02:00:00,1.4357,long,long,short,long
