,Unnamed: 0,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,sp8/10/8,sp16/12/16
15,15,2023-10-26 21:00:00,OANDA:EURUSD,1.05508,1.05648,1.05491,1.0561,3473.0,Interval.in_1_hour,57358800.0,long,short
16,16,2023-10-26 20:00:00,OANDA:EURUSD,1.05286,1.05525,1.05282,1.05508,5180.0,Interval.in_1_hour,57355200.0,long,short
17,17,2023-10-26 19:00:00,OANDA:EURUSD,1.05318,1.0537,1.05249,1.05286,5037.0,Interval.in_1_hour,57351600.0,long,short
18,18,2023-10-26 18:00:00,OANDA:EURUSD,1.05428,1.05451,1.05252,1.05318,5866.0,Interval.in_1_hour,57348000.0,long,short
19,19,2023-10-26 17:00:00,OANDA:EURUSD,1.05472,1.05485,1.05312,1.05428,8517.0,Interval.in_1_hour,57344400.0,long,short
20,20,2023-10-26 16:00:00,OANDA:EURUSD,1.05592,1.05605,1.05416,1.05472,9815.0,Interval.in_1_hour,57340800.0,long,short
21,21,2023-10-26 15:00:00,OANDA:EURUSD,1.05364,1.05593,1.05218,1.05592,12002.0,Interval.in_1_hour,57337200.0,long,short
22,22,2023-10-26 14:00:00,OANDA:EURUSD,1.05372,1.05392,1.05312,1.05364,2882.0,Interval.in_1_hour,57333600.0,long,short
23,23,2023-10-26 13:00:00,OANDA:EURUSD,1.05458,1.05494,1.05352,1.05372,2820.0,Interval.in_1_hour,57330000.0,long,short
24,24,2023-10-26 12:00:00,OANDA:EURUSD,1.05454,1.05521,1.05402,1.05458,2792.0,Interval.in_1_hour,57326400.0,long,short
25,25,2023-10-26 11:00:00,OANDA:EURUSD,1.05483,1.05526,1.05444,1.05454,3727.0,Interval.in_1_hour,57322800.0,long,short
26,26,2023-10-26 10:00:00,OANDA:EURUSD,1.05387,1.05496,1.05382,1.05483,4490.0,Interval.in_1_hour,57319200.0,long,short
27,27,2023-10-26 09:00:00,OANDA:EURUSD,1.05426,1.05456,1.05329,1.05387,4508.0,Interval.in_1_hour,57315600.0,long,short
28,28,2023-10-26 08:00:00,OANDA:EURUSD,1.05457,1.05493,1.05414,1.05426,2469.0,Interval.in_1_hour,57312000.0,long,short
29,29,2023-10-26 07:00:00,OANDA:EURUSD,1.0547,1.05482,1.05424,1.05457,1399.0,Interval.in_1_hour,57308400.0,long,short
30,30,2023-10-26 06:00:00,OANDA:EURUSD,1.05452,1.0548,1.05414,1.0547,2058.0,Interval.in_1_hour,57304800.0,long,short
31,31,2023-10-26 05:00:00,OANDA:EURUSD,1.0555,1.05563,1.05435,1.05452,2434.0,Interval.in_1_hour,57301200.0,long,short
32,32,2023-10-26 04:00:00,OANDA:EURUSD,1.05596,1.05614,1.05542,1.0555,2782.0,Interval.in_1_hour,57297600.0,long,short
33,33,2023-10-26 03:00:00,OANDA:EURUSD,1.05664,1.05693,1.05576,1.05596,2410.0,Interval.in_1_hour,57294000.0,long,short
34,34,2023-10-26 02:00:00,OANDA:EURUSD,1.05654,1.05671,1.05602,1.05664,1241.0,Interval.in_1_hour,57290400.0,long,short
35,35,2023-10-26 01:00:00,OANDA:EURUSD,1.05678,1.05683,1.05644,1.05654,1088.0,Interval.in_1_hour,57286800.0,long,short
36,36,2023-10-26 00:00:00,OANDA:EURUSD,1.05661,1.05735,1.05659,1.05678,563.0,Interval.in_1_hour,57283200.0,long,short
37,37,2023-10-25 23:00:00,OANDA:EURUSD,1.05678,1.057,1.05658,1.05661,1937.0,Interval.in_1_hour,57279600.0,long,short
38,38,2023-10-25 22:00:00,OANDA:EURUSD,1.05666,1.05702,1.05658,1.05678,2803.0,Interval.in_1_hour,57276000.0,long,short
39,39,2023-10-25 21:00:00,OANDA:EURUSD,1.05712,1.05736,1.05658,1.05666,3625.0,Interval.in_1_hour,57272400.0,long,short
40,40,2023-10-25 20:00:00,OANDA:EURUSD,1.05746,1.05768,1.0566,1.05712,5803.0,Interval.in_1_hour,57268800.0,long,short
41,41,2023-10-25 19:00:00,OANDA:EURUSD,1.05832,1.05862,1.05708,1.05746,4057.0,Interval.in_1_hour,57265200.0,long,short
42,42,2023-10-25 18:00:00,OANDA:EURUSD,1.05851,1.05956,1.0583,1.05832,7544.0,Interval.in_1_hour,57261600.0,long,short
43,43,2023-10-25 17:00:00,OANDA:EURUSD,1.0581,1.05916,1.05681,1.05851,9402.0,Interval.in_1_hour,57258000.0,long,short
44,44,2023-10-25 16:00:00,OANDA:EURUSD,1.0575,1.05829,1.05669,1.0581,6150.0,Interval.in_1_hour,57254400.0,long,short
45,45,2023-10-25 15:00:00,OANDA:EURUSD,1.05728,1.05797,1.05694,1.0575,4950.0,Interval.in_1_hour,57250800.0,long,short
46,46,2023-10-25 14:00:00,OANDA:EURUSD,1.05743,1.0579,1.05696,1.05728,2848.0,Interval.in_1_hour,57247200.0,long,short
47,47,2023-10-25 13:00:00,OANDA:EURUSD,1.05689,1.05774,1.05658,1.05743,3240.0,Interval.in_1_hour,57243600.0,long,short
48,48,2023-10-25 12:00:00,OANDA:EURUSD,1.05851,1.05851,1.05667,1.05689,3570.0,Interval.in_1_hour,57240000.0,long,short
49,49,2023-10-25 11:00:00,OANDA:EURUSD,1.05874,1.0597,1.05834,1.05851,3969.0,Interval.in_1_hour,57236400.0,long,short
50,50,2023-10-25 10:00:00,OANDA:EURUSD,1.05926,1.05928,1.05783,1.05874,4004.0,Interval.in_1_hour,57232800.0,long,short
51,51,2023-10-25 09:00:00,OANDA:EURUSD,1.06011,1.06042,1.05925,1.05926,2754.0,Interval.in_1_hour,57229200.0,long,short
52,52,2023-10-25 08:00:00,OANDA:EURUSD,1.06062,1.06068,1.05976,1.06011,1794.0,Interval.in_1_hour,57225600.0,long,short
53,53,2023-10-25 07:00:00,OANDA:EURUSD,1.06021,1.06065,1.0601,1.06062,1009.0,Interval.in_1_hour,57222000.0,long,short
54,54,2023-10-25 06:00:00,OANDA:EURUSD,1.06038,1.06052,1.06016,1.06021,1585.0,Interval.in_1_hour,57218400.0,long,short
55,55,2023-10-25 05:00:00,OANDA:EURUSD,1.05946,1.06045,1.05945,1.06038,1581.0,Interval.in_1_hour,57214800.0,long,short
56,56,2023-10-25 04:00:00,OANDA:EURUSD,1.05927,1.05979,1.05919,1.05946,3099.0,Interval.in_1_hour,57211200.0,long,short
57,57,2023-10-25 03:00:00,OANDA:EURUSD,1.05952,1.0599,1.05896,1.05927,2493.0,Interval.in_1_hour,57207600.0,long,short
58,58,2023-10-25 02:00:00,OANDA:EURUSD,1.05936,1.05952,1.0592,1.05952,795.0,Interval.in_1_hour,57204000.0,long,short
59,59,2023-10-25 01:00:00,OANDA:EURUSD,1.05928,1.05939,1.05899,1.05936,610.0,Interval.in_1_hour,57200400.0,long,short
60,60,2023-10-25 00:00:00,OANDA:EURUSD,1.0591,1.0595,1.0588,1.05928,693.0,Interval.in_1_hour,57196800.0,long,short
61,61,2023-10-24 23:00:00,OANDA:EURUSD,1.05918,1.05944,1.05888,1.0591,1763.0,Interval.in_1_hour,57193200.0,long,short
62,62,2023-10-24 22:00:00,OANDA:EURUSD,1.05884,1.05939,1.0587,1.05918,2804.0,Interval.in_1_hour,57189600.0,long,short
63,63,2023-10-24 21:00:00,OANDA:EURUSD,1.05889,1.05912,1.05847,1.05884,2715.0,Interval.in_1_hour,57186000.0,long,short
64,64,2023-10-24 20:00:00,OANDA:EURUSD,1.05869,1.05943,1.05866,1.05889,3608.0,Interval.in_1_hour,57182400.0,long,short
65,65,2023-10-24 19:00:00,OANDA:EURUSD,1.05939,1.06024,1.05835,1.05869,3994.0,Interval.in_1_hour,57178800.0,long,short
66,66,2023-10-24 18:00:00,OANDA:EURUSD,1.05998,1.06,1.0583,1.05939,5068.0,Interval.in_1_hour,57175200.0,long,short
67,67,2023-10-24 17:00:00,OANDA:EURUSD,1.06116,1.06163,1.05905,1.05998,8069.0,Interval.in_1_hour,57171600.0,long,short
68,68,2023-10-24 16:00:00,OANDA:EURUSD,1.06158,1.06246,1.05965,1.06116,8619.0,Interval.in_1_hour,57168000.0,long,short
69,69,2023-10-24 15:00:00,OANDA:EURUSD,1.06354,1.06368,1.06122,1.06158,6335.0,Interval.in_1_hour,57164400.0,long,short
70,70,2023-10-24 14:00:00,OANDA:EURUSD,1.06254,1.06417,1.0622,1.06354,3811.0,Interval.in_1_hour,57160800.0,long,short
71,71,2023-10-24 13:00:00,OANDA:EURUSD,1.0637,1.06397,1.06216,1.06254,3666.0,Interval.in_1_hour,57157200.0,long,short
72,72,2023-10-24 12:00:00,OANDA:EURUSD,1.06504,1.06514,1.0636,1.0637,3360.0,Interval.in_1_hour,57153600.0,long,short
73,73,2023-10-24 11:00:00,OANDA:EURUSD,1.06631,1.06632,1.06442,1.06504,5806.0,Interval.in_1_hour,57150000.0,long,short
74,74,2023-10-24 10:00:00,OANDA:EURUSD,1.06854,1.06946,1.0657,1.06631,6963.0,Interval.in_1_hour,57146400.0,long,short
75,75,2023-10-24 09:00:00,OANDA:EURUSD,1.06811,1.06868,1.0677,1.06854,3584.0,Interval.in_1_hour,57142800.0,long,short
76,76,2023-10-24 08:00:00,OANDA:EURUSD,1.06792,1.0683,1.06772,1.06811,1475.0,Interval.in_1_hour,57139200.0,long,short
77,77,2023-10-24 07:00:00,OANDA:EURUSD,1.06828,1.06836,1.0679,1.06792,1299.0,Interval.in_1_hour,57135600.0,long,short
78,78,2023-10-24 06:00:00,OANDA:EURUSD,1.06817,1.06862,1.0681,1.06828,1592.0,Interval.in_1_hour,57132000.0,long,short
79,79,2023-10-24 05:00:00,OANDA:EURUSD,1.06706,1.06873,1.0669,1.06817,2959.0,Interval.in_1_hour,57128400.0,long,short
80,80,2023-10-24 04:00:00,OANDA:EURUSD,1.06724,1.0675,1.06679,1.06706,3066.0,Interval.in_1_hour,57124800.0,long,short
81,81,2023-10-24 03:00:00,OANDA:EURUSD,1.06699,1.06736,1.06668,1.06724,2037.0,Interval.in_1_hour,57121200.0,long,short
82,82,2023-10-24 02:00:00,OANDA:EURUSD,1.06679,1.06704,1.06671,1.06699,1011.0,Interval.in_1_hour,57117600.0,long,short
83,83,2023-10-24 01:00:00,OANDA:EURUSD,1.06683,1.0672,1.06679,1.06679,642.0,Interval.in_1_hour,57114000.0,long,short
84,84,2023-10-24 00:00:00,OANDA:EURUSD,1.06686,1.06708,1.06646,1.06683,487.0,Interval.in_1_hour,57110400.0,long,short
85,85,2023-10-23 23:00:00,OANDA:EURUSD,1.06655,1.06695,1.06634,1.06686,1154.0,Interval.in_1_hour,57106800.0,long,short
86,86,2023-10-23 22:00:00,OANDA:EURUSD,1.06744,1.06749,1.06603,1.06655,3392.0,Interval.in_1_hour,57103200.0,long,short
87,87,2023-10-23 21:00:00,OANDA:EURUSD,1.06683,1.0678,1.06656,1.06744,3504.0,Interval.in_1_hour,57099600.0,long,short
88,88,2023-10-23 20:00:00,OANDA:EURUSD,1.06647,1.06729,1.06597,1.06683,4087.0,Interval.in_1_hour,57096000.0,long,short
89,89,2023-10-23 19:00:00,OANDA:EURUSD,1.06454,1.06648,1.0641,1.06647,4137.0,Interval.in_1_hour,57092400.0,long,short
90,90,2023-10-23 18:00:00,OANDA:EURUSD,1.06288,1.06468,1.06282,1.06454,5101.0,Interval.in_1_hour,57088800.0,long,short
91,91,2023-10-23 17:00:00,OANDA:EURUSD,1.06052,1.0632,1.06048,1.06288,8485.0,Interval.in_1_hour,57085200.0,long,short
92,92,2023-10-23 16:00:00,OANDA:EURUSD,1.06099,1.06134,1.05912,1.06052,7142.0,Interval.in_1_hour,57081600.0,long,short
93,93,2023-10-23 15:00:00,OANDA:EURUSD,1.06018,1.06184,1.05951,1.06099,5521.0,Interval.in_1_hour,57078000.0,long,short
94,94,2023-10-23 14:00:00,OANDA:EURUSD,1.06044,1.06099,1.06008,1.06018,3770.0,Interval.in_1_hour,57074400.0,long,short
95,95,2023-10-23 13:00:00,OANDA:EURUSD,1.05933,1.06045,1.05906,1.06044,3320.0,Interval.in_1_hour,57070800.0,long,short
96,96,2023-10-23 12:00:00,OANDA:EURUSD,1.06028,1.06152,1.05908,1.05933,4250.0,Interval.in_1_hour,57067200.0,long,short
97,97,2023-10-23 11:00:00,OANDA:EURUSD,1.05976,1.06105,1.0595,1.06028,4748.0,Interval.in_1_hour,57063600.0,long,short
98,98,2023-10-23 10:00:00,OANDA:EURUSD,1.05826,1.05978,1.05766,1.05976,4848.0,Interval.in_1_hour,57060000.0,long,short
99,99,2023-10-23 09:00:00,OANDA:EURUSD,1.05776,1.05864,1.05715,1.05826,2908.0,Interval.in_1_hour,57056400.0,long,short
100,100,2023-10-23 08:00:00,OANDA:EURUSD,1.05764,1.05795,1.05752,1.05776,1568.0,Interval.in_1_hour,57052800.0,long,short
101,101,2023-10-23 07:00:00,OANDA:EURUSD,1.05752,1.05774,1.0574,1.05764,1306.0,Interval.in_1_hour,57049200.0,long,short
102,102,2023-10-23 06:00:00,OANDA:EURUSD,1.05737,1.05784,1.05737,1.05752,1080.0,Interval.in_1_hour,57045600.0,long,short
103,103,2023-10-23 05:00:00,OANDA:EURUSD,1.05835,1.05836,1.05734,1.05737,2037.0,Interval.in_1_hour,57042000.0,long,short
104,104,2023-10-23 04:00:00,OANDA:EURUSD,1.05872,1.05872,1.05818,1.05835,2534.0,Interval.in_1_hour,57038400.0,long,short
105,105,2023-10-23 03:00:00,OANDA:EURUSD,1.05896,1.05905,1.0584,1.05872,2414.0,Interval.in_1_hour,57034800.0,long,short
106,106,2023-10-23 02:00:00,OANDA:EURUSD,1.05916,1.05937,1.05886,1.05896,1314.0,Interval.in_1_hour,57031200.0,long,short
107,107,2023-10-23 01:00:00,OANDA:EURUSD,1.05964,1.05972,1.05888,1.05916,1220.0,Interval.in_1_hour,57027600.0,long,short
108,108,2023-10-23 00:00:00,OANDA:EURUSD,1.05948,1.05975,1.05948,1.05964,292.0,Interval.in_1_hour,57024000.0,long,short
109,109,2023-10-20 23:00:00,OANDA:EURUSD,1.05923,1.05968,1.05916,1.05948,1466.0,Interval.in_1_hour,56847600.0,long,short
110,110,2023-10-20 22:00:00,OANDA:EURUSD,1.05926,1.05948,1.05882,1.05923,2270.0,Interval.in_1_hour,56844000.0,long,short
111,111,2023-10-20 21:00:00,OANDA:EURUSD,1.05956,1.05966,1.05864,1.05926,3030.0,Interval.in_1_hour,56840400.0,long,short
112,112,2023-10-20 20:00:00,OANDA:EURUSD,1.05896,1.06038,1.05879,1.05956,4098.0,Interval.in_1_hour,56836800.0,long,short
113,113,2023-10-20 19:00:00,OANDA:EURUSD,1.05912,1.05914,1.05812,1.05896,3760.0,Interval.in_1_hour,56833200.0,long,short
114,114,2023-10-20 18:00:00,OANDA:EURUSD,1.05878,1.05966,1.0587,1.05912,4493.0,Interval.in_1_hour,56829600.0,long,short
115,115,2023-10-20 17:00:00,OANDA:EURUSD,1.05791,1.06009,1.05722,1.05878,8125.0,Interval.in_1_hour,56826000.0,long,short
116,116,2023-10-20 16:00:00,OANDA:EURUSD,1.05838,1.0595,1.0579,1.05791,8132.0,Interval.in_1_hour,56822400.0,long,short
117,117,2023-10-20 15:00:00,OANDA:EURUSD,1.0591,1.05924,1.05652,1.05838,6914.0,Interval.in_1_hour,56818800.0,long,short
118,118,2023-10-20 14:00:00,OANDA:EURUSD,1.05854,1.0599,1.0585,1.0591,3507.0,Interval.in_1_hour,56815200.0,long,short
119,119,2023-10-20 13:00:00,OANDA:EURUSD,1.059,1.0593,1.05838,1.05854,3364.0,Interval.in_1_hour,56811600.0,long,short
120,120,2023-10-20 12:00:00,OANDA:EURUSD,1.05877,1.05936,1.058,1.059,3753.0,Interval.in_1_hour,56808000.0,long,short
121,121,2023-10-20 11:00:00,OANDA:EURUSD,1.05706,1.05953,1.05686,1.05877,5234.0,Interval.in_1_hour,56804400.0,long,short
122,122,2023-10-20 10:00:00,OANDA:EURUSD,1.05742,1.05768,1.05684,1.05706,5335.0,Interval.in_1_hour,56800800.0,long,short
123,123,2023-10-20 09:00:00,OANDA:EURUSD,1.05737,1.05763,1.0565,1.05742,4198.0,Interval.in_1_hour,56797200.0,long,short
124,124,2023-10-20 08:00:00,OANDA:EURUSD,1.05754,1.05789,1.05716,1.05737,2163.0,Interval.in_1_hour,56793600.0,long,short
125,125,2023-10-20 07:00:00,OANDA:EURUSD,1.05762,1.05774,1.05735,1.05754,1547.0,Interval.in_1_hour,56790000.0,long,short
126,126,2023-10-20 06:00:00,OANDA:EURUSD,1.05782,1.058,1.05748,1.05762,1665.0,Interval.in_1_hour,56786400.0,long,short
127,127,2023-10-20 05:00:00,OANDA:EURUSD,1.05726,1.058,1.05709,1.05782,2474.0,Interval.in_1_hour,56782800.0,long,short
128,128,2023-10-20 04:00:00,OANDA:EURUSD,1.0576,1.05762,1.05684,1.05726,3193.0,Interval.in_1_hour,56779200.0,long,short
129,129,2023-10-20 03:00:00,OANDA:EURUSD,1.05866,1.05868,1.05738,1.0576,2818.0,Interval.in_1_hour,56775600.0,long,short
130,130,2023-10-20 02:00:00,OANDA:EURUSD,1.0581,1.05868,1.05783,1.05866,1681.0,Interval.in_1_hour,56772000.0,long,short
131,131,2023-10-20 01:00:00,OANDA:EURUSD,1.0583,1.05836,1.05794,1.0581,781.0,Interval.in_1_hour,56768400.0,long,short
132,132,2023-10-20 00:00:00,OANDA:EURUSD,1.05814,1.05838,1.05808,1.0583,322.0,Interval.in_1_hour,56764800.0,long,short
133,133,2023-10-19 23:00:00,OANDA:EURUSD,1.05882,1.05882,1.05804,1.05814,1813.0,Interval.in_1_hour,56761200.0,long,short
134,134,2023-10-19 22:00:00,OANDA:EURUSD,1.0581,1.05904,1.0581,1.05882,4651.0,Interval.in_1_hour,56757600.0,long,short
135,135,2023-10-19 21:00:00,OANDA:EURUSD,1.05986,1.06048,1.05783,1.0581,6670.0,Interval.in_1_hour,56754000.0,long,short
136,136,2023-10-19 20:00:00,OANDA:EURUSD,1.05966,1.06066,1.05839,1.05986,10749.0,Interval.in_1_hour,56750400.0,long,short
137,137,2023-10-19 19:00:00,OANDA:EURUSD,1.05698,1.06168,1.05564,1.05966,19135.0,Interval.in_1_hour,56746800.0,long,short
138,138,2023-10-19 18:00:00,OANDA:EURUSD,1.0569,1.05787,1.05669,1.05698,5844.0,Interval.in_1_hour,56743200.0,long,short
139,139,2023-10-19 17:00:00,OANDA:EURUSD,1.05754,1.05793,1.05655,1.0569,7257.0,Interval.in_1_hour,56739600.0,long,short
140,140,2023-10-19 16:00:00,OANDA:EURUSD,1.05763,1.05817,1.05658,1.05754,7401.0,Interval.in_1_hour,56736000.0,long,short
141,141,2023-10-19 15:00:00,OANDA:EURUSD,1.05579,1.05797,1.0556,1.05763,7481.0,Interval.in_1_hour,56732400.0,long,short
142,142,2023-10-19 14:00:00,OANDA:EURUSD,1.05513,1.05639,1.05513,1.05579,3690.0,Interval.in_1_hour,56728800.0,long,short
143,143,2023-10-19 13:00:00,OANDA:EURUSD,1.05446,1.05526,1.05428,1.05513,3400.0,Interval.in_1_hour,56725200.0,long,short
144,144,2023-10-19 12:00:00,OANDA:EURUSD,1.05359,1.05455,1.05352,1.05446,4011.0,Interval.in_1_hour,56721600.0,long,short
145,145,2023-10-19 11:00:00,OANDA:EURUSD,1.05377,1.05436,1.05295,1.05359,4889.0,Interval.in_1_hour,56718000.0,long,short
146,146,2023-10-19 10:00:00,OANDA:EURUSD,1.05402,1.05482,1.05358,1.05377,5738.0,Interval.in_1_hour,56714400.0,long,short
147,147,2023-10-19 09:00:00,OANDA:EURUSD,1.05333,1.05423,1.05282,1.05402,3975.0,Interval.in_1_hour,56710800.0,long,short
148,148,2023-10-19 08:00:00,OANDA:EURUSD,1.05336,1.0535,1.05303,1.05333,2272.0,Interval.in_1_hour,56707200.0,long,short
149,149,2023-10-19 07:00:00,OANDA:EURUSD,1.0534,1.05352,1.05306,1.05336,1538.0,Interval.in_1_hour,56703600.0,long,short
150,150,2023-10-19 06:00:00,OANDA:EURUSD,1.05352,1.05372,1.05324,1.0534,2066.0,Interval.in_1_hour,56700000.0,long,short
151,151,2023-10-19 05:00:00,OANDA:EURUSD,1.05366,1.05396,1.05342,1.05352,2372.0,Interval.in_1_hour,56696400.0,long,short
152,152,2023-10-19 04:00:00,OANDA:EURUSD,1.0539,1.05421,1.05326,1.05366,3343.0,Interval.in_1_hour,56692800.0,long,short
153,153,2023-10-19 03:00:00,OANDA:EURUSD,1.0538,1.054,1.05328,1.0539,2969.0,Interval.in_1_hour,56689200.0,long,short
154,154,2023-10-19 02:00:00,OANDA:EURUSD,1.05372,1.05398,1.05364,1.0538,949.0,Interval.in_1_hour,56685600.0,long,short
155,155,2023-10-19 01:00:00,OANDA:EURUSD,1.05366,1.05398,1.05366,1.05372,629.0,Interval.in_1_hour,56682000.0,long,short
156,156,2023-10-19 00:00:00,OANDA:EURUSD,1.0536,1.05388,1.05341,1.05366,311.0,Interval.in_1_hour,56678400.0,long,short
157,157,2023-10-18 23:00:00,OANDA:EURUSD,1.05355,1.05378,1.05342,1.0536,1767.0,Interval.in_1_hour,56674800.0,long,short
158,158,2023-10-18 22:00:00,OANDA:EURUSD,1.0536,1.0538,1.05316,1.05355,2863.0,Interval.in_1_hour,56671200.0,long,short
159,159,2023-10-18 21:00:00,OANDA:EURUSD,1.05502,1.05512,1.0535,1.0536,3116.0,Interval.in_1_hour,56667600.0,long,short
160,160,2023-10-18 20:00:00,OANDA:EURUSD,1.0537,1.05539,1.05346,1.05502,5571.0,Interval.in_1_hour,56664000.0,long,short
161,161,2023-10-18 19:00:00,OANDA:EURUSD,1.05313,1.0538,1.05232,1.0537,4868.0,Interval.in_1_hour,56660400.0,long,short
162,162,2023-10-18 18:00:00,OANDA:EURUSD,1.05375,1.05429,1.05259,1.05313,5617.0,Interval.in_1_hour,56656800.0,long,short
163,163,2023-10-18 17:00:00,OANDA:EURUSD,1.05508,1.05604,1.05323,1.05375,8890.0,Interval.in_1_hour,56653200.0,long,short
164,164,2023-10-18 16:00:00,OANDA:EURUSD,1.0557,1.05642,1.05486,1.05508,7739.0,Interval.in_1_hour,56649600.0,long,short
165,165,2023-10-18 15:00:00,OANDA:EURUSD,1.05607,1.05745,1.05492,1.0557,6184.0,Interval.in_1_hour,56646000.0,long,short
166,166,2023-10-18 14:00:00,OANDA:EURUSD,1.0556,1.05683,1.05522,1.05607,4010.0,Interval.in_1_hour,56642400.0,long,short
167,167,2023-10-18 13:00:00,OANDA:EURUSD,1.05692,1.05698,1.05541,1.0556,4347.0,Interval.in_1_hour,56638800.0,long,short
168,168,2023-10-18 12:00:00,OANDA:EURUSD,1.05834,1.05868,1.05658,1.05692,4499.0,Interval.in_1_hour,56635200.0,long,short
169,169,2023-10-18 11:00:00,OANDA:EURUSD,1.05789,1.05851,1.05734,1.05834,4260.0,Interval.in_1_hour,56631600.0,long,short
170,170,2023-10-18 10:00:00,OANDA:EURUSD,1.0579,1.05834,1.05704,1.05789,5369.0,Interval.in_1_hour,56628000.0,long,short
171,171,2023-10-18 09:00:00,OANDA:EURUSD,1.05825,1.05945,1.0577,1.0579,4282.0,Interval.in_1_hour,56624400.0,long,short
172,172,2023-10-18 08:00:00,OANDA:EURUSD,1.05756,1.05849,1.05746,1.05825,2117.0,Interval.in_1_hour,56620800.0,long,short
173,173,2023-10-18 07:00:00,OANDA:EURUSD,1.05756,1.05787,1.05732,1.05756,1568.0,Interval.in_1_hour,56617200.0,long,short
174,174,2023-10-18 06:00:00,OANDA:EURUSD,1.05755,1.05782,1.05723,1.05756,1962.0,Interval.in_1_hour,56613600.0,long,short
175,175,2023-10-18 05:00:00,OANDA:EURUSD,1.05695,1.05792,1.05695,1.05755,3001.0,Interval.in_1_hour,56610000.0,long,short
176,176,2023-10-18 04:00:00,OANDA:EURUSD,1.05644,1.05702,1.05613,1.05695,2985.0,Interval.in_1_hour,56606400.0,long,short
177,177,2023-10-18 03:00:00,OANDA:EURUSD,1.05728,1.05745,1.05604,1.05644,2082.0,Interval.in_1_hour,56602800.0,long,short
178,178,2023-10-18 02:00:00,OANDA:EURUSD,1.05758,1.05762,1.05719,1.05728,1422.0,Interval.in_1_hour,56599200.0,long,short
179,179,2023-10-18 01:00:00,OANDA:EURUSD,1.05762,1.05774,1.05748,1.05758,474.0,Interval.in_1_hour,56595600.0,long,short
180,180,2023-10-18 00:00:00,OANDA:EURUSD,1.05762,1.05788,1.0575,1.05762,527.0,Interval.in_1_hour,56592000.0,long,short
181,181,2023-10-17 23:00:00,OANDA:EURUSD,1.0577,1.0578,1.05736,1.05762,1506.0,Interval.in_1_hour,56588400.0,long,short
182,182,2023-10-17 22:00:00,OANDA:EURUSD,1.05691,1.05812,1.05691,1.0577,2795.0,Interval.in_1_hour,56584800.0,long,short
183,183,2023-10-17 21:00:00,OANDA:EURUSD,1.05672,1.05747,1.05641,1.05691,2778.0,Interval.in_1_hour,56581200.0,long,short
184,184,2023-10-17 20:00:00,OANDA:EURUSD,1.05796,1.05812,1.05645,1.05672,2848.0,Interval.in_1_hour,56577600.0,long,short
185,185,2023-10-17 19:00:00,OANDA:EURUSD,1.05924,1.0595,1.05786,1.05796,3730.0,Interval.in_1_hour,56574000.0,long,short
186,186,2023-10-17 18:00:00,OANDA:EURUSD,1.05752,1.05929,1.05752,1.05924,5505.0,Interval.in_1_hour,56570400.0,long,short
187,187,2023-10-17 17:00:00,OANDA:EURUSD,1.0549,1.05872,1.05482,1.05752,8697.0,Interval.in_1_hour,56566800.0,long,short
