,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:00:00,1.06198,neutral,neutral,short,long,long,Interval.in_1_hour,EURUSD,long,long,long,short
1,2023-10-11 22:00:00,1.06126,neutral,short,short,short,neutral,Interval.in_1_hour,EURUSD,long,long,long,short
2,2023-10-11 21:00:00,1.06072,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,short,short
3,2023-10-11 20:00:00,1.0593,neutral,neutral,short,short,short,Interval.in_1_hour,EURUSD,long,short,short,short
4,2023-10-11 19:00:00,1.06074,neutral,neutral,short,long,short,Interval.in_1_hour,EURUSD,long,short,long,short
5,2023-10-11 18:00:00,1.06128,long,long,short,long,neutral,Interval.in_1_hour,EURUSD,long,short,long,short
6,2023-10-11 17:00:00,1.06242,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
7,2023-10-11 16:00:00,1.06288,neutral,neutral,short,long,long,Interval.in_1_hour,EURUSD,long,long,long,short
8,2023-10-11 15:00:00,1.06146,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,long,short,short
9,2023-10-11 14:00:00,1.0604,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,short,short
10,2023-10-11 13:00:00,1.06018,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,short,long,short
11,2023-10-11 12:00:00,1.06045,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
12,2023-10-11 11:00:00,1.06086,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
13,2023-10-11 10:00:00,1.05999,long,long,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
14,2023-10-11 09:00:00,1.06106,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
15,2023-10-11 08:00:00,1.06016,neutral,neutral,short,short,short,Interval.in_1_hour,EURUSD,long,short,short,short
16,2023-10-11 07:00:00,1.06028,neutral,neutral,short,short,short,Interval.in_1_hour,EURUSD,long,short,long,short
17,2023-10-11 06:00:00,1.0605,neutral,neutral,short,long,short,Interval.in_1_hour,EURUSD,long,short,long,short
18,2023-10-11 05:00:00,1.06078,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,short,long,short
19,2023-10-11 04:00:00,1.06082,long,long,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
20,2023-10-11 03:00:00,1.06108,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
21,2023-10-11 02:00:00,1.06044,neutral,short,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
22,2023-10-11 01:00:00,1.06054,neutral,neutral,short,short,long,Interval.in_1_hour,EURUSD,long,long,long,short
23,2023-10-11 00:00:00,1.06054,neutral,neutral,short,short,long,Interval.in_1_hour,EURUSD,long,long,long,short
24,2023-10-10 23:00:00,1.06047,neutral,neutral,short,short,long,Interval.in_1_hour,EURUSD,long,long,long,short
25,2023-10-10 22:00:00,1.06047,neutral,short,short,long,neutral,Interval.in_1_hour,EURUSD,long,long,long,short
26,2023-10-10 21:00:00,1.05988,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
27,2023-10-10 20:00:00,1.05949,long,long,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
28,2023-10-10 19:00:00,1.06173,neutral,neutral,short,long,long,Interval.in_1_hour,EURUSD,long,long,long,short
29,2023-10-10 18:00:00,1.06172,neutral,neutral,short,long,long,Interval.in_1_hour,EURUSD,long,long,long,short
30,2023-10-10 17:00:00,1.05973,neutral,neutral,short,short,long,Interval.in_1_hour,EURUSD,long,long,long,short
31,2023-10-10 16:00:00,1.05942,long,long,short,long,neutral,Interval.in_1_hour,EURUSD,long,long,long,short
32,2023-10-10 15:00:00,1.05934,neutral,short,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
33,2023-10-10 14:00:00,1.05759,neutral,neutral,short,long,short,Interval.in_1_hour,EURUSD,long,short,long,short
34,2023-10-10 13:00:00,1.05922,long,long,short,long,neutral,Interval.in_1_hour,EURUSD,long,short,long,short
35,2023-10-10 12:00:00,1.0602,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
36,2023-10-10 11:00:00,1.06044,neutral,short,short,long,long,Interval.in_1_hour,EURUSD,long,long,long,short
37,2023-10-10 10:00:00,1.05719,neutral,short,short,short,long,Interval.in_1_hour,EURUSD,long,long,long,long
38,2023-10-10 09:00:00,1.05615,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,long,long,long
39,2023-10-10 08:00:00,1.05615,neutral,short,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,long
40,2023-10-10 07:00:00,1.05614,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,long
41,2023-10-10 06:00:00,1.05696,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,long
42,2023-10-10 05:00:00,1.05672,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,long
43,2023-10-10 04:00:00,1.05731,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,long
44,2023-10-10 03:00:00,1.05728,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
45,2023-10-10 02:00:00,1.05788,neutral,long,short,long,neutral,Interval.in_1_hour,EURUSD,long,long,long,short
46,2023-10-10 01:00:00,1.05688,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,long
47,2023-10-10 00:00:00,1.05658,neutral,long,short,long,neutral,Interval.in_1_hour,EURUSD,long,short,short,long
48,2023-10-09 23:00:00,1.056685,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,short,short
49,2023-10-09 22:00:00,1.05693,neutral,neutral,short,long,long,Interval.in_1_hour,EURUSD,long,long,long,short
50,2023-10-09 21:00:00,1.05644,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,long,long,long
51,2023-10-09 20:00:00,1.05634,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,short,short
52,2023-10-09 19:00:00,1.05356,neutral,long,short,long,short,Interval.in_1_hour,EURUSD,long,short,short,long
53,2023-10-09 18:00:00,1.05398,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,short,short,long
54,2023-10-09 17:00:00,1.05454,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,neutral,short,long
55,2023-10-09 16:00:00,1.05531,short,short,short,long,long,Interval.in_1_hour,EURUSD,long,long,short,long
56,2023-10-09 15:00:00,1.05332,neutral,neutral,short,long,neutral,Interval.in_1_hour,EURUSD,long,long,short,long
57,2023-10-09 14:00:00,1.05283,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,short,long
58,2023-10-09 13:00:00,1.05282,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,short,long,long
59,2023-10-09 12:00:00,1.05336,neutral,long,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,long
60,2023-10-09 11:00:00,1.05416,short,short,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,long
61,2023-10-09 10:00:00,1.05231,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,short,short,long
62,2023-10-09 09:00:00,1.05372,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,short,long
63,2023-10-09 08:00:00,1.0554,short,short,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
64,2023-10-09 07:00:00,1.05502,neutral,neutral,short,short,short,Interval.in_1_hour,EURUSD,long,short,long,short
65,2023-10-09 06:00:00,1.05522,neutral,neutral,short,short,short,Interval.in_1_hour,EURUSD,long,short,long,short
66,2023-10-09 05:00:00,1.05616,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,short,long,short
67,2023-10-09 04:00:00,1.05634,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
68,2023-10-09 03:00:00,1.05736,neutral,neutral,short,short,long,Interval.in_1_hour,EURUSD,long,long,long,short
69,2023-10-09 02:00:00,1.05662,short,short,short,short,neutral,Interval.in_1_hour,EURUSD,long,long,long,short
70,2023-10-09 01:00:00,1.05584,neutral,neutral,short,short,neutral,Interval.in_1_hour,EURUSD,long,neutral,long,short
71,2023-10-09 00:00:00,1.0558,neutral,neutral,short,short,short,Interval.in_1_hour,EURUSD,long,short,long,short
