,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 18:06:00,1.05513,neutral,short,short,short,long,neutral,Interval.in_3_minute,EURUSD
1,2023-10-16 18:00:00,1.05495,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,EURUSD
2,2023-10-16 17:57:00,1.05496,neutral,short,short,short,short,neutral,Interval.in_3_minute,EURUSD
3,2023-10-16 17:54:00,1.05494,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,EURUSD
4,2023-10-16 17:51:00,1.05491,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,EURUSD
5,2023-10-16 17:48:00,1.05499,long,long,short,short,long,neutral,Interval.in_3_minute,EURUSD
6,2023-10-16 17:45:00,1.05546,neutral,neutral,short,short,long,long,Interval.in_3_minute,EURUSD
7,2023-10-16 17:42:00,1.0552,neutral,neutral,short,short,long,long,Interval.in_3_minute,EURUSD
8,2023-10-16 17:39:00,1.05481,long,long,short,short,long,neutral,Interval.in_3_minute,EURUSD
9,2023-10-16 17:36:00,1.05472,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,EURUSD
10,2023-10-16 17:33:00,1.05447,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,EURUSD
11,2023-10-16 17:30:00,1.05461,neutral,short,short,short,long,neutral,Interval.in_3_minute,EURUSD
12,2023-10-16 17:27:00,1.05394,short,short,short,short,long,neutral,Interval.in_3_minute,EURUSD
13,2023-10-16 17:24:00,1.0535,neutral,long,short,short,long,neutral,Interval.in_3_minute,EURUSD
14,2023-10-16 17:21:00,1.0536,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,EURUSD
15,2023-10-16 17:18:00,1.05322,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,EURUSD
16,2023-10-16 17:15:00,1.05329,neutral,neutral,short,long,long,long,Interval.in_3_minute,EURUSD
17,2023-10-16 17:12:00,1.05306,neutral,long,short,long,neutral,neutral,Interval.in_3_minute,EURUSD
18,2023-10-16 17:09:00,1.05298,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,EURUSD
19,2023-10-16 17:06:00,1.05268,short,short,short,long,short,neutral,Interval.in_3_minute,EURUSD
20,2023-10-16 17:03:00,1.0528,neutral,long,short,long,short,neutral,Interval.in_3_minute,EURUSD
21,2023-10-16 17:00:00,1.05323,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,EURUSD
22,2023-10-16 16:57:00,1.053,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,EURUSD
23,2023-10-16 16:54:00,1.05304,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,EURUSD
24,2023-10-16 16:51:00,1.05354,short,short,short,long,short,neutral,Interval.in_3_minute,EURUSD
25,2023-10-16 16:48:00,1.05324,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,EURUSD
26,2023-10-16 16:45:00,1.0535,neutral,short,short,long,short,neutral,Interval.in_3_minute,EURUSD
27,2023-10-16 16:42:00,1.05336,short,short,short,long,short,neutral,Interval.in_3_minute,EURUSD
28,2023-10-16 16:39:00,1.05307,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,EURUSD
29,2023-10-16 16:36:00,1.05328,neutral,neutral,short,long,short,neutral,Interval.in_3_minute,EURUSD
30,2023-10-16 16:33:00,1.05372,short,short,short,short,short,neutral,Interval.in_3_minute,EURUSD
31,2023-10-16 16:30:00,1.05364,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,EURUSD
32,2023-10-16 16:27:00,1.05381,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,EURUSD
33,2023-10-16 16:24:00,1.05379,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,EURUSD
34,2023-10-16 16:21:00,1.05438,short,short,short,short,long,long,Interval.in_3_minute,EURUSD
