,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30
28,2023-10-26 15:00:00,OANDA:GBPUSD,1.20858,1.21132,1.20774,1.21065,8028.0,Interval.in_45_minute,57337200.0,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,None,None
29,2023-10-26 14:15:00,OANDA:GBPUSD,1.20808,1.20885,1.2079,1.20858,2830.0,Interval.in_45_minute,57334500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,None
30,2023-10-26 13:30:00,OANDA:GBPUSD,1.2088,1.20922,1.20744,1.20808,2743.0,Interval.in_45_minute,57331800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
31,2023-10-26 12:45:00,OANDA:GBPUSD,1.20889,1.20928,1.20862,1.2088,2361.0,Interval.in_45_minute,57329100.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
32,2023-10-26 12:00:00,OANDA:GBPUSD,1.20794,1.20948,1.20746,1.20889,2909.0,Interval.in_45_minute,57326400.0,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
33,2023-10-26 11:15:00,OANDA:GBPUSD,1.20903,1.20962,1.207815,1.20794,2635.0,Interval.in_45_minute,57323700.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
34,2023-10-26 10:30:00,OANDA:GBPUSD,1.20885,1.20948,1.20818,1.20903,3729.0,Interval.in_45_minute,57321000.0,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
35,2023-10-26 09:45:00,OANDA:GBPUSD,1.20741,1.20933,1.20741,1.20885,4860.0,Interval.in_45_minute,57318300.0,long,short,long,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
36,2023-10-26 09:00:00,OANDA:GBPUSD,1.20796,1.20846,1.20695,1.20741,3753.0,Interval.in_45_minute,57315600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
37,2023-10-26 08:15:00,OANDA:GBPUSD,1.20827,1.20881,1.20764,1.20796,1820.0,Interval.in_45_minute,57312900.0,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
38,2023-10-26 07:30:00,OANDA:GBPUSD,1.20819,1.20867,1.207915,1.20827,1464.0,Interval.in_45_minute,57310200.0,short,short,long,long,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
39,2023-10-26 06:45:00,OANDA:GBPUSD,1.20796,1.20834,1.20785,1.20819,2118.0,Interval.in_45_minute,57307500.0,long,short,short,long,long,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
40,2023-10-26 06:00:00,OANDA:GBPUSD,1.20828,1.20845,1.20768,1.20796,1891.0,Interval.in_45_minute,57304800.0,long,long,long,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
41,2023-10-26 05:15:00,OANDA:GBPUSD,1.20904,1.2091,1.20795,1.20828,2504.0,Interval.in_45_minute,57302100.0,short,short,short,short,short,long,long,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
42,2023-10-26 04:30:00,OANDA:GBPUSD,1.20953,1.20996,1.20896,1.20904,2846.0,Interval.in_45_minute,57299400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
43,2023-10-26 03:45:00,OANDA:GBPUSD,1.20992,1.209985,1.20876,1.20953,2806.0,Interval.in_45_minute,57296700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
44,2023-10-26 03:00:00,OANDA:GBPUSD,1.21022,1.21049,1.20965,1.20992,2060.0,Interval.in_45_minute,57294000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
45,2023-10-26 02:15:00,OANDA:GBPUSD,1.21006,1.210325,1.20949,1.21022,1266.0,Interval.in_45_minute,57291300.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long
46,2023-10-26 01:30:00,OANDA:GBPUSD,1.21056,1.21056,1.21,1.21006,993.0,Interval.in_45_minute,57288600.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long
47,2023-10-26 00:45:00,OANDA:GBPUSD,1.21122,1.21128,1.21014,1.21056,824.0,Interval.in_45_minute,57285900.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
48,2023-10-26 00:00:00,OANDA:GBPUSD,1.21115,1.21138,1.21094,1.21122,318.0,Interval.in_45_minute,57283200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,long,short,short,long,long,long,long,long
49,2023-10-25 23:15:00,OANDA:GBPUSD,1.21133,1.21146,1.21066,1.21115,1471.0,Interval.in_45_minute,57280500.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,long,short,short,long,long,long,long
50,2023-10-25 22:30:00,OANDA:GBPUSD,1.21186,1.212,1.21105,1.21133,2208.0,Interval.in_45_minute,57277800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,long,short,short,long,long,long
51,2023-10-25 21:45:00,OANDA:GBPUSD,1.21178,1.21202,1.21138,1.21186,3038.0,Interval.in_45_minute,57275100.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,long
52,2023-10-25 21:00:00,OANDA:GBPUSD,1.21209,1.21238,1.21169,1.21178,2993.0,Interval.in_45_minute,57272400.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short
53,2023-10-25 20:15:00,OANDA:GBPUSD,1.21238,1.21282,1.21136,1.21209,4832.0,Interval.in_45_minute,57269700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short
54,2023-10-25 19:30:00,OANDA:GBPUSD,1.21326,1.21375,1.2121,1.21238,3824.0,Interval.in_45_minute,57267000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short
55,2023-10-25 18:45:00,OANDA:GBPUSD,1.21507,1.21531,1.2132,1.21326,3888.0,Interval.in_45_minute,57264300.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
56,2023-10-25 18:00:00,OANDA:GBPUSD,1.21422,1.215125,1.21394,1.21507,6117.0,Interval.in_45_minute,57261600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
57,2023-10-25 17:15:00,OANDA:GBPUSD,1.2134,1.21562,1.21318,1.21422,6081.0,Interval.in_45_minute,57258900.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
58,2023-10-25 16:30:00,OANDA:GBPUSD,1.2127,1.21388,1.212255,1.2134,7301.0,Interval.in_45_minute,57256200.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
59,2023-10-25 15:45:00,OANDA:GBPUSD,1.21256,1.21396,1.212315,1.2127,4846.0,Interval.in_45_minute,57253500.0,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
60,2023-10-25 15:00:00,OANDA:GBPUSD,1.21182,1.21271,1.21162,1.21256,3394.0,Interval.in_45_minute,57250800.0,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
61,2023-10-25 14:15:00,OANDA:GBPUSD,1.21248,1.21328,1.21144,1.21182,2860.0,Interval.in_45_minute,57248100.0,long,long,long,long,long,long,long,long,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
62,2023-10-25 13:30:00,OANDA:GBPUSD,1.21236,1.21262,1.21191,1.21248,2609.0,Interval.in_45_minute,57245400.0,short,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
63,2023-10-25 12:45:00,OANDA:GBPUSD,1.21178,1.21262,1.2114,1.21236,3513.0,Interval.in_45_minute,57242700.0,long,short,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
64,2023-10-25 12:00:00,OANDA:GBPUSD,1.21384,1.21388,1.21158,1.21178,3783.0,Interval.in_45_minute,57240000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
65,2023-10-25 11:15:00,OANDA:GBPUSD,1.21437,1.21462,1.21334,1.21384,3204.0,Interval.in_45_minute,57237300.0,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
66,2023-10-25 10:30:00,OANDA:GBPUSD,1.21512,1.21524,1.21375,1.21437,4071.0,Interval.in_45_minute,57234600.0,short,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
67,2023-10-25 09:45:00,OANDA:GBPUSD,1.21648,1.21666,1.21484,1.21512,4117.0,Interval.in_45_minute,57231900.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
68,2023-10-25 09:00:00,OANDA:GBPUSD,1.21694,1.21718,1.21597,1.21648,3691.0,Interval.in_45_minute,57229200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
69,2023-10-25 08:15:00,OANDA:GBPUSD,1.21753,1.2176,1.21657,1.21694,1969.0,Interval.in_45_minute,57226500.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
70,2023-10-25 07:30:00,OANDA:GBPUSD,1.21724,1.21762,1.21722,1.21753,1633.0,Interval.in_45_minute,57223800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
71,2023-10-25 06:45:00,OANDA:GBPUSD,1.21711,1.21734,1.217075,1.21724,952.0,Interval.in_45_minute,57221100.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
72,2023-10-25 06:00:00,OANDA:GBPUSD,1.21729,1.21755,1.2171,1.21711,1839.0,Interval.in_45_minute,57218400.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
73,2023-10-25 05:15:00,OANDA:GBPUSD,1.21704,1.21744,1.21681,1.21729,1684.0,Interval.in_45_minute,57215700.0,short,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
74,2023-10-25 04:30:00,OANDA:GBPUSD,1.21668,1.21717,1.21638,1.21704,2819.0,Interval.in_45_minute,57213000.0,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
75,2023-10-25 03:45:00,OANDA:GBPUSD,1.21643,1.21724,1.216315,1.21668,2758.0,Interval.in_45_minute,57210300.0,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
76,2023-10-25 03:00:00,OANDA:GBPUSD,1.21624,1.2169,1.21608,1.21643,2692.0,Interval.in_45_minute,57207600.0,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
77,2023-10-25 02:15:00,OANDA:GBPUSD,1.216,1.216245,1.21591,1.21624,828.0,Interval.in_45_minute,57204900.0,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
78,2023-10-25 01:30:00,OANDA:GBPUSD,1.21602,1.21613,1.21581,1.216,915.0,Interval.in_45_minute,57202200.0,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
79,2023-10-25 00:45:00,OANDA:GBPUSD,1.21616,1.2162,1.21564,1.21602,700.0,Interval.in_45_minute,57199500.0,short,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
80,2023-10-25 00:00:00,OANDA:GBPUSD,1.21605,1.21661,1.21605,1.21616,349.0,Interval.in_45_minute,57196800.0,short,short,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
81,2023-10-24 23:15:00,OANDA:GBPUSD,1.21639,1.21654,1.215815,1.21605,880.0,Interval.in_45_minute,57194100.0,long,short,short,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
82,2023-10-24 22:30:00,OANDA:GBPUSD,1.2161,1.21659,1.21598,1.21639,2574.0,Interval.in_45_minute,57191400.0,short,short,short,short,short,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
83,2023-10-24 21:45:00,OANDA:GBPUSD,1.21586,1.21645,1.215795,1.2161,2471.0,Interval.in_45_minute,57188700.0,long,short,long,short,short,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
84,2023-10-24 21:00:00,OANDA:GBPUSD,1.21626,1.21648,1.21558,1.21586,1881.0,Interval.in_45_minute,57186000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short
85,2023-10-24 20:15:00,OANDA:GBPUSD,1.21612,1.21677,1.21595,1.21626,2636.0,Interval.in_45_minute,57183300.0,short,short,long,short,short,short,short,short,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short
86,2023-10-24 19:30:00,OANDA:GBPUSD,1.21641,1.21664,1.21535,1.21612,3210.0,Interval.in_45_minute,57180600.0,long,short,short,long,short,long,short,short,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
87,2023-10-24 18:45:00,OANDA:GBPUSD,1.21615,1.21728,1.215975,1.21641,3620.0,Interval.in_45_minute,57177900.0,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short
88,2023-10-24 18:00:00,OANDA:GBPUSD,1.21781,1.21784,1.21584,1.21615,5412.0,Interval.in_45_minute,57175200.0,long,short,long,short,short,long,short,long,short,short,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short
89,2023-10-24 17:15:00,OANDA:GBPUSD,1.21832,1.21879,1.21663,1.21781,6922.0,Interval.in_45_minute,57172500.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
90,2023-10-24 16:30:00,OANDA:GBPUSD,1.21971,1.2204,1.217,1.21832,8973.0,Interval.in_45_minute,57169800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
91,2023-10-24 15:45:00,OANDA:GBPUSD,1.22076,1.22096,1.21954,1.21971,4242.0,Interval.in_45_minute,57167100.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
92,2023-10-24 15:00:00,OANDA:GBPUSD,1.22192,1.22218,1.22039,1.22076,4883.0,Interval.in_45_minute,57164400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
93,2023-10-24 14:15:00,OANDA:GBPUSD,1.22174,1.22337,1.22174,1.22192,3631.0,Interval.in_45_minute,57161700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
94,2023-10-24 13:30:00,OANDA:GBPUSD,1.22305,1.22348,1.22104,1.22174,4005.0,Interval.in_45_minute,57159000.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
95,2023-10-24 12:45:00,OANDA:GBPUSD,1.2244,1.22504,1.22255,1.22305,3520.0,Interval.in_45_minute,57156300.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
96,2023-10-24 12:00:00,OANDA:GBPUSD,1.22639,1.22639,1.22404,1.2244,3501.0,Interval.in_45_minute,57153600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
97,2023-10-24 11:15:00,OANDA:GBPUSD,1.22526,1.22658,1.22434,1.22639,5212.0,Interval.in_45_minute,57150900.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
98,2023-10-24 10:30:00,OANDA:GBPUSD,1.22758,1.22758,1.22515,1.22526,5474.0,Interval.in_45_minute,57148200.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
99,2023-10-24 09:45:00,OANDA:GBPUSD,1.22803,1.22888,1.22736,1.22758,4448.0,Interval.in_45_minute,57145500.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
100,2023-10-24 09:00:00,OANDA:GBPUSD,1.22722,1.22815,1.22627,1.22803,3945.0,Interval.in_45_minute,57142800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
101,2023-10-24 08:15:00,OANDA:GBPUSD,1.22664,1.22726,1.22629,1.22722,2155.0,Interval.in_45_minute,57140100.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
102,2023-10-24 07:30:00,OANDA:GBPUSD,1.22637,1.22672,1.22627,1.22664,1699.0,Interval.in_45_minute,57137400.0,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
