,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 18:08:00,1.4374,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,EURCAD
1,2023-10-16 18:06:00,1.43765,neutral,short,short,long,short,neutral,Interval.in_1_minute,EURCAD
2,2023-10-16 18:05:00,1.43737,neutral,neutral,short,long,short,neutral,Interval.in_1_minute,EURCAD
3,2023-10-16 18:04:00,1.43734,neutral,long,short,long,short,short,Interval.in_1_minute,EURCAD
4,2023-10-16 18:03:00,1.43745,neutral,neutral,short,long,short,short,Interval.in_1_minute,EURCAD
5,2023-10-16 18:02:00,1.43771,neutral,neutral,short,short,short,short,Interval.in_1_minute,EURCAD
6,2023-10-16 18:01:00,1.43799,neutral,neutral,short,short,long,short,Interval.in_1_minute,EURCAD
7,2023-10-16 18:00:00,1.43808,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
8,2023-10-16 17:59:00,1.4382,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
9,2023-10-16 17:58:00,1.43835,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
10,2023-10-16 17:57:00,1.43812,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
11,2023-10-16 17:56:00,1.43794,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
12,2023-10-16 17:55:00,1.43798,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,EURCAD
13,2023-10-16 17:54:00,1.43786,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,EURCAD
14,2023-10-16 17:53:00,1.43791,neutral,neutral,short,short,short,neutral,Interval.in_1_minute,EURCAD
15,2023-10-16 17:52:00,1.43786,long,long,short,short,short,neutral,Interval.in_1_minute,EURCAD
16,2023-10-16 17:51:00,1.43768,long,long,short,short,short,neutral,Interval.in_1_minute,EURCAD
17,2023-10-16 17:50:00,1.43796,neutral,short,short,short,long,neutral,Interval.in_1_minute,EURCAD
18,2023-10-16 17:49:00,1.43801,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
19,2023-10-16 17:48:00,1.43796,long,long,short,short,long,neutral,Interval.in_1_minute,EURCAD
20,2023-10-16 17:47:00,1.43834,neutral,neutral,short,short,long,long,Interval.in_1_minute,EURCAD
21,2023-10-16 17:46:00,1.4383,neutral,neutral,short,short,long,long,Interval.in_1_minute,EURCAD
22,2023-10-16 17:45:00,1.43809,neutral,neutral,short,short,long,long,Interval.in_1_minute,EURCAD
23,2023-10-16 17:44:00,1.43784,neutral,neutral,short,short,long,long,Interval.in_1_minute,EURCAD
24,2023-10-16 17:43:00,1.43758,neutral,neutral,short,short,long,long,Interval.in_1_minute,EURCAD
25,2023-10-16 17:42:00,1.43733,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
26,2023-10-16 17:41:00,1.43707,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
27,2023-10-16 17:40:00,1.437,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
28,2023-10-16 17:39:00,1.43714,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
29,2023-10-16 17:38:00,1.43708,long,long,short,short,long,neutral,Interval.in_1_minute,EURCAD
30,2023-10-16 17:37:00,1.43699,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
31,2023-10-16 17:36:00,1.43701,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
32,2023-10-16 17:35:00,1.43692,neutral,neutral,short,short,long,neutral,Interval.in_1_minute,EURCAD
