,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-11 22:00:00,95.676,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,long,long,long
1,2023-10-11 18:00:00,95.509,long,long,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
2,2023-10-11 16:00:00,95.678,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,long,long,long
3,2023-10-11 14:00:00,95.61,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
4,2023-10-11 12:00:00,95.434,neutral,neutral,short,short,short,Interval.in_2_hour,AUDJPY,long,short,long,long
5,2023-10-11 10:00:00,95.485,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDJPY,long,short,long,long
6,2023-10-11 08:00:00,95.575,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
7,2023-10-11 06:00:00,95.58,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
8,2023-10-11 04:00:00,95.57,long,long,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
9,2023-10-11 02:00:00,95.662,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
10,2023-10-11 00:00:00,95.577,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
11,2023-10-10 22:00:00,95.647,neutral,neutral,short,long,long,Interval.in_2_hour,AUDJPY,long,long,long,short
12,2023-10-10 20:00:00,95.538,long,long,short,long,long,Interval.in_2_hour,AUDJPY,long,long,long,short
13,2023-10-10 18:00:00,95.481,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,long,long,short
14,2023-10-10 16:00:00,95.453,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
15,2023-10-10 14:00:00,95.31,long,long,short,long,neutral,Interval.in_2_hour,AUDJPY,long,short,short,short
16,2023-10-10 12:00:00,95.405,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
17,2023-10-10 10:00:00,95.554,neutral,neutral,short,long,long,Interval.in_2_hour,AUDJPY,long,long,long,short
18,2023-10-10 08:00:00,95.342,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,long,long,long
19,2023-10-10 06:00:00,95.34,long,long,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
20,2023-10-10 04:00:00,95.29,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
21,2023-10-10 02:00:00,95.312,short,short,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
22,2023-10-10 00:00:00,95.142,long,long,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
23,2023-10-09 22:00:00,95.231,neutral,neutral,short,long,long,Interval.in_2_hour,AUDJPY,long,long,long,short
24,2023-10-09 20:00:00,95.195,short,short,short,long,neutral,Interval.in_2_hour,AUDJPY,long,long,long,short
25,2023-10-09 18:00:00,94.85,short,short,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
26,2023-10-09 16:00:00,94.716,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
27,2023-10-09 14:00:00,94.915,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
28,2023-10-09 12:00:00,94.836,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
29,2023-10-09 10:00:00,94.848,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
30,2023-10-09 08:00:00,94.662,neutral,neutral,short,short,short,Interval.in_2_hour,AUDJPY,long,short,long,short
31,2023-10-09 06:00:00,94.718,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDJPY,long,short,long,short
32,2023-10-09 04:00:00,94.92,neutral,neutral,short,short,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
33,2023-10-09 02:00:00,95.137,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
34,2023-10-09 00:00:00,94.846,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,short,long,short
35,2023-10-06 22:00:00,95.336,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
36,2023-10-06 20:00:00,95.518,neutral,neutral,short,long,long,Interval.in_2_hour,AUDJPY,long,long,long,short
37,2023-10-06 18:00:00,95.242,short,short,short,long,neutral,Interval.in_2_hour,AUDJPY,long,long,long,short
38,2023-10-06 16:00:00,94.846,short,short,short,short,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
39,2023-10-06 14:00:00,94.52,long,long,short,short,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
40,2023-10-06 12:00:00,94.804,long,long,short,long,neutral,Interval.in_2_hour,AUDJPY,long,long,long,long
41,2023-10-06 10:00:00,94.774,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
42,2023-10-06 08:00:00,94.723,long,long,short,long,neutral,Interval.in_2_hour,AUDJPY,long,short,long,long
43,2023-10-06 06:00:00,94.728,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,long
44,2023-10-06 04:00:00,94.805,long,long,short,long,neutral,Interval.in_2_hour,AUDJPY,long,long,long,long
45,2023-10-06 02:00:00,94.66,neutral,neutral,short,long,neutral,Interval.in_2_hour,AUDJPY,long,neutral,long,short
