,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:00:00,1.05496,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
1,2023-10-16 15:00:00,1.05418,neutral,neutral,short,long,long,long,Interval.in_1_hour,EURUSD
2,2023-10-16 14:00:00,1.05367,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
3,2023-10-16 13:00:00,1.05324,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
4,2023-10-16 12:00:00,1.0532,long,long,short,long,long,neutral,Interval.in_1_hour,EURUSD
5,2023-10-16 11:00:00,1.05409,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
6,2023-10-16 10:00:00,1.05343,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
7,2023-10-16 09:00:00,1.05349,neutral,neutral,short,long,long,long,Interval.in_1_hour,EURUSD
8,2023-10-16 08:00:00,1.05296,neutral,neutral,short,long,long,long,Interval.in_1_hour,EURUSD
9,2023-10-16 07:00:00,1.0526,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
10,2023-10-16 06:00:00,1.05235,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
11,2023-10-16 05:00:00,1.05217,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
12,2023-10-16 04:00:00,1.0522,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
13,2023-10-16 03:00:00,1.05176,long,long,short,long,long,neutral,Interval.in_1_hour,EURUSD
14,2023-10-16 02:00:00,1.0522,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
15,2023-10-16 01:00:00,1.05216,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
16,2023-10-16 00:00:00,1.05218,short,short,short,long,long,neutral,Interval.in_1_hour,EURUSD
17,2023-10-13 23:00:00,1.0509,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
18,2023-10-13 22:00:00,1.05138,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,EURUSD
19,2023-10-13 21:00:00,1.05111,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,EURUSD
20,2023-10-13 20:00:00,1.05052,neutral,long,short,long,short,neutral,Interval.in_1_hour,EURUSD
21,2023-10-13 19:00:00,1.05091,short,short,short,long,short,neutral,Interval.in_1_hour,EURUSD
22,2023-10-13 18:00:00,1.05007,neutral,neutral,short,long,short,short,Interval.in_1_hour,EURUSD
23,2023-10-13 17:00:00,1.05035,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,EURUSD
24,2023-10-13 16:00:00,1.05266,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,EURUSD
25,2023-10-13 15:00:00,1.05375,short,short,short,long,short,neutral,Interval.in_1_hour,EURUSD
26,2023-10-13 14:00:00,1.05246,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,EURUSD
27,2023-10-13 13:00:00,1.0518,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,EURUSD
28,2023-10-13 12:00:00,1.05294,neutral,long,short,long,short,neutral,Interval.in_1_hour,EURUSD
29,2023-10-13 11:00:00,1.05538,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
30,2023-10-13 10:00:00,1.05519,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
31,2023-10-13 09:00:00,1.05368,neutral,long,short,long,long,neutral,Interval.in_1_hour,EURUSD
32,2023-10-13 08:00:00,1.05485,neutral,long,short,long,long,neutral,Interval.in_1_hour,EURUSD
33,2023-10-13 07:00:00,1.055,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
34,2023-10-13 06:00:00,1.05457,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,EURUSD
35,2023-10-13 05:00:00,1.05462,neutral,neutral,short,long,long,long,Interval.in_1_hour,EURUSD
