,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:00:00,1.91941,neutral,neutral,short,short,short,Interval.in_45_minute,GBPAUD,long,short,long,short
1,2023-10-11 22:30:00,1.9199,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,long
2,2023-10-11 21:45:00,1.92082,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,long
3,2023-10-11 21:00:00,1.9202,long,long,short,long,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,long
4,2023-10-11 20:15:00,1.92109,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,long
5,2023-10-11 19:30:00,1.91984,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,short
6,2023-10-11 18:45:00,1.92057,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPAUD,long,long,long,short
7,2023-10-11 18:00:00,1.9199,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,short
8,2023-10-11 17:15:00,1.91916,neutral,neutral,short,long,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,short
9,2023-10-11 16:30:00,1.91958,neutral,neutral,short,long,long,Interval.in_45_minute,GBPAUD,long,long,long,short
10,2023-10-11 15:45:00,1.91789,neutral,neutral,short,long,long,Interval.in_45_minute,GBPAUD,long,long,long,long
11,2023-10-11 15:00:00,1.91726,neutral,short,short,long,long,Interval.in_45_minute,GBPAUD,long,long,long,long
12,2023-10-11 14:15:00,1.91619,neutral,neutral,short,long,long,Interval.in_45_minute,GBPAUD,long,long,long,long
13,2023-10-11 13:30:00,1.91517,neutral,neutral,short,long,long,Interval.in_45_minute,GBPAUD,long,long,long,long
14,2023-10-11 12:45:00,1.91481,neutral,short,short,short,neutral,Interval.in_45_minute,GBPAUD,long,long,long,long
15,2023-10-11 12:00:00,1.91216,neutral,neutral,short,short,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,long
16,2023-10-11 11:15:00,1.91203,neutral,neutral,short,short,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,long
17,2023-10-11 10:30:00,1.91294,neutral,neutral,short,short,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,long
18,2023-10-11 09:45:00,1.91216,neutral,long,short,long,neutral,Interval.in_45_minute,GBPAUD,long,neutral,long,long
19,2023-10-11 09:00:00,1.91543,neutral,neutral,short,long,long,Interval.in_45_minute,GBPAUD,long,long,long,long
20,2023-10-11 08:15:00,1.91541,neutral,neutral,short,long,long,Interval.in_45_minute,GBPAUD,long,long,long,long
