,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:45:00,1.91934,neutral,neutral,short,short,neutral,Interval.in_15_minute,GBPAUD,long,short,short,short
1,2023-10-12 00:15:00,1.92,neutral,neutral,short,short,neutral,Interval.in_15_minute,GBPAUD,long,neutral,short,short
2,2023-10-12 00:00:00,1.91887,neutral,short,short,short,neutral,Interval.in_15_minute,GBPAUD,long,short,short,short
3,2023-10-11 23:45:00,1.91955,neutral,long,short,short,neutral,Interval.in_15_minute,GBPAUD,long,neutral,short,long
4,2023-10-11 23:30:00,1.92003,neutral,short,short,short,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,long
5,2023-10-11 23:15:00,1.91982,neutral,neutral,short,short,short,Interval.in_15_minute,GBPAUD,long,short,long,long
6,2023-10-11 23:00:00,1.9199,neutral,neutral,short,short,short,Interval.in_15_minute,GBPAUD,long,short,long,long
7,2023-10-11 22:45:00,1.92006,neutral,neutral,short,short,short,Interval.in_15_minute,GBPAUD,long,short,long,long
8,2023-10-11 22:30:00,1.92016,neutral,neutral,short,short,neutral,Interval.in_15_minute,GBPAUD,long,short,long,long
9,2023-10-11 22:15:00,1.92082,neutral,neutral,short,short,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,long
10,2023-10-11 22:00:00,1.92108,long,long,short,short,neutral,Interval.in_15_minute,GBPAUD,long,long,long,long
11,2023-10-11 21:45:00,1.92076,neutral,neutral,short,short,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,short
12,2023-10-11 21:30:00,1.9202,neutral,neutral,short,long,short,Interval.in_15_minute,GBPAUD,long,short,long,short
13,2023-10-11 21:15:00,1.92059,neutral,neutral,short,long,short,Interval.in_15_minute,GBPAUD,long,short,long,short
14,2023-10-11 21:00:00,1.92102,long,long,short,long,neutral,Interval.in_15_minute,GBPAUD,long,short,long,short
15,2023-10-11 20:45:00,1.92109,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,short
16,2023-10-11 20:30:00,1.9218,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,long,long,short
17,2023-10-11 20:15:00,1.92025,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,long
18,2023-10-11 20:00:00,1.91984,neutral,neutral,short,neutral,short,Interval.in_15_minute,GBPAUD,long,short,long,long
19,2023-10-11 19:45:00,1.92028,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,short,long,long
20,2023-10-11 19:30:00,1.92048,long,long,short,long,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,long
21,2023-10-11 19:15:00,1.92057,neutral,short,short,long,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,long
22,2023-10-11 19:00:00,1.91944,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,short
23,2023-10-11 18:45:00,1.92022,neutral,neutral,short,long,long,Interval.in_15_minute,GBPAUD,long,long,long,short
24,2023-10-11 18:30:00,1.9199,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,long,long,short
25,2023-10-11 18:15:00,1.91915,neutral,neutral,short,short,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,short
26,2023-10-11 18:00:00,1.91866,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,short
27,2023-10-11 17:45:00,1.91916,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,long,long,short
28,2023-10-11 17:30:00,1.91838,neutral,short,short,long,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,short
29,2023-10-11 17:15:00,1.91803,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,short
30,2023-10-11 17:00:00,1.91958,neutral,neutral,short,long,long,Interval.in_15_minute,GBPAUD,long,long,long,short
31,2023-10-11 16:45:00,1.91911,neutral,neutral,short,long,long,Interval.in_15_minute,GBPAUD,long,long,long,short
32,2023-10-11 16:30:00,1.91836,long,long,short,long,neutral,Interval.in_15_minute,GBPAUD,long,long,long,short
33,2023-10-11 16:15:00,1.91789,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,neutral,long,short
34,2023-10-11 16:00:00,1.91658,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPAUD,long,short,long,short
