,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:00:00,0.87192,neutral,neutral,short,long,long,Interval.in_1_hour,AUDCAD,long,long,short,short
1,2023-10-11 22:00:00,0.87162,neutral,neutral,short,short,neutral,Interval.in_1_hour,AUDCAD,long,long,short,short
2,2023-10-11 21:00:00,0.87134,short,short,short,short,neutral,Interval.in_1_hour,AUDCAD,long,neutral,short,short
3,2023-10-11 20:00:00,0.87102,neutral,neutral,short,short,neutral,Interval.in_1_hour,AUDCAD,long,short,short,short
4,2023-10-11 19:00:00,0.87129,long,long,short,short,neutral,Interval.in_1_hour,AUDCAD,long,neutral,short,short
5,2023-10-11 18:00:00,0.87247,neutral,neutral,short,short,neutral,Interval.in_1_hour,AUDCAD,long,neutral,short,long
6,2023-10-11 17:00:00,0.87183,neutral,neutral,short,short,neutral,Interval.in_1_hour,AUDCAD,long,neutral,short,long
7,2023-10-11 16:00:00,0.87277,neutral,neutral,short,short,neutral,Interval.in_1_hour,AUDCAD,long,long,long,long
8,2023-10-11 15:00:00,0.87262,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,short,long
9,2023-10-11 14:00:00,0.87261,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,short,long,long
10,2023-10-11 13:00:00,0.87278,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
11,2023-10-11 12:00:00,0.87343,neutral,neutral,short,long,long,Interval.in_1_hour,AUDCAD,long,long,long,long
12,2023-10-11 11:00:00,0.87316,neutral,neutral,short,short,long,Interval.in_1_hour,AUDCAD,long,long,long,long
13,2023-10-11 10:00:00,0.87258,neutral,short,short,short,neutral,Interval.in_1_hour,AUDCAD,long,long,long,long
14,2023-10-11 09:00:00,0.87237,neutral,long,short,short,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
15,2023-10-11 08:00:00,0.87227,neutral,neutral,short,short,short,Interval.in_1_hour,AUDCAD,long,short,long,long
16,2023-10-11 07:00:00,0.87255,neutral,neutral,short,short,short,Interval.in_1_hour,AUDCAD,long,short,long,long
17,2023-10-11 06:00:00,0.87274,neutral,neutral,short,short,short,Interval.in_1_hour,AUDCAD,long,short,long,long
18,2023-10-11 05:00:00,0.87315,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,short,long,long
19,2023-10-11 04:00:00,0.874,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
20,2023-10-11 03:00:00,0.87439,neutral,neutral,short,long,long,Interval.in_1_hour,AUDCAD,long,long,long,long
21,2023-10-11 02:00:00,0.87374,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,long,long,long
22,2023-10-11 01:00:00,0.87352,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
23,2023-10-11 00:00:00,0.87348,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
24,2023-10-10 23:00:00,0.8736,neutral,neutral,short,long,long,Interval.in_1_hour,AUDCAD,long,long,long,long
25,2023-10-10 22:00:00,0.873,long,long,short,long,neutral,Interval.in_1_hour,AUDCAD,long,long,long,long
26,2023-10-10 21:00:00,0.87293,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
27,2023-10-10 20:00:00,0.87239,long,long,short,long,neutral,Interval.in_1_hour,AUDCAD,long,short,long,short
28,2023-10-10 19:00:00,0.87284,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,short
29,2023-10-10 18:00:00,0.8731,neutral,neutral,short,long,long,Interval.in_1_hour,AUDCAD,long,long,long,short
30,2023-10-10 17:00:00,0.8719,neutral,neutral,short,short,long,Interval.in_1_hour,AUDCAD,long,long,long,long
31,2023-10-10 16:00:00,0.87116,short,short,short,short,neutral,Interval.in_1_hour,AUDCAD,long,long,long,long
32,2023-10-10 15:00:00,0.87008,neutral,neutral,short,short,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
33,2023-10-10 14:00:00,0.86964,neutral,neutral,short,short,short,Interval.in_1_hour,AUDCAD,long,short,long,long
34,2023-10-10 13:00:00,0.8708,long,long,short,long,neutral,Interval.in_1_hour,AUDCAD,long,short,long,long
35,2023-10-10 12:00:00,0.87183,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
36,2023-10-10 11:00:00,0.87221,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
37,2023-10-10 10:00:00,0.8707,neutral,neutral,short,short,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
38,2023-10-10 09:00:00,0.87116,neutral,neutral,short,short,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
39,2023-10-10 08:00:00,0.87066,long,long,short,short,neutral,Interval.in_1_hour,AUDCAD,long,short,long,long
40,2023-10-10 07:00:00,0.87076,neutral,neutral,short,short,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
41,2023-10-10 06:00:00,0.87116,neutral,long,short,short,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
42,2023-10-10 05:00:00,0.87086,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
43,2023-10-10 04:00:00,0.8722,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
44,2023-10-10 03:00:00,0.87138,neutral,short,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,short
45,2023-10-10 02:00:00,0.87203,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,long,long,short
46,2023-10-10 01:00:00,0.87136,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,long
47,2023-10-10 00:00:00,0.8711,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,short
48,2023-10-09 23:00:00,0.871235,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,short
49,2023-10-09 22:00:00,0.87103,neutral,neutral,short,long,neutral,Interval.in_1_hour,AUDCAD,long,neutral,long,short
