,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-11 22:00:00,158.397,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,long,long,short
1,2023-10-11 18:00:00,158.208,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
2,2023-10-11 16:00:00,158.445,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,long,long,short
3,2023-10-11 14:00:00,158.026,short,short,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,long
4,2023-10-11 12:00:00,157.659,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,short,long,long
5,2023-10-11 10:00:00,157.713,long,long,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,long
6,2023-10-11 08:00:00,157.984,neutral,neutral,short,long,long,Interval.in_2_hour,EURJPY,long,long,long,long
7,2023-10-11 06:00:00,157.849,neutral,neutral,short,long,long,Interval.in_2_hour,EURJPY,long,long,long,short
8,2023-10-11 04:00:00,157.76,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURJPY,long,long,long,short
9,2023-10-11 02:00:00,157.648,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
10,2023-10-11 00:00:00,157.626,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
11,2023-10-10 22:00:00,157.714,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
12,2023-10-10 20:00:00,157.632,neutral,neutral,short,long,short,Interval.in_2_hour,EURJPY,long,short,long,short
13,2023-10-10 18:00:00,157.726,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,short,long,short
14,2023-10-10 16:00:00,157.738,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
15,2023-10-10 14:00:00,157.768,long,long,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,short,short
16,2023-10-10 12:00:00,157.764,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,short,short
17,2023-10-10 10:00:00,157.828,short,short,short,long,long,Interval.in_2_hour,EURJPY,long,long,short,short
18,2023-10-10 08:00:00,157.252,neutral,neutral,short,long,long,Interval.in_2_hour,EURJPY,long,long,long,long
19,2023-10-10 06:00:00,157.092,neutral,neutral,short,long,long,Interval.in_2_hour,EURJPY,long,long,short,long
20,2023-10-10 04:00:00,157.046,long,long,short,long,neutral,Interval.in_2_hour,EURJPY,long,long,short,long
21,2023-10-10 02:00:00,157.027,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,short,long
22,2023-10-10 00:00:00,156.864,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,long
23,2023-10-09 22:00:00,156.9465,neutral,neutral,short,short,long,Interval.in_2_hour,EURJPY,long,long,long,long
24,2023-10-09 20:00:00,156.84,short,short,short,short,neutral,Interval.in_2_hour,EURJPY,long,long,long,long
25,2023-10-09 18:00:00,156.688,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,long
26,2023-10-09 16:00:00,156.646,neutral,neutral,short,short,short,Interval.in_2_hour,EURJPY,long,short,long,long
27,2023-10-09 14:00:00,157.012,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURJPY,long,short,long,short
28,2023-10-09 12:00:00,157.027,short,short,short,short,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
29,2023-10-09 10:00:00,157.22,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
30,2023-10-09 08:00:00,157.199,neutral,neutral,short,short,short,Interval.in_2_hour,EURJPY,long,short,long,short
31,2023-10-09 06:00:00,157.406,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURJPY,long,short,long,short
32,2023-10-09 04:00:00,157.496,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
33,2023-10-09 02:00:00,157.656,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
34,2023-10-09 00:00:00,157.502,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,short,long,short
35,2023-10-06 22:00:00,158.001,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
36,2023-10-06 20:00:00,158.212,neutral,neutral,short,long,long,Interval.in_2_hour,EURJPY,long,long,long,short
37,2023-10-06 18:00:00,157.947,short,short,short,long,neutral,Interval.in_2_hour,EURJPY,long,long,long,short
38,2023-10-06 16:00:00,157.413,short,short,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
39,2023-10-06 14:00:00,156.842,neutral,short,short,long,neutral,Interval.in_2_hour,EURJPY,long,neutral,long,short
40,2023-10-06 12:00:00,157.311,neutral,neutral,short,long,long,Interval.in_2_hour,EURJPY,long,long,long,short
