,is_profit_after_bars_1,is_profit_after_bars_2,is_profit_after_bars_3,is_profit_after_bars_4,is_profit_after_bars_5,is_profit_after_bars_6,is_profit_after_bars_7,is_profit_after_bars_8,is_profit_after_bars_9,is_profit_after_bars_10,datetime,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,False,False,True,True,True,False,True,True,True,True,2023-10-09 19:50:00,short,neutral,short,long,long
1,False,True,False,False,True,True,True,True,True,True,2023-10-09 19:40:00,neutral,short,short,long,long
2,False,False,False,False,False,True,False,True,False,False,2023-10-09 19:35:00,long,neutral,short,long,short
3,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:30:00,long,neutral,long,long,short
4,True,False,False,False,False,False,False,False,False,False,2023-10-09 19:25:00,neutral,neutral,long,long,short
5,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:20:00,neutral,neutral,long,long,short
6,True,True,True,False,False,False,False,False,False,False,2023-10-09 19:15:00,long,short,long,long,short
7,False,True,True,True,False,False,False,False,False,False,2023-10-09 19:10:00,neutral,neutral,long,long,long
8,False,False,True,False,True,False,False,False,False,False,2023-10-09 19:05:00,short,long,long,long,long
9,True,True,True,True,True,True,True,False,False,False,2023-10-09 19:00:00,neutral,neutral,short,long,long
