,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 01:05:00,0.87215,neutral,neutral,short,short,neutral,Interval.in_5_minute,AUDCAD,long,long,long,short
1,2023-10-12 00:55:00,0.87192,long,long,short,long,neutral,Interval.in_5_minute,AUDCAD,long,neutral,short,short
2,2023-10-12 00:50:00,0.872,neutral,neutral,short,long,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,short
3,2023-10-12 00:45:00,0.872,neutral,neutral,short,long,neutral,Interval.in_5_minute,AUDCAD,long,short,long,short
4,2023-10-12 00:40:00,0.87201,neutral,neutral,short,short,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,short
5,2023-10-12 00:35:00,0.87211,neutral,short,short,short,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,short
6,2023-10-12 00:30:00,0.87172,neutral,neutral,short,long,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,short
7,2023-10-12 00:25:00,0.87178,neutral,neutral,short,long,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,short
8,2023-10-12 00:20:00,0.8717,long,long,short,long,neutral,Interval.in_5_minute,AUDCAD,long,short,long,short
9,2023-10-12 00:15:00,0.87219,neutral,neutral,short,long,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,short
10,2023-10-12 00:10:00,0.87244,neutral,short,short,long,neutral,Interval.in_5_minute,AUDCAD,long,long,long,short
11,2023-10-12 00:05:00,0.87209,neutral,short,short,short,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,long
12,2023-10-12 00:00:00,0.87115,neutral,long,short,short,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,long
13,2023-10-11 23:55:00,0.87187,neutral,short,short,short,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,long
14,2023-10-11 23:50:00,0.87174,neutral,long,short,short,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,long
15,2023-10-11 23:45:00,0.87206,neutral,short,short,short,neutral,Interval.in_5_minute,AUDCAD,long,neutral,long,long
16,2023-10-11 23:40:00,0.87183,neutral,neutral,short,short,short,Interval.in_5_minute,AUDCAD,long,short,long,long
17,2023-10-11 23:35:00,0.87186,neutral,neutral,short,short,short,Interval.in_5_minute,AUDCAD,long,short,long,long
18,2023-10-11 23:30:00,0.87188,neutral,long,short,short,neutral,Interval.in_5_minute,AUDCAD,long,short,long,long
