,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 01:06:00,0.8721,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDCAD,long,neutral,long,short
1,2023-10-12 01:00:00,0.87176,short,short,short,short,neutral,Interval.in_3_minute,AUDCAD,long,neutral,short,short
2,2023-10-12 00:57:00,0.87192,neutral,long,short,short,neutral,Interval.in_3_minute,AUDCAD,long,neutral,long,short
3,2023-10-12 00:54:00,0.87184,long,long,short,short,neutral,Interval.in_3_minute,AUDCAD,long,neutral,short,short
4,2023-10-12 00:51:00,0.87204,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDCAD,long,long,long,short
5,2023-10-12 00:48:00,0.872,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDCAD,long,neutral,long,short
6,2023-10-12 00:45:00,0.87194,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDCAD,long,short,long,short
7,2023-10-12 00:42:00,0.87201,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDCAD,long,neutral,long,short
8,2023-10-12 00:39:00,0.87202,neutral,neutral,short,long,long,Interval.in_3_minute,AUDCAD,long,long,long,short
9,2023-10-12 00:36:00,0.87193,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDCAD,long,long,long,short
10,2023-10-12 00:33:00,0.8718,short,short,short,short,neutral,Interval.in_3_minute,AUDCAD,long,neutral,short,short
11,2023-10-12 00:30:00,0.87172,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDCAD,long,neutral,short,short
12,2023-10-12 00:27:00,0.87178,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDCAD,long,long,short,short
13,2023-10-12 00:24:00,0.87178,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDCAD,long,neutral,short,short
14,2023-10-12 00:21:00,0.87166,long,long,short,short,short,Interval.in_3_minute,AUDCAD,long,short,short,long
15,2023-10-12 00:18:00,0.87212,neutral,short,short,long,neutral,Interval.in_3_minute,AUDCAD,long,short,long,short
16,2023-10-12 00:15:00,0.87218,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDCAD,long,neutral,long,short
17,2023-10-12 00:12:00,0.87244,neutral,neutral,short,long,long,Interval.in_3_minute,AUDCAD,long,long,long,short
18,2023-10-12 00:09:00,0.8722,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDCAD,long,long,long,short
