,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 18:06:00,0.57089,long,long,short,short,long,neutral,Interval.in_3_minute,AUDCHF
1,2023-10-16 18:00:00,0.57105,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,AUDCHF
2,2023-10-16 17:57:00,0.57079,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,AUDCHF
3,2023-10-16 17:54:00,0.57066,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,AUDCHF
4,2023-10-16 17:51:00,0.57074,neutral,neutral,short,short,long,long,Interval.in_3_minute,AUDCHF
5,2023-10-16 17:48:00,0.57044,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,AUDCHF
6,2023-10-16 17:45:00,0.57042,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
7,2023-10-16 17:42:00,0.57014,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
8,2023-10-16 17:39:00,0.57015,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
9,2023-10-16 17:36:00,0.5702,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
10,2023-10-16 17:33:00,0.57017,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
11,2023-10-16 17:30:00,0.5704,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
12,2023-10-16 17:27:00,0.57046,short,short,short,short,short,neutral,Interval.in_3_minute,AUDCHF
13,2023-10-16 17:24:00,0.57042,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,AUDCHF
14,2023-10-16 17:21:00,0.57043,neutral,long,short,short,long,neutral,Interval.in_3_minute,AUDCHF
15,2023-10-16 17:18:00,0.57078,neutral,long,short,long,long,neutral,Interval.in_3_minute,AUDCHF
16,2023-10-16 17:15:00,0.57062,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,AUDCHF
17,2023-10-16 17:12:00,0.57072,neutral,short,short,long,long,long,Interval.in_3_minute,AUDCHF
18,2023-10-16 17:09:00,0.57044,short,short,short,short,short,neutral,Interval.in_3_minute,AUDCHF
19,2023-10-16 17:06:00,0.57022,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
20,2023-10-16 17:03:00,0.57014,neutral,long,short,long,short,neutral,Interval.in_3_minute,AUDCHF
21,2023-10-16 17:00:00,0.5704,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,AUDCHF
22,2023-10-16 16:57:00,0.57048,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,AUDCHF
23,2023-10-16 16:54:00,0.57041,neutral,long,short,short,long,neutral,Interval.in_3_minute,AUDCHF
24,2023-10-16 16:51:00,0.57058,neutral,short,short,short,long,neutral,Interval.in_3_minute,AUDCHF
25,2023-10-16 16:48:00,0.57066,neutral,neutral,short,short,long,long,Interval.in_3_minute,AUDCHF
26,2023-10-16 16:45:00,0.57042,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
27,2023-10-16 16:42:00,0.57041,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
28,2023-10-16 16:39:00,0.57035,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
29,2023-10-16 16:36:00,0.57041,neutral,long,short,short,short,neutral,Interval.in_3_minute,AUDCHF
30,2023-10-16 16:33:00,0.5705,neutral,short,short,short,short,neutral,Interval.in_3_minute,AUDCHF
31,2023-10-16 16:30:00,0.57038,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
32,2023-10-16 16:27:00,0.57052,neutral,short,short,short,short,neutral,Interval.in_3_minute,AUDCHF
33,2023-10-16 16:24:00,0.5705,neutral,neutral,short,short,short,short,Interval.in_3_minute,AUDCHF
34,2023-10-16 16:21:00,0.57052,neutral,neutral,short,short,short,short,Interval.in_3_minute,AUDCHF
35,2023-10-16 16:18:00,0.57054,neutral,neutral,short,short,short,neutral,Interval.in_3_minute,AUDCHF
36,2023-10-16 16:15:00,0.57059,neutral,neutral,short,short,long,neutral,Interval.in_3_minute,AUDCHF
37,2023-10-16 16:12:00,0.57084,neutral,neutral,short,short,long,long,Interval.in_3_minute,AUDCHF
38,2023-10-16 16:09:00,0.57071,neutral,long,short,long,long,neutral,Interval.in_3_minute,AUDCHF
39,2023-10-16 16:06:00,0.57069,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,AUDCHF
40,2023-10-16 16:03:00,0.57055,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,AUDCHF
41,2023-10-16 16:00:00,0.5706,neutral,neutral,short,long,long,long,Interval.in_3_minute,AUDCHF
42,2023-10-16 15:57:00,0.57048,neutral,neutral,short,long,long,long,Interval.in_3_minute,AUDCHF
43,2023-10-16 15:54:00,0.57048,neutral,neutral,short,long,long,long,Interval.in_3_minute,AUDCHF
44,2023-10-16 15:51:00,0.57047,neutral,neutral,short,long,long,long,Interval.in_3_minute,AUDCHF
45,2023-10-16 15:48:00,0.57033,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,AUDCHF
46,2023-10-16 15:45:00,0.57025,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,AUDCHF
47,2023-10-16 15:42:00,0.57008,neutral,neutral,short,long,long,neutral,Interval.in_3_minute,AUDCHF
