,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30
0,2023-10-27 12:00:00,OANDA:GBPAUD,1.90982,1.9103,1.90956,1.9103,553.0,Interval.in_15_minute,57412800.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,2023-10-27 11:45:00,OANDA:GBPAUD,1.90859,1.91011,1.9084,1.90982,2030.0,Interval.in_15_minute,57411900.0,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,2023-10-27 11:30:00,OANDA:GBPAUD,1.9079,1.90867,1.90738,1.90859,1691.0,Interval.in_15_minute,57411000.0,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,2023-10-27 11:15:00,OANDA:GBPAUD,1.90934,1.90973,1.9078,1.9079,1517.0,Interval.in_15_minute,57410100.0,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,2023-10-27 11:00:00,OANDA:GBPAUD,1.9107,1.91081,1.9086,1.90934,1899.0,Interval.in_15_minute,57409200.0,short,short,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5,2023-10-27 10:45:00,OANDA:GBPAUD,1.91146,1.9116,1.91048,1.9107,1215.0,Interval.in_15_minute,57408300.0,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6,2023-10-27 10:30:00,OANDA:GBPAUD,1.91303,1.91338,1.91143,1.91146,2385.0,Interval.in_15_minute,57407400.0,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7,2023-10-27 10:15:00,OANDA:GBPAUD,1.91284,1.914025,1.91283,1.91303,2609.0,Interval.in_15_minute,57406500.0,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8,2023-10-27 10:00:00,OANDA:GBPAUD,1.91314,1.91426,1.91256,1.91284,2187.0,Interval.in_15_minute,57405600.0,long,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9,2023-10-27 09:45:00,OANDA:GBPAUD,1.91129,1.91356,1.91112,1.91314,1967.0,Interval.in_15_minute,57404700.0,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10,2023-10-27 09:30:00,OANDA:GBPAUD,1.9112,1.91208,1.91086,1.91129,1432.0,Interval.in_15_minute,57403800.0,long,long,long,long,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
11,2023-10-27 09:15:00,OANDA:GBPAUD,1.91106,1.9116,1.91094,1.9112,1390.0,Interval.in_15_minute,57402900.0,long,long,long,long,long,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
12,2023-10-27 09:00:00,OANDA:GBPAUD,1.91284,1.91292,1.91043,1.91106,2133.0,Interval.in_15_minute,57402000.0,long,long,long,long,long,long,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13,2023-10-27 08:45:00,OANDA:GBPAUD,1.91412,1.914145,1.91262,1.91284,1236.0,Interval.in_15_minute,57401100.0,short,short,short,long,long,long,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
14,2023-10-27 08:30:00,OANDA:GBPAUD,1.91376,1.91454,1.91356,1.91412,1181.0,Interval.in_15_minute,57400200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
