,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 18:00:00,1.9244,neutral,neutral,short,short,short,short,Interval.in_5_minute,GBPAUD
1,2023-10-16 17:50:00,1.92521,neutral,long,short,short,long,neutral,Interval.in_5_minute,GBPAUD
2,2023-10-16 17:45:00,1.92566,long,long,short,short,long,neutral,Interval.in_5_minute,GBPAUD
3,2023-10-16 17:40:00,1.92696,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPAUD
4,2023-10-16 17:35:00,1.92657,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPAUD
5,2023-10-16 17:30:00,1.92584,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPAUD
6,2023-10-16 17:25:00,1.92486,short,short,short,short,short,neutral,Interval.in_5_minute,GBPAUD
7,2023-10-16 17:20:00,1.92452,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD
8,2023-10-16 17:15:00,1.9244,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
9,2023-10-16 17:10:00,1.92466,long,long,short,short,short,neutral,Interval.in_5_minute,GBPAUD
10,2023-10-16 17:05:00,1.92492,neutral,neutral,short,short,short,long,Interval.in_5_minute,GBPAUD
11,2023-10-16 17:00:00,1.92491,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD
12,2023-10-16 16:55:00,1.92466,short,short,short,short,short,neutral,Interval.in_5_minute,GBPAUD
13,2023-10-16 16:50:00,1.92444,neutral,neutral,short,short,short,short,Interval.in_5_minute,GBPAUD
14,2023-10-16 16:45:00,1.92446,long,long,short,short,long,neutral,Interval.in_5_minute,GBPAUD
15,2023-10-16 16:40:00,1.92531,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
16,2023-10-16 16:35:00,1.92568,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPAUD
17,2023-10-16 16:30:00,1.92514,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPAUD
18,2023-10-16 16:25:00,1.92496,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPAUD
19,2023-10-16 16:20:00,1.92482,short,short,short,long,long,long,Interval.in_5_minute,GBPAUD
20,2023-10-16 16:15:00,1.92415,neutral,long,short,long,long,neutral,Interval.in_5_minute,GBPAUD
21,2023-10-16 16:10:00,1.92403,neutral,neutral,short,long,long,neutral,Interval.in_5_minute,GBPAUD
22,2023-10-16 16:05:00,1.92349,neutral,neutral,short,long,long,neutral,Interval.in_5_minute,GBPAUD
23,2023-10-16 16:00:00,1.9236,neutral,neutral,short,long,short,long,Interval.in_5_minute,GBPAUD
24,2023-10-16 15:55:00,1.92342,neutral,neutral,short,long,short,neutral,Interval.in_5_minute,GBPAUD
25,2023-10-16 15:50:00,1.92316,short,short,short,long,short,neutral,Interval.in_5_minute,GBPAUD
26,2023-10-16 15:45:00,1.92254,neutral,long,short,long,short,neutral,Interval.in_5_minute,GBPAUD
27,2023-10-16 15:40:00,1.92341,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD
28,2023-10-16 15:35:00,1.92332,neutral,short,short,short,short,neutral,Interval.in_5_minute,GBPAUD
29,2023-10-16 15:30:00,1.92387,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD
30,2023-10-16 15:25:00,1.92433,neutral,short,short,short,short,neutral,Interval.in_5_minute,GBPAUD
31,2023-10-16 15:20:00,1.92418,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD
32,2023-10-16 15:15:00,1.92426,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
33,2023-10-16 15:10:00,1.92522,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPAUD
34,2023-10-16 15:05:00,1.92483,long,long,short,short,long,long,Interval.in_5_minute,GBPAUD
35,2023-10-16 15:00:00,1.92462,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPAUD
36,2023-10-16 14:55:00,1.92452,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPAUD
37,2023-10-16 14:50:00,1.92414,neutral,neutral,short,short,long,long,Interval.in_5_minute,GBPAUD
38,2023-10-16 14:45:00,1.9241,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
39,2023-10-16 14:40:00,1.9239,long,long,short,short,long,neutral,Interval.in_5_minute,GBPAUD
40,2023-10-16 14:35:00,1.92381,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
41,2023-10-16 14:30:00,1.92449,long,long,short,short,long,neutral,Interval.in_5_minute,GBPAUD
42,2023-10-16 14:25:00,1.92376,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
43,2023-10-16 14:20:00,1.9234,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
44,2023-10-16 14:15:00,1.92374,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
45,2023-10-16 14:10:00,1.92301,neutral,neutral,short,long,long,neutral,Interval.in_5_minute,GBPAUD
46,2023-10-16 14:05:00,1.92279,long,long,short,long,long,neutral,Interval.in_5_minute,GBPAUD
47,2023-10-16 14:00:00,1.92297,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
48,2023-10-16 13:55:00,1.92301,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
49,2023-10-16 13:50:00,1.9222,neutral,long,short,long,long,neutral,Interval.in_5_minute,GBPAUD
50,2023-10-16 13:45:00,1.92206,neutral,long,short,long,long,neutral,Interval.in_5_minute,GBPAUD
51,2023-10-16 13:40:00,1.92259,neutral,neutral,short,long,long,long,Interval.in_5_minute,GBPAUD
52,2023-10-16 13:35:00,1.92242,neutral,short,short,long,long,long,Interval.in_5_minute,GBPAUD
53,2023-10-16 13:30:00,1.92176,neutral,neutral,short,long,long,long,Interval.in_5_minute,GBPAUD
54,2023-10-16 13:25:00,1.92112,short,short,short,long,long,neutral,Interval.in_5_minute,GBPAUD
55,2023-10-16 13:20:00,1.92096,neutral,neutral,short,long,short,neutral,Interval.in_5_minute,GBPAUD
56,2023-10-16 13:15:00,1.92027,neutral,long,short,long,short,neutral,Interval.in_5_minute,GBPAUD
57,2023-10-16 13:10:00,1.92148,neutral,short,short,long,short,neutral,Interval.in_5_minute,GBPAUD
58,2023-10-16 13:05:00,1.92124,short,short,short,long,short,neutral,Interval.in_5_minute,GBPAUD
59,2023-10-16 13:00:00,1.92065,neutral,neutral,short,long,short,short,Interval.in_5_minute,GBPAUD
60,2023-10-16 12:55:00,1.92074,neutral,long,short,long,short,short,Interval.in_5_minute,GBPAUD
61,2023-10-16 12:50:00,1.92132,neutral,neutral,short,short,short,short,Interval.in_5_minute,GBPAUD
62,2023-10-16 12:45:00,1.92174,neutral,long,short,short,short,neutral,Interval.in_5_minute,GBPAUD
63,2023-10-16 12:40:00,1.92236,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD
64,2023-10-16 12:35:00,1.92263,neutral,short,short,short,short,neutral,Interval.in_5_minute,GBPAUD
65,2023-10-16 12:30:00,1.92234,neutral,neutral,short,short,short,neutral,Interval.in_5_minute,GBPAUD
66,2023-10-16 12:25:00,1.92232,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
67,2023-10-16 12:20:00,1.92312,neutral,long,short,short,long,neutral,Interval.in_5_minute,GBPAUD
68,2023-10-16 12:15:00,1.92352,neutral,neutral,short,short,long,neutral,Interval.in_5_minute,GBPAUD
