,Unnamed: 0,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,sp8/10/8,sp16/12/16
0,0,2023-10-27 12:00:00,OANDA:EURUSD,1.05618,1.05645,1.05614,1.05635,314.0,Interval.in_2_hour,57412800.0,long,short
1,1,2023-10-27 10:00:00,OANDA:EURUSD,1.05562,1.05632,1.055215,1.05618,7264.0,Interval.in_2_hour,57405600.0,long,short
2,2,2023-10-27 08:00:00,OANDA:EURUSD,1.05673,1.05701,1.05547,1.05562,5337.0,Interval.in_2_hour,57398400.0,long,short
3,3,2023-10-27 06:00:00,OANDA:EURUSD,1.05646,1.05679,1.0561,1.05673,2457.0,Interval.in_2_hour,57391200.0,long,short
4,4,2023-10-27 04:00:00,OANDA:EURUSD,1.05579,1.05668,1.05526,1.05646,4367.0,Interval.in_2_hour,57384000.0,long,short
5,5,2023-10-27 02:00:00,OANDA:EURUSD,1.05645,1.05658,1.05558,1.05579,5102.0,Interval.in_2_hour,57376800.0,long,short
6,6,2023-10-27 00:00:00,OANDA:EURUSD,1.05639,1.05655,1.05592,1.05645,1140.0,Interval.in_2_hour,57369600.0,long,short
7,7,2023-10-26 22:00:00,OANDA:EURUSD,1.0561,1.05644,1.05484,1.05639,4985.0,Interval.in_2_hour,57362400.0,long,short
8,8,2023-10-26 20:00:00,OANDA:EURUSD,1.05286,1.05648,1.05282,1.0561,8653.0,Interval.in_2_hour,57355200.0,long,short
9,9,2023-10-26 18:00:00,OANDA:EURUSD,1.05428,1.05451,1.05249,1.05286,10903.0,Interval.in_2_hour,57348000.0,long,short
10,10,2023-10-26 16:00:00,OANDA:EURUSD,1.05592,1.05605,1.05312,1.05428,18332.0,Interval.in_2_hour,57340800.0,long,short
11,11,2023-10-26 14:00:00,OANDA:EURUSD,1.05372,1.05593,1.05218,1.05592,14884.0,Interval.in_2_hour,57333600.0,long,short
12,12,2023-10-26 12:00:00,OANDA:EURUSD,1.05454,1.05521,1.05352,1.05372,5612.0,Interval.in_2_hour,57326400.0,long,short
13,13,2023-10-26 10:00:00,OANDA:EURUSD,1.05387,1.05526,1.05382,1.05454,8217.0,Interval.in_2_hour,57319200.0,long,short
14,14,2023-10-26 08:00:00,OANDA:EURUSD,1.05457,1.05493,1.05329,1.05387,6977.0,Interval.in_2_hour,57312000.0,long,short
15,15,2023-10-26 06:00:00,OANDA:EURUSD,1.05452,1.05482,1.05414,1.05457,3457.0,Interval.in_2_hour,57304800.0,long,short
16,16,2023-10-26 04:00:00,OANDA:EURUSD,1.05596,1.05614,1.05435,1.05452,5216.0,Interval.in_2_hour,57297600.0,long,short
17,17,2023-10-26 02:00:00,OANDA:EURUSD,1.05654,1.05693,1.05576,1.05596,3651.0,Interval.in_2_hour,57290400.0,long,short
18,18,2023-10-26 00:00:00,OANDA:EURUSD,1.05661,1.05735,1.05644,1.05654,1651.0,Interval.in_2_hour,57283200.0,long,short
19,19,2023-10-25 22:00:00,OANDA:EURUSD,1.05666,1.05702,1.05658,1.05661,4740.0,Interval.in_2_hour,57276000.0,long,short
20,20,2023-10-25 20:00:00,OANDA:EURUSD,1.05746,1.05768,1.05658,1.05666,9428.0,Interval.in_2_hour,57268800.0,long,short
21,21,2023-10-25 18:00:00,OANDA:EURUSD,1.05851,1.05956,1.05708,1.05746,11601.0,Interval.in_2_hour,57261600.0,long,short
22,22,2023-10-25 16:00:00,OANDA:EURUSD,1.0575,1.05916,1.05669,1.05851,15552.0,Interval.in_2_hour,57254400.0,long,short
23,23,2023-10-25 14:00:00,OANDA:EURUSD,1.05743,1.05797,1.05694,1.0575,7798.0,Interval.in_2_hour,57247200.0,long,short
24,24,2023-10-25 12:00:00,OANDA:EURUSD,1.05851,1.05851,1.05658,1.05743,6810.0,Interval.in_2_hour,57240000.0,long,short
25,25,2023-10-25 10:00:00,OANDA:EURUSD,1.05926,1.0597,1.05783,1.05851,7973.0,Interval.in_2_hour,57232800.0,long,short
26,26,2023-10-25 08:00:00,OANDA:EURUSD,1.06062,1.06068,1.05925,1.05926,4548.0,Interval.in_2_hour,57225600.0,long,short
27,27,2023-10-25 06:00:00,OANDA:EURUSD,1.06038,1.06065,1.0601,1.06062,2594.0,Interval.in_2_hour,57218400.0,long,short
28,28,2023-10-25 04:00:00,OANDA:EURUSD,1.05927,1.06045,1.05919,1.06038,4680.0,Interval.in_2_hour,57211200.0,long,short
29,29,2023-10-25 02:00:00,OANDA:EURUSD,1.05936,1.0599,1.05896,1.05927,3288.0,Interval.in_2_hour,57204000.0,long,short
30,30,2023-10-25 00:00:00,OANDA:EURUSD,1.0591,1.0595,1.0588,1.05936,1303.0,Interval.in_2_hour,57196800.0,long,short
31,31,2023-10-24 22:00:00,OANDA:EURUSD,1.05884,1.05944,1.0587,1.0591,4567.0,Interval.in_2_hour,57189600.0,long,short
32,32,2023-10-24 20:00:00,OANDA:EURUSD,1.05869,1.05943,1.05847,1.05884,6323.0,Interval.in_2_hour,57182400.0,long,short
33,33,2023-10-24 18:00:00,OANDA:EURUSD,1.05998,1.06024,1.0583,1.05869,9062.0,Interval.in_2_hour,57175200.0,long,short
34,34,2023-10-24 16:00:00,OANDA:EURUSD,1.06158,1.06246,1.05905,1.05998,16688.0,Interval.in_2_hour,57168000.0,long,short
35,35,2023-10-24 14:00:00,OANDA:EURUSD,1.06254,1.06417,1.06122,1.06158,10146.0,Interval.in_2_hour,57160800.0,long,short
36,36,2023-10-24 12:00:00,OANDA:EURUSD,1.06504,1.06514,1.06216,1.06254,7026.0,Interval.in_2_hour,57153600.0,long,short
37,37,2023-10-24 10:00:00,OANDA:EURUSD,1.06854,1.06946,1.06442,1.06504,12769.0,Interval.in_2_hour,57146400.0,long,short
38,38,2023-10-24 08:00:00,OANDA:EURUSD,1.06792,1.06868,1.0677,1.06854,5059.0,Interval.in_2_hour,57139200.0,long,short
39,39,2023-10-24 06:00:00,OANDA:EURUSD,1.06817,1.06862,1.0679,1.06792,2891.0,Interval.in_2_hour,57132000.0,long,short
40,40,2023-10-24 04:00:00,OANDA:EURUSD,1.06724,1.06873,1.06679,1.06817,6025.0,Interval.in_2_hour,57124800.0,long,short
41,41,2023-10-24 02:00:00,OANDA:EURUSD,1.06679,1.06736,1.06668,1.06724,3048.0,Interval.in_2_hour,57117600.0,long,short
42,42,2023-10-24 00:00:00,OANDA:EURUSD,1.06686,1.0672,1.06646,1.06679,1129.0,Interval.in_2_hour,57110400.0,long,short
43,43,2023-10-23 22:00:00,OANDA:EURUSD,1.06744,1.06749,1.06603,1.06686,4546.0,Interval.in_2_hour,57103200.0,long,short
44,44,2023-10-23 20:00:00,OANDA:EURUSD,1.06647,1.0678,1.06597,1.06744,7591.0,Interval.in_2_hour,57096000.0,long,short
45,45,2023-10-23 18:00:00,OANDA:EURUSD,1.06288,1.06648,1.06282,1.06647,9238.0,Interval.in_2_hour,57088800.0,long,short
46,46,2023-10-23 16:00:00,OANDA:EURUSD,1.06099,1.0632,1.05912,1.06288,15627.0,Interval.in_2_hour,57081600.0,long,short
47,47,2023-10-23 14:00:00,OANDA:EURUSD,1.06044,1.06184,1.05951,1.06099,9291.0,Interval.in_2_hour,57074400.0,long,short
48,48,2023-10-23 12:00:00,OANDA:EURUSD,1.06028,1.06152,1.05906,1.06044,7570.0,Interval.in_2_hour,57067200.0,long,short
49,49,2023-10-23 10:00:00,OANDA:EURUSD,1.05826,1.06105,1.05766,1.06028,9596.0,Interval.in_2_hour,57060000.0,long,short
50,50,2023-10-23 08:00:00,OANDA:EURUSD,1.05764,1.05864,1.05715,1.05826,4476.0,Interval.in_2_hour,57052800.0,long,short
51,51,2023-10-23 06:00:00,OANDA:EURUSD,1.05737,1.05784,1.05737,1.05764,2386.0,Interval.in_2_hour,57045600.0,long,short
52,52,2023-10-23 04:00:00,OANDA:EURUSD,1.05872,1.05872,1.05734,1.05737,4571.0,Interval.in_2_hour,57038400.0,long,short
53,53,2023-10-23 02:00:00,OANDA:EURUSD,1.05916,1.05937,1.0584,1.05872,3728.0,Interval.in_2_hour,57031200.0,long,short
54,54,2023-10-23 00:00:00,OANDA:EURUSD,1.05948,1.05975,1.05888,1.05916,1512.0,Interval.in_2_hour,57024000.0,long,short
55,55,2023-10-20 22:00:00,OANDA:EURUSD,1.05926,1.05968,1.05882,1.05948,3736.0,Interval.in_2_hour,56844000.0,long,short
56,56,2023-10-20 20:00:00,OANDA:EURUSD,1.05896,1.06038,1.05864,1.05926,7128.0,Interval.in_2_hour,56836800.0,long,short
57,57,2023-10-20 18:00:00,OANDA:EURUSD,1.05878,1.05966,1.05812,1.05896,8253.0,Interval.in_2_hour,56829600.0,long,short
58,58,2023-10-20 16:00:00,OANDA:EURUSD,1.05838,1.06009,1.05722,1.05878,16257.0,Interval.in_2_hour,56822400.0,long,short
59,59,2023-10-20 14:00:00,OANDA:EURUSD,1.05854,1.0599,1.05652,1.05838,10421.0,Interval.in_2_hour,56815200.0,long,short
60,60,2023-10-20 12:00:00,OANDA:EURUSD,1.05877,1.05936,1.058,1.05854,7117.0,Interval.in_2_hour,56808000.0,long,short
61,61,2023-10-20 10:00:00,OANDA:EURUSD,1.05742,1.05953,1.05684,1.05877,10569.0,Interval.in_2_hour,56800800.0,long,short
62,62,2023-10-20 08:00:00,OANDA:EURUSD,1.05754,1.05789,1.0565,1.05742,6361.0,Interval.in_2_hour,56793600.0,long,short
63,63,2023-10-20 06:00:00,OANDA:EURUSD,1.05782,1.058,1.05735,1.05754,3212.0,Interval.in_2_hour,56786400.0,long,short
64,64,2023-10-20 04:00:00,OANDA:EURUSD,1.0576,1.058,1.05684,1.05782,5667.0,Interval.in_2_hour,56779200.0,long,short
65,65,2023-10-20 02:00:00,OANDA:EURUSD,1.0581,1.05868,1.05738,1.0576,4499.0,Interval.in_2_hour,56772000.0,long,short
66,66,2023-10-20 00:00:00,OANDA:EURUSD,1.05814,1.05838,1.05794,1.0581,1103.0,Interval.in_2_hour,56764800.0,long,short
67,67,2023-10-19 22:00:00,OANDA:EURUSD,1.0581,1.05904,1.05804,1.05814,6464.0,Interval.in_2_hour,56757600.0,long,short
